event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
7302,3942752,1,11,33,00:11:33.633,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,79.8,6.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Pass,Aymeric Laporte,Spain,11.0,32.0,Carry,Marc Cucurella Saseta,Spain,True,40.2,False,False,False
7303,3942752,1,11,33,00:11:33.633,Carry,Marc Cucurella Saseta,Spain,Spain,79.8,6.4,,0.561305,Regular Play,,,,,,,,,,,,False,79.8,6.4,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,11.0,33.0,Pass,Marc Cucurella Saseta,Spain,True,40.2,False,False,False
7304,3942752,1,11,34,00:11:34.194,Pass,Marc Cucurella Saseta,Spain,Spain,79.8,6.4,,1.223291,Regular Play,Nicholas Williams Arthuer,14.63284,Ground Pass,,-0.17863101,94.2,3.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Carry,Marc Cucurella Saseta,Spain,11.0,33.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,40.2,False,False,False
7305,3942752,1,11,35,00:11:35.418,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,94.2,3.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,5,0,0,11,2,1,0,Pass,Marc Cucurella Saseta,Spain,11.0,34.0,Carry,Nicholas Williams Arthuer,Spain,True,25.799999999999997,False,False,False
7306,3942752,1,11,35,00:11:35.418,Carry,Nicholas Williams Arthuer,Spain,Spain,94.2,3.8,,1.896157,Regular Play,,,,,,,,,,,,False,99.5,3.8,5.299999999999997,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,5,0,0,11,2,1,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,11.0,35.0,Pass,Nicholas Williams Arthuer,Spain,True,25.799999999999997,False,False,False
7307,3942752,1,11,37,00:11:37.314,Pass,Nicholas Williams Arthuer,Spain,Spain,99.5,3.8,,1.712756,Regular Play,Marc Cucurella Saseta,13.230646,Ground Pass,,2.566168,88.4,11.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,5,0,0,11,2,1,0,Carry,Nicholas Williams Arthuer,Spain,11.0,35.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,20.5,False,True,False
7308,3942752,1,11,39,00:11:39.027,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,88.4,11.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Pass,Nicholas Williams Arthuer,Spain,11.0,37.0,Carry,Marc Cucurella Saseta,Spain,True,31.599999999999994,False,False,False
7309,3942752,1,11,39,00:11:39.027,Carry,Marc Cucurella Saseta,Spain,Spain,88.4,11.0,,1.90162,Regular Play,,,,,,,,,,,,False,89.8,14.1,3.401470270338986,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,11.0,39.0,Pass,Marc Cucurella Saseta,Spain,True,31.599999999999994,False,False,False
7310,3942752,1,11,40,00:11:40.928,Pass,Marc Cucurella Saseta,Spain,Spain,89.8,14.1,,0.670756,Regular Play,Daniel Olmo Carvajal,10.248902,Ground Pass,,1.2737321,92.8,23.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,5,0,0,11,2,0,0,Carry,Marc Cucurella Saseta,Spain,11.0,39.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,30.200000000000003,False,False,False
7311,3942752,1,11,41,00:11:41.599,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,92.8,23.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,5,0,0,11,2,2,0,Pass,Marc Cucurella Saseta,Spain,11.0,40.0,Carry,Daniel Olmo Carvajal,Spain,True,27.200000000000003,False,False,False
7312,3942752,1,11,41,00:11:41.599,Carry,Daniel Olmo Carvajal,Spain,Spain,92.8,23.9,,0.039999,Regular Play,,,,,,,,,,,,False,92.8,23.9,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,5,0,0,11,2,2,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,11.0,41.0,Pass,Daniel Olmo Carvajal,Spain,True,27.200000000000003,False,False,False
7313,3942752,1,11,41,00:11:41.639,Pass,Daniel Olmo Carvajal,Spain,Spain,92.8,23.9,,1.327679,Regular Play,Aymeric Laporte,19.103142,Ground Pass,,-2.4488652,78.1,11.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,5,0,0,11,2,2,0,Carry,Daniel Olmo Carvajal,Spain,11.0,41.0,Ball Receipt*,Aymeric Laporte,Spain,True,27.200000000000003,False,False,False
7314,3942752,1,11,42,00:11:42.967,Ball Receipt*,Aymeric Laporte,Spain,Spain,78.1,11.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,5,0,0,11,2,0,0,Pass,Daniel Olmo Carvajal,Spain,11.0,41.0,Carry,Aymeric Laporte,Spain,True,41.900000000000006,False,False,False
7315,3942752,1,11,42,00:11:42.967,Carry,Aymeric Laporte,Spain,Spain,78.1,11.7,,0.040000003,Regular Play,,,,,,,,,,,,False,78.1,11.7,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,5,0,0,11,2,0,0,Ball Receipt*,Aymeric Laporte,Spain,11.0,42.0,Pass,Aymeric Laporte,Spain,True,41.900000000000006,False,False,False
7316,3942752,1,11,43,00:11:43.007,Pass,Aymeric Laporte,Spain,Spain,78.1,11.7,,1.605896,Regular Play,Nicholas Williams Arthuer,21.982265,Ground Pass,,-0.41683865,98.2,2.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,5,0,0,11,2,0,0,Carry,Aymeric Laporte,Spain,11.0,42.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,41.900000000000006,False,False,False
