event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
2663,3942819,2,70,38,00:25:38.724,Carry,Xavi Simons,Netherlands,Netherlands,85.5,73.0,,1.710807,From Goal Kick,,,,,,,,,,,,False,99.7,74.5,14.279005567615696,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Ball Receipt*,Xavi Simons,Netherlands,70.0,38.0,Pass,Xavi Simons,Netherlands,True,34.5,False,False,False
2664,3942819,2,70,40,00:25:40.435,Pass,Xavi Simons,Netherlands,Netherlands,99.7,74.5,,0.580258,From Goal Kick,Tijjani Reijnders,9.567131,Ground Pass,,-0.8519663,106.0,67.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Carry,Xavi Simons,Netherlands,70.0,38.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,20.299999999999997,False,True,False
2665,3942819,2,70,41,00:25:41.015,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,106.0,67.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Xavi Simons,Netherlands,70.0,40.0,Carry,Tijjani Reijnders,Netherlands,True,14.0,False,True,False
2666,3942819,2,70,41,00:25:41.015,Carry,Tijjani Reijnders,Netherlands,Netherlands,106.0,67.3,True,1.875523,From Goal Kick,,,,,,,,,,,,False,99.9,66.9,6.113100686231164,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,70.0,41.0,Pressure,Marc Guehi,England,False,14.0,False,True,False
2667,3942819,2,70,42,00:25:42.486,Pressure,Marc Guehi,England,Netherlands,15.8,11.7,,0.597831,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Tijjani Reijnders,Netherlands,70.0,41.0,Pressure,Jude Bellingham,England,True,104.2,False,False,False
2668,3942819,2,70,42,00:25:42.488,Pressure,Jude Bellingham,England,Netherlands,18.8,11.2,,0.331858,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Pressure,Marc Guehi,England,70.0,42.0,Pass,Tijjani Reijnders,Netherlands,False,101.2,False,False,True
2669,3942819,2,70,42,00:25:42.891,Pass,Tijjani Reijnders,Netherlands,Netherlands,99.9,66.9,True,0.769917,From Goal Kick,Xavi Simons,7.702597,Ground Pass,,-3.1156244,92.2,66.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pressure,Jude Bellingham,England,70.0,42.0,Ball Receipt*,Xavi Simons,Netherlands,True,20.099999999999994,False,True,True
2670,3942819,2,70,43,00:25:43.661,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,92.2,66.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Pass,Tijjani Reijnders,Netherlands,70.0,42.0,Carry,Xavi Simons,Netherlands,True,27.799999999999997,False,False,False
2671,3942819,2,70,43,00:25:43.661,Carry,Xavi Simons,Netherlands,Netherlands,92.2,66.7,,0.951786,From Goal Kick,,,,,,,,,,,,False,92.2,66.7,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Ball Receipt*,Xavi Simons,Netherlands,70.0,43.0,Pass,Xavi Simons,Netherlands,True,27.799999999999997,False,False,False
2672,3942819,2,70,44,00:25:44.612,Pass,Xavi Simons,Netherlands,Netherlands,92.2,66.7,,1.343207,From Goal Kick,Jerdy Schouten,13.652839,Ground Pass,,2.586099,80.6,73.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Carry,Xavi Simons,Netherlands,70.0,43.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,27.799999999999997,False,False,False
2673,3942819,2,70,45,00:25:45.956,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,80.6,73.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Xavi Simons,Netherlands,70.0,44.0,Carry,Jerdy Schouten,Netherlands,True,39.400000000000006,False,False,False
2674,3942819,2,70,45,00:25:45.956,Carry,Jerdy Schouten,Netherlands,Netherlands,80.6,73.9,,0.019203,From Goal Kick,,,,,,,,,,,,False,80.6,73.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,70.0,45.0,Pass,Jerdy Schouten,Netherlands,True,39.400000000000006,False,False,False
2675,3942819,2,70,45,00:25:45.975,Pass,Jerdy Schouten,Netherlands,Netherlands,80.6,73.9,,0.948811,From Goal Kick,Xavi Simons,4.652956,Ground Pass,,-1.419781,81.3,69.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Carry,Jerdy Schouten,Netherlands,70.0,45.0,Ball Receipt*,Xavi Simons,Netherlands,True,39.400000000000006,False,False,False
2676,3942819,2,70,46,00:25:46.924,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,81.3,69.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Pass,Jerdy Schouten,Netherlands,70.0,45.0,Carry,Xavi Simons,Netherlands,True,38.7,False,False,False
2677,3942819,2,70,46,00:25:46.924,Carry,Xavi Simons,Netherlands,Netherlands,81.3,69.3,,0.300516,From Goal Kick,,,,,,,,,,,,False,81.3,69.3,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Ball Receipt*,Xavi Simons,Netherlands,70.0,46.0,Pass,Xavi Simons,Netherlands,True,38.7,False,False,False
2678,3942819,2,70,47,00:25:47.224,Pass,Xavi Simons,Netherlands,Netherlands,81.3,69.3,,0.910179,From Goal Kick,Joey Veerman,8.683317,Ground Pass,,-1.709436,80.1,60.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Carry,Xavi Simons,Netherlands,70.0,46.0,Ball Receipt*,Joey Veerman,Netherlands,True,38.7,False,False,False
2679,3942819,2,70,48,00:25:48.134,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,80.1,60.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Xavi Simons,Netherlands,70.0,47.0,Carry,Joey Veerman,Netherlands,True,39.900000000000006,False,False,False
2680,3942819,2,70,48,00:25:48.134,Carry,Joey Veerman,Netherlands,Netherlands,80.1,60.7,,2.517595,From Goal Kick,,,,,,,,,,,,False,80.1,65.2,4.5,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Joey Veerman,Netherlands,70.0,48.0,Pass,Joey Veerman,Netherlands,True,39.900000000000006,False,False,False
2681,3942819,2,70,50,00:25:50.652,Pass,Joey Veerman,Netherlands,Netherlands,80.1,65.2,,0.970339,From Goal Kick,Xavi Simons,6.720863,Ground Pass,,-2.387763,75.2,60.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Carry,Joey Veerman,Netherlands,70.0,48.0,Ball Receipt*,Xavi Simons,Netherlands,True,39.900000000000006,False,False,False
2682,3942819,2,70,51,00:25:51.622,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,75.2,60.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Pass,Joey Veerman,Netherlands,70.0,50.0,Carry,Xavi Simons,Netherlands,True,44.8,False,False,False
2683,3942819,2,70,51,00:25:51.622,Carry,Xavi Simons,Netherlands,Netherlands,75.2,60.6,,0.55598,From Goal Kick,,,,,,,,,,,,False,75.2,60.6,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Ball Receipt*,Xavi Simons,Netherlands,70.0,51.0,Pass,Xavi Simons,Netherlands,True,44.8,False,False,False
2684,3942819,2,70,52,00:25:52.178,Pass,Xavi Simons,Netherlands,Netherlands,75.2,60.6,,1.129311,From Goal Kick,Joey Veerman,14.230249,Ground Pass,,-1.8925469,70.7,47.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Carry,Xavi Simons,Netherlands,70.0,51.0,Ball Receipt*,Joey Veerman,Netherlands,True,44.8,False,False,False
2685,3942819,2,70,53,00:25:53.307,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,70.7,47.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Xavi Simons,Netherlands,70.0,52.0,Carry,Joey Veerman,Netherlands,True,49.3,False,False,False
2686,3942819,2,70,53,00:25:53.307,Carry,Joey Veerman,Netherlands,Netherlands,70.7,47.1,,0.660199,From Goal Kick,,,,,,,,,,,,False,70.7,47.1,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Joey Veerman,Netherlands,70.0,53.0,Pass,Joey Veerman,Netherlands,True,49.3,False,False,False
2687,3942819,2,70,53,00:25:53.968,Pass,Joey Veerman,Netherlands,Netherlands,70.7,47.1,,1.574858,From Goal Kick,Nathan Aké,35.994026,Ground Pass,,-1.4984992,73.3,11.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Carry,Joey Veerman,Netherlands,70.0,53.0,Ball Receipt*,Nathan Aké,Netherlands,True,49.3,False,False,False
2688,3942819,2,70,55,00:25:55.543,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,73.3,11.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Joey Veerman,Netherlands,70.0,53.0,Carry,Nathan Aké,Netherlands,True,46.7,False,False,False
2689,3942819,2,70,55,00:25:55.543,Carry,Nathan Aké,Netherlands,Netherlands,73.3,11.2,,2.599394,From Goal Kick,,,,,,,,,,,,False,78.6,2.7,10.016985574512923,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Nathan Aké,Netherlands,70.0,55.0,Pass,Nathan Aké,Netherlands,True,46.7,False,False,False
2690,3942819,2,70,58,00:25:58.142,Pass,Nathan Aké,Netherlands,Netherlands,78.6,2.7,,1.893064,From Goal Kick,Virgil van Dijk,28.504385,Ground Pass,,2.1208425,63.7,27.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Nathan Aké,Netherlands,70.0,55.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,41.400000000000006,False,False,False
2691,3942819,2,71,0,00:26:00.035,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,63.7,27.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Nathan Aké,Netherlands,70.0,58.0,Carry,Virgil van Dijk,Netherlands,True,56.3,False,False,False
2692,3942819,2,71,0,00:26:00.035,Carry,Virgil van Dijk,Netherlands,Netherlands,63.7,27.0,,0.992441,From Goal Kick,,,,,,,,,,,,False,63.7,27.0,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,71.0,0.0,Pass,Virgil van Dijk,Netherlands,True,56.3,False,False,False
2693,3942819,2,71,1,00:26:01.027,Pass,Virgil van Dijk,Netherlands,Netherlands,63.7,27.0,,1.26269,From Goal Kick,Xavi Simons,23.157288,Ground Pass,,1.0511146,75.2,47.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Virgil van Dijk,Netherlands,71.0,0.0,Ball Receipt*,Xavi Simons,Netherlands,True,56.3,False,False,False
2694,3942819,2,71,2,00:26:02.290,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,75.2,47.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Pass,Virgil van Dijk,Netherlands,71.0,1.0,Carry,Xavi Simons,Netherlands,True,44.8,False,False,False
2695,3942819,2,71,2,00:26:02.290,Carry,Xavi Simons,Netherlands,Netherlands,75.2,47.1,,1.260397,From Goal Kick,,,,,,,,,,,,False,80.6,45.2,5.724508712544676,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Ball Receipt*,Xavi Simons,Netherlands,71.0,2.0,Pass,Xavi Simons,Netherlands,True,44.8,False,False,False
2696,3942819,2,71,3,00:26:03.551,Pass,Xavi Simons,Netherlands,Netherlands,80.6,45.2,,1.875765,From Goal Kick,Stefan de Vrij,16.901184,Ground Pass,,2.4862578,67.2,55.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,1,1,9,5,0,1,Carry,Xavi Simons,Netherlands,71.0,2.0,Pressure,Jude Bellingham,England,False,39.400000000000006,False,False,False
2697,3942819,2,71,5,00:26:05.322,Pressure,Jude Bellingham,England,Netherlands,51.8,26.6,,0.334511,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Pass,Xavi Simons,Netherlands,71.0,3.0,Ball Receipt*,Stefan de Vrij,Netherlands,False,68.2,False,False,False
2698,3942819,2,71,5,00:26:05.426,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,67.2,55.5,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Pressure,Jude Bellingham,England,71.0,5.0,Carry,Stefan de Vrij,Netherlands,True,52.8,False,False,True
2699,3942819,2,71,5,00:26:05.426,Carry,Stefan de Vrij,Netherlands,Netherlands,67.2,55.5,True,0.08,From Goal Kick,,,,,,,,,,,,False,68.3,54.4,1.5556349186104015,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Ball Receipt*,Stefan de Vrij,Netherlands,71.0,5.0,Foul Committed,Jude Bellingham,England,False,52.8,False,False,False
2700,3942819,2,71,5,00:26:05.506,Foul Committed,Jude Bellingham,England,Netherlands,51.8,25.7,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,1,0,2,3,0,5,3,3,0,Carry,Stefan de Vrij,Netherlands,71.0,5.0,Foul Won,Stefan de Vrij,Netherlands,False,68.2,False,False,False
2701,3942819,2,71,5,00:26:05.506,Foul Won,Stefan de Vrij,Netherlands,Netherlands,68.3,54.4,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Foul Committed,Jude Bellingham,England,71.0,5.0,Pass,Stefan de Vrij,Netherlands,True,51.7,False,False,False
2702,3942819,2,71,37,00:26:37.571,Pass,Stefan de Vrij,Netherlands,Netherlands,68.3,53.5,,2.320699,From Free Kick,Jerdy Schouten,17.751902,Ground Pass,,0.80531585,80.6,66.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Foul Won,Stefan de Vrij,Netherlands,71.0,5.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,51.7,False,False,False
2703,3942819,2,71,39,00:26:39.892,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,80.6,66.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Stefan de Vrij,Netherlands,71.0,37.0,Carry,Jerdy Schouten,Netherlands,True,39.400000000000006,False,False,False
2704,3942819,2,71,39,00:26:39.892,Carry,Jerdy Schouten,Netherlands,Netherlands,80.6,66.3,True,1.986243,From Free Kick,,,,,,,,,,,,False,90.1,69.8,10.124228365658293,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,71.0,39.0,Pressure,Jude Bellingham,England,False,39.400000000000006,False,False,False
2705,3942819,2,71,41,00:26:41.154,Pressure,Jude Bellingham,England,Netherlands,30.0,14.3,,0.619291,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Carry,Jerdy Schouten,Netherlands,71.0,39.0,Pass,Jerdy Schouten,Netherlands,False,90.0,False,False,False
2706,3942819,2,71,41,00:26:41.878,Pass,Jerdy Schouten,Netherlands,Netherlands,90.1,69.8,,1.007824,From Free Kick,Denzel Dumfries,7.0491133,Ground Pass,,1.018212,93.8,75.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pressure,Jude Bellingham,England,71.0,41.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,29.900000000000006,False,False,True
2707,3942819,2,71,42,00:26:42.886,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,93.8,75.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Jerdy Schouten,Netherlands,71.0,41.0,Carry,Denzel Dumfries,Netherlands,True,26.200000000000003,False,False,False
2708,3942819,2,71,42,00:26:42.886,Carry,Denzel Dumfries,Netherlands,Netherlands,93.8,75.8,,2.995111,From Free Kick,,,,,,,,,,,,False,91.1,72.4,4.341658669218477,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,71.0,42.0,Pass,Denzel Dumfries,Netherlands,True,26.200000000000003,False,False,False
2709,3942819,2,71,45,00:26:45.881,Pass,Denzel Dumfries,Netherlands,Netherlands,91.1,72.4,,1.81886,From Free Kick,Stefan de Vrij,27.4607,Ground Pass,,-2.8762987,64.6,65.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Denzel Dumfries,Netherlands,71.0,42.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,28.900000000000006,False,False,False
2710,3942819,2,71,47,00:26:47.700,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,64.6,65.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Pass,Denzel Dumfries,Netherlands,71.0,45.0,Carry,Stefan de Vrij,Netherlands,True,55.400000000000006,False,False,False
2711,3942819,2,71,47,00:26:47.700,Carry,Stefan de Vrij,Netherlands,Netherlands,64.6,65.2,,0.868373,From Free Kick,,,,,,,,,,,,False,64.6,65.2,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Ball Receipt*,Stefan de Vrij,Netherlands,71.0,47.0,Pass,Stefan de Vrij,Netherlands,True,55.400000000000006,False,False,False
2712,3942819,2,71,48,00:26:48.568,Pass,Stefan de Vrij,Netherlands,Netherlands,64.6,65.2,,1.781437,From Free Kick,Virgil van Dijk,32.031548,Ground Pass,,-1.6614562,61.7,33.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Carry,Stefan de Vrij,Netherlands,71.0,47.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,55.400000000000006,False,False,False
2713,3942819,2,71,50,00:26:50.349,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,61.7,33.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Stefan de Vrij,Netherlands,71.0,48.0,Carry,Virgil van Dijk,Netherlands,True,58.3,False,False,False
2714,3942819,2,71,50,00:26:50.349,Carry,Virgil van Dijk,Netherlands,Netherlands,61.7,33.3,,1.170751,From Free Kick,,,,,,,,,,,,False,61.7,32.7,0.5999999999999943,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,71.0,50.0,Pass,Virgil van Dijk,Netherlands,True,58.3,False,False,False
2715,3942819,2,71,51,00:26:51.520,Pass,Virgil van Dijk,Netherlands,Netherlands,61.7,32.7,,0.961871,From Free Kick,Nathan Aké,13.634149,Ground Pass,,-1.0316347,68.7,21.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Virgil van Dijk,Netherlands,71.0,50.0,Ball Receipt*,Nathan Aké,Netherlands,True,58.3,False,False,False
2716,3942819,2,71,52,00:26:52.482,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,68.7,21.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Virgil van Dijk,Netherlands,71.0,51.0,Carry,Nathan Aké,Netherlands,True,51.3,False,False,False
2717,3942819,2,71,52,00:26:52.482,Carry,Nathan Aké,Netherlands,Netherlands,68.7,21.0,,1.196687,From Free Kick,,,,,,,,,,,,False,68.7,21.0,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Nathan Aké,Netherlands,71.0,52.0,Pass,Nathan Aké,Netherlands,True,51.3,False,False,False
2718,3942819,2,71,53,00:26:53.679,Pass,Nathan Aké,Netherlands,Netherlands,68.7,21.0,,1.712426,From Free Kick,Joey Veerman,17.86645,Ground Pass,,-0.900426,79.8,7.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Nathan Aké,Netherlands,71.0,52.0,Ball Receipt*,Joey Veerman,Netherlands,True,51.3,False,False,False
2719,3942819,2,71,55,00:26:55.391,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,79.8,7.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Nathan Aké,Netherlands,71.0,53.0,Carry,Joey Veerman,Netherlands,True,40.2,False,False,False
2720,3942819,2,71,55,00:26:55.391,Carry,Joey Veerman,Netherlands,Netherlands,79.8,7.0,,0.848687,From Free Kick,,,,,,,,,,,,False,81.6,2.6,4.7539457296018846,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Joey Veerman,Netherlands,71.0,55.0,Pass,Joey Veerman,Netherlands,True,40.2,False,False,False
2721,3942819,2,71,56,00:26:56.240,Pass,Joey Veerman,Netherlands,Netherlands,81.6,2.6,,0.088006,From Free Kick,Cody Mathès Gakpo,4.6010866,Ground Pass,Incomplete,0.021735707,86.2,2.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Carry,Joey Veerman,Netherlands,71.0,55.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,38.400000000000006,False,False,False
2722,3942819,2,71,56,00:26:56.328,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,101.4,15.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Pass,Joey Veerman,Netherlands,71.0,56.0,Block,Kyle Walker,England,False,18.599999999999994,False,True,False
2723,3942819,2,71,56,00:26:56.328,Block,Kyle Walker,England,Netherlands,33.9,77.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,71.0,56.0,Ball Recovery,Kobbie Mainoo,England,True,86.1,False,False,False
2724,3942819,2,71,58,00:26:58.252,Ball Recovery,Kobbie Mainoo,England,England,35.4,58.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Block,Kyle Walker,England,71.0,56.0,Carry,Kobbie Mainoo,England,True,84.6,False,False,False
2725,3942819,2,71,58,00:26:58.252,Carry,Kobbie Mainoo,England,England,35.4,58.2,True,2.142264,Regular Play,,,,,,,,,,,,False,47.7,59.1,12.332882874656685,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Recovery,Kobbie Mainoo,England,71.0,58.0,Pressure,Cody Mathès Gakpo,Netherlands,False,84.6,False,False,False
2726,3942819,2,71,59,00:26:59.369,Pressure,Cody Mathès Gakpo,Netherlands,England,75.5,20.8,,0.678494,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Carry,Kobbie Mainoo,England,71.0,58.0,Foul Committed,Cody Mathès Gakpo,Netherlands,True,44.5,False,False,False
2727,3942819,2,72,0,00:27:00.395,Foul Committed,Cody Mathès Gakpo,Netherlands,England,72.4,21.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Pressure,Cody Mathès Gakpo,Netherlands,71.0,59.0,Foul Won,Kobbie Mainoo,England,False,47.599999999999994,False,False,False
2728,3942819,2,72,0,00:27:00.395,Foul Won,Kobbie Mainoo,England,England,47.7,59.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Foul Committed,Cody Mathès Gakpo,Netherlands,72.0,0.0,Pass,Kyle Walker,England,True,72.3,False,False,False
