event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
25519,3930171,2,84,48,00:39:48.548,Ball Receipt*,Eberechi Eze,England,England,88.2,23.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Pass,Ollie Watkins,England,84.0,47.0,Duel,Eberechi Eze,England,True,31.799999999999997,False,False,False
25520,3930171,2,84,48,00:39:48.548,Duel,Eberechi Eze,England,England,88.2,23.8,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Eberechi Eze,England,84.0,48.0,Pass,Joachim Andersen,Denmark,False,31.799999999999997,False,False,False
25521,3930171,2,84,48,00:39:48.548,Pass,Joachim Andersen,Denmark,Denmark,31.9,56.3,True,2.596131,Regular Play,Alexander Hartmann Bah,18.836666,High Pass,,2.0035748,24.0,73.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Duel,Eberechi Eze,England,84.0,48.0,Pressure,Eberechi Eze,England,False,88.1,False,False,False
25522,3930171,2,84,50,00:39:50.868,Pressure,Eberechi Eze,England,Denmark,92.5,10.6,,0.566011,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Pass,Joachim Andersen,Denmark,84.0,48.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,False,27.5,False,False,False
25523,3930171,2,84,51,00:39:51.145,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,24.0,73.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Eberechi Eze,England,84.0,50.0,Carry,Alexander Hartmann Bah,Denmark,True,96.0,False,False,True
25524,3930171,2,84,51,00:39:51.145,Carry,Alexander Hartmann Bah,Denmark,Denmark,24.0,73.4,True,0.423636,Regular Play,,,,,,,,,,,,False,25.0,73.8,1.0770329614268976,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,84.0,51.0,Pass,Alexander Hartmann Bah,Denmark,True,96.0,False,False,False
25525,3930171,2,84,51,00:39:51.568,Pass,Alexander Hartmann Bah,Denmark,Denmark,25.0,73.8,,3.909833,Regular Play,Yussuf Yurary Poulsen,44.351776,High Pass,,-0.5504733,62.8,50.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Alexander Hartmann Bah,Denmark,84.0,51.0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,True,95.0,False,False,False
25526,3930171,2,84,55,00:39:55.478,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,Denmark,62.8,50.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Pass,Alexander Hartmann Bah,Denmark,84.0,51.0,Duel,John Stones,England,False,57.2,False,False,False
25527,3930171,2,84,55,00:39:55.478,Duel,John Stones,England,Denmark,57.3,29.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,84.0,55.0,Pass,Yussuf Yurary Poulsen,Denmark,False,62.7,False,False,False
25528,3930171,2,84,55,00:39:55.478,Pass,Yussuf Yurary Poulsen,Denmark,Denmark,62.8,50.6,True,2.668494,Regular Play,,20.695894,Low Pass,Incomplete,-0.8537845,76.4,35.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Duel,John Stones,England,84.0,55.0,Pass,Marc Guehi,England,False,57.2,False,False,False
25529,3930171,2,84,58,00:39:58.147,Pass,Marc Guehi,England,England,43.7,45.1,,1.689177,Regular Play,Kyle Walker,11.754574,Low Pass,,1.1871305,48.1,56.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Yussuf Yurary Poulsen,Denmark,84.0,55.0,Ball Receipt*,Kyle Walker,England,True,76.3,False,False,False
25530,3930171,2,84,59,00:39:59.836,Ball Receipt*,Kyle Walker,England,England,48.1,56.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Marc Guehi,England,84.0,58.0,Carry,Kyle Walker,England,True,71.9,False,False,False
25531,3930171,2,84,59,00:39:59.836,Carry,Kyle Walker,England,England,48.1,56.0,,3.09072,Regular Play,,,,,,,,,,,,False,48.1,72.0,16.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Kyle Walker,England,84.0,59.0,Pass,Kyle Walker,England,True,71.9,False,False,False
25532,3930171,2,85,2,00:40:02.926,Pass,Kyle Walker,England,England,48.1,72.0,,1.270717,Regular Play,Marc Guehi,11.745638,Ground Pass,,-2.3923233,39.5,64.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,0,1,0,0,0,Carry,Kyle Walker,England,84.0,59.0,Ball Receipt*,Marc Guehi,England,True,71.9,False,False,False
25533,3930171,2,85,4,00:40:04.197,Ball Receipt*,Marc Guehi,England,England,39.5,64.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,85.0,2.0,Carry,Marc Guehi,England,True,80.5,False,False,False
25534,3930171,2,85,4,00:40:04.197,Carry,Marc Guehi,England,England,39.5,64.0,,1.448651,Regular Play,,,,,,,,,,,,False,42.2,60.1,4.743416490252569,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Marc Guehi,England,85.0,4.0,Pass,Marc Guehi,England,True,80.5,False,False,False
25535,3930171,2,85,5,00:40:05.646,Pass,Marc Guehi,England,England,42.2,60.1,,1.396519,Regular Play,John Stones,35.25124,Ground Pass,,-1.6247213,40.3,24.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Carry,Marc Guehi,England,85.0,4.0,Ball Receipt*,John Stones,England,True,77.8,False,False,False
25536,3930171,2,85,7,00:40:07.042,Ball Receipt*,John Stones,England,England,40.3,24.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Marc Guehi,England,85.0,5.0,Carry,John Stones,England,True,79.7,False,False,False
25537,3930171,2,85,7,00:40:07.042,Carry,John Stones,England,England,40.3,24.9,,3.732097,Regular Play,,,,,,,,,,,,False,48.6,25.4,8.315046602394967,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,John Stones,England,85.0,7.0,Pass,John Stones,England,True,79.7,False,False,False
25538,3930171,2,85,10,00:40:10.774,Pass,John Stones,England,England,48.6,25.4,,1.427534,Regular Play,Declan Rice,7.569016,Ground Pass,,-1.3033855,50.6,18.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Carry,John Stones,England,85.0,7.0,Ball Receipt*,Declan Rice,England,True,71.4,False,False,False
25539,3930171,2,85,12,00:40:12.202,Ball Receipt*,Declan Rice,England,England,50.6,18.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Pass,John Stones,England,85.0,10.0,Carry,Declan Rice,England,True,69.4,False,False,False
25540,3930171,2,85,12,00:40:12.202,Carry,Declan Rice,England,England,50.6,18.1,,1.084332,Regular Play,,,,,,,,,,,,False,50.1,16.2,1.9646882704388522,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,85.0,12.0,Pass,Declan Rice,England,True,69.4,False,False,False
25541,3930171,2,85,13,00:40:13.286,Pass,Declan Rice,England,England,50.1,16.2,,3.9754,Regular Play,Marc Guehi,46.220882,Ground Pass,,1.9219702,34.2,59.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Carry,Declan Rice,England,85.0,12.0,Ball Receipt*,Marc Guehi,England,True,69.9,False,False,False
25542,3930171,2,85,17,00:40:17.262,Ball Receipt*,Marc Guehi,England,England,34.2,59.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Declan Rice,England,85.0,13.0,Carry,Marc Guehi,England,True,85.8,False,False,False
25543,3930171,2,85,17,00:40:17.262,Carry,Marc Guehi,England,England,34.2,59.6,,3.013169,Regular Play,,,,,,,,,,,,False,36.5,61.2,2.8017851452243785,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Marc Guehi,England,85.0,17.0,Pass,Marc Guehi,England,True,85.8,False,False,False
25544,3930171,2,85,20,00:40:20.275,Pass,Marc Guehi,England,England,36.5,61.2,,2.810138,Regular Play,Jude Bellingham,56.832825,High Pass,Incomplete,-0.51718193,85.9,33.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Carry,Marc Guehi,England,85.0,17.0,Ball Receipt*,Jude Bellingham,England,True,83.5,False,False,False
25545,3930171,2,85,23,00:40:23.085,Ball Receipt*,Jude Bellingham,England,England,84.8,35.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,1,0,1,0,Pass,Marc Guehi,England,85.0,20.0,Duel,Jude Bellingham,England,True,35.2,False,False,False
25546,3930171,2,85,23,00:40:23.085,Duel,Jude Bellingham,England,England,85.9,33.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,1,0,1,0,Ball Receipt*,Jude Bellingham,England,85.0,23.0,Pass,Joachim Andersen,Denmark,False,34.099999999999994,False,False,False
25547,3930171,2,85,23,00:40:23.085,Pass,Joachim Andersen,Denmark,Denmark,34.2,47.0,True,2.152381,Regular Play,Pierre-Emile Højbjerg,11.677756,High Pass,,-0.7429994,42.8,39.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Duel,Jude Bellingham,England,85.0,23.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,85.8,False,False,False
25548,3930171,2,85,25,00:40:25.237,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,42.8,39.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,85.0,23.0,Pass,Pierre-Emile Højbjerg,Denmark,True,77.2,False,False,False
25549,3930171,2,85,25,00:40:25.249,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,42.0,39.7,True,0.132467,Regular Play,,1.8439089,Low Pass,Incomplete,-0.7086263,43.4,38.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,85.0,25.0,Duel,Conor Gallagher,England,False,78.0,False,False,False
25550,3930171,2,85,25,00:40:25.249,Duel,Conor Gallagher,England,Denmark,78.1,40.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Pass,Pierre-Emile Højbjerg,Denmark,85.0,25.0,Block,Jarrod Bowen,England,True,41.900000000000006,False,False,False
25551,3930171,2,85,25,00:40:25.381,Block,Jarrod Bowen,England,Denmark,76.7,41.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,0,1,0,0,0,Duel,Conor Gallagher,England,85.0,25.0,Pressure,Jarrod Bowen,England,True,43.3,False,False,False
25552,3930171,2,85,26,00:40:26.736,Pressure,Jarrod Bowen,England,Denmark,79.2,48.8,,0.668367,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,0,1,0,0,0,Block,Jarrod Bowen,England,85.0,25.0,Pass,Mikkel Damsgaard,Denmark,False,40.8,False,False,False
25553,3930171,2,85,27,00:40:27.229,Pass,Mikkel Damsgaard,Denmark,Denmark,43.9,27.0,True,1.429622,Regular Play,Joakim Mæhle,17.513994,Ground Pass,,-1.610775,43.2,9.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Jarrod Bowen,England,85.0,26.0,Ball Receipt*,Joakim Mæhle,Denmark,True,76.1,False,False,True
25554,3930171,2,85,28,00:40:28.659,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,43.2,9.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Mikkel Damsgaard,Denmark,85.0,27.0,Carry,Joakim Mæhle,Denmark,True,76.8,False,False,False
25555,3930171,2,85,28,00:40:28.659,Carry,Joakim Mæhle,Denmark,Denmark,43.2,9.5,True,4.146131,Regular Play,,,,,,,,,,,,False,67.6,2.8,25.30316185775998,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,85.0,28.0,Pressure,Jude Bellingham,England,False,76.8,False,False,False
25556,3930171,2,85,32,00:40:32.413,Pressure,Jude Bellingham,England,Denmark,53.4,74.5,,0.386,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,1,0,1,0,Carry,Joakim Mæhle,Denmark,85.0,28.0,Pass,Joakim Mæhle,Denmark,False,66.6,False,False,False
25557,3930171,2,85,32,00:40:32.805,Pass,Joakim Mæhle,Denmark,Denmark,67.6,2.8,,0.801025,Regular Play,Mikkel Damsgaard,12.00375,Ground Pass,,3.116598,55.6,3.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Jude Bellingham,England,85.0,32.0,Ball Receipt*,Mikkel Damsgaard,Denmark,True,52.400000000000006,False,False,True
25558,3930171,2,85,33,00:40:33.606,Ball Receipt*,Mikkel Damsgaard,Denmark,Denmark,55.6,3.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joakim Mæhle,Denmark,85.0,32.0,Carry,Mikkel Damsgaard,Denmark,True,64.4,False,False,False
25559,3930171,2,85,33,00:40:33.606,Carry,Mikkel Damsgaard,Denmark,Denmark,55.6,3.1,,0.798139,Regular Play,,,,,,,,,,,,False,55.7,3.0,0.14142135623731059,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Mikkel Damsgaard,Denmark,85.0,33.0,Pass,Mikkel Damsgaard,Denmark,True,64.4,False,False,False
25560,3930171,2,85,34,00:40:34.404,Pass,Mikkel Damsgaard,Denmark,Denmark,55.7,3.0,,1.256155,Regular Play,Pierre-Emile Højbjerg,21.70576,Ground Pass,,1.5477589,56.2,24.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,0,0,Carry,Mikkel Damsgaard,Denmark,85.0,33.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,64.3,False,False,False
25561,3930171,2,85,35,00:40:35.660,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,56.2,24.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pass,Mikkel Damsgaard,Denmark,85.0,34.0,Carry,Pierre-Emile Højbjerg,Denmark,True,63.8,False,False,False
25562,3930171,2,85,35,00:40:35.660,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,56.2,24.7,True,1.597685,Regular Play,,,,,,,,,,,,False,62.2,26.0,6.1392181912683315,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,85.0,35.0,Pressure,Conor Gallagher,England,False,63.8,False,False,False
25563,3930171,2,85,36,00:40:36.643,Pressure,Conor Gallagher,England,Denmark,55.3,56.8,,0.433745,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Carry,Pierre-Emile Højbjerg,Denmark,85.0,35.0,Pass,Pierre-Emile Højbjerg,Denmark,False,64.7,False,False,False
25564,3930171,2,85,37,00:40:37.258,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,62.2,26.0,,5.363608,Regular Play,Alexander Hartmann Bah,63.558556,High Pass,Out,1.0063598,96.2,79.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Conor Gallagher,England,85.0,36.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,57.8,False,False,True
25565,3930171,2,85,42,00:40:42.622,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,84.7,75.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Pierre-Emile Højbjerg,Denmark,85.0,37.0,Pass,Kieran Trippier,England,False,35.3,False,False,False
25566,3930171,2,86,9,00:41:09.948,Pass,Kieran Trippier,England,England,26.1,0.1,,1.232821,From Throw In,Ollie Watkins,24.480604,High Pass,Incomplete,0.21822588,50.0,5.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,85.0,42.0,Ball Receipt*,Ollie Watkins,England,True,93.9,False,False,False
25567,3930171,2,86,11,00:41:11.181,Ball Receipt*,Ollie Watkins,England,England,49.4,7.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,1,0,0,0,Pass,Kieran Trippier,England,86.0,9.0,Duel,Ollie Watkins,England,True,70.6,False,False,False
25568,3930171,2,86,11,00:41:11.181,Duel,Ollie Watkins,England,England,50.0,5.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Ollie Watkins,England,86.0,11.0,Pass,Alexander Hartmann Bah,Denmark,False,70.0,False,False,False
25569,3930171,2,86,11,00:41:11.181,Pass,Alexander Hartmann Bah,Denmark,Denmark,70.1,74.7,True,1.219493,Regular Play,Andreas Skov Olsen,7.932213,High Pass,,-0.5880026,76.7,70.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Duel,Ollie Watkins,England,86.0,11.0,Ball Receipt*,Andreas Skov Olsen,Denmark,True,49.900000000000006,False,False,False
25570,3930171,2,86,12,00:41:12.401,Ball Receipt*,Andreas Skov Olsen,Denmark,Denmark,76.7,70.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,1,0,1,1,0,0,Pass,Alexander Hartmann Bah,Denmark,86.0,11.0,Pass,Andreas Skov Olsen,Denmark,True,43.3,False,False,False
25571,3930171,2,86,12,00:41:12.522,Pass,Andreas Skov Olsen,Denmark,Denmark,77.8,70.3,,0.791871,Regular Play,Christian Nørgaard,7.924645,Low Pass,,-1.7483925,76.4,62.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Andreas Skov Olsen,Denmark,86.0,12.0,Ball Receipt*,Christian Nørgaard,Denmark,True,42.2,False,False,False
25572,3930171,2,86,13,00:41:13.314,Ball Receipt*,Christian Nørgaard,Denmark,Denmark,76.4,62.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pass,Andreas Skov Olsen,Denmark,86.0,12.0,Pass,Christian Nørgaard,Denmark,True,43.599999999999994,False,False,False
25573,3930171,2,86,13,00:41:13.314,Pass,Christian Nørgaard,Denmark,Denmark,77.5,63.0,,0.154676,Regular Play,Yussuf Yurary Poulsen,3.4,Low Pass,Incomplete,0.0,80.9,63.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Christian Nørgaard,Denmark,86.0,13.0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,True,42.5,False,False,False
25574,3930171,2,86,13,00:41:13.469,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,Denmark,85.7,63.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Pass,Christian Nørgaard,Denmark,86.0,13.0,Block,Conor Gallagher,England,False,34.3,False,False,False
25575,3930171,2,86,13,00:41:13.469,Block,Conor Gallagher,England,Denmark,39.2,17.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,86.0,13.0,Pass,Eberechi Eze,England,True,80.8,False,False,False
25576,3930171,2,86,14,00:41:14.838,Pass,Eberechi Eze,England,England,43.7,11.8,,0.580638,Regular Play,Declan Rice,3.88973,Low Pass,,2.3743744,40.9,14.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Block,Conor Gallagher,England,86.0,13.0,Ball Receipt*,Declan Rice,England,True,76.3,False,False,False
25577,3930171,2,86,15,00:41:15.419,Ball Receipt*,Declan Rice,England,England,40.9,14.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Pass,Eberechi Eze,England,86.0,14.0,Pass,Declan Rice,England,True,79.1,False,False,False
25578,3930171,2,86,15,00:41:15.419,Pass,Declan Rice,England,England,40.4,15.1,,0.741884,Regular Play,Eberechi Eze,7.7369246,High Pass,,-1.3226829,42.3,7.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,86.0,15.0,Ball Receipt*,Eberechi Eze,England,True,79.6,False,False,False
25579,3930171,2,86,16,00:41:16.161,Ball Receipt*,Eberechi Eze,England,England,42.3,7.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Pass,Declan Rice,England,86.0,15.0,Carry,Eberechi Eze,England,True,77.7,False,False,False
25580,3930171,2,86,16,00:41:16.161,Carry,Eberechi Eze,England,England,42.3,7.6,,0.847579,Regular Play,,,,,,,,,,,,False,42.2,7.6,0.09999999999999432,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Eberechi Eze,England,86.0,16.0,Pass,Eberechi Eze,England,True,77.7,False,False,False
25581,3930171,2,86,17,00:41:17.009,Pass,Eberechi Eze,England,England,42.2,7.6,,0.326819,Regular Play,John Stones,8.160882,Low Pass,Incomplete,2.5127964,35.6,12.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Carry,Eberechi Eze,England,86.0,16.0,Ball Receipt*,John Stones,England,True,77.8,False,False,False
25582,3930171,2,86,17,00:41:17.335,Ball Receipt*,John Stones,England,England,32.0,14.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Eberechi Eze,England,86.0,17.0,Pass,Yussuf Yurary Poulsen,Denmark,False,88.0,False,False,False
25583,3930171,2,86,17,00:41:17.335,Pass,Yussuf Yurary Poulsen,Denmark,England,84.5,67.7,,2.10959,Regular Play,Mikkel Damsgaard,14.759743,High Pass,Incomplete,-2.6930954,71.2,61.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,John Stones,England,86.0,17.0,Pressure,Christian Nørgaard,Denmark,True,35.5,False,False,False
25584,3930171,2,86,19,00:41:19.156,Pressure,Christian Nørgaard,Denmark,England,70.0,59.1,,1.884091,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pass,Yussuf Yurary Poulsen,Denmark,86.0,17.0,Ball Receipt*,Mikkel Damsgaard,Denmark,True,50.0,False,False,False
25585,3930171,2,86,19,00:41:19.445,Ball Receipt*,Mikkel Damsgaard,Denmark,England,73.1,63.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Christian Nørgaard,Denmark,86.0,19.0,Ball Recovery,Conor Gallagher,England,False,46.900000000000006,False,False,True
25586,3930171,2,86,19,00:41:19.445,Ball Recovery,Conor Gallagher,England,England,48.9,18.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Mikkel Damsgaard,Denmark,86.0,19.0,Carry,Conor Gallagher,England,True,71.1,False,False,False
25587,3930171,2,86,19,00:41:19.445,Carry,Conor Gallagher,England,England,48.9,18.8,True,1.779867,Regular Play,,,,,,,,,,,,False,54.6,17.9,5.770615218501407,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Ball Recovery,Conor Gallagher,England,86.0,19.0,Foul Committed,Christian Nørgaard,Denmark,False,71.1,False,False,False
