event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Ukraine_score,Belgium_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
35222,3938645,1,1,42,00:01:42.208,Carry,Jan Vertonghen,Belgium,Belgium,21.7,25.0,,0.449503,From Goal Kick,,,,,,,,,,,,False,24.0,30.5,5.961543424315552,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,1.0,42.0,Pass,Jan Vertonghen,Belgium,True,98.3,False,False,False
35223,3938645,1,1,42,00:01:42.657,Pass,Jan Vertonghen,Belgium,Belgium,24.0,30.5,,1.945352,From Goal Kick,Arthur Theate,29.570593,Ground Pass,,-1.0814358,37.9,4.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jan Vertonghen,Belgium,1.0,42.0,Ball Receipt*,Arthur Theate,Belgium,True,96.0,False,False,False
35224,3938645,1,1,44,00:01:44.603,Ball Receipt*,Arthur Theate,Belgium,Belgium,37.9,4.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Jan Vertonghen,Belgium,1.0,42.0,Carry,Arthur Theate,Belgium,True,82.1,False,False,False
35225,3938645,1,1,44,00:01:44.603,Carry,Arthur Theate,Belgium,Belgium,37.9,4.4,True,1.793067,From Goal Kick,,,,,,,,,,,,False,47.2,2.3,9.534149149242426,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Arthur Theate,Belgium,1.0,44.0,Pressure,Mykola Shaparenko,Ukraine,False,82.1,False,False,False
35226,3938645,1,1,45,00:01:45.968,Pressure,Mykola Shaparenko,Ukraine,Belgium,72.7,75.1,,0.587809,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Arthur Theate,Belgium,1.0,44.0,Pass,Arthur Theate,Belgium,False,47.3,False,False,False
35227,3938645,1,1,46,00:01:46.396,Pass,Arthur Theate,Belgium,Belgium,47.2,2.3,True,4.314883,From Goal Kick,Jeremy Doku,63.76284,High Pass,Incomplete,0.40118504,105.9,27.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Mykola Shaparenko,Ukraine,1.0,45.0,Ball Receipt*,Jeremy Doku,Belgium,True,72.8,False,False,True
35228,3938645,1,1,50,00:01:50.710,Ball Receipt*,Jeremy Doku,Belgium,Belgium,96.7,15.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Arthur Theate,Belgium,1.0,46.0,Ball Recovery,Anatolii Trubin,Ukraine,False,23.299999999999997,False,True,False
35229,3938645,1,1,50,00:01:50.710,Ball Recovery,Anatolii Trubin,Ukraine,Ukraine,14.2,52.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Jeremy Doku,Belgium,1.0,50.0,Carry,Anatolii Trubin,Ukraine,True,105.8,False,False,False
35230,3938645,1,1,50,00:01:50.710,Carry,Anatolii Trubin,Ukraine,Ukraine,14.2,52.9,True,3.106931,Regular Play,,,,,,,,,,,,False,12.9,56.5,3.8275318418009285,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Ball Recovery,Anatolii Trubin,Ukraine,1.0,50.0,Pressure,Jeremy Doku,Belgium,False,105.8,False,False,False
35231,3938645,1,1,52,00:01:52.024,Pressure,Jeremy Doku,Belgium,Ukraine,99.4,23.0,,0.91535,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Anatolii Trubin,Ukraine,1.0,50.0,Pass,Anatolii Trubin,Ukraine,False,20.599999999999994,False,True,False
35232,3938645,1,1,53,00:01:53.817,Pass,Anatolii Trubin,Ukraine,Ukraine,12.9,56.5,,1.921016,Regular Play,Oleksandr Tymchyk,25.89363,Ground Pass,,0.8948491,29.1,76.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Jeremy Doku,Belgium,1.0,52.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,107.1,False,False,True
35233,3938645,1,1,55,00:01:55.738,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,29.1,76.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Anatolii Trubin,Ukraine,1.0,53.0,Carry,Oleksandr Tymchyk,Ukraine,True,90.9,False,False,False
35234,3938645,1,1,55,00:01:55.738,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,29.1,76.7,,2.558232,Regular Play,,,,,,,,,,,,False,33.1,76.3,4.019950248448357,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,1.0,55.0,Pass,Oleksandr Tymchyk,Ukraine,True,90.9,False,False,False
35235,3938645,1,1,58,00:01:58.297,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,33.1,76.3,,1.563723,Regular Play,Illia Zabarnyi,20.306156,Ground Pass,,-2.609619,15.6,66.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Oleksandr Tymchyk,Ukraine,1.0,55.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,86.9,False,False,False
35236,3938645,1,1,59,00:01:59.860,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,15.6,66.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Oleksandr Tymchyk,Ukraine,1.0,58.0,Carry,Illia Zabarnyi,Ukraine,True,104.4,False,False,False
35237,3938645,1,1,59,00:01:59.860,Carry,Illia Zabarnyi,Ukraine,Ukraine,15.6,66.0,,1.142019,Regular Play,,,,,,,,,,,,False,15.0,59.7,6.3285069329186925,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,1.0,59.0,Pass,Illia Zabarnyi,Ukraine,True,104.4,False,False,False
35238,3938645,1,2,1,00:02:01.002,Pass,Illia Zabarnyi,Ukraine,Ukraine,15.0,59.7,,2.151064,Regular Play,Anatolii Trubin,18.952837,Ground Pass,,-2.0958323,5.5,43.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Illia Zabarnyi,Ukraine,1.0,59.0,Ball Receipt*,Anatolii Trubin,Ukraine,True,105.0,False,False,False
35239,3938645,1,2,3,00:02:03.153,Ball Receipt*,Anatolii Trubin,Ukraine,Ukraine,5.5,43.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Pass,Illia Zabarnyi,Ukraine,2.0,1.0,Injury Stoppage,Anatolii Trubin,Ukraine,True,114.5,False,False,False
35240,3938645,1,2,7,00:02:07.947,Injury Stoppage,Anatolii Trubin,Ukraine,Ukraine,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Anatolii Trubin,Ukraine,2.0,3.0,Referee Ball-Drop,,Ukraine,True,,False,,False
35241,3938645,1,2,34,00:02:34.389,Referee Ball-Drop,,Ukraine,Ukraine,14.2,41.2,,0.0,Other,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,4,0,0,Injury Stoppage,Anatolii Trubin,Ukraine,2.0,7.0,Referee Ball-Drop,,Belgium,False,105.8,False,False,False
35242,3938645,1,2,34,00:02:34.923,Referee Ball-Drop,,Belgium,Belgium,105.9,38.9,,0.0,Other,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,1,0,0,Referee Ball-Drop,,Ukraine,2.0,34.0,Ball Recovery,Anatolii Trubin,Ukraine,False,14.099999999999994,False,True,False
35243,3938645,1,2,36,00:02:36.917,Ball Recovery,Anatolii Trubin,Ukraine,Belgium,12.9,47.5,,0.0,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Referee Ball-Drop,,Belgium,2.0,34.0,Carry,Anatolii Trubin,Ukraine,True,107.1,False,False,False
35244,3938645,1,2,36,00:02:36.917,Carry,Anatolii Trubin,Ukraine,Belgium,12.9,47.5,True,4.071512,Other,,,,,,,,,,,,False,14.2,46.2,1.8384776310850208,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Ball Recovery,Anatolii Trubin,Ukraine,2.0,36.0,Pressure,Romelu Lukaku Menama,Belgium,False,107.1,False,False,False
35245,3938645,1,2,39,00:02:39.922,Pressure,Romelu Lukaku Menama,Belgium,Belgium,105.9,44.2,,1.191261,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,1,0,0,Carry,Anatolii Trubin,Ukraine,2.0,36.0,Pass,Anatolii Trubin,Ukraine,False,14.099999999999994,False,True,False
35246,3938645,1,2,40,00:02:40.988,Pass,Anatolii Trubin,Ukraine,Belgium,14.2,46.2,True,1.881143,Other,,42.89114,High Pass,Incomplete,0.19236588,56.3,54.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Romelu Lukaku Menama,Belgium,2.0,39.0,Pass,Youri Tielemans,Belgium,False,105.8,False,False,True
35247,3938645,1,2,42,00:02:42.869,Pass,Youri Tielemans,Belgium,Belgium,63.8,25.7,,1.079902,Other,Kevin De Bruyne,13.534031,Low Pass,,-0.253939,76.9,22.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Anatolii Trubin,Ukraine,2.0,40.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,56.2,False,False,False
35248,3938645,1,2,43,00:02:43.949,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,76.9,22.3,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Youri Tielemans,Belgium,2.0,42.0,Carry,Kevin De Bruyne,Belgium,True,43.099999999999994,False,False,False
35249,3938645,1,2,43,00:02:43.949,Carry,Kevin De Bruyne,Belgium,Belgium,76.9,22.3,,0.04,Other,,,,,,,,,,,,False,76.9,22.3,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Kevin De Bruyne,Belgium,2.0,43.0,Pass,Kevin De Bruyne,Belgium,True,43.099999999999994,False,False,False
35250,3938645,1,2,43,00:02:43.989,Pass,Kevin De Bruyne,Belgium,Belgium,76.9,22.3,,0.839833,Other,Jeremy Doku,4.5,Ground Pass,,-0.9272952,79.6,18.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Kevin De Bruyne,Belgium,2.0,43.0,Ball Receipt*,Jeremy Doku,Belgium,True,43.099999999999994,False,False,False
35251,3938645,1,2,44,00:02:44.829,Ball Receipt*,Jeremy Doku,Belgium,Belgium,79.6,18.7,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,2.0,43.0,Carry,Jeremy Doku,Belgium,True,40.400000000000006,False,False,False
35252,3938645,1,2,44,00:02:44.829,Carry,Jeremy Doku,Belgium,Belgium,79.6,18.7,,0.039999,Other,,,,,,,,,,,,False,79.6,18.7,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,2.0,44.0,Pass,Jeremy Doku,Belgium,True,40.400000000000006,False,False,False
35253,3938645,1,2,44,00:02:44.869,Pass,Jeremy Doku,Belgium,Belgium,79.6,18.7,,0.739488,Other,Kevin De Bruyne,4.0706263,Ground Pass,,-2.6559706,76.0,16.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jeremy Doku,Belgium,2.0,44.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,40.400000000000006,False,False,False
35254,3938645,1,2,45,00:02:45.609,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,76.0,16.8,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Jeremy Doku,Belgium,2.0,44.0,Carry,Kevin De Bruyne,Belgium,True,44.0,False,False,False
35255,3938645,1,2,45,00:02:45.609,Carry,Kevin De Bruyne,Belgium,Belgium,76.0,16.8,True,0.741756,Other,,,,,,,,,,,,False,74.2,14.5,2.9206163733020456,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Kevin De Bruyne,Belgium,2.0,45.0,Pressure,Mykola Shaparenko,Ukraine,False,44.0,False,False,False
35256,3938645,1,2,46,00:02:46.128,Pressure,Mykola Shaparenko,Ukraine,Belgium,43.9,58.0,,0.273469,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Kevin De Bruyne,Belgium,2.0,45.0,Pass,Kevin De Bruyne,Belgium,False,76.1,False,False,False
35257,3938645,1,2,46,00:02:46.350,Pass,Kevin De Bruyne,Belgium,Belgium,74.2,14.5,True,0.840538,Other,Youri Tielemans,8.80568,Ground Pass,,2.8773327,65.7,16.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pressure,Mykola Shaparenko,Ukraine,2.0,46.0,Ball Receipt*,Youri Tielemans,Belgium,True,45.8,False,False,True
35258,3938645,1,2,47,00:02:47.191,Ball Receipt*,Youri Tielemans,Belgium,Belgium,65.7,16.8,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Kevin De Bruyne,Belgium,2.0,46.0,Carry,Youri Tielemans,Belgium,True,54.3,False,False,False
35259,3938645,1,2,47,00:02:47.191,Carry,Youri Tielemans,Belgium,Belgium,65.7,16.8,,0.533321,Other,,,,,,,,,,,,False,65.7,16.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Youri Tielemans,Belgium,2.0,47.0,Pass,Youri Tielemans,Belgium,True,54.3,False,False,False
35260,3938645,1,2,47,00:02:47.724,Pass,Youri Tielemans,Belgium,Belgium,65.7,16.8,,1.559558,Other,Kevin De Bruyne,16.015305,Ground Pass,,-1.1322831,72.5,2.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Youri Tielemans,Belgium,2.0,47.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,54.3,False,False,False
35261,3938645,1,2,49,00:02:49.284,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,72.5,2.3,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Youri Tielemans,Belgium,2.0,47.0,Carry,Kevin De Bruyne,Belgium,True,47.5,False,False,False
35262,3938645,1,2,49,00:02:49.284,Carry,Kevin De Bruyne,Belgium,Belgium,72.5,2.3,True,0.720012,Other,,,,,,,,,,,,False,74.2,2.5,1.7117242768623717,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Kevin De Bruyne,Belgium,2.0,49.0,Pressure,Mykola Shaparenko,Ukraine,False,47.5,False,False,False
35263,3938645,1,2,49,00:02:49.891,Pressure,Mykola Shaparenko,Ukraine,Belgium,44.5,74.2,,0.446214,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Kevin De Bruyne,Belgium,2.0,49.0,Pass,Kevin De Bruyne,Belgium,False,75.5,False,False,False
35264,3938645,1,2,50,00:02:50.004,Pass,Kevin De Bruyne,Belgium,Belgium,74.2,2.5,True,1.945923,Other,Arthur Theate,10.458012,Ground Pass,,3.0362153,63.8,3.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pressure,Mykola Shaparenko,Ukraine,2.0,49.0,Ball Receipt*,Arthur Theate,Belgium,True,45.8,False,False,True
35265,3938645,1,2,51,00:02:51.950,Ball Receipt*,Arthur Theate,Belgium,Belgium,63.8,3.6,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,2.0,50.0,Carry,Arthur Theate,Belgium,True,56.2,False,False,False
35266,3938645,1,2,51,00:02:51.950,Carry,Arthur Theate,Belgium,Belgium,63.8,3.6,,0.308884,Other,,,,,,,,,,,,False,58.1,3.6,5.699999999999996,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Arthur Theate,Belgium,2.0,51.0,Pass,Arthur Theate,Belgium,True,56.2,False,False,False
35267,3938645,1,2,52,00:02:52.259,Pass,Arthur Theate,Belgium,Belgium,58.1,3.6,,1.497175,Other,Jan Vertonghen,19.734488,Ground Pass,,2.3311102,44.5,17.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Arthur Theate,Belgium,2.0,51.0,Ball Receipt*,Jan Vertonghen,Belgium,True,61.9,False,False,False
35268,3938645,1,2,53,00:02:53.756,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,44.5,17.9,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Arthur Theate,Belgium,2.0,52.0,Carry,Jan Vertonghen,Belgium,True,75.5,False,False,False
35269,3938645,1,2,53,00:02:53.756,Carry,Jan Vertonghen,Belgium,Belgium,44.5,17.9,,1.50019,Other,,,,,,,,,,,,False,44.4,19.4,1.503329637837291,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,2.0,53.0,Pass,Jan Vertonghen,Belgium,True,75.5,False,False,False
35270,3938645,1,2,55,00:02:55.256,Pass,Jan Vertonghen,Belgium,Belgium,44.4,19.4,,1.394956,Other,Wout Faes,36.16144,Ground Pass,,1.4292904,49.5,55.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jan Vertonghen,Belgium,2.0,53.0,Ball Receipt*,Wout Faes,Belgium,True,75.6,False,False,False
35271,3938645,1,2,56,00:02:56.651,Ball Receipt*,Wout Faes,Belgium,Belgium,49.5,55.2,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Jan Vertonghen,Belgium,2.0,55.0,Carry,Wout Faes,Belgium,True,70.5,False,False,False
35272,3938645,1,2,56,00:02:56.651,Carry,Wout Faes,Belgium,Belgium,49.5,55.2,True,0.838144,Other,,,,,,,,,,,,False,48.5,56.8,1.886796226411316,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Wout Faes,Belgium,2.0,56.0,Pressure,Roman Yaremchuk,Ukraine,False,70.5,False,False,False
35273,3938645,1,2,57,00:02:57.461,Pressure,Roman Yaremchuk,Ukraine,Belgium,66.8,24.7,,0.332177,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,1,2,4,1,0,Carry,Wout Faes,Belgium,2.0,56.0,Pass,Wout Faes,Belgium,False,53.2,False,False,False
35274,3938645,1,2,57,00:02:57.489,Pass,Wout Faes,Belgium,Belgium,48.5,56.8,True,1.375459,Other,Timothy Castagne,17.235138,Ground Pass,,1.2398717,54.1,73.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Roman Yaremchuk,Ukraine,2.0,57.0,Ball Receipt*,Timothy Castagne,Belgium,True,71.5,False,False,True
35275,3938645,1,2,58,00:02:58.865,Ball Receipt*,Timothy Castagne,Belgium,Belgium,54.1,73.1,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Wout Faes,Belgium,2.0,57.0,Carry,Timothy Castagne,Belgium,True,65.9,False,False,False
35276,3938645,1,2,58,00:02:58.865,Carry,Timothy Castagne,Belgium,Belgium,54.1,73.1,,0.824088,Other,,,,,,,,,,,,False,50.6,73.1,3.5,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Timothy Castagne,Belgium,2.0,58.0,Pass,Timothy Castagne,Belgium,True,65.9,False,False,False
35277,3938645,1,2,59,00:02:59.689,Pass,Timothy Castagne,Belgium,Belgium,50.6,73.1,,1.176716,Other,Wout Faes,18.76273,Ground Pass,,-2.5151474,35.4,62.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Timothy Castagne,Belgium,2.0,58.0,Ball Receipt*,Wout Faes,Belgium,True,69.4,False,False,False
35278,3938645,1,3,0,00:03:00.865,Ball Receipt*,Wout Faes,Belgium,Belgium,35.4,62.1,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Timothy Castagne,Belgium,2.0,59.0,Carry,Wout Faes,Belgium,True,84.6,False,False,False
35279,3938645,1,3,0,00:03:00.865,Carry,Wout Faes,Belgium,Belgium,35.4,62.1,,0.915343,Other,,,,,,,,,,,,False,32.9,60.8,2.8178005607210763,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Wout Faes,Belgium,3.0,0.0,Pass,Wout Faes,Belgium,True,84.6,False,False,False
35280,3938645,1,3,1,00:03:01.781,Pass,Wout Faes,Belgium,Belgium,32.9,60.8,,1.126628,Other,Youri Tielemans,14.8734665,Ground Pass,,-0.84247893,42.8,49.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Wout Faes,Belgium,3.0,0.0,Ball Receipt*,Youri Tielemans,Belgium,True,87.1,False,False,False
35281,3938645,1,3,2,00:03:02.907,Ball Receipt*,Youri Tielemans,Belgium,Belgium,42.8,49.7,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Wout Faes,Belgium,3.0,1.0,Carry,Youri Tielemans,Belgium,True,77.2,False,False,False
35282,3938645,1,3,2,00:03:02.907,Carry,Youri Tielemans,Belgium,Belgium,42.8,49.7,True,0.952112,Other,,,,,,,,,,,,False,44.9,48.9,2.2472205054244263,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Youri Tielemans,Belgium,3.0,2.0,Pressure,Volodymyr Brazhko,Ukraine,False,77.2,False,False,False
35283,3938645,1,3,3,00:03:03.629,Pressure,Volodymyr Brazhko,Ukraine,Belgium,70.8,30.6,,0.376437,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Youri Tielemans,Belgium,3.0,2.0,Pass,Youri Tielemans,Belgium,False,49.2,False,False,False
35284,3938645,1,3,3,00:03:03.859,Pass,Youri Tielemans,Belgium,Belgium,44.9,48.9,True,0.146312,Other,Leandro Trossard,2.5942245,Low Pass,Incomplete,1.0899091,46.1,51.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pressure,Volodymyr Brazhko,Ukraine,3.0,3.0,Ball Receipt*,Leandro Trossard,Belgium,True,75.1,False,False,True
35285,3938645,1,3,4,00:03:04.006,Ball Receipt*,Leandro Trossard,Belgium,Belgium,70.8,73.7,True,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Youri Tielemans,Belgium,3.0,3.0,Block,Volodymyr Brazhko,Ukraine,False,49.2,False,False,False
35286,3938645,1,3,4,00:03:04.006,Block,Volodymyr Brazhko,Ukraine,Belgium,74.0,28.9,,0.0,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Leandro Trossard,Belgium,3.0,4.0,Pass,Wout Faes,Belgium,False,46.0,False,False,False
35287,3938645,1,3,6,00:03:06.958,Pass,Wout Faes,Belgium,Belgium,21.1,54.7,,1.456933,Other,Amadou Onana,9.883825,High Pass,,0.47269714,29.9,59.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Block,Volodymyr Brazhko,Ukraine,3.0,4.0,Ball Receipt*,Amadou Onana,Belgium,True,98.9,False,False,False
35288,3938645,1,3,8,00:03:08.415,Ball Receipt*,Amadou Onana,Belgium,Belgium,29.9,59.2,,,Other,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Wout Faes,Belgium,3.0,6.0,Carry,Amadou Onana,Belgium,True,90.1,False,False,False
