event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
131008,3938644,2,83,53,00:38:53.520,Pressure,Gonçalo Bernardo Inácio,Portugal,Georgia,49.0,8.1,,0.463402,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Giorgi Mamardashvili,Georgia,83.0,50.0,Ball Receipt*,Otar Kakabadze,Georgia,False,71.0,False,False,False
131009,3938644,2,83,53,00:38:53.613,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,72.1,72.9,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,2,0,1,1,2,4,0,0,Pressure,Gonçalo Bernardo Inácio,Portugal,83.0,53.0,Carry,Otar Kakabadze,Georgia,True,47.900000000000006,False,False,True
131010,3938644,2,83,53,00:38:53.613,Carry,Otar Kakabadze,Georgia,Georgia,72.1,72.9,True,0.182749,From Goal Kick,,,,,,,,,,,,False,69.8,70.8,3.114482300479491,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Otar Kakabadze,Georgia,83.0,53.0,Pass,Otar Kakabadze,Georgia,True,47.900000000000006,False,False,False
131011,3938644,2,83,53,00:38:53.795,Pass,Otar Kakabadze,Georgia,Georgia,69.8,70.8,True,0.470622,From Goal Kick,Anzor Mekvabishvili,12.90155,Low Pass,,-1.586299,69.6,57.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,2,0,1,1,2,4,0,0,Carry,Otar Kakabadze,Georgia,83.0,53.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,50.2,False,False,False
131012,3938644,2,83,54,00:38:54.266,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,69.6,57.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pass,Otar Kakabadze,Georgia,83.0,53.0,Carry,Anzor Mekvabishvili,Georgia,True,50.400000000000006,False,False,False
131013,3938644,2,83,54,00:38:54.266,Carry,Anzor Mekvabishvili,Georgia,Georgia,69.6,57.9,True,2.505072,From Goal Kick,,,,,,,,,,,,False,71.9,55.8,3.114482300479497,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,83.0,54.0,Pressure,Francisco Fernandes Conceição,Portugal,False,50.400000000000006,False,False,False
131014,3938644,2,83,54,00:38:54.559,Pressure,Francisco Fernandes Conceição,Portugal,Georgia,47.3,22.2,,1.198733,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,0,-2,2,0,0,5,1,1,0,Carry,Anzor Mekvabishvili,Georgia,83.0,54.0,Pass,Anzor Mekvabishvili,Georgia,False,72.7,False,False,False
131015,3938644,2,83,56,00:38:56.771,Pass,Anzor Mekvabishvili,Georgia,Georgia,71.9,55.8,,0.94965,From Goal Kick,Giorgi Kochorashvili,5.6302752,Ground Pass,,2.797374,66.6,57.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pressure,Francisco Fernandes Conceição,Portugal,83.0,54.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,48.099999999999994,False,False,False
131016,3938644,2,83,57,00:38:57.721,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,66.6,57.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pass,Anzor Mekvabishvili,Georgia,83.0,56.0,Carry,Giorgi Kochorashvili,Georgia,True,53.400000000000006,False,False,False
131017,3938644,2,83,57,00:38:57.721,Carry,Giorgi Kochorashvili,Georgia,Georgia,66.6,57.7,,0.186685,From Goal Kick,,,,,,,,,,,,False,65.9,58.8,1.3038404810405189,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,83.0,57.0,Pass,Giorgi Kochorashvili,Georgia,True,53.400000000000006,False,False,False
131018,3938644,2,83,57,00:38:57.907,Pass,Giorgi Kochorashvili,Georgia,Georgia,65.9,58.8,,0.848979,From Goal Kick,Otar Kiteishvili,11.094143,Ground Pass,,1.0829599,71.1,68.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Carry,Giorgi Kochorashvili,Georgia,83.0,57.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,54.099999999999994,False,False,False
131019,3938644,2,83,58,00:38:58.756,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,71.1,68.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pass,Giorgi Kochorashvili,Georgia,83.0,57.0,Carry,Otar Kiteishvili,Georgia,True,48.900000000000006,False,False,False
131020,3938644,2,83,58,00:38:58.756,Carry,Otar Kiteishvili,Georgia,Georgia,71.1,68.6,,0.048028,From Goal Kick,,,,,,,,,,,,False,71.1,68.8,0.20000000000000284,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,83.0,58.0,Pass,Otar Kiteishvili,Georgia,True,48.900000000000006,False,False,False
131021,3938644,2,83,58,00:38:58.804,Pass,Otar Kiteishvili,Georgia,Georgia,71.1,68.8,,1.194115,From Goal Kick,Solomon Kverkvelia,17.789042,Ground Pass,,2.9320698,53.7,72.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,0,2,0,1,1,2,4,0,0,Carry,Otar Kiteishvili,Georgia,83.0,58.0,Ball Receipt*,Solomon Kverkvelia,Georgia,True,48.900000000000006,False,False,False
131022,3938644,2,83,59,00:38:59.999,Ball Receipt*,Solomon Kverkvelia,Georgia,Georgia,53.7,72.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,0,1,1,2,4,0,0,Pass,Otar Kiteishvili,Georgia,83.0,58.0,Carry,Solomon Kverkvelia,Georgia,True,66.3,False,False,False
131023,3938644,2,83,59,00:38:59.999,Carry,Solomon Kverkvelia,Georgia,Georgia,53.7,72.5,,0.286465,From Goal Kick,,,,,,,,,,,,False,53.7,72.5,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Solomon Kverkvelia,Georgia,83.0,59.0,Pass,Solomon Kverkvelia,Georgia,True,66.3,False,False,False
131024,3938644,2,84,0,00:39:00.285,Pass,Solomon Kverkvelia,Georgia,Georgia,53.7,72.5,,0.854327,From Goal Kick,Anzor Mekvabishvili,16.102795,Ground Pass,,-0.9086638,63.6,59.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,0,1,1,2,4,0,0,Carry,Solomon Kverkvelia,Georgia,83.0,59.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,66.3,False,False,False
131025,3938644,2,84,1,00:39:01.139,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,63.6,59.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pass,Solomon Kverkvelia,Georgia,84.0,0.0,Carry,Anzor Mekvabishvili,Georgia,True,56.4,False,False,False
131026,3938644,2,84,1,00:39:01.139,Carry,Anzor Mekvabishvili,Georgia,Georgia,63.6,59.8,,0.05834,From Goal Kick,,,,,,,,,,,,False,63.6,60.3,0.5,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,84.0,1.0,Pass,Anzor Mekvabishvili,Georgia,True,56.4,False,False,False
131027,3938644,2,84,1,00:39:01.198,Pass,Anzor Mekvabishvili,Georgia,Georgia,63.6,60.3,,1.118473,From Goal Kick,Giorgi Kochorashvili,15.026643,Ground Pass,,0.46959993,77.0,67.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Carry,Anzor Mekvabishvili,Georgia,84.0,1.0,Pressure,Gonçalo Bernardo Inácio,Portugal,False,56.4,False,False,False
131028,3938644,2,84,2,00:39:02.093,Pressure,Gonçalo Bernardo Inácio,Portugal,Georgia,42.0,13.4,,0.449581,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Anzor Mekvabishvili,Georgia,84.0,1.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,False,78.0,False,False,False
131029,3938644,2,84,2,00:39:02.316,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,77.0,67.1,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pressure,Gonçalo Bernardo Inácio,Portugal,84.0,2.0,Carry,Giorgi Kochorashvili,Georgia,True,43.0,False,False,True
131030,3938644,2,84,2,00:39:02.316,Carry,Giorgi Kochorashvili,Georgia,Georgia,77.0,67.1,True,0.092161,From Goal Kick,,,,,,,,,,,,False,76.2,66.3,1.131370849898472,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,84.0,2.0,Pass,Giorgi Kochorashvili,Georgia,True,43.0,False,False,False
131031,3938644,2,84,2,00:39:02.408,Pass,Giorgi Kochorashvili,Georgia,Georgia,76.2,66.3,True,0.17689,From Goal Kick,Otar Kakabadze,2.86007,Ground Pass,Incomplete,0.9342881,77.9,68.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Carry,Giorgi Kochorashvili,Georgia,84.0,2.0,Ball Receipt*,Otar Kakabadze,Georgia,True,43.8,False,False,False
131032,3938644,2,84,2,00:39:02.585,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,76.6,75.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,2,0,1,1,2,4,0,0,Pass,Giorgi Kochorashvili,Georgia,84.0,2.0,Block,Gonçalo Bernardo Inácio,Portugal,False,43.400000000000006,False,False,False
131033,3938644,2,84,2,00:39:02.585,Block,Gonçalo Bernardo Inácio,Portugal,Georgia,42.2,11.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Ball Receipt*,Otar Kakabadze,Georgia,84.0,2.0,Ball Recovery,Matheus Luiz Nunes,Portugal,True,77.8,False,False,False
131034,3938644,2,84,3,00:39:03.719,Ball Recovery,Matheus Luiz Nunes,Portugal,Portugal,51.2,25.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Block,Gonçalo Bernardo Inácio,Portugal,84.0,2.0,Carry,Matheus Luiz Nunes,Portugal,True,68.8,False,False,False
131035,3938644,2,84,3,00:39:03.719,Carry,Matheus Luiz Nunes,Portugal,Portugal,51.2,25.0,True,1.686106,Regular Play,,,,,,,,,,,,False,54.8,38.0,13.489254983133796,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Ball Recovery,Matheus Luiz Nunes,Portugal,84.0,3.0,Pressure,Anzor Mekvabishvili,Georgia,False,68.8,False,False,False
131036,3938644,2,84,4,00:39:04.823,Pressure,Anzor Mekvabishvili,Georgia,Portugal,68.5,49.8,,0.460817,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,0,2,0,1,1,2,4,0,0,Carry,Matheus Luiz Nunes,Portugal,84.0,3.0,Miscontrol,Matheus Luiz Nunes,Portugal,False,51.5,False,False,False
131037,3938644,2,84,5,00:39:05.405,Miscontrol,Matheus Luiz Nunes,Portugal,Portugal,54.8,38.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Pressure,Anzor Mekvabishvili,Georgia,84.0,4.0,Foul Committed,Anzor Mekvabishvili,Georgia,False,65.2,False,False,True
131038,3938644,2,84,5,00:39:05.545,Foul Committed,Anzor Mekvabishvili,Georgia,Portugal,67.0,46.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}, 'advantage': True}",2,0,2,0,1,1,2,4,0,0,Miscontrol,Matheus Luiz Nunes,Portugal,84.0,5.0,Foul Won,Matheus Luiz Nunes,Portugal,False,53.0,False,False,False
131039,3938644,2,84,5,00:39:05.545,Foul Won,Matheus Luiz Nunes,Portugal,Portugal,53.1,33.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Foul Committed,Anzor Mekvabishvili,Georgia,84.0,5.0,Ball Recovery,Nélson Cabral Semedo,Portugal,True,66.9,False,False,False
131040,3938644,2,84,7,00:39:07.842,Ball Recovery,Nélson Cabral Semedo,Portugal,Portugal,64.7,42.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Foul Won,Matheus Luiz Nunes,Portugal,84.0,5.0,Carry,Nélson Cabral Semedo,Portugal,True,55.3,False,False,False
131041,3938644,2,84,7,00:39:07.842,Carry,Nélson Cabral Semedo,Portugal,Portugal,64.7,42.7,True,3.353489,Regular Play,,,,,,,,,,,,False,78.8,60.7,22.865038814749468,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Ball Recovery,Nélson Cabral Semedo,Portugal,84.0,7.0,Pressure,Zuriko Davitashvili,Georgia,False,55.3,False,False,False
131042,3938644,2,84,10,00:39:10.483,Pressure,Zuriko Davitashvili,Georgia,Portugal,45.8,22.6,,0.6689,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,2,0,2,0,1,1,2,4,0,0,Carry,Nélson Cabral Semedo,Portugal,84.0,7.0,Pass,Nélson Cabral Semedo,Portugal,False,74.2,False,False,False
131043,3938644,2,84,11,00:39:11.196,Pass,Nélson Cabral Semedo,Portugal,Portugal,78.8,60.7,,2.662462,Regular Play,Matheus Luiz Nunes,8.70919,Ground Pass,,1.9470383,75.6,68.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Pressure,Zuriko Davitashvili,Georgia,84.0,10.0,Pressure,Zuriko Davitashvili,Georgia,False,41.2,False,False,True
131044,3938644,2,84,12,00:39:12.123,Pressure,Zuriko Davitashvili,Georgia,Portugal,42.0,8.1,,0.838928,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,2,0,2,0,1,1,2,4,0,0,Pass,Nélson Cabral Semedo,Portugal,84.0,11.0,Ball Receipt*,Matheus Luiz Nunes,Portugal,False,78.0,False,False,False
131045,3938644,2,84,13,00:39:13.858,Ball Receipt*,Matheus Luiz Nunes,Portugal,Portugal,75.6,68.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Pressure,Zuriko Davitashvili,Georgia,84.0,12.0,Carry,Matheus Luiz Nunes,Portugal,True,44.400000000000006,False,False,True
131046,3938644,2,84,13,00:39:13.858,Carry,Matheus Luiz Nunes,Portugal,Portugal,75.6,68.8,,0.040000003,Regular Play,,,,,,,,,,,,False,78.1,73.5,5.323532661682469,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Ball Receipt*,Matheus Luiz Nunes,Portugal,84.0,13.0,Miscontrol,Matheus Luiz Nunes,Portugal,True,44.400000000000006,False,False,False
131047,3938644,2,84,13,00:39:13.898,Miscontrol,Matheus Luiz Nunes,Portugal,Portugal,78.1,73.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Carry,Matheus Luiz Nunes,Portugal,84.0,13.0,Pass,Heorhii Tsitaishvili,Georgia,False,41.900000000000006,False,False,False
131048,3938644,2,84,36,00:39:36.221,Pass,Heorhii Tsitaishvili,Georgia,Georgia,34.9,0.1,,1.417642,From Throw In,Georges Mikautadze,16.84399,High Pass,,0.5220916,49.5,8.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,0,2,0,1,1,2,4,0,0,Miscontrol,Matheus Luiz Nunes,Portugal,84.0,13.0,Pressure,José Diogo Dalot Teixeira,Portugal,False,85.1,False,False,False
131049,3938644,2,84,37,00:39:37.321,Pressure,José Diogo Dalot Teixeira,Portugal,Georgia,70.2,72.9,,0.333067,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Heorhii Tsitaishvili,Georgia,84.0,36.0,Ball Receipt*,Georges Mikautadze,Georgia,False,49.8,False,False,False
131050,3938644,2,84,37,00:39:37.639,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,49.5,8.5,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Pressure,José Diogo Dalot Teixeira,Portugal,84.0,37.0,Carry,Georges Mikautadze,Georgia,True,70.5,False,False,True
131051,3938644,2,84,37,00:39:37.639,Carry,Georges Mikautadze,Georgia,Georgia,49.5,8.5,True,0.087703004,From Throw In,,,,,,,,,,,,False,48.0,7.2,1.9849433241279206,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Ball Receipt*,Georges Mikautadze,Georgia,84.0,37.0,Pass,Georges Mikautadze,Georgia,True,70.5,False,False,False
131052,3938644,2,84,37,00:39:37.727,Pass,Georges Mikautadze,Georgia,Georgia,48.0,7.2,,0.796902,From Throw In,,4.1617303,Low Pass,Incomplete,2.1854594,45.6,10.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Carry,Georges Mikautadze,Georgia,84.0,37.0,Pass,Nélson Cabral Semedo,Portugal,False,72.0,False,False,False
131053,3938644,2,84,38,00:39:38.524,Pass,Nélson Cabral Semedo,Portugal,Georgia,74.5,69.5,,1.637936,From Throw In,Danilo Luís Hélio Pereira,15.008331,High Pass,,-3.1082716,59.5,69.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Georges Mikautadze,Georgia,84.0,37.0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,True,45.5,False,False,False
131054,3938644,2,84,40,00:39:40.162,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,Georgia,59.5,69.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Nélson Cabral Semedo,Portugal,84.0,38.0,Pass,Danilo Luís Hélio Pereira,Portugal,True,60.5,False,False,False
131055,3938644,2,84,40,00:39:40.262,Pass,Danilo Luís Hélio Pereira,Portugal,Georgia,63.8,69.2,,1.613684,From Throw In,Diogo José Teixeira da Silva,12.0415945,High Pass,Incomplete,-0.08314123,75.8,68.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,84.0,40.0,Ball Receipt*,Diogo José Teixeira da Silva,Portugal,True,56.2,False,False,False
131056,3938644,2,84,41,00:39:41.876,Ball Receipt*,Diogo José Teixeira da Silva,Portugal,Georgia,71.7,66.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Pass,Danilo Luís Hélio Pereira,Portugal,84.0,40.0,Ball Recovery,Otar Kiteishvili,Georgia,False,48.3,False,False,False
131057,3938644,2,84,41,00:39:41.876,Ball Recovery,Otar Kiteishvili,Georgia,Georgia,44.3,11.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Diogo José Teixeira da Silva,Portugal,84.0,41.0,Pressure,Diogo José Teixeira da Silva,Portugal,False,75.7,False,False,False
131058,3938644,2,84,42,00:39:42.146,Pressure,Diogo José Teixeira da Silva,Portugal,Georgia,75.4,70.7,,0.461152,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Ball Recovery,Otar Kiteishvili,Georgia,84.0,41.0,Pass,Otar Kiteishvili,Georgia,False,44.599999999999994,False,False,False
131059,3938644,2,84,42,00:39:42.538,Pass,Otar Kiteishvili,Georgia,Georgia,42.0,8.5,True,0.875772,From Throw In,Georges Mikautadze,5.3814497,High Pass,,-0.7328151,46.0,4.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,0,2,0,1,1,2,4,0,0,Pressure,Diogo José Teixeira da Silva,Portugal,84.0,42.0,Ball Receipt*,Georges Mikautadze,Georgia,True,78.0,False,False,True
131060,3938644,2,84,43,00:39:43.414,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,46.0,4.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Pass,Otar Kiteishvili,Georgia,84.0,42.0,Carry,Georges Mikautadze,Georgia,True,74.0,False,False,False
131061,3938644,2,84,43,00:39:43.414,Carry,Georges Mikautadze,Georgia,Georgia,46.0,4.9,True,0.83654803,From Throw In,,,,,,,,,,,,False,56.1,4.9,10.100000000000001,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Ball Receipt*,Georges Mikautadze,Georgia,84.0,43.0,Pressure,João Félix Sequeira,Portugal,False,74.0,False,False,False
131062,3938644,2,84,43,00:39:43.771,Pressure,João Félix Sequeira,Portugal,Georgia,71.3,75.2,,0.464405,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,2,0,0,5,1,0,0,Carry,Georges Mikautadze,Georgia,84.0,43.0,Pressure,Nélson Cabral Semedo,Portugal,True,48.7,False,False,False
131063,3938644,2,84,44,00:39:44.055,Pressure,Nélson Cabral Semedo,Portugal,Georgia,67.4,75.2,,0.326981,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Pressure,João Félix Sequeira,Portugal,84.0,43.0,Dribbled Past,Nélson Cabral Semedo,Portugal,True,52.599999999999994,False,False,True
131064,3938644,2,84,44,00:39:44.251,Dribbled Past,Nélson Cabral Semedo,Portugal,Georgia,64.0,75.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,2,0,0,5,1,0,0,Pressure,Nélson Cabral Semedo,Portugal,84.0,44.0,Dribble,Georges Mikautadze,Georgia,False,56.0,False,False,True
131065,3938644,2,84,44,00:39:44.251,Dribble,Georges Mikautadze,Georgia,Georgia,56.1,4.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Complete,True,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Dribbled Past,Nélson Cabral Semedo,Portugal,84.0,44.0,Carry,Georges Mikautadze,Georgia,True,63.9,False,False,False
131066,3938644,2,84,44,00:39:44.251,Carry,Georges Mikautadze,Georgia,Georgia,56.1,4.9,True,6.394951,From Throw In,,,,,,,,,,,,False,91.2,19.4,37.97709836203919,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Dribble,Georges Mikautadze,Georgia,84.0,44.0,Pass,Georges Mikautadze,Georgia,True,63.9,False,False,False
131067,3938644,2,84,50,00:39:50.646,Pass,Georges Mikautadze,Georgia,Georgia,91.2,19.4,,2.057928,From Throw In,Zuriko Davitashvili,21.272047,Ground Pass,,0.23243657,111.9,24.3,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,2,0,2,0,1,1,2,4,2,1,Carry,Georges Mikautadze,Georgia,84.0,44.0,Ball Receipt*,Zuriko Davitashvili,Georgia,True,28.799999999999997,False,False,False
131068,3938644,2,84,52,00:39:52.703,Ball Receipt*,Zuriko Davitashvili,Georgia,Georgia,111.9,24.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,2,0,2,0,1,1,2,4,0,0,Pass,Georges Mikautadze,Georgia,84.0,50.0,Carry,Zuriko Davitashvili,Georgia,True,8.099999999999994,False,True,False
131069,3938644,2,84,52,00:39:52.703,Carry,Zuriko Davitashvili,Georgia,Georgia,111.9,24.3,True,0.783227,From Throw In,,,,,,,,,,,,False,113.5,27.4,3.488552708502477,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,2,0,2,0,1,1,2,4,0,0,Ball Receipt*,Zuriko Davitashvili,Georgia,84.0,52.0,Pressure,Gonçalo Bernardo Inácio,Portugal,False,8.099999999999994,False,True,False
131070,3938644,2,84,52,00:39:52.929,Pressure,Gonçalo Bernardo Inácio,Portugal,Georgia,7.3,50.6,,0.715556,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,0,-2,2,0,0,5,1,0,0,Carry,Zuriko Davitashvili,Georgia,84.0,52.0,Shot,Zuriko Davitashvili,Georgia,False,112.7,False,False,False
