event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
114093,3938640,1,9,37,00:09:37.782,Carry,Andriy Yarmolenko,Ukraine,Slovakia,16.4,65.5,,1.356589,From Keeper,,,,,,,,,,,,False,17.6,66.1,1.3416407864998738,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Recovery,Andriy Yarmolenko,Ukraine,9.0,37.0,Pass,Andriy Yarmolenko,Ukraine,True,103.6,False,False,False
114094,3938640,1,9,39,00:09:39.139,Pass,Andriy Yarmolenko,Ukraine,Slovakia,17.6,66.1,,0.636024,From Keeper,Mykola Shaparenko,7.531268,Ground Pass,,-1.3838171,19.0,58.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Andriy Yarmolenko,Ukraine,9.0,37.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,102.4,False,False,False
114095,3938640,1,9,39,00:09:39.775,Ball Receipt*,Mykola Shaparenko,Ukraine,Slovakia,19.0,58.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Andriy Yarmolenko,Ukraine,9.0,39.0,Carry,Mykola Shaparenko,Ukraine,True,101.0,False,False,False
114096,3938640,1,9,39,00:09:39.775,Carry,Mykola Shaparenko,Ukraine,Slovakia,19.0,58.7,,0.66645,From Keeper,,,,,,,,,,,,False,21.3,58.5,2.30867927612304,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,9.0,39.0,Pass,Mykola Shaparenko,Ukraine,True,101.0,False,False,False
114097,3938640,1,9,40,00:09:40.441,Pass,Mykola Shaparenko,Ukraine,Slovakia,21.3,58.5,,1.832112,From Keeper,,30.081556,High Pass,Incomplete,-1.0372182,36.6,32.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mykola Shaparenko,Ukraine,9.0,39.0,Pass,Peter Pekarík,Slovakia,False,98.7,False,False,False
114098,3938640,1,9,42,00:09:42.273,Pass,Peter Pekarík,Slovakia,Slovakia,83.5,47.5,,0.899524,From Keeper,Juraj Kucka,7.7620873,Low Pass,,-0.38289872,90.7,44.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Mykola Shaparenko,Ukraine,9.0,40.0,Ball Receipt*,Juraj Kucka,Slovakia,True,36.5,False,False,False
114099,3938640,1,9,43,00:09:43.173,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,90.7,44.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Peter Pekarík,Slovakia,9.0,42.0,Carry,Juraj Kucka,Slovakia,True,29.299999999999997,False,False,False
114100,3938640,1,9,43,00:09:43.173,Carry,Juraj Kucka,Slovakia,Slovakia,90.7,44.6,,0.043454,From Keeper,,,,,,,,,,,,False,90.7,44.6,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Juraj Kucka,Slovakia,9.0,43.0,Pass,Juraj Kucka,Slovakia,True,29.299999999999997,False,False,False
114101,3938640,1,9,43,00:09:43.216,Pass,Juraj Kucka,Slovakia,Slovakia,90.7,44.6,,0.705777,From Keeper,Ivan Schranz,6.2369866,Ground Pass,,1.3608228,92.0,50.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Juraj Kucka,Slovakia,9.0,43.0,Ball Receipt*,Ivan Schranz,Slovakia,True,29.299999999999997,False,False,False
114102,3938640,1,9,43,00:09:43.922,Ball Receipt*,Ivan Schranz,Slovakia,Slovakia,92.0,50.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,1,0,Pass,Juraj Kucka,Slovakia,9.0,43.0,Carry,Ivan Schranz,Slovakia,True,28.0,False,False,False
114103,3938640,1,9,43,00:09:43.922,Carry,Ivan Schranz,Slovakia,Slovakia,92.0,50.7,,3.091755,From Keeper,,,,,,,,,,,,False,99.3,53.9,7.970570870395666,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,1,0,Ball Receipt*,Ivan Schranz,Slovakia,9.0,43.0,Pass,Ivan Schranz,Slovakia,True,28.0,False,False,False
114104,3938640,1,9,47,00:09:47.014,Pass,Ivan Schranz,Slovakia,Slovakia,99.3,53.9,,2.029787,From Keeper,Peter Pekarík,20.634438,Ground Pass,,1.2091895,106.6,73.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,1,0,Carry,Ivan Schranz,Slovakia,9.0,43.0,Ball Receipt*,Peter Pekarík,Slovakia,True,20.700000000000003,False,True,False
114105,3938640,1,9,49,00:09:49.044,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,106.6,73.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Ivan Schranz,Slovakia,9.0,47.0,Pass,Peter Pekarík,Slovakia,True,13.400000000000006,False,True,False
114106,3938640,1,9,49,00:09:49.044,Pass,Peter Pekarík,Slovakia,Slovakia,106.6,73.2,,1.019234,From Keeper,,29.763905,High Pass,Incomplete,-1.3437457,113.3,44.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Peter Pekarík,Slovakia,9.0,49.0,Clearance,Mykola Matvienko,Ukraine,False,13.400000000000006,False,True,False
114107,3938640,1,9,50,00:09:50.063,Clearance,Mykola Matvienko,Ukraine,Slovakia,6.8,35.9,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Peter Pekarík,Slovakia,9.0,49.0,Pass,Georgiy Sudakov,Ukraine,True,113.2,False,False,False
114108,3938640,1,9,52,00:09:52.653,Pass,Georgiy Sudakov,Ukraine,Slovakia,22.6,35.5,,1.704641,From Keeper,,23.315445,Ground Pass,Incomplete,1.2205596,30.6,57.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,0,3,0,0,Clearance,Mykola Matvienko,Ukraine,9.0,50.0,Pass,Dávid Hancko,Slovakia,False,97.4,False,False,False
114109,3938640,1,9,54,00:09:54.357,Pass,Dávid Hancko,Slovakia,Slovakia,89.5,22.7,,1.34717,From Keeper,Ondrej Duda,0.0,Ground Pass,,0.0,89.5,22.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Georgiy Sudakov,Ukraine,9.0,52.0,Ball Receipt*,Ondrej Duda,Slovakia,True,30.5,False,False,False
114110,3938640,1,9,55,00:09:55.705,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,89.5,22.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dávid Hancko,Slovakia,9.0,54.0,Carry,Ondrej Duda,Slovakia,True,30.5,False,False,False
114111,3938640,1,9,55,00:09:55.705,Carry,Ondrej Duda,Slovakia,Slovakia,89.5,22.7,True,2.630141,From Keeper,,,,,,,,,,,,False,92.2,18.4,5.077400909914444,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,9.0,55.0,Pressure,Mykola Shaparenko,Ukraine,False,30.5,False,False,False
114112,3938640,1,9,56,00:09:56.607,Pressure,Mykola Shaparenko,Ukraine,Slovakia,27.1,56.0,,1.203736,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Ondrej Duda,Slovakia,9.0,55.0,Pass,Ondrej Duda,Slovakia,False,92.9,False,False,False
114113,3938640,1,9,58,00:09:58.335,Pass,Ondrej Duda,Slovakia,Slovakia,92.2,18.4,,1.611955,From Keeper,Dávid Hancko,15.088075,Ground Pass,,-0.34480727,106.4,13.3,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Mykola Shaparenko,Ukraine,9.0,56.0,Ball Receipt*,Dávid Hancko,Slovakia,True,27.799999999999997,False,False,False
114114,3938640,1,9,59,00:09:59.947,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,106.4,13.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Ondrej Duda,Slovakia,9.0,58.0,Carry,Dávid Hancko,Slovakia,True,13.599999999999994,False,True,False
114115,3938640,1,9,59,00:09:59.947,Carry,Dávid Hancko,Slovakia,Slovakia,106.4,13.3,,0.257346,From Keeper,,,,,,,,,,,,False,106.4,13.3,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Dávid Hancko,Slovakia,9.0,59.0,Pass,Dávid Hancko,Slovakia,True,13.599999999999994,False,True,False
114116,3938640,1,10,0,00:10:00.204,Pass,Dávid Hancko,Slovakia,Slovakia,106.4,13.3,,0.845848,From Keeper,,21.32135,High Pass,Incomplete,1.2757456,112.6,33.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Dávid Hancko,Slovakia,9.0,59.0,Clearance,Mykola Matvienko,Ukraine,False,13.599999999999994,False,True,False
114117,3938640,1,10,1,00:10:01.050,Clearance,Mykola Matvienko,Ukraine,Slovakia,7.5,46.4,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Dávid Hancko,Slovakia,10.0,0.0,Ball Recovery,Ivan Schranz,Slovakia,False,112.5,False,False,False
114118,3938640,1,10,2,00:10:02.214,Ball Recovery,Ivan Schranz,Slovakia,Slovakia,117.1,45.8,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,1,0,Clearance,Mykola Matvienko,Ukraine,10.0,1.0,Shot,Ivan Schranz,Slovakia,True,2.9000000000000057,False,True,False
114119,3938640,1,10,2,00:10:02.444,Shot,Ivan Schranz,Slovakia,Slovakia,116.4,47.1,,0.07696,From Keeper,,,,,,,,Saved,0.1294898,Right Foot,Volley,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,1,0,Ball Recovery,Ivan Schranz,Slovakia,10.0,2.0,Goal Keeper,Anatolii Trubin,Ukraine,False,3.5999999999999943,False,True,False
114120,3938640,1,10,2,00:10:02.521,Goal Keeper,Anatolii Trubin,Ukraine,Slovakia,1.4,37.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,0,3,0,0,Shot,Ivan Schranz,Slovakia,10.0,2.0,Clearance,Mykola Matvienko,Ukraine,True,118.6,False,False,False
114121,3938640,1,10,3,00:10:03.263,Clearance,Mykola Matvienko,Ukraine,Slovakia,3.4,42.8,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Goal Keeper,Anatolii Trubin,Ukraine,10.0,2.0,Pressure,Ondrej Duda,Slovakia,False,116.6,False,False,False
114122,3938640,1,10,6,00:10:06.153,Pressure,Ondrej Duda,Slovakia,Slovakia,75.0,21.6,,0.418062,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Clearance,Mykola Matvienko,Ukraine,10.0,3.0,Ball Recovery,Artem Dovbyk,Ukraine,False,45.0,False,False,False
114123,3938640,1,10,6,00:10:06.633,Ball Recovery,Artem Dovbyk,Ukraine,Ukraine,43.6,58.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Pressure,Ondrej Duda,Slovakia,10.0,6.0,Carry,Artem Dovbyk,Ukraine,True,76.4,False,False,True
114124,3938640,1,10,6,00:10:06.633,Carry,Artem Dovbyk,Ukraine,Ukraine,43.6,58.5,,0.314548,Regular Play,,,,,,,,,,,,False,43.6,58.5,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Ball Recovery,Artem Dovbyk,Ukraine,10.0,6.0,Pass,Artem Dovbyk,Ukraine,True,76.4,False,False,False
114125,3938640,1,10,6,00:10:06.947,Pass,Artem Dovbyk,Ukraine,Ukraine,43.6,58.5,,1.639029,Regular Play,Andriy Yarmolenko,17.298555,High Pass,,2.9555345,26.6,61.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Carry,Artem Dovbyk,Ukraine,10.0,6.0,Ball Receipt*,Andriy Yarmolenko,Ukraine,True,76.4,False,False,False
114126,3938640,1,10,8,00:10:08.586,Ball Receipt*,Andriy Yarmolenko,Ukraine,Ukraine,26.6,61.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Artem Dovbyk,Ukraine,10.0,6.0,Carry,Andriy Yarmolenko,Ukraine,True,93.4,False,False,False
114127,3938640,1,10,8,00:10:08.586,Carry,Andriy Yarmolenko,Ukraine,Ukraine,26.6,61.7,,2.10111,Regular Play,,,,,,,,,,,,False,31.2,60.4,4.780167361086847,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Andriy Yarmolenko,Ukraine,10.0,8.0,Pass,Andriy Yarmolenko,Ukraine,True,93.4,False,False,False
114128,3938640,1,10,10,00:10:10.687,Pass,Andriy Yarmolenko,Ukraine,Ukraine,31.2,60.4,,0.811568,Regular Play,Volodymyr Brazhko,10.9,Ground Pass,,-1.5707964,31.2,49.5,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Andriy Yarmolenko,Ukraine,10.0,8.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,88.8,False,False,False
114129,3938640,1,10,11,00:10:11.499,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,31.2,49.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Andriy Yarmolenko,Ukraine,10.0,10.0,Carry,Volodymyr Brazhko,Ukraine,True,88.8,False,False,False
114130,3938640,1,10,11,00:10:11.499,Carry,Volodymyr Brazhko,Ukraine,Ukraine,31.2,49.5,,0.704517,Regular Play,,,,,,,,,,,,False,31.2,49.5,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,10.0,11.0,Pass,Volodymyr Brazhko,Ukraine,True,88.8,False,False,False
114131,3938640,1,10,12,00:10:12.203,Pass,Volodymyr Brazhko,Ukraine,Ukraine,31.2,49.5,,1.339864,Regular Play,Mykola Matvienko,13.36862,Ground Pass,,-2.462179,20.8,41.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Volodymyr Brazhko,Ukraine,10.0,11.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,88.8,False,False,False
114132,3938640,1,10,13,00:10:13.543,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,20.8,41.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Volodymyr Brazhko,Ukraine,10.0,12.0,Carry,Mykola Matvienko,Ukraine,True,99.2,False,False,False
114133,3938640,1,10,13,00:10:13.543,Carry,Mykola Matvienko,Ukraine,Ukraine,20.8,41.1,,0.734892,Regular Play,,,,,,,,,,,,False,20.0,36.5,4.669047011971503,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,10.0,13.0,Pass,Mykola Matvienko,Ukraine,True,99.2,False,False,False
114134,3938640,1,10,14,00:10:14.278,Pass,Mykola Matvienko,Ukraine,Ukraine,20.0,36.5,,1.865557,Regular Play,Oleksandr Zinchenko,17.827227,Ground Pass,,-1.3789012,23.4,19.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,10.0,13.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,100.0,False,False,False
114135,3938640,1,10,16,00:10:16.144,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,23.4,19.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,10.0,14.0,Carry,Oleksandr Zinchenko,Ukraine,True,96.6,False,False,False
114136,3938640,1,10,16,00:10:16.144,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,23.4,19.0,,4.386575,Regular Play,,,,,,,,,,,,False,29.8,18.1,6.462971452822612,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,10.0,16.0,Pass,Oleksandr Zinchenko,Ukraine,True,96.6,False,False,False
114137,3938640,1,10,20,00:10:20.530,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,29.8,18.1,,2.018353,Regular Play,Illia Zabarnyi,34.291252,Ground Pass,,1.6437659,27.3,52.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Oleksandr Zinchenko,Ukraine,10.0,16.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,90.2,False,False,False
114138,3938640,1,10,22,00:10:22.549,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,27.3,52.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Oleksandr Zinchenko,Ukraine,10.0,20.0,Carry,Illia Zabarnyi,Ukraine,True,92.7,False,False,False
114139,3938640,1,10,22,00:10:22.549,Carry,Illia Zabarnyi,Ukraine,Ukraine,27.3,52.3,,3.129384,Regular Play,,,,,,,,,,,,False,37.5,54.4,10.413932974625869,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,10.0,22.0,Pass,Illia Zabarnyi,Ukraine,True,92.7,False,False,False
114140,3938640,1,10,25,00:10:25.678,Pass,Illia Zabarnyi,Ukraine,Ukraine,37.5,54.4,,2.079262,Regular Play,Anatolii Trubin,26.431988,Ground Pass,,-2.5472941,15.6,39.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Illia Zabarnyi,Ukraine,10.0,22.0,Ball Receipt*,Anatolii Trubin,Ukraine,True,82.5,False,False,False
114141,3938640,1,10,27,00:10:27.757,Ball Receipt*,Anatolii Trubin,Ukraine,Ukraine,15.6,39.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,0,3,0,0,Pass,Illia Zabarnyi,Ukraine,10.0,25.0,Carry,Anatolii Trubin,Ukraine,True,104.4,False,False,False
114142,3938640,1,10,27,00:10:27.757,Carry,Anatolii Trubin,Ukraine,Ukraine,15.6,39.6,,0.507705,Regular Play,,,,,,,,,,,,False,15.8,39.6,0.20000000000000107,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Anatolii Trubin,Ukraine,10.0,27.0,Pass,Anatolii Trubin,Ukraine,True,104.4,False,False,False
114143,3938640,1,10,28,00:10:28.265,Pass,Anatolii Trubin,Ukraine,Ukraine,15.8,39.6,,1.158928,Regular Play,Mykola Matvienko,15.116878,Ground Pass,,-0.45181385,29.4,33.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,0,3,0,0,Carry,Anatolii Trubin,Ukraine,10.0,27.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,104.2,False,False,False
114144,3938640,1,10,29,00:10:29.424,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,29.4,33.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Anatolii Trubin,Ukraine,10.0,28.0,Carry,Mykola Matvienko,Ukraine,True,90.6,False,False,False
114145,3938640,1,10,29,00:10:29.424,Carry,Mykola Matvienko,Ukraine,Ukraine,29.4,33.0,,1.878463,Regular Play,,,,,,,,,,,,False,33.6,30.4,4.939635614091391,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,10.0,29.0,Pass,Mykola Matvienko,Ukraine,True,90.6,False,False,False
114146,3938640,1,10,31,00:10:31.302,Pass,Mykola Matvienko,Ukraine,Ukraine,33.6,30.4,,3.384386,Regular Play,Oleksandr Tymchyk,63.745197,High Pass,,0.8597879,75.2,78.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,10.0,29.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,86.4,False,False,False
114147,3938640,1,10,34,00:10:34.687,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,75.2,78.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,10.0,31.0,Carry,Oleksandr Tymchyk,Ukraine,True,44.8,False,False,False
114148,3938640,1,10,34,00:10:34.687,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,75.2,78.7,,0.887831,Regular Play,,,,,,,,,,,,False,75.8,78.7,0.5999999999999943,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,10.0,34.0,Pass,Oleksandr Tymchyk,Ukraine,True,44.8,False,False,False
114149,3938640,1,10,35,00:10:35.575,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,75.8,78.7,,0.699331,Regular Play,Andriy Yarmolenko,7.91012,Ground Pass,,-1.621386,75.4,70.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Oleksandr Tymchyk,Ukraine,10.0,34.0,Ball Receipt*,Andriy Yarmolenko,Ukraine,True,44.2,False,False,False
114150,3938640,1,10,36,00:10:36.274,Ball Receipt*,Andriy Yarmolenko,Ukraine,Ukraine,75.4,70.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Oleksandr Tymchyk,Ukraine,10.0,35.0,Carry,Andriy Yarmolenko,Ukraine,True,44.599999999999994,False,False,False
114151,3938640,1,10,36,00:10:36.274,Carry,Andriy Yarmolenko,Ukraine,Ukraine,75.4,70.8,,0.072988,Regular Play,,,,,,,,,,,,False,75.4,70.8,0.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Andriy Yarmolenko,Ukraine,10.0,36.0,Pass,Andriy Yarmolenko,Ukraine,True,44.599999999999994,False,False,False
114152,3938640,1,10,36,00:10:36.347,Pass,Andriy Yarmolenko,Ukraine,Ukraine,75.4,70.8,,1.272775,Regular Play,Oleksandr Tymchyk,10.358571,Ground Pass,,2.274187,68.7,78.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Andriy Yarmolenko,Ukraine,10.0,36.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,44.599999999999994,False,False,False
114153,3938640,1,10,37,00:10:37.620,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,68.7,78.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Andriy Yarmolenko,Ukraine,10.0,36.0,Carry,Oleksandr Tymchyk,Ukraine,True,51.3,False,False,False
114154,3938640,1,10,37,00:10:37.620,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,68.7,78.7,,0.056861,Regular Play,,,,,,,,,,,,False,69.3,77.7,1.166190378969057,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,10.0,37.0,Pass,Oleksandr Tymchyk,Ukraine,True,51.3,False,False,False
114155,3938640,1,10,37,00:10:37.676,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,69.3,77.7,,1.68512,Regular Play,Illia Zabarnyi,20.909567,Ground Pass,,-2.845555,49.3,71.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Oleksandr Tymchyk,Ukraine,10.0,37.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,50.7,False,False,False
114156,3938640,1,10,39,00:10:39.362,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,49.3,71.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Oleksandr Tymchyk,Ukraine,10.0,37.0,Carry,Illia Zabarnyi,Ukraine,True,70.7,False,False,False
