event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Switzerland_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
151993,3930176,2,73,53,00:28:53.711,Ball Receipt*,İlkay Gündoğan,Germany,Germany,86.4,53.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Joshua Kimmich,Germany,73.0,52.0,Carry,İlkay Gündoğan,Germany,True,33.599999999999994,False,False,False
151994,3930176,2,73,53,00:28:53.711,Carry,İlkay Gündoğan,Germany,Germany,86.4,53.6,,4.050977,From Keeper,,,,,,,,,,,,False,86.4,53.6,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,İlkay Gündoğan,Germany,73.0,53.0,Pass,İlkay Gündoğan,Germany,True,33.599999999999994,False,False,False
151995,3930176,2,73,57,00:28:57.762,Pass,İlkay Gündoğan,Germany,Germany,86.4,53.6,,1.604149,From Keeper,Antonio Rüdiger,13.929106,Ground Pass,,1.5061383,87.3,67.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Carry,İlkay Gündoğan,Germany,73.0,53.0,Ball Receipt*,Antonio Rüdiger,Germany,True,33.599999999999994,False,False,False
151996,3930176,2,73,59,00:28:59.366,Ball Receipt*,Antonio Rüdiger,Germany,Germany,87.3,67.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,İlkay Gündoğan,Germany,73.0,57.0,Carry,Antonio Rüdiger,Germany,True,32.7,False,False,False
151997,3930176,2,73,59,00:28:59.366,Carry,Antonio Rüdiger,Germany,Germany,87.3,67.5,,0.039999,From Keeper,,,,,,,,,,,,False,87.3,67.5,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,73.0,59.0,Pass,Antonio Rüdiger,Germany,True,32.7,False,False,False
151998,3930176,2,73,59,00:28:59.406,Pass,Antonio Rüdiger,Germany,Germany,87.3,67.5,,1.514384,From Keeper,Joshua Kimmich,15.835403,Ground Pass,,0.48624262,101.3,74.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,73.0,59.0,Ball Receipt*,Joshua Kimmich,Germany,True,32.7,False,False,False
151999,3930176,2,74,0,00:29:00.921,Ball Receipt*,Joshua Kimmich,Germany,Germany,101.3,74.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,73.0,59.0,Carry,Joshua Kimmich,Germany,True,18.700000000000003,False,True,False
152000,3930176,2,74,0,00:29:00.921,Carry,Joshua Kimmich,Germany,Germany,101.3,74.9,,0.64534,From Keeper,,,,,,,,,,,,False,101.3,74.9,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,74.0,0.0,Pass,Joshua Kimmich,Germany,True,18.700000000000003,False,True,False
152001,3930176,2,74,1,00:29:01.566,Pass,Joshua Kimmich,Germany,Germany,101.3,74.9,,1.231676,From Keeper,Antonio Rüdiger,14.094325,Ground Pass,,-2.7637212,88.2,69.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Joshua Kimmich,Germany,74.0,0.0,Ball Receipt*,Antonio Rüdiger,Germany,True,18.700000000000003,False,True,False
152002,3930176,2,74,2,00:29:02.798,Ball Receipt*,Antonio Rüdiger,Germany,Germany,88.2,69.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,74.0,1.0,Carry,Antonio Rüdiger,Germany,True,31.799999999999997,False,False,False
152003,3930176,2,74,2,00:29:02.798,Carry,Antonio Rüdiger,Germany,Germany,88.2,69.7,,0.708144,From Keeper,,,,,,,,,,,,False,88.2,69.7,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,74.0,2.0,Pass,Antonio Rüdiger,Germany,True,31.799999999999997,False,False,False
152004,3930176,2,74,3,00:29:03.506,Pass,Antonio Rüdiger,Germany,Germany,88.2,69.7,,1.003159,From Keeper,İlkay Gündoğan,11.315918,Ground Pass,,-1.7664587,86.0,58.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,74.0,2.0,Ball Receipt*,İlkay Gündoğan,Germany,True,31.799999999999997,False,False,False
152005,3930176,2,74,4,00:29:04.509,Ball Receipt*,İlkay Gündoğan,Germany,Germany,86.0,58.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Antonio Rüdiger,Germany,74.0,3.0,Carry,İlkay Gündoğan,Germany,True,34.0,False,False,False
152006,3930176,2,74,4,00:29:04.509,Carry,İlkay Gündoğan,Germany,Germany,86.0,58.6,,0.159999,From Keeper,,,,,,,,,,,,False,86.0,58.6,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,İlkay Gündoğan,Germany,74.0,4.0,Pass,İlkay Gündoğan,Germany,True,34.0,False,False,False
152007,3930176,2,74,4,00:29:04.669,Pass,İlkay Gündoğan,Germany,Germany,86.0,58.6,,1.376484,From Keeper,Antonio Rüdiger,15.565667,Ground Pass,,2.1873116,77.0,71.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Carry,İlkay Gündoğan,Germany,74.0,4.0,Ball Receipt*,Antonio Rüdiger,Germany,True,34.0,False,False,False
152008,3930176,2,74,6,00:29:06.045,Ball Receipt*,Antonio Rüdiger,Germany,Germany,77.0,71.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,İlkay Gündoğan,Germany,74.0,4.0,Carry,Antonio Rüdiger,Germany,True,43.0,False,False,False
152009,3930176,2,74,6,00:29:06.045,Carry,Antonio Rüdiger,Germany,Germany,77.0,71.3,,0.08,From Keeper,,,,,,,,,,,,False,77.0,71.3,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,74.0,6.0,Pass,Antonio Rüdiger,Germany,True,43.0,False,False,False
152010,3930176,2,74,6,00:29:06.125,Pass,Antonio Rüdiger,Germany,Germany,77.0,71.3,,2.043435,From Keeper,Nico Schlotterbeck,23.221542,Ground Pass,,-3.0033498,54.0,68.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,74.0,6.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,43.0,False,False,False
152011,3930176,2,74,8,00:29:08.169,Ball Receipt*,Nico Schlotterbeck,Germany,Germany,54.0,68.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,74.0,6.0,Carry,Nico Schlotterbeck,Germany,True,66.0,False,False,False
152012,3930176,2,74,8,00:29:08.169,Carry,Nico Schlotterbeck,Germany,Germany,54.0,68.1,,0.968901,From Keeper,,,,,,,,,,,,False,52.6,67.2,1.6643316977093179,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Nico Schlotterbeck,Germany,74.0,8.0,Pass,Nico Schlotterbeck,Germany,True,66.0,False,False,False
152013,3930176,2,74,9,00:29:09.138,Pass,Nico Schlotterbeck,Germany,Germany,52.6,67.2,,1.853377,From Keeper,Toni Kroos,16.0,Ground Pass,,-1.5707964,52.6,51.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Nico Schlotterbeck,Germany,74.0,8.0,Ball Receipt*,Toni Kroos,Germany,True,67.4,False,False,False
152014,3930176,2,74,10,00:29:10.991,Ball Receipt*,Toni Kroos,Germany,Germany,52.6,51.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Nico Schlotterbeck,Germany,74.0,9.0,Carry,Toni Kroos,Germany,True,67.4,False,False,False
152015,3930176,2,74,10,00:29:10.991,Carry,Toni Kroos,Germany,Germany,52.6,51.2,True,0.568595,From Keeper,,,,,,,,,,,,False,52.2,51.6,0.565685424949236,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,74.0,10.0,Pressure,Mohamed Zeki Amdouni,Switzerland,False,67.4,False,False,False
152016,3930176,2,74,11,00:29:11.227,Pressure,Mohamed Zeki Amdouni,Switzerland,Germany,63.8,31.0,,0.425076,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,1,1,1,0,4,2,0,0,Carry,Toni Kroos,Germany,74.0,10.0,Pass,Toni Kroos,Germany,False,56.2,False,False,False
152017,3930176,2,74,11,00:29:11.560,Pass,Toni Kroos,Germany,Germany,52.2,51.6,True,0.883326,From Keeper,İlkay Gündoğan,16.279127,Ground Pass,,1.0989071,59.6,66.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pressure,Mohamed Zeki Amdouni,Switzerland,74.0,11.0,Ball Receipt*,İlkay Gündoğan,Germany,True,67.8,False,False,True
152018,3930176,2,74,12,00:29:12.443,Ball Receipt*,İlkay Gündoğan,Germany,Germany,59.6,66.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Toni Kroos,Germany,74.0,11.0,Carry,İlkay Gündoğan,Germany,True,60.4,False,False,False
152019,3930176,2,74,12,00:29:12.443,Carry,İlkay Gündoğan,Germany,Germany,59.6,66.1,,7.385415,From Keeper,,,,,,,,,,,,False,46.2,58.2,15.555384919699025,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,İlkay Gündoğan,Germany,74.0,12.0,Pass,İlkay Gündoğan,Germany,True,60.4,False,False,False
152020,3930176,2,74,19,00:29:19.828,Pass,İlkay Gündoğan,Germany,Germany,46.2,58.2,,1.241888,From Keeper,Joshua Kimmich,18.912958,Ground Pass,,0.8902751,58.1,72.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Carry,İlkay Gündoğan,Germany,74.0,12.0,Ball Receipt*,Joshua Kimmich,Germany,True,73.8,False,False,False
152021,3930176,2,74,21,00:29:21.070,Ball Receipt*,Joshua Kimmich,Germany,Germany,58.1,72.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,İlkay Gündoğan,Germany,74.0,19.0,Carry,Joshua Kimmich,Germany,True,61.9,False,False,False
152022,3930176,2,74,21,00:29:21.070,Carry,Joshua Kimmich,Germany,Germany,58.1,72.9,,2.826615,From Keeper,,,,,,,,,,,,False,62.3,73.4,4.229657196511316,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,74.0,21.0,Pass,Joshua Kimmich,Germany,True,61.9,False,False,False
152023,3930176,2,74,23,00:29:23.897,Pass,Joshua Kimmich,Germany,Germany,62.3,73.4,,1.192783,From Keeper,Toni Kroos,15.221038,Ground Pass,Incomplete,-1.5182133,63.1,58.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Joshua Kimmich,Germany,74.0,21.0,Pressure,Toni Kroos,Germany,True,57.7,False,False,False
152024,3930176,2,74,24,00:29:24.975,Pressure,Toni Kroos,Germany,Germany,64.4,58.2,,1.262498,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,74.0,23.0,Ball Receipt*,Toni Kroos,Germany,True,55.599999999999994,False,False,False
152025,3930176,2,74,25,00:29:25.090,Ball Receipt*,Toni Kroos,Germany,Germany,64.0,56.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pressure,Toni Kroos,Germany,74.0,24.0,Interception,Kwadwo Duah,Switzerland,False,56.0,False,False,True
152026,3930176,2,74,25,00:29:25.090,Interception,Kwadwo Duah,Switzerland,Switzerland,57.0,21.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Toni Kroos,Germany,74.0,25.0,Carry,Kwadwo Duah,Switzerland,True,63.0,False,False,False
152027,3930176,2,74,25,00:29:25.090,Carry,Kwadwo Duah,Switzerland,Switzerland,57.0,21.9,True,1.486435,Regular Play,,,,,,,,,,,,False,52.3,13.9,9.278469701410897,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Interception,Kwadwo Duah,Switzerland,74.0,25.0,Pass,Kwadwo Duah,Switzerland,True,63.0,False,False,False
152028,3930176,2,74,26,00:29:26.576,Pass,Kwadwo Duah,Switzerland,Switzerland,52.3,13.9,,0.528368,Regular Play,Michel Aebischer,7.1175838,Ground Pass,,-1.9904472,49.4,7.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Carry,Kwadwo Duah,Switzerland,74.0,25.0,Ball Receipt*,Michel Aebischer,Switzerland,True,67.7,False,False,False
152029,3930176,2,74,27,00:29:27.104,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,49.4,7.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Pass,Kwadwo Duah,Switzerland,74.0,26.0,Carry,Michel Aebischer,Switzerland,True,70.6,False,False,False
152030,3930176,2,74,27,00:29:27.104,Carry,Michel Aebischer,Switzerland,Switzerland,49.4,7.4,True,0.595876,Regular Play,,,,,,,,,,,,False,50.4,8.0,1.16619037896906,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Michel Aebischer,Switzerland,74.0,27.0,Pressure,Joshua Kimmich,Germany,False,70.6,False,False,False
152031,3930176,2,74,27,00:29:27.200,Pressure,Joshua Kimmich,Germany,Switzerland,67.2,72.1,,0.387529,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Michel Aebischer,Switzerland,74.0,27.0,Pass,Michel Aebischer,Switzerland,False,52.8,False,False,False
152032,3930176,2,74,27,00:29:27.700,Pass,Michel Aebischer,Switzerland,Switzerland,50.4,8.0,,0.495817,Regular Play,Remo Freuler,5.27731,Ground Pass,,1.7421755,49.5,13.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Pressure,Joshua Kimmich,Germany,74.0,27.0,Ball Receipt*,Remo Freuler,Switzerland,True,69.6,False,False,True
152033,3930176,2,74,28,00:29:28.196,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,49.5,13.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Pass,Michel Aebischer,Switzerland,74.0,27.0,Carry,Remo Freuler,Switzerland,True,70.5,False,False,False
152034,3930176,2,74,28,00:29:28.196,Carry,Remo Freuler,Switzerland,Switzerland,49.5,13.2,,0.040000003,Regular Play,,,,,,,,,,,,False,49.5,13.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Remo Freuler,Switzerland,74.0,28.0,Pass,Remo Freuler,Switzerland,True,70.5,False,False,False
152035,3930176,2,74,28,00:29:28.236,Pass,Remo Freuler,Switzerland,Switzerland,49.5,13.2,,2.106053,Regular Play,Kwadwo Duah,21.346663,Ground Pass,,-0.22679885,70.3,8.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Carry,Remo Freuler,Switzerland,74.0,28.0,Ball Receipt*,Kwadwo Duah,Switzerland,True,70.5,False,False,False
152036,3930176,2,74,30,00:29:30.342,Ball Receipt*,Kwadwo Duah,Switzerland,Switzerland,70.3,8.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Pass,Remo Freuler,Switzerland,74.0,28.0,Carry,Kwadwo Duah,Switzerland,True,49.7,False,False,False
152037,3930176,2,74,30,00:29:30.342,Carry,Kwadwo Duah,Switzerland,Switzerland,70.3,8.4,,2.249797,Regular Play,,,,,,,,,,,,False,88.5,11.5,18.462123388169633,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Kwadwo Duah,Switzerland,74.0,30.0,Pass,Kwadwo Duah,Switzerland,True,49.7,False,False,False
152038,3930176,2,74,32,00:29:32.592,Pass,Kwadwo Duah,Switzerland,Switzerland,88.5,11.5,,1.229498,Regular Play,Ruben Vargas,17.407183,Ground Pass,,1.599524,88.0,28.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Carry,Kwadwo Duah,Switzerland,74.0,30.0,Ball Receipt*,Ruben Vargas,Switzerland,True,31.5,False,False,False
152039,3930176,2,74,33,00:29:33.822,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,88.0,28.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,1,1,1,0,4,2,0,0,Pass,Kwadwo Duah,Switzerland,74.0,32.0,Carry,Ruben Vargas,Switzerland,True,32.0,False,False,False
152040,3930176,2,74,33,00:29:33.822,Carry,Ruben Vargas,Switzerland,Switzerland,88.0,28.9,,1.041414,Regular Play,,,,,,,,,,,,False,88.8,22.9,6.053098380168622,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Ruben Vargas,Switzerland,74.0,33.0,Pass,Ruben Vargas,Switzerland,True,32.0,False,False,False
152041,3930176,2,74,34,00:29:34.863,Pass,Ruben Vargas,Switzerland,Switzerland,88.8,22.9,,1.705759,Regular Play,Michel Aebischer,17.867569,Ground Pass,,-1.2401965,94.6,6.0,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,1,1,1,0,4,2,0,0,Carry,Ruben Vargas,Switzerland,74.0,33.0,Ball Receipt*,Michel Aebischer,Switzerland,True,31.200000000000003,False,False,False
152042,3930176,2,74,36,00:29:36.569,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,94.6,6.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Pass,Ruben Vargas,Switzerland,74.0,34.0,Carry,Michel Aebischer,Switzerland,True,25.400000000000006,False,False,False
152043,3930176,2,74,36,00:29:36.569,Carry,Michel Aebischer,Switzerland,Switzerland,94.6,6.0,,4.798033,Regular Play,,,,,,,,,,,,False,92.0,4.3,3.1064449134018086,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Michel Aebischer,Switzerland,74.0,36.0,Pass,Michel Aebischer,Switzerland,True,25.400000000000006,False,False,False
152044,3930176,2,74,41,00:29:41.367,Pass,Michel Aebischer,Switzerland,Switzerland,92.0,4.3,,0.8844,Regular Play,Granit Xhaka,12.020815,Ground Pass,,1.8662372,88.5,15.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Carry,Michel Aebischer,Switzerland,74.0,36.0,Ball Receipt*,Granit Xhaka,Switzerland,True,28.0,False,False,False
152045,3930176,2,74,42,00:29:42.251,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,88.5,15.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Pass,Michel Aebischer,Switzerland,74.0,41.0,Carry,Granit Xhaka,Switzerland,True,31.5,False,False,False
152046,3930176,2,74,42,00:29:42.251,Carry,Granit Xhaka,Switzerland,Switzerland,88.5,15.8,,0.643263,Regular Play,,,,,,,,,,,,False,88.4,15.8,0.09999999999999432,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Granit Xhaka,Switzerland,74.0,42.0,Pass,Granit Xhaka,Switzerland,True,31.5,False,False,False
152047,3930176,2,74,42,00:29:42.894,Pass,Granit Xhaka,Switzerland,Switzerland,88.4,15.8,,0.846436,Regular Play,Michel Aebischer,7.3979726,Ground Pass,,-1.802661,86.7,8.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Carry,Granit Xhaka,Switzerland,74.0,42.0,Ball Receipt*,Michel Aebischer,Switzerland,True,31.599999999999994,False,False,False
152048,3930176,2,74,43,00:29:43.741,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,86.7,8.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Pass,Granit Xhaka,Switzerland,74.0,42.0,Carry,Michel Aebischer,Switzerland,True,33.3,False,False,False
152049,3930176,2,74,43,00:29:43.741,Carry,Michel Aebischer,Switzerland,Switzerland,86.7,8.6,True,1.949311,Regular Play,,,,,,,,,,,,False,91.8,14.6,7.874642849044009,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Michel Aebischer,Switzerland,74.0,43.0,Pressure,İlkay Gündoğan,Germany,False,33.3,False,False,False
152050,3930176,2,74,45,00:29:45.077,Pressure,İlkay Gündoğan,Germany,Switzerland,24.4,66.5,,0.489056,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Carry,Michel Aebischer,Switzerland,74.0,43.0,Foul Committed,İlkay Gündoğan,Germany,True,95.6,False,False,False
152051,3930176,2,74,45,00:29:45.690,Foul Committed,İlkay Gündoğan,Germany,Switzerland,28.3,65.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,1,0,Pressure,İlkay Gündoğan,Germany,74.0,45.0,Foul Won,Michel Aebischer,Switzerland,False,91.7,False,False,True
152052,3930176,2,74,45,00:29:45.690,Foul Won,Michel Aebischer,Switzerland,Switzerland,91.8,14.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,1,1,1,0,4,2,1,0,Foul Committed,İlkay Gündoğan,Germany,74.0,45.0,Substitution,Florian Wirtz,Germany,False,28.200000000000003,False,False,False
152053,3930176,2,75,7,00:30:07.900,Substitution,Florian Wirtz,Germany,Switzerland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 3053, 'name': 'Leroy Sané'}}","{'id': 17, 'name': 'Right Wing'}",,1,0,-1,2,0,0,7,1,1,0,Foul Won,Michel Aebischer,Switzerland,74.0,45.0,Substitution,Jamal Musiala,Germany,True,,False,,False
152054,3930176,2,75,22,00:30:22.485,Substitution,Jamal Musiala,Germany,Switzerland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 8546, 'name': 'Niclas Füllkrug'}}","{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,2,0,Substitution,Florian Wirtz,Germany,75.0,7.0,Pass,Ruben Vargas,Switzerland,False,,False,,False
152055,3930176,2,75,45,00:30:45.390,Pass,Ruben Vargas,Switzerland,Switzerland,91.8,16.3,,1.301122,From Free Kick,Manuel Obafemi Akanji,30.700163,High Pass,Incomplete,0.9240379,110.3,40.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,1,1,1,0,4,2,0,0,Substitution,Jamal Musiala,Germany,75.0,22.0,Tactical Shift,,Germany,False,28.200000000000003,False,False,False
152056,3930176,2,75,46,00:30:46.419,Tactical Shift,,Germany,Switzerland,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,,,1,0,-1,2,0,0,7,1,0,0,Pass,Ruben Vargas,Switzerland,75.0,45.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,False,,False,,False
152057,3930176,2,75,46,00:30:46.691,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,110.3,39.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Tactical Shift,,Germany,75.0,46.0,Duel,Manuel Obafemi Akanji,Switzerland,True,9.700000000000003,False,True,False
152058,3930176,2,75,46,00:30:46.691,Duel,Manuel Obafemi Akanji,Switzerland,Switzerland,110.3,40.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,75.0,46.0,Clearance,Nico Schlotterbeck,Germany,False,9.700000000000003,False,True,False
