event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
73040,3940983,1,5,45,00:05:45.628,Pass,Kai Havertz,Germany,Denmark,65.1,24.5,,1.26466,From Free Kick,Jamal Musiala,20.779316,Ground Pass,,-1.1911836,72.8,5.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Carry,Kai Havertz,Germany,5.0,42.0,Ball Receipt*,Jamal Musiala,Germany,True,54.900000000000006,False,False,False
73041,3940983,1,5,46,00:05:46.893,Ball Receipt*,Jamal Musiala,Germany,Denmark,72.8,5.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Pass,Kai Havertz,Germany,5.0,45.0,Carry,Jamal Musiala,Germany,True,47.2,False,False,False
73042,3940983,1,5,46,00:05:46.893,Carry,Jamal Musiala,Germany,Denmark,72.8,5.2,True,5.374258,From Free Kick,,,,,,,,,,,,False,103.3,16.5,32.52598960831169,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Ball Receipt*,Jamal Musiala,Germany,5.0,46.0,Pressure,Pierre-Emile Højbjerg,Denmark,False,47.2,False,False,False
73043,3940983,1,5,51,00:05:51.594,Pressure,Pierre-Emile Højbjerg,Denmark,Denmark,20.6,62.8,,0.672906,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Jamal Musiala,Germany,5.0,46.0,Dispossessed,Jamal Musiala,Germany,False,99.4,False,False,False
73044,3940983,1,5,52,00:05:52.267,Dispossessed,Jamal Musiala,Germany,Denmark,103.3,16.5,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Pressure,Pierre-Emile Højbjerg,Denmark,5.0,51.0,Duel,Pierre-Emile Højbjerg,Denmark,False,16.700000000000003,False,True,True
73045,3940983,1,5,52,00:05:52.267,Duel,Pierre-Emile Højbjerg,Denmark,Denmark,16.8,63.6,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Dispossessed,Jamal Musiala,Germany,5.0,52.0,Carry,Pierre-Emile Højbjerg,Denmark,True,103.2,False,False,False
73046,3940983,1,5,52,00:05:52.267,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,16.8,63.6,True,2.58293,From Free Kick,,,,,,,,,,,,False,19.8,72.8,9.676776322722352,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Duel,Pierre-Emile Højbjerg,Denmark,5.0,52.0,Pressure,Jamal Musiala,Germany,False,103.2,False,False,False
73047,3940983,1,5,53,00:05:53.700,Pressure,Jamal Musiala,Germany,Denmark,106.3,12.3,,0.964892,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Carry,Pierre-Emile Højbjerg,Denmark,5.0,52.0,Pass,Pierre-Emile Højbjerg,Denmark,False,13.700000000000003,False,True,False
73048,3940983,1,5,54,00:05:54.850,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,19.8,72.8,,1.009713,From Free Kick,Alexander Hartmann Bah,6.9892774,Ground Pass,,-0.59197086,25.6,68.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Jamal Musiala,Germany,5.0,53.0,Pressure,Toni Kroos,Germany,False,100.2,False,False,True
73049,3940983,1,5,55,00:05:55.411,Pressure,Toni Kroos,Germany,Denmark,90.9,12.1,,0.598078,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,5.0,54.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,False,29.099999999999994,False,False,False
73050,3940983,1,5,55,00:05:55.860,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,25.6,68.9,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Toni Kroos,Germany,5.0,55.0,Carry,Alexander Hartmann Bah,Denmark,True,94.4,False,False,True
73051,3940983,1,5,55,00:05:55.860,Carry,Alexander Hartmann Bah,Denmark,Denmark,25.6,68.9,True,0.031519,From Free Kick,,,,,,,,,,,,False,25.9,71.0,2.1213203435596366,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,5.0,55.0,Pass,Alexander Hartmann Bah,Denmark,True,94.4,False,False,False
73052,3940983,1,5,55,00:05:55.891,Pass,Alexander Hartmann Bah,Denmark,Denmark,25.9,71.0,True,1.169249,From Free Kick,Joachim Andersen,7.970571,Ground Pass,Incomplete,-2.728464,18.6,67.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Alexander Hartmann Bah,Denmark,5.0,55.0,Ball Receipt*,Joachim Andersen,Denmark,True,94.1,False,False,False
73053,3940983,1,5,57,00:05:57.060,Ball Receipt*,Joachim Andersen,Denmark,Denmark,14.2,68.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Pass,Alexander Hartmann Bah,Denmark,5.0,55.0,Pass,İlkay Gündoğan,Germany,False,105.8,False,False,False
73054,3940983,1,5,57,00:05:57.060,Pass,İlkay Gündoğan,Germany,Germany,101.5,12.3,,0.720476,Regular Play,Toni Kroos,5.9682493,Ground Pass,,2.9902172,95.6,13.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,0,8,2,1,0,Ball Receipt*,Joachim Andersen,Denmark,5.0,57.0,Ball Receipt*,Toni Kroos,Germany,True,18.5,False,True,False
73055,3940983,1,5,57,00:05:57.781,Ball Receipt*,Toni Kroos,Germany,Germany,95.6,13.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Pass,İlkay Gündoğan,Germany,5.0,57.0,Carry,Toni Kroos,Germany,True,24.400000000000006,False,True,False
73056,3940983,1,5,57,00:05:57.781,Carry,Toni Kroos,Germany,Germany,95.6,13.2,,1.363617,Regular Play,,,,,,,,,,,,False,89.9,14.8,5.920304046246263,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Toni Kroos,Germany,5.0,57.0,Pass,Toni Kroos,Germany,True,24.400000000000006,False,True,False
73057,3940983,1,5,59,00:05:59.144,Pass,Toni Kroos,Germany,Germany,89.9,14.8,,1.311669,Regular Play,Joshua Kimmich,28.234907,Ground Pass,,1.7994534,83.5,42.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Carry,Toni Kroos,Germany,5.0,57.0,Ball Receipt*,Joshua Kimmich,Germany,True,30.099999999999994,False,False,False
73058,3940983,1,6,0,00:06:00.456,Ball Receipt*,Joshua Kimmich,Germany,Germany,83.5,42.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,5.0,59.0,Carry,Joshua Kimmich,Germany,True,36.5,False,False,False
73059,3940983,1,6,0,00:06:00.456,Carry,Joshua Kimmich,Germany,Germany,83.5,42.3,,2.505609,Regular Play,,,,,,,,,,,,False,91.2,49.7,10.679419459877026,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,6.0,0.0,Shot,Joshua Kimmich,Germany,True,36.5,False,False,False
73060,3940983,1,6,2,00:06:02.962,Shot,Joshua Kimmich,Germany,Germany,91.2,49.7,,0.839988,Regular Play,,,,,,,,Saved,0.024539126,Right Foot,Normal,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,6.0,0.0,Goal Keeper,Kasper Schmeichel,Denmark,False,28.799999999999997,False,False,False
73061,3940983,1,6,3,00:06:03.802,Goal Keeper,Kasper Schmeichel,Denmark,Germany,2.6,39.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,3,0,2,2,0,0,Shot,Joshua Kimmich,Germany,6.0,2.0,Pass,Toni Kroos,Germany,False,117.4,False,False,False
73062,3940983,1,6,46,00:06:46.961,Pass,Toni Kroos,Germany,Germany,120.0,80.0,,2.34082,From Corner,Nico Schlotterbeck,48.9703,High Pass,,-1.7701943,110.3,32.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Goal Keeper,Kasper Schmeichel,Denmark,6.0,3.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,0.0,False,True,False
73063,3940983,1,6,49,00:06:49.302,Ball Receipt*,Nico Schlotterbeck,Germany,Germany,110.3,32.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,6.0,46.0,Duel,Andreas Skov Olsen,Denmark,False,9.700000000000003,False,True,False
73064,3940983,1,6,49,00:06:49.382,Duel,Andreas Skov Olsen,Denmark,Germany,9.8,48.1,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Nico Schlotterbeck,Germany,6.0,49.0,Shot,Nico Schlotterbeck,Germany,False,110.2,False,False,False
73065,3940983,1,6,49,00:06:49.382,Shot,Nico Schlotterbeck,Germany,Germany,110.3,32.0,True,1.421543,From Corner,,,,,,,,Saved,0.029666193,Head,Normal,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Duel,Andreas Skov Olsen,Denmark,6.0,49.0,Goal Keeper,Kasper Schmeichel,Denmark,False,9.700000000000003,False,True,False
73066,3940983,1,6,50,00:06:50.804,Goal Keeper,Kasper Schmeichel,Denmark,Germany,1.4,41.3,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,3,0,2,2,0,0,Shot,Nico Schlotterbeck,Germany,6.0,49.0,Pass,Toni Kroos,Germany,False,118.6,False,False,False
73067,3940983,1,7,17,00:07:17.209,Pass,Toni Kroos,Germany,Germany,120.0,80.0,,1.743633,From Corner,Antonio Rüdiger,38.006447,High Pass,,-1.8234328,110.5,43.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Goal Keeper,Kasper Schmeichel,Denmark,6.0,50.0,Ball Receipt*,Antonio Rüdiger,Germany,True,0.0,False,True,False
73068,3940983,1,7,18,00:07:18.952,Ball Receipt*,Antonio Rüdiger,Germany,Germany,110.5,43.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,7.0,17.0,Miscontrol,Antonio Rüdiger,Germany,True,9.5,False,True,False
73069,3940983,1,7,18,00:07:18.952,Miscontrol,Antonio Rüdiger,Germany,Germany,110.5,43.2,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,7.0,18.0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,False,9.5,False,True,False
73070,3940983,1,7,20,00:07:20.536,Ball Recovery,Pierre-Emile Højbjerg,Denmark,Germany,12.9,18.9,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Miscontrol,Antonio Rüdiger,Germany,7.0,18.0,Carry,Pierre-Emile Højbjerg,Denmark,True,107.1,False,False,False
73071,3940983,1,7,20,00:07:20.536,Carry,Pierre-Emile Højbjerg,Denmark,Germany,12.9,18.9,,1.277446,From Corner,,,,,,,,,,,,False,13.8,19.8,1.2727922061357873,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,7.0,20.0,Pass,Pierre-Emile Højbjerg,Denmark,True,107.1,False,False,False
73072,3940983,1,7,21,00:07:21.813,Pass,Pierre-Emile Højbjerg,Denmark,Germany,13.8,19.8,,3.06869,From Corner,Christian Dannemann Eriksen,31.126194,Low Pass,,-0.46652117,41.6,5.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,7.0,20.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,106.2,False,False,False
73073,3940983,1,7,24,00:07:24.882,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Germany,41.6,5.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Pass,Pierre-Emile Højbjerg,Denmark,7.0,21.0,Carry,Christian Dannemann Eriksen,Denmark,True,78.4,False,False,False
73074,3940983,1,7,24,00:07:24.882,Carry,Christian Dannemann Eriksen,Denmark,Germany,41.6,5.8,True,3.833875,From Corner,,,,,,,,,,,,False,78.7,10.6,37.409223461601016,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,7.0,24.0,Pressure,Leroy Sané,Germany,False,78.4,False,False,False
73075,3940983,1,7,27,00:07:27.760,Pressure,Leroy Sané,Germany,Germany,49.7,71.9,,0.839164,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,0,8,2,0,0,Carry,Christian Dannemann Eriksen,Denmark,7.0,24.0,Pass,Christian Dannemann Eriksen,Denmark,False,70.3,False,False,False
73076,3940983,1,7,28,00:07:28.716,Pass,Christian Dannemann Eriksen,Denmark,Germany,78.7,10.6,,1.753499,From Corner,Rasmus Winther Højlund,33.12099,Ground Pass,Incomplete,1.147667,92.3,40.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Pressure,Leroy Sané,Germany,7.0,27.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,41.3,False,False,True
73077,3940983,1,7,30,00:07:30.469,Ball Receipt*,Rasmus Winther Højlund,Denmark,Germany,98.9,47.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,7.0,28.0,Pass,Joshua Kimmich,Germany,False,21.099999999999994,False,True,False
73078,3940983,1,7,30,00:07:30.469,Pass,Joshua Kimmich,Germany,Germany,27.8,39.3,,1.132944,From Corner,David Raum,6.4132676,Ground Pass,,0.1882215,34.1,40.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,7.0,30.0,Ball Receipt*,David Raum,Germany,True,92.2,False,False,False
73079,3940983,1,7,31,00:07:31.602,Ball Receipt*,David Raum,Germany,Germany,34.1,40.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,7.0,30.0,Pass,David Raum,Germany,True,85.9,False,False,False
73080,3940983,1,7,31,00:07:31.602,Pass,David Raum,Germany,Germany,34.1,40.5,,0.606924,From Corner,Jamal Musiala,3.3734255,Ground Pass,,1.7798193,33.4,43.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,David Raum,Germany,7.0,31.0,Ball Receipt*,Jamal Musiala,Germany,True,85.9,False,False,False
73081,3940983,1,7,32,00:07:32.209,Ball Receipt*,Jamal Musiala,Germany,Germany,33.4,43.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Pass,David Raum,Germany,7.0,31.0,Carry,Jamal Musiala,Germany,True,86.6,False,False,False
73082,3940983,1,7,32,00:07:32.209,Carry,Jamal Musiala,Germany,Germany,33.4,43.8,,1.632299,From Corner,,,,,,,,,,,,False,42.7,42.0,9.47259204230817,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Ball Receipt*,Jamal Musiala,Germany,7.0,32.0,Pass,Jamal Musiala,Germany,True,86.6,False,False,False
73083,3940983,1,7,33,00:07:33.841,Pass,Jamal Musiala,Germany,Germany,42.7,42.0,,0.44941,From Corner,Nico Schlotterbeck,8.988882,Ground Pass,,2.1341126,37.9,49.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,0,8,2,2,0,Carry,Jamal Musiala,Germany,7.0,32.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,77.3,False,False,False
