event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
26937,3942227,1,25,55,00:25:55.590,Pass,Jude Bellingham,England,England,38.8,6.7,,0.844922,From Free Kick,Ezri Konsa Ngoyo,10.331021,Ground Pass,,-3.0640783,28.5,5.9,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Jude Bellingham,England,25.0,54.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,81.2,False,False,False
26938,3942227,1,25,56,00:25:56.435,Ball Receipt*,Ezri Konsa Ngoyo,England,England,28.5,5.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Jude Bellingham,England,25.0,55.0,Carry,Ezri Konsa Ngoyo,England,True,91.5,False,False,False
26939,3942227,1,25,56,00:25:56.435,Carry,Ezri Konsa Ngoyo,England,England,28.5,5.9,True,3.945238,From Free Kick,,,,,,,,,,,,False,15.0,8.6,13.76735268670052,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,25.0,56.0,Pressure,Fabian Rieder,Switzerland,False,91.5,False,False,False
26940,3942227,1,25,57,00:25:57.562,Pressure,Fabian Rieder,Switzerland,England,91.0,72.4,,0.770438,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Ezri Konsa Ngoyo,England,25.0,56.0,Pass,Ezri Konsa Ngoyo,England,False,29.0,False,False,False
26941,3942227,1,26,0,00:26:00.380,Pass,Ezri Konsa Ngoyo,England,England,15.0,8.6,,1.369511,From Free Kick,Jordan Pickford,14.477914,Ground Pass,,2.547843,3.0,16.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Fabian Rieder,Switzerland,25.0,57.0,Ball Receipt*,Jordan Pickford,England,True,105.0,False,False,False
26942,3942227,1,26,1,00:26:01.750,Ball Receipt*,Jordan Pickford,England,England,3.0,16.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ezri Konsa Ngoyo,England,26.0,0.0,Carry,Jordan Pickford,England,True,117.0,False,False,False
26943,3942227,1,26,1,00:26:01.750,Carry,Jordan Pickford,England,England,3.0,16.7,True,1.623874,From Free Kick,,,,,,,,,,,,False,1.8,7.7,9.079647570252934,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Jordan Pickford,England,26.0,1.0,Pressure,Ruben Vargas,Switzerland,False,117.0,False,False,False
26944,3942227,1,26,1,00:26:01.843,Pressure,Ruben Vargas,Switzerland,England,116.8,67.3,,1.52703,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,7,3,1,0,Carry,Jordan Pickford,England,26.0,1.0,Pass,Jordan Pickford,England,False,3.200000000000003,False,True,False
26945,3942227,1,26,3,00:26:03.374,Pass,Jordan Pickford,England,England,1.8,7.7,,3.061478,From Free Kick,,56.637886,High Pass,Incomplete,0.32900894,55.4,26.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Ruben Vargas,Switzerland,26.0,1.0,Pass,Manuel Obafemi Akanji,Switzerland,False,118.2,False,False,False
26946,3942227,1,26,6,00:26:06.435,Pass,Manuel Obafemi Akanji,Switzerland,England,64.7,54.1,,2.725206,From Free Kick,Fabian Lukas Schär,23.013908,High Pass,,1.605565,63.9,77.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Jordan Pickford,England,26.0,3.0,Pressure,Jude Bellingham,England,False,55.3,False,False,False
26947,3942227,1,26,8,00:26:08.705,Pressure,Jude Bellingham,England,England,54.8,0.1,,0.710523,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Manuel Obafemi Akanji,Switzerland,26.0,6.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,False,65.2,False,False,False
26948,3942227,1,26,9,00:26:09.161,Ball Receipt*,Fabian Lukas Schär,Switzerland,England,63.9,77.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Jude Bellingham,England,26.0,8.0,Carry,Fabian Lukas Schär,Switzerland,True,56.1,False,False,True
26949,3942227,1,26,9,00:26:09.161,Carry,Fabian Lukas Schär,Switzerland,England,63.9,77.1,True,5.152718,From Free Kick,,,,,,,,,,,,False,78.4,78.7,14.588008774332438,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,26.0,9.0,Pressure,Jude Bellingham,England,False,56.1,False,False,False
26950,3942227,1,26,10,00:26:10.552,Pressure,Jude Bellingham,England,England,57.6,1.5,,1.101491,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Fabian Lukas Schär,Switzerland,26.0,9.0,Pressure,Kieran Trippier,England,True,62.4,False,False,False
26951,3942227,1,26,13,00:26:13.432,Pressure,Kieran Trippier,England,England,43.8,2.2,,0.438816,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Jude Bellingham,England,26.0,10.0,Dispossessed,Fabian Lukas Schär,Switzerland,False,76.2,False,False,False
26952,3942227,1,26,14,00:26:14.313,Dispossessed,Fabian Lukas Schär,Switzerland,England,78.4,78.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Kieran Trippier,England,26.0,13.0,Duel,Kieran Trippier,England,False,41.599999999999994,False,False,True
26953,3942227,1,26,14,00:26:14.313,Duel,Kieran Trippier,England,England,41.7,1.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Dispossessed,Fabian Lukas Schär,Switzerland,26.0,14.0,50/50,Kieran Trippier,England,True,78.3,False,False,False
26954,3942227,1,26,15,00:26:15.473,50/50,Kieran Trippier,England,England,43.2,2.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Duel,Kieran Trippier,England,26.0,14.0,50/50,Remo Freuler,Switzerland,False,76.8,False,False,False
26955,3942227,1,26,15,00:26:15.473,50/50,Remo Freuler,Switzerland,England,76.9,77.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,7,3,1,0,50/50,Kieran Trippier,England,26.0,15.0,Block,Jude Bellingham,England,False,43.099999999999994,False,False,False
26956,3942227,1,26,15,00:26:15.806,Block,Jude Bellingham,England,England,41.2,2.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,50/50,Remo Freuler,Switzerland,26.0,15.0,Pass,Kieran Trippier,England,True,78.8,False,False,False
26957,3942227,1,26,19,00:26:19.396,Pass,Kieran Trippier,England,England,43.0,0.1,,2.552185,From Throw In,Ezri Konsa Ngoyo,15.610893,Low Pass,,2.9416845,27.7,3.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Block,Jude Bellingham,England,26.0,15.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,77.0,False,False,False
26958,3942227,1,26,21,00:26:21.949,Ball Receipt*,Ezri Konsa Ngoyo,England,England,27.7,3.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kieran Trippier,England,26.0,19.0,Carry,Ezri Konsa Ngoyo,England,True,92.3,False,False,False
26959,3942227,1,26,21,00:26:21.949,Carry,Ezri Konsa Ngoyo,England,England,27.7,3.2,,0.291789,From Throw In,,,,,,,,,,,,False,28.1,3.2,0.40000000000000213,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,26.0,21.0,Pass,Ezri Konsa Ngoyo,England,True,92.3,False,False,False
26960,3942227,1,26,22,00:26:22.240,Pass,Ezri Konsa Ngoyo,England,England,28.1,3.2,,1.102348,From Throw In,Declan Rice,8.79659,Ground Pass,,0.86586916,33.8,9.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Ezri Konsa Ngoyo,England,26.0,21.0,Ball Receipt*,Declan Rice,England,True,91.9,False,False,False
26961,3942227,1,26,23,00:26:23.343,Ball Receipt*,Declan Rice,England,England,33.8,9.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ezri Konsa Ngoyo,England,26.0,22.0,Carry,Declan Rice,England,True,86.2,False,False,False
26962,3942227,1,26,23,00:26:23.343,Carry,Declan Rice,England,England,33.8,9.9,,2.503395,From Throw In,,,,,,,,,,,,False,27.1,16.3,9.265527507918799,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,26.0,23.0,Pass,Declan Rice,England,True,86.2,False,False,False
26963,3942227,1,26,25,00:26:25.846,Pass,Declan Rice,England,England,27.1,16.3,,1.825764,From Throw In,John Stones,24.930304,Ground Pass,,1.9229944,18.5,39.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Declan Rice,England,26.0,23.0,Ball Receipt*,John Stones,England,True,92.9,False,False,False
26964,3942227,1,26,27,00:26:27.672,Ball Receipt*,John Stones,England,England,18.5,39.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,26.0,25.0,Carry,John Stones,England,True,101.5,False,False,False
26965,3942227,1,26,27,00:26:27.672,Carry,John Stones,England,England,18.5,39.7,True,2.241093,From Throw In,,,,,,,,,,,,False,17.5,36.6,3.2572994949804674,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,John Stones,England,26.0,27.0,Pressure,Ruben Vargas,Switzerland,False,101.5,False,False,False
26966,3942227,1,26,29,00:26:29.382,Pressure,Ruben Vargas,Switzerland,England,98.5,42.0,,0.647445,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,7,3,1,0,Carry,John Stones,England,26.0,27.0,Pass,John Stones,England,False,21.5,False,True,False
26967,3942227,1,26,29,00:26:29.913,Pass,John Stones,England,England,17.5,36.6,True,1.783741,From Throw In,Ezri Konsa Ngoyo,26.828716,Ground Pass,,-1.3719388,22.8,10.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Ruben Vargas,Switzerland,26.0,29.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,102.5,False,False,True
26968,3942227,1,26,31,00:26:31.697,Ball Receipt*,Ezri Konsa Ngoyo,England,England,22.8,10.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,John Stones,England,26.0,29.0,Carry,Ezri Konsa Ngoyo,England,True,97.2,False,False,False
26969,3942227,1,26,31,00:26:31.697,Carry,Ezri Konsa Ngoyo,England,England,22.8,10.3,,0.818516,From Throw In,,,,,,,,,,,,False,21.8,4.3,6.082762530298221,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,26.0,31.0,Pass,Ezri Konsa Ngoyo,England,True,97.2,False,False,False
26970,3942227,1,26,32,00:26:32.515,Pass,Ezri Konsa Ngoyo,England,England,21.8,4.3,,1.272447,From Throw In,Jude Bellingham,21.223572,Ground Pass,,-0.047134873,43.0,3.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Ezri Konsa Ngoyo,England,26.0,31.0,Ball Receipt*,Jude Bellingham,England,True,98.2,False,False,False
26971,3942227,1,26,33,00:26:33.788,Ball Receipt*,Jude Bellingham,England,England,43.0,3.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Ezri Konsa Ngoyo,England,26.0,32.0,Carry,Jude Bellingham,England,True,77.0,False,False,False
26972,3942227,1,26,33,00:26:33.788,Carry,Jude Bellingham,England,England,43.0,3.3,,2.370332,From Throw In,,,,,,,,,,,,False,43.0,3.3,0.0,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Ball Receipt*,Jude Bellingham,England,26.0,33.0,Pass,Jude Bellingham,England,True,77.0,False,False,False
26973,3942227,1,26,36,00:26:36.158,Pass,Jude Bellingham,England,England,43.0,3.3,,0.74225,From Throw In,Declan Rice,17.54195,Ground Pass,,2.070143,34.6,18.7,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Jude Bellingham,England,26.0,33.0,Ball Receipt*,Declan Rice,England,True,77.0,False,False,False
26974,3942227,1,26,36,00:26:36.900,Ball Receipt*,Declan Rice,England,England,34.6,18.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Jude Bellingham,England,26.0,36.0,Carry,Declan Rice,England,True,85.4,False,False,False
26975,3942227,1,26,36,00:26:36.900,Carry,Declan Rice,England,England,34.6,18.7,True,7.740801,From Throw In,,,,,,,,,,,,False,42.3,24.7,9.761659694949417,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,26.0,36.0,Pressure,Fabian Rieder,Switzerland,False,85.4,False,False,False
26976,3942227,1,26,38,00:26:38.072,Pressure,Fabian Rieder,Switzerland,England,82.8,64.4,,0.961047,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Declan Rice,England,26.0,36.0,Pass,Declan Rice,England,False,37.2,False,False,False
26977,3942227,1,26,44,00:26:44.641,Pass,Declan Rice,England,England,42.3,24.7,,2.02975,From Throw In,Jude Bellingham,23.810291,Ground Pass,,-1.1466019,52.1,3.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Fabian Rieder,Switzerland,26.0,38.0,Ball Receipt*,Jude Bellingham,England,True,77.7,False,False,False
26978,3942227,1,26,46,00:26:46.671,Ball Receipt*,Jude Bellingham,England,England,52.1,3.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Declan Rice,England,26.0,44.0,Carry,Jude Bellingham,England,True,67.9,False,False,False
26979,3942227,1,26,46,00:26:46.671,Carry,Jude Bellingham,England,England,52.1,3.0,,6.272147,From Throw In,,,,,,,,,,,,False,88.6,5.0,36.554753452868475,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Ball Receipt*,Jude Bellingham,England,26.0,46.0,Pass,Jude Bellingham,England,True,67.9,False,False,False
26980,3942227,1,26,52,00:26:52.943,Pass,Jude Bellingham,England,England,88.6,5.0,,1.780336,From Throw In,Declan Rice,13.418271,Ground Pass,,2.4459002,78.3,13.6,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Jude Bellingham,England,26.0,46.0,Ball Receipt*,Declan Rice,England,True,31.400000000000006,False,False,False
26981,3942227,1,26,54,00:26:54.723,Ball Receipt*,Declan Rice,England,England,78.3,13.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Jude Bellingham,England,26.0,52.0,Carry,Declan Rice,England,True,41.7,False,False,False
26982,3942227,1,26,54,00:26:54.723,Carry,Declan Rice,England,England,78.3,13.6,,2.237546,From Throw In,,,,,,,,,,,,False,78.3,13.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,26.0,54.0,Pass,Declan Rice,England,True,41.7,False,False,False
26983,3942227,1,26,56,00:26:56.961,Pass,Declan Rice,England,England,78.3,13.6,,0.748733,From Throw In,Kobbie Mainoo,15.515799,Ground Pass,,1.5256658,79.0,29.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Declan Rice,England,26.0,54.0,Ball Receipt*,Kobbie Mainoo,England,True,41.7,False,False,False
26984,3942227,1,26,57,00:26:57.710,Ball Receipt*,Kobbie Mainoo,England,England,79.0,29.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,26.0,56.0,Carry,Kobbie Mainoo,England,True,41.0,False,False,False
26985,3942227,1,26,57,00:26:57.710,Carry,Kobbie Mainoo,England,England,79.0,29.1,,0.620837,From Throw In,,,,,,,,,,,,False,79.0,29.1,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Kobbie Mainoo,England,26.0,57.0,Pass,Kobbie Mainoo,England,True,41.0,False,False,False
26986,3942227,1,26,58,00:26:58.330,Pass,Kobbie Mainoo,England,England,79.0,29.1,,0.808739,From Throw In,Declan Rice,10.720075,Ground Pass,,-1.7206088,77.4,18.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Kobbie Mainoo,England,26.0,57.0,Ball Receipt*,Declan Rice,England,True,41.0,False,False,False
26987,3942227,1,26,59,00:26:59.139,Ball Receipt*,Declan Rice,England,England,77.4,18.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kobbie Mainoo,England,26.0,58.0,Carry,Declan Rice,England,True,42.599999999999994,False,False,False
26988,3942227,1,26,59,00:26:59.139,Carry,Declan Rice,England,England,77.4,18.5,,0.90356,From Throw In,,,,,,,,,,,,False,77.4,18.5,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,26.0,59.0,Pass,Declan Rice,England,True,42.599999999999994,False,False,False
26989,3942227,1,27,0,00:27:00.043,Pass,Declan Rice,England,England,77.4,18.5,,1.430886,From Throw In,Kyle Walker,31.65391,Ground Pass,,1.8295672,69.3,49.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Declan Rice,England,26.0,59.0,Ball Receipt*,Kyle Walker,England,True,42.599999999999994,False,False,False
26990,3942227,1,27,1,00:27:01.474,Ball Receipt*,Kyle Walker,England,England,69.3,49.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,27.0,0.0,Carry,Kyle Walker,England,True,50.7,False,False,False
26991,3942227,1,27,1,00:27:01.474,Carry,Kyle Walker,England,England,69.3,49.1,,1.67275,From Throw In,,,,,,,,,,,,False,76.8,64.6,17.21917535772256,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Kyle Walker,England,27.0,1.0,Pass,Kyle Walker,England,True,50.7,False,False,False
26992,3942227,1,27,3,00:27:03.146,Pass,Kyle Walker,England,England,76.8,64.6,,0.990806,From Throw In,Phil Foden,10.4,Ground Pass,,0.39479113,86.4,68.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Kyle Walker,England,27.0,1.0,Ball Receipt*,Phil Foden,England,True,43.2,False,False,False
26993,3942227,1,27,4,00:27:04.137,Ball Receipt*,Phil Foden,England,England,86.4,68.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kyle Walker,England,27.0,3.0,Carry,Phil Foden,England,True,33.599999999999994,False,False,False
26994,3942227,1,27,4,00:27:04.137,Carry,Phil Foden,England,England,86.4,68.6,,2.260739,From Throw In,,,,,,,,,,,,False,86.4,68.6,0.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Phil Foden,England,27.0,4.0,Pass,Phil Foden,England,True,33.599999999999994,False,False,False
26995,3942227,1,27,6,00:27:06.398,Pass,Phil Foden,England,England,86.4,68.6,,1.521919,From Throw In,Declan Rice,29.222252,Ground Pass,,-1.7601384,80.9,39.9,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Phil Foden,England,27.0,4.0,Ball Receipt*,Declan Rice,England,True,33.599999999999994,False,False,False
26996,3942227,1,27,7,00:27:07.920,Ball Receipt*,Declan Rice,England,England,80.9,39.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Phil Foden,England,27.0,6.0,Carry,Declan Rice,England,True,39.099999999999994,False,False,False
26997,3942227,1,27,7,00:27:07.920,Carry,Declan Rice,England,England,80.9,39.9,True,0.789927,From Throw In,,,,,,,,,,,,False,80.9,37.1,2.799999999999997,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,27.0,7.0,Pressure,Breel-Donald Embolo,Switzerland,False,39.099999999999994,False,False,False
26998,3942227,1,27,8,00:27:08.466,Pressure,Breel-Donald Embolo,Switzerland,England,37.4,41.3,,0.448503,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,Declan Rice,England,27.0,7.0,Pressure,Remo Freuler,Switzerland,True,82.6,False,False,False
26999,3942227,1,27,8,00:27:08.546,Pressure,Remo Freuler,Switzerland,England,40.7,39.1,,0.143884,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,7,3,1,0,Pressure,Breel-Donald Embolo,Switzerland,27.0,8.0,Pass,Declan Rice,England,False,79.3,False,False,True
27000,3942227,1,27,8,00:27:08.710,Pass,Declan Rice,England,England,80.9,37.1,True,1.469621,From Throw In,Ezri Konsa Ngoyo,16.62077,Ground Pass,,-2.0936737,72.6,22.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Remo Freuler,Switzerland,27.0,8.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,39.099999999999994,False,False,True
27001,3942227,1,27,10,00:27:10.179,Ball Receipt*,Ezri Konsa Ngoyo,England,England,72.6,22.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,27.0,8.0,Carry,Ezri Konsa Ngoyo,England,True,47.400000000000006,False,False,False
27002,3942227,1,27,10,00:27:10.179,Carry,Ezri Konsa Ngoyo,England,England,72.6,22.7,,1.087637,From Throw In,,,,,,,,,,,,False,72.6,22.7,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,27.0,10.0,Pass,Ezri Konsa Ngoyo,England,True,47.400000000000006,False,False,False
27003,3942227,1,27,11,00:27:11.267,Pass,Ezri Konsa Ngoyo,England,England,72.6,22.7,,1.215721,From Throw In,John Stones,24.290945,Ground Pass,,1.6573564,70.5,46.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Ezri Konsa Ngoyo,England,27.0,10.0,Ball Receipt*,John Stones,England,True,47.400000000000006,False,False,False
27004,3942227,1,27,12,00:27:12.483,Ball Receipt*,John Stones,England,England,70.5,46.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ezri Konsa Ngoyo,England,27.0,11.0,Carry,John Stones,England,True,49.5,False,False,False
27005,3942227,1,27,12,00:27:12.483,Carry,John Stones,England,England,70.5,46.9,True,1.735791,From Throw In,,,,,,,,,,,,False,69.7,48.7,1.9697715603592236,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,John Stones,England,27.0,12.0,Pressure,Breel-Donald Embolo,Switzerland,False,49.5,False,False,False
27006,3942227,1,27,13,00:27:13.817,Pressure,Breel-Donald Embolo,Switzerland,England,47.8,35.8,,0.582996,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,John Stones,England,27.0,12.0,Pass,John Stones,England,False,72.2,False,False,False
