event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
153806,3930175,1,32,7,00:32:07.521,Pass,Arthur Theate,Belgium,Belgium,58.2,32.7,,0.984437,Regular Play,Youri Tielemans,20.462893,Ground Pass,,1.2320459,65.0,52.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Dennis Man,Romania,32.0,4.0,Ball Receipt*,Youri Tielemans,Belgium,True,61.8,False,False,False
153807,3930175,1,32,8,00:32:08.505,Ball Receipt*,Youri Tielemans,Belgium,Belgium,65.0,52.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Arthur Theate,Belgium,32.0,7.0,Carry,Youri Tielemans,Belgium,True,55.0,False,False,False
153808,3930175,1,32,8,00:32:08.505,Carry,Youri Tielemans,Belgium,Belgium,65.0,52.0,,2.097915,Regular Play,,,,,,,,,,,,False,63.6,55.1,3.4014702703389905,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,32.0,8.0,Pass,Youri Tielemans,Belgium,True,55.0,False,False,False
153809,3930175,1,32,10,00:32:10.603,Pass,Youri Tielemans,Belgium,Belgium,63.6,55.1,,1.029866,Regular Play,Amadou Onana,14.612324,Ground Pass,,-1.5297235,64.2,40.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,32.0,8.0,Ball Receipt*,Amadou Onana,Belgium,True,56.4,False,False,False
153810,3930175,1,32,11,00:32:11.633,Ball Receipt*,Amadou Onana,Belgium,Belgium,64.2,40.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,32.0,10.0,Carry,Amadou Onana,Belgium,True,55.8,False,False,False
153811,3930175,1,32,11,00:32:11.633,Carry,Amadou Onana,Belgium,Belgium,64.2,40.5,,0.934769,Regular Play,,,,,,,,,,,,False,65.2,40.7,1.0198039027185575,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,32.0,11.0,Pass,Amadou Onana,Belgium,True,55.8,False,False,False
153812,3930175,1,32,12,00:32:12.568,Pass,Amadou Onana,Belgium,Belgium,65.2,40.7,,1.103739,Regular Play,Youri Tielemans,17.104677,Ground Pass,,1.5941839,64.8,57.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,32.0,11.0,Ball Receipt*,Youri Tielemans,Belgium,True,54.8,False,False,False
153813,3930175,1,32,13,00:32:13.671,Ball Receipt*,Youri Tielemans,Belgium,Belgium,64.8,57.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Amadou Onana,Belgium,32.0,12.0,Carry,Youri Tielemans,Belgium,True,55.2,False,False,False
153814,3930175,1,32,13,00:32:13.671,Carry,Youri Tielemans,Belgium,Belgium,64.8,57.8,,2.13966,Regular Play,,,,,,,,,,,,False,64.4,60.8,3.0265491900843102,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,32.0,13.0,Pass,Youri Tielemans,Belgium,True,55.2,False,False,False
153815,3930175,1,32,15,00:32:15.811,Pass,Youri Tielemans,Belgium,Belgium,64.4,60.8,,1.195618,Regular Play,Wout Faes,14.895972,Ground Pass,,-2.834703,50.2,56.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,32.0,13.0,Ball Receipt*,Wout Faes,Belgium,True,55.599999999999994,False,False,False
153816,3930175,1,32,17,00:32:17.007,Ball Receipt*,Wout Faes,Belgium,Belgium,50.2,56.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,32.0,15.0,Carry,Wout Faes,Belgium,True,69.8,False,False,False
153817,3930175,1,32,17,00:32:17.007,Carry,Wout Faes,Belgium,Belgium,50.2,56.3,,1.398392,Regular Play,,,,,,,,,,,,False,50.2,56.3,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,32.0,17.0,Pass,Wout Faes,Belgium,True,69.8,False,False,False
153818,3930175,1,32,18,00:32:18.405,Pass,Wout Faes,Belgium,Belgium,50.2,56.3,,2.428485,Regular Play,Jan Vertonghen,32.524605,Ground Pass,,-1.8098093,42.5,24.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,32.0,17.0,Ball Receipt*,Jan Vertonghen,Belgium,True,69.8,False,False,False
153819,3930175,1,32,20,00:32:20.833,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,42.5,24.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,32.0,18.0,Carry,Jan Vertonghen,Belgium,True,77.5,False,False,False
153820,3930175,1,32,20,00:32:20.833,Carry,Jan Vertonghen,Belgium,Belgium,42.5,24.7,,0.78725,Regular Play,,,,,,,,,,,,False,42.5,24.7,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,32.0,20.0,Pass,Jan Vertonghen,Belgium,True,77.5,False,False,False
153821,3930175,1,32,21,00:32:21.621,Pass,Jan Vertonghen,Belgium,Belgium,42.5,24.7,,1.314587,Regular Play,Arthur Theate,21.095022,Ground Pass,,-1.4758446,44.5,3.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Jan Vertonghen,Belgium,32.0,20.0,Ball Receipt*,Arthur Theate,Belgium,True,77.5,False,False,False
153822,3930175,1,32,22,00:32:22.935,Ball Receipt*,Arthur Theate,Belgium,Belgium,44.5,3.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jan Vertonghen,Belgium,32.0,21.0,Carry,Arthur Theate,Belgium,True,75.5,False,False,False
153823,3930175,1,32,22,00:32:22.935,Carry,Arthur Theate,Belgium,Belgium,44.5,3.7,,3.29361,Regular Play,,,,,,,,,,,,False,42.4,3.4,2.121320343559644,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Arthur Theate,Belgium,32.0,22.0,Pass,Arthur Theate,Belgium,True,75.5,False,False,False
153824,3930175,1,32,26,00:32:26.229,Pass,Arthur Theate,Belgium,Belgium,42.4,3.4,,2.470469,Regular Play,Koen Casteels,42.149494,Ground Pass,,2.3729715,12.1,32.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Arthur Theate,Belgium,32.0,22.0,Ball Receipt*,Koen Casteels,Belgium,True,77.6,False,False,False
153825,3930175,1,32,28,00:32:28.699,Ball Receipt*,Koen Casteels,Belgium,Belgium,12.1,32.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Pass,Arthur Theate,Belgium,32.0,26.0,Carry,Koen Casteels,Belgium,True,107.9,False,False,False
153826,3930175,1,32,28,00:32:28.699,Carry,Koen Casteels,Belgium,Belgium,12.1,32.7,,1.006876,Regular Play,,,,,,,,,,,,False,13.5,32.9,1.414213562373095,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Koen Casteels,Belgium,32.0,28.0,Pass,Koen Casteels,Belgium,True,107.9,False,False,False
153827,3930175,1,32,29,00:32:29.706,Pass,Koen Casteels,Belgium,Belgium,13.5,32.9,,1.470917,Regular Play,Wout Faes,23.315445,Ground Pass,,1.2205596,21.5,54.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Carry,Koen Casteels,Belgium,32.0,28.0,Ball Receipt*,Wout Faes,Belgium,True,106.5,False,False,False
153828,3930175,1,32,31,00:32:31.177,Ball Receipt*,Wout Faes,Belgium,Belgium,21.5,54.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Koen Casteels,Belgium,32.0,29.0,Carry,Wout Faes,Belgium,True,98.5,False,False,False
153829,3930175,1,32,31,00:32:31.177,Carry,Wout Faes,Belgium,Belgium,21.5,54.8,,0.791189,Regular Play,,,,,,,,,,,,False,21.5,54.8,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,32.0,31.0,Pass,Wout Faes,Belgium,True,98.5,False,False,False
153830,3930175,1,32,31,00:32:31.968,Pass,Wout Faes,Belgium,Belgium,21.5,54.8,,1.098066,Regular Play,Youri Tielemans,13.364505,Ground Pass,,-0.7801072,31.0,45.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,32.0,31.0,Ball Receipt*,Youri Tielemans,Belgium,True,98.5,False,False,False
153831,3930175,1,32,33,00:32:33.066,Ball Receipt*,Youri Tielemans,Belgium,Belgium,31.0,45.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Wout Faes,Belgium,32.0,31.0,Carry,Youri Tielemans,Belgium,True,89.0,False,False,False
153832,3930175,1,32,33,00:32:33.066,Carry,Youri Tielemans,Belgium,Belgium,31.0,45.4,,2.030384,Regular Play,,,,,,,,,,,,False,31.3,39.7,5.70788927713213,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,32.0,33.0,Pass,Youri Tielemans,Belgium,True,89.0,False,False,False
153833,3930175,1,32,35,00:32:35.097,Pass,Youri Tielemans,Belgium,Belgium,31.3,39.7,,2.142951,Regular Play,Jan Vertonghen,20.69396,Ground Pass,,-2.1775634,19.5,22.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,32.0,33.0,Ball Receipt*,Jan Vertonghen,Belgium,True,88.7,False,False,False
153834,3930175,1,32,37,00:32:37.240,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,19.5,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,32.0,35.0,Carry,Jan Vertonghen,Belgium,True,100.5,False,False,False
153835,3930175,1,32,37,00:32:37.240,Carry,Jan Vertonghen,Belgium,Belgium,19.5,22.7,,1.787706,Regular Play,,,,,,,,,,,,False,21.7,22.7,2.1999999999999993,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,32.0,37.0,Pass,Jan Vertonghen,Belgium,True,100.5,False,False,False
153836,3930175,1,32,39,00:32:39.027,Pass,Jan Vertonghen,Belgium,Belgium,21.7,22.7,,1.502783,Regular Play,Arthur Theate,19.000263,Ground Pass,,-1.1707422,29.1,5.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Jan Vertonghen,Belgium,32.0,37.0,Ball Receipt*,Arthur Theate,Belgium,True,98.3,False,False,False
153837,3930175,1,32,40,00:32:40.530,Ball Receipt*,Arthur Theate,Belgium,Belgium,29.1,5.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jan Vertonghen,Belgium,32.0,39.0,Carry,Arthur Theate,Belgium,True,90.9,False,False,False
153838,3930175,1,32,40,00:32:40.530,Carry,Arthur Theate,Belgium,Belgium,29.1,5.2,,0.782033,Regular Play,,,,,,,,,,,,False,29.9,2.3,3.0083217912982643,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Arthur Theate,Belgium,32.0,40.0,Pass,Arthur Theate,Belgium,True,90.9,False,False,False
153839,3930175,1,32,41,00:32:41.312,Pass,Arthur Theate,Belgium,Belgium,29.9,2.3,,1.054573,Regular Play,Jeremy Doku,22.200901,Ground Pass,,-0.009008765,52.1,2.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Arthur Theate,Belgium,32.0,40.0,Ball Receipt*,Jeremy Doku,Belgium,True,90.1,False,False,False
153840,3930175,1,32,42,00:32:42.367,Ball Receipt*,Jeremy Doku,Belgium,Belgium,52.1,2.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Arthur Theate,Belgium,32.0,41.0,Carry,Jeremy Doku,Belgium,True,67.9,False,False,False
153841,3930175,1,32,42,00:32:42.367,Carry,Jeremy Doku,Belgium,Belgium,52.1,2.1,True,3.322499,Regular Play,,,,,,,,,,,,False,40.6,15.3,17.50685579994306,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,32.0,42.0,Pressure,Andrei Florin Ratiu,Romania,False,67.9,False,False,False
153842,3930175,1,32,42,00:32:42.577,Pressure,Andrei Florin Ratiu,Romania,Belgium,65.6,77.6,,0.836639,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Jeremy Doku,Belgium,32.0,42.0,Pressure,Răzvan Gabriel Marin,Romania,True,54.400000000000006,False,False,False
153843,3930175,1,32,45,00:32:45.354,Pressure,Răzvan Gabriel Marin,Romania,Belgium,79.3,63.5,,0.335222,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pressure,Andrei Florin Ratiu,Romania,32.0,42.0,Dispossessed,Jeremy Doku,Belgium,False,40.7,False,False,False
153844,3930175,1,32,45,00:32:45.689,Dispossessed,Jeremy Doku,Belgium,Belgium,40.6,15.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Răzvan Gabriel Marin,Romania,32.0,45.0,Duel,Răzvan Gabriel Marin,Romania,False,79.4,False,False,True
153845,3930175,1,32,45,00:32:45.689,Duel,Răzvan Gabriel Marin,Romania,Belgium,79.5,64.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Dispossessed,Jeremy Doku,Belgium,32.0,45.0,Ball Recovery,Jeremy Doku,Belgium,False,40.5,False,False,False
153846,3930175,1,32,47,00:32:47.294,Ball Recovery,Jeremy Doku,Belgium,Belgium,43.3,16.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Duel,Răzvan Gabriel Marin,Romania,32.0,45.0,Carry,Jeremy Doku,Belgium,True,76.7,False,False,False
153847,3930175,1,32,47,00:32:47.294,Carry,Jeremy Doku,Belgium,Belgium,43.3,16.3,True,1.24407,Regular Play,,,,,,,,,,,,False,41.2,21.2,5.331041174104732,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Recovery,Jeremy Doku,Belgium,32.0,47.0,Pressure,Nicolae Claudiu Stanciu,Romania,False,76.7,False,False,False
153848,3930175,1,32,48,00:32:48.231,Pressure,Nicolae Claudiu Stanciu,Romania,Belgium,77.3,54.0,,0.438865,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Jeremy Doku,Belgium,32.0,47.0,Pass,Jeremy Doku,Belgium,False,42.7,False,False,False
153849,3930175,1,32,48,00:32:48.538,Pass,Jeremy Doku,Belgium,Belgium,41.2,21.2,True,1.455935,Regular Play,Youri Tielemans,21.472075,Low Pass,,0.96083343,53.5,38.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Nicolae Claudiu Stanciu,Romania,32.0,48.0,Ball Receipt*,Youri Tielemans,Belgium,True,78.8,False,False,True
153850,3930175,1,32,49,00:32:49.994,Ball Receipt*,Youri Tielemans,Belgium,Belgium,53.5,38.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Jeremy Doku,Belgium,32.0,48.0,Carry,Youri Tielemans,Belgium,True,66.5,False,False,False
153851,3930175,1,32,49,00:32:49.994,Carry,Youri Tielemans,Belgium,Belgium,53.5,38.8,True,4.463379,Regular Play,,,,,,,,,,,,False,84.5,43.9,31.41671529616042,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,32.0,49.0,Pressure,Răzvan Gabriel Marin,Romania,False,66.5,False,False,False
153852,3930175,1,32,52,00:32:52.148,Pressure,Răzvan Gabriel Marin,Romania,Belgium,54.1,41.0,,1.491143,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Youri Tielemans,Belgium,32.0,49.0,Pass,Youri Tielemans,Belgium,False,65.9,False,False,False
153853,3930175,1,32,54,00:32:54.457,Pass,Youri Tielemans,Belgium,Belgium,84.5,43.9,,1.134375,Regular Play,Dodi Lukebakio,18.76273,Ground Pass,,0.6264452,99.7,54.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pressure,Răzvan Gabriel Marin,Romania,32.0,52.0,Ball Receipt*,Dodi Lukebakio,Belgium,True,35.5,False,False,False
153854,3930175,1,32,55,00:32:55.591,Ball Receipt*,Dodi Lukebakio,Belgium,Belgium,99.7,54.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,32.0,54.0,Carry,Dodi Lukebakio,Belgium,True,20.299999999999997,False,True,False
153855,3930175,1,32,55,00:32:55.591,Carry,Dodi Lukebakio,Belgium,Belgium,99.7,54.9,,1.550214,Regular Play,,,,,,,,,,,,False,103.5,54.0,3.905124837953324,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Dodi Lukebakio,Belgium,32.0,55.0,Shot,Dodi Lukebakio,Belgium,True,20.299999999999997,False,True,False
153856,3930175,1,32,57,00:32:57.142,Shot,Dodi Lukebakio,Belgium,Belgium,103.5,54.0,,0.053026,Regular Play,,,,,,,,Blocked,0.031616453,Left Foot,Normal,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Carry,Dodi Lukebakio,Belgium,32.0,55.0,Block,Andrei Burcă Andonie,Romania,False,16.5,False,True,False
153857,3930175,1,32,57,00:32:57.195,Block,Andrei Burcă Andonie,Romania,Belgium,14.9,27.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Shot,Dodi Lukebakio,Belgium,32.0,57.0,Goal Keeper,Florin Constantin Niţă,Romania,True,105.1,False,False,False
153858,3930175,1,32,58,00:32:58.165,Goal Keeper,Florin Constantin Niţă,Romania,Belgium,2.6,37.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,0,3,0,0,0,Block,Andrei Burcă Andonie,Romania,32.0,57.0,Pass,Kevin De Bruyne,Belgium,False,117.4,False,False,False
153859,3930175,1,33,37,00:33:37.837,Pass,Kevin De Bruyne,Belgium,Belgium,120.0,0.1,,1.173515,From Corner,,34.577595,High Pass,Incomplete,1.6721916,116.5,34.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Goal Keeper,Florin Constantin Niţă,Romania,32.0,58.0,Clearance,Denis Mihai Drăguş,Romania,False,0.0,False,True,False
153860,3930175,1,33,39,00:33:39.011,Clearance,Denis Mihai Drăguş,Romania,Belgium,3.6,45.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Pass,Kevin De Bruyne,Belgium,33.0,37.0,Ball Recovery,Arthur Theate,Belgium,False,116.4,False,False,False
153861,3930175,1,33,42,00:33:42.623,Ball Recovery,Arthur Theate,Belgium,Belgium,65.2,11.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Clearance,Denis Mihai Drăguş,Romania,33.0,39.0,Carry,Arthur Theate,Belgium,True,54.8,False,False,False
153862,3930175,1,33,42,00:33:42.623,Carry,Arthur Theate,Belgium,Belgium,65.2,11.1,True,0.987178,From Corner,,,,,,,,,,,,False,63.2,12.6,2.5,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Recovery,Arthur Theate,Belgium,33.0,42.0,Pressure,Dennis Man,Romania,False,54.8,False,False,False
153863,3930175,1,33,43,00:33:43.199,Pressure,Dennis Man,Romania,Belgium,53.4,68.1,,0.585124,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Arthur Theate,Belgium,33.0,42.0,Pass,Arthur Theate,Belgium,False,66.6,False,False,False
153864,3930175,1,33,43,00:33:43.610,Pass,Arthur Theate,Belgium,Belgium,63.2,12.6,True,3.174007,From Corner,Koen Casteels,53.741047,Low Pass,,2.4590054,21.5,46.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Dennis Man,Romania,33.0,43.0,Ball Receipt*,Koen Casteels,Belgium,True,56.8,False,False,True
153865,3930175,1,33,46,00:33:46.784,Ball Receipt*,Koen Casteels,Belgium,Belgium,21.5,46.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Pass,Arthur Theate,Belgium,33.0,43.0,Carry,Koen Casteels,Belgium,True,98.5,False,False,False
153866,3930175,1,33,46,00:33:46.784,Carry,Koen Casteels,Belgium,Belgium,21.5,46.5,,2.893268,From Corner,,,,,,,,,,,,False,19.2,41.9,5.142956348249518,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Koen Casteels,Belgium,33.0,46.0,Pass,Koen Casteels,Belgium,True,98.5,False,False,False
153867,3930175,1,33,49,00:33:49.677,Pass,Koen Casteels,Belgium,Belgium,19.2,41.9,,2.473964,From Corner,Timothy Castagne,8.321658,Ground Pass,,-0.35595775,27.0,39.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Carry,Koen Casteels,Belgium,33.0,46.0,Ball Receipt*,Timothy Castagne,Belgium,True,100.8,False,False,False
153868,3930175,1,33,52,00:33:52.151,Ball Receipt*,Timothy Castagne,Belgium,Belgium,27.0,39.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Koen Casteels,Belgium,33.0,49.0,Carry,Timothy Castagne,Belgium,True,93.0,False,False,False
153869,3930175,1,33,52,00:33:52.151,Carry,Timothy Castagne,Belgium,Belgium,27.0,39.0,,2.925983,From Corner,,,,,,,,,,,,False,27.0,39.0,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Timothy Castagne,Belgium,33.0,52.0,Pass,Timothy Castagne,Belgium,True,93.0,False,False,False
153870,3930175,1,33,55,00:33:55.077,Pass,Timothy Castagne,Belgium,Belgium,27.0,39.0,,0.914701,From Corner,Youri Tielemans,11.7515955,Ground Pass,,0.73724264,35.7,46.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Timothy Castagne,Belgium,33.0,52.0,Ball Receipt*,Youri Tielemans,Belgium,True,93.0,False,False,False
153871,3930175,1,33,55,00:33:55.992,Ball Receipt*,Youri Tielemans,Belgium,Belgium,35.7,46.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Timothy Castagne,Belgium,33.0,55.0,Carry,Youri Tielemans,Belgium,True,84.3,False,False,False
153872,3930175,1,33,55,00:33:55.992,Carry,Youri Tielemans,Belgium,Belgium,35.7,46.9,,2.674678,From Corner,,,,,,,,,,,,False,35.7,46.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,33.0,55.0,Pass,Youri Tielemans,Belgium,True,84.3,False,False,False
153873,3930175,1,33,58,00:33:58.666,Pass,Youri Tielemans,Belgium,Belgium,35.7,46.9,,2.643969,From Corner,Kevin De Bruyne,48.294308,Ground Pass,,-0.9649897,63.2,7.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,33.0,55.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,84.3,False,False,False
