event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
117443,3938642,1,6,28,00:06:28.572,Pressure,Zuriko Davitashvili,Georgia,Czech Republic,37.7,63.9,,1.181073,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,1,3,0,0,Carry,Václav Černý,Czech Republic,6.0,25.0,Pass,Václav Černý,Czech Republic,False,82.3,False,False,False
117444,3938642,1,6,29,00:06:29.566,Pass,Václav Černý,Czech Republic,Czech Republic,83.7,18.3,True,0.864201,Regular Play,Patrik Schick,18.553976,Ground Pass,,1.1722739,90.9,35.4,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Zuriko Davitashvili,Georgia,6.0,28.0,Ball Receipt*,Patrik Schick,Czech Republic,True,36.3,False,False,True
117445,3938642,1,6,30,00:06:30.430,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,90.9,35.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,Václav Černý,Czech Republic,6.0,29.0,Carry,Patrik Schick,Czech Republic,True,29.099999999999994,False,False,False
117446,3938642,1,6,30,00:06:30.430,Carry,Patrik Schick,Czech Republic,Czech Republic,90.9,35.4,,0.254653,Regular Play,,,,,,,,,,,,False,90.5,35.6,0.4472135954999643,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Patrik Schick,Czech Republic,6.0,30.0,Pass,Patrik Schick,Czech Republic,True,29.099999999999994,False,False,False
117447,3938642,1,6,30,00:06:30.685,Pass,Patrik Schick,Czech Republic,Czech Republic,90.5,35.6,,0.963935,Regular Play,Adam Hložek,8.287943,Ground Pass,,-0.72564036,96.7,30.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Carry,Patrik Schick,Czech Republic,6.0,30.0,Ball Receipt*,Adam Hložek,Czech Republic,True,29.5,False,False,False
117448,3938642,1,6,31,00:06:31.649,Ball Receipt*,Adam Hložek,Czech Republic,Czech Republic,96.7,30.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Patrik Schick,Czech Republic,6.0,30.0,Carry,Adam Hložek,Czech Republic,True,23.299999999999997,False,True,False
117449,3938642,1,6,31,00:06:31.649,Carry,Adam Hložek,Czech Republic,Czech Republic,96.7,30.1,True,1.34557,Regular Play,,,,,,,,,,,,False,97.1,24.9,5.215361924162122,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Adam Hložek,Czech Republic,6.0,31.0,Pressure,Lasha Dvali,Georgia,False,23.299999999999997,False,True,False
117450,3938642,1,6,32,00:06:32.785,Pressure,Lasha Dvali,Georgia,Czech Republic,21.1,51.5,,0.564823,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Adam Hložek,Czech Republic,6.0,31.0,Pass,Adam Hložek,Czech Republic,False,98.9,False,False,False
117451,3938642,1,6,32,00:06:32.994,Pass,Adam Hložek,Czech Republic,Czech Republic,97.1,24.9,True,2.079366,Regular Play,David Jurásek,22.360008,Ground Pass,,-1.2334883,104.5,3.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Lasha Dvali,Georgia,6.0,32.0,Ball Receipt*,David Jurásek,Czech Republic,True,22.900000000000006,False,True,True
117452,3938642,1,6,35,00:06:35.074,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,104.5,3.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Adam Hložek,Czech Republic,6.0,32.0,Carry,David Jurásek,Czech Republic,True,15.5,False,True,False
117453,3938642,1,6,35,00:06:35.074,Carry,David Jurásek,Czech Republic,Czech Republic,104.5,3.8,,3.141346,Regular Play,,,,,,,,,,,,False,104.8,5.0,1.2369316876852976,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,David Jurásek,Czech Republic,6.0,35.0,Pass,David Jurásek,Czech Republic,True,15.5,False,True,False
117454,3938642,1,6,38,00:06:38.215,Pass,David Jurásek,Czech Republic,Czech Republic,104.8,5.0,,0.188023,Regular Play,Patrik Schick,6.519202,Low Pass,Incomplete,0.720273,109.7,9.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,David Jurásek,Czech Republic,6.0,35.0,Ball Receipt*,Patrik Schick,Czech Republic,True,15.200000000000003,False,True,False
117455,3938642,1,6,38,00:06:38.403,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,111.3,24.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,David Jurásek,Czech Republic,6.0,38.0,Block,Otar Kakabadze,Georgia,False,8.700000000000003,False,True,False
117456,3938642,1,6,38,00:06:38.403,Block,Otar Kakabadze,Georgia,Czech Republic,10.4,70.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Patrik Schick,Czech Republic,6.0,38.0,Pass,David Jurásek,Czech Republic,False,109.6,False,False,False
117457,3938642,1,6,42,00:06:42.331,Pass,David Jurásek,Czech Republic,Czech Republic,85.9,4.5,,1.153819,Regular Play,Ladislav Krejčí,8.2,Ground Pass,,2.9202783,77.9,6.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Block,Otar Kakabadze,Georgia,6.0,38.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,34.099999999999994,False,False,False
117458,3938642,1,6,43,00:06:43.485,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,77.9,6.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,David Jurásek,Czech Republic,6.0,42.0,Carry,Ladislav Krejčí,Czech Republic,True,42.099999999999994,False,False,False
117459,3938642,1,6,43,00:06:43.485,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,77.9,6.3,,0.364228,Regular Play,,,,,,,,,,,,False,76.8,7.4,1.555634918610411,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,6.0,43.0,Pass,Ladislav Krejčí,Czech Republic,True,42.099999999999994,False,False,False
117460,3938642,1,6,43,00:06:43.849,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,76.8,7.4,,0.648005,Regular Play,Tomáš Souček,8.276473,Ground Pass,,0.43662715,84.3,10.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,6.0,43.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,43.2,False,False,False
117461,3938642,1,6,44,00:06:44.497,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,84.3,10.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,6.0,43.0,Carry,Tomáš Souček,Czech Republic,True,35.7,False,False,False
117462,3938642,1,6,44,00:06:44.497,Carry,Tomáš Souček,Czech Republic,Czech Republic,84.3,10.9,,0.088636,Regular Play,,,,,,,,,,,,False,84.3,10.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Souček,Czech Republic,6.0,44.0,Pass,Tomáš Souček,Czech Republic,True,35.7,False,False,False
117463,3938642,1,6,44,00:06:44.586,Pass,Tomáš Souček,Czech Republic,Czech Republic,84.3,10.9,,0.725571,Regular Play,Ladislav Krejčí,7.752419,Ground Pass,,-3.0252376,76.6,10.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Tomáš Souček,Czech Republic,6.0,44.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,35.7,False,False,False
117464,3938642,1,6,45,00:06:45.311,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,76.6,10.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,6.0,44.0,Carry,Ladislav Krejčí,Czech Republic,True,43.400000000000006,False,False,False
117465,3938642,1,6,45,00:06:45.311,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,76.6,10.0,True,1.443087,Regular Play,,,,,,,,,,,,False,79.1,3.8,6.685057965343308,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,6.0,45.0,Pressure,Georges Mikautadze,Georgia,False,43.400000000000006,False,False,False
117466,3938642,1,6,45,00:06:45.898,Pressure,Georges Mikautadze,Georgia,Czech Republic,42.3,75.1,,0.955274,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,3,1,0,Carry,Ladislav Krejčí,Czech Republic,6.0,45.0,Pass,Ladislav Krejčí,Czech Republic,False,77.7,False,False,False
117467,3938642,1,6,46,00:06:46.754,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,79.1,3.8,True,0.783194,Regular Play,David Jurásek,11.8207445,Ground Pass,,-0.059252594,90.9,3.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Georges Mikautadze,Georgia,6.0,45.0,Ball Receipt*,David Jurásek,Czech Republic,True,40.900000000000006,False,False,True
117468,3938642,1,6,47,00:06:47.537,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,90.9,3.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,6.0,46.0,Carry,David Jurásek,Czech Republic,True,29.099999999999994,False,False,False
117469,3938642,1,6,47,00:06:47.537,Carry,David Jurásek,Czech Republic,Czech Republic,90.9,3.1,,1.242843,Regular Play,,,,,,,,,,,,False,98.6,3.4,7.705841939723383,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,David Jurásek,Czech Republic,6.0,47.0,Pass,David Jurásek,Czech Republic,True,29.099999999999994,False,False,False
117470,3938642,1,6,48,00:06:48.780,Pass,David Jurásek,Czech Republic,Czech Republic,98.6,3.4,,4.883517,Regular Play,Vladimír Coufal,70.594406,High Pass,,1.3041716,117.2,71.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,David Jurásek,Czech Republic,6.0,47.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,21.400000000000006,False,True,False
117471,3938642,1,6,53,00:06:53.664,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,117.2,71.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,David Jurásek,Czech Republic,6.0,48.0,Carry,Vladimír Coufal,Czech Republic,True,2.799999999999997,False,True,False
117472,3938642,1,6,53,00:06:53.664,Carry,Vladimír Coufal,Czech Republic,Czech Republic,117.2,71.5,True,5.177269,Regular Play,,,,,,,,,,,,False,118.6,72.1,1.5231546211727716,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,6.0,53.0,Pressure,Heorhii Tsitaishvili,Georgia,False,2.799999999999997,False,True,False
117473,3938642,1,6,58,00:06:58.735,Pressure,Heorhii Tsitaishvili,Georgia,Czech Republic,4.8,11.2,,0.197316,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Vladimír Coufal,Czech Republic,6.0,53.0,Pass,Vladimír Coufal,Czech Republic,False,115.2,False,False,False
117474,3938642,1,6,58,00:06:58.841,Pass,Vladimír Coufal,Czech Republic,Czech Republic,118.6,72.1,True,1.15404,Regular Play,Patrik Schick,29.790098,High Pass,Incomplete,-1.7701669,112.7,42.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Heorhii Tsitaishvili,Georgia,6.0,58.0,Ball Receipt*,Patrik Schick,Czech Republic,True,1.4000000000000057,False,True,True
117475,3938642,1,6,59,00:06:59.995,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,112.0,40.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,6.0,58.0,Duel,Patrik Schick,Czech Republic,True,8.0,False,True,False
117476,3938642,1,6,59,00:06:59.995,Duel,Patrik Schick,Czech Republic,Czech Republic,112.7,42.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Patrik Schick,Czech Republic,6.0,59.0,Clearance,Guram Kashia,Georgia,False,7.299999999999997,False,True,False
117477,3938642,1,6,59,00:06:59.995,Clearance,Guram Kashia,Georgia,Czech Republic,7.4,37.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,3,0,0,Duel,Patrik Schick,Czech Republic,6.0,59.0,Ball Recovery,Václav Černý,Czech Republic,False,112.6,False,False,False
117478,3938642,1,7,1,00:07:01.899,Ball Recovery,Václav Černý,Czech Republic,Czech Republic,91.3,46.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Clearance,Guram Kashia,Georgia,6.0,59.0,Carry,Václav Černý,Czech Republic,True,28.700000000000003,False,False,False
117479,3938642,1,7,1,00:07:01.899,Carry,Václav Černý,Czech Republic,Czech Republic,91.3,46.8,,2.034089,Regular Play,,,,,,,,,,,,False,90.9,47.4,0.7211102550927944,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Václav Černý,Czech Republic,7.0,1.0,Dribbled Past,Giorgi Kochorashvili,Georgia,False,28.700000000000003,False,False,False
117480,3938642,1,7,3,00:07:03.934,Dribbled Past,Giorgi Kochorashvili,Georgia,Czech Republic,29.2,32.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Carry,Václav Černý,Czech Republic,7.0,1.0,Dribble,Václav Černý,Czech Republic,False,90.8,False,False,False
117481,3938642,1,7,3,00:07:03.934,Dribble,Václav Černý,Czech Republic,Czech Republic,90.9,47.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Dribbled Past,Giorgi Kochorashvili,Georgia,7.0,3.0,Carry,Václav Černý,Czech Republic,True,29.099999999999994,False,False,False
117482,3938642,1,7,3,00:07:03.934,Carry,Václav Černý,Czech Republic,Czech Republic,90.9,47.4,True,1.459206,Regular Play,,,,,,,,,,,,False,99.6,52.7,10.18724692937203,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Dribble,Václav Černý,Czech Republic,7.0,3.0,Shot,Václav Černý,Czech Republic,True,29.099999999999994,False,False,False
117483,3938642,1,7,5,00:07:05.393,Shot,Václav Černý,Czech Republic,Czech Republic,99.6,52.7,,0.477333,Regular Play,,,,,,,,Blocked,0.030162912,Right Foot,Normal,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Václav Černý,Czech Republic,7.0,3.0,Block,Lasha Dvali,Georgia,False,20.400000000000006,False,True,False
117484,3938642,1,7,5,00:07:05.870,Block,Lasha Dvali,Georgia,Czech Republic,13.2,32.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Shot,Václav Černý,Czech Republic,7.0,5.0,Goal Keeper,Giorgi Mamardashvili,Georgia,True,106.8,False,False,False
117485,3938642,1,7,6,00:07:06.188,Goal Keeper,Giorgi Mamardashvili,Georgia,Czech Republic,2.2,38.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Block,Lasha Dvali,Georgia,7.0,5.0,Ball Recovery,Giorgi Mamardashvili,Georgia,True,117.8,False,False,False
117486,3938642,1,7,7,00:07:07.324,Ball Recovery,Giorgi Mamardashvili,Georgia,Czech Republic,6.1,44.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,7.0,6.0,Carry,Giorgi Mamardashvili,Georgia,True,113.9,False,False,False
117487,3938642,1,7,7,00:07:07.324,Carry,Giorgi Mamardashvili,Georgia,Czech Republic,6.1,44.7,True,19.853962,Regular Play,,,,,,,,,,,,False,4.8,32.1,12.666885963013957,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Ball Recovery,Giorgi Mamardashvili,Georgia,7.0,7.0,Pressure,Patrik Schick,Czech Republic,False,113.9,False,False,False
117488,3938642,1,7,26,00:07:26.213,Pressure,Patrik Schick,Czech Republic,Czech Republic,111.8,45.4,,0.937228,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Carry,Giorgi Mamardashvili,Georgia,7.0,7.0,Pass,Giorgi Mamardashvili,Georgia,False,8.200000000000003,False,True,False
117489,3938642,1,7,27,00:07:27.178,Pass,Giorgi Mamardashvili,Georgia,Czech Republic,4.8,32.1,,3.023107,Regular Play,,67.485405,High Pass,Incomplete,-0.092001446,72.0,25.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Pressure,Patrik Schick,Czech Republic,7.0,26.0,Pass,Tomáš Holeš,Czech Republic,False,115.2,False,False,True
117490,3938642,1,7,30,00:07:30.201,Pass,Tomáš Holeš,Czech Republic,Czech Republic,48.1,54.2,,1.35511,Regular Play,Vladimír Coufal,13.572398,Low Pass,,0.8845484,56.7,64.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Giorgi Mamardashvili,Georgia,7.0,27.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,71.9,False,False,False
117491,3938642,1,7,31,00:07:31.556,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,56.7,64.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,7.0,30.0,Carry,Vladimír Coufal,Czech Republic,True,63.3,False,False,False
117492,3938642,1,7,31,00:07:31.556,Carry,Vladimír Coufal,Czech Republic,Czech Republic,56.7,64.7,,5.772147,Regular Play,,,,,,,,,,,,False,70.9,74.0,16.97439247808298,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,7.0,31.0,Pass,Vladimír Coufal,Czech Republic,True,63.3,False,False,False
117493,3938642,1,7,37,00:07:37.328,Pass,Vladimír Coufal,Czech Republic,Czech Republic,70.9,74.0,,0.609267,Regular Play,Václav Černý,7.300685,Ground Pass,,-1.1623074,73.8,67.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,7.0,31.0,Ball Receipt*,Václav Černý,Czech Republic,True,49.099999999999994,False,False,False
117494,3938642,1,7,37,00:07:37.937,Ball Receipt*,Václav Černý,Czech Republic,Czech Republic,73.8,67.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,7.0,37.0,Carry,Václav Černý,Czech Republic,True,46.2,False,False,False
117495,3938642,1,7,37,00:07:37.937,Carry,Václav Černý,Czech Republic,Czech Republic,73.8,67.3,,0.027762,Regular Play,,,,,,,,,,,,False,74.2,67.2,0.41231056256177023,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Václav Černý,Czech Republic,7.0,37.0,Pass,Václav Černý,Czech Republic,True,46.2,False,False,False
117496,3938642,1,7,37,00:07:37.965,Pass,Václav Černý,Czech Republic,Czech Republic,74.2,67.2,,1.391484,Regular Play,Tomáš Holeš,18.506756,Ground Pass,,3.1145723,55.7,67.7,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Václav Černý,Czech Republic,7.0,37.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,45.8,False,False,False
117497,3938642,1,7,39,00:07:39.356,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,55.7,67.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Václav Černý,Czech Republic,7.0,37.0,Carry,Tomáš Holeš,Czech Republic,True,64.3,False,False,False
117498,3938642,1,7,39,00:07:39.356,Carry,Tomáš Holeš,Czech Republic,Czech Republic,55.7,67.7,,1.665654,Regular Play,,,,,,,,,,,,False,54.1,64.7,3.400000000000001,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,7.0,39.0,Pass,Tomáš Holeš,Czech Republic,True,64.3,False,False,False
117499,3938642,1,7,41,00:07:41.022,Pass,Tomáš Holeš,Czech Republic,Czech Republic,54.1,64.7,,1.740968,Regular Play,Robin Hranáč,25.534487,Ground Pass,,-2.2479837,38.1,44.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,7.0,39.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,65.9,False,False,False
117500,3938642,1,7,42,00:07:42.763,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,38.1,44.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,7.0,41.0,Carry,Robin Hranáč,Czech Republic,True,81.9,False,False,False
117501,3938642,1,7,42,00:07:42.763,Carry,Robin Hranáč,Czech Republic,Czech Republic,38.1,44.8,,4.898029,Regular Play,,,,,,,,,,,,False,55.7,53.5,19.63288058334793,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,7.0,42.0,Pass,Robin Hranáč,Czech Republic,True,81.9,False,False,False
117502,3938642,1,7,47,00:07:47.661,Pass,Robin Hranáč,Czech Republic,Czech Republic,55.7,53.5,,1.079591,Regular Play,Tomáš Holeš,12.766362,Ground Pass,,1.4687895,57.0,66.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Robin Hranáč,Czech Republic,7.0,42.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,64.3,False,False,False
117503,3938642,1,7,48,00:07:48.741,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,57.0,66.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Robin Hranáč,Czech Republic,7.0,47.0,Carry,Tomáš Holeš,Czech Republic,True,63.0,False,False,False
117504,3938642,1,7,48,00:07:48.741,Carry,Tomáš Holeš,Czech Republic,Czech Republic,57.0,66.2,True,0.51634103,Regular Play,,,,,,,,,,,,False,57.3,74.0,7.805767098754609,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,7.0,48.0,Pressure,Khvicha Kvaratskhelia,Georgia,False,63.0,False,False,False
