event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
45354,3941021,1,0,0,00:00:00.000,Starting XI,,Romania,Romania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,3,0,0,,,,,,Starting XI,,Netherlands,False,,False,,False
45355,3941021,1,0,0,00:00:00.000,Starting XI,,Netherlands,Romania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,4,0,0,Starting XI,,Romania,0.0,0.0,Half Start,,Netherlands,True,,False,,False
45356,3941021,1,0,0,00:00:00.000,Half Start,,Netherlands,Romania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,4,0,0,Starting XI,,Netherlands,0.0,0.0,Half Start,,Romania,False,,False,,False
45357,3941021,1,0,0,00:00:00.000,Half Start,,Romania,Romania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,3,0,0,Half Start,,Netherlands,0.0,0.0,Pass,Memphis Depay,Netherlands,False,,False,,False
45358,3941021,1,0,0,00:00:00.313,Pass,Memphis Depay,Netherlands,Netherlands,60.0,40.0,,1.575442,From Kick Off,Stefan de Vrij,22.510887,Ground Pass,,-3.1104915,37.5,39.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Half Start,,Romania,0.0,0.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,60.0,False,False,False
45359,3941021,1,0,1,00:00:01.889,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,37.5,39.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,4,0,0,Pass,Memphis Depay,Netherlands,0.0,0.0,Carry,Stefan de Vrij,Netherlands,True,82.5,False,False,False
45360,3941021,1,0,1,00:00:01.889,Carry,Stefan de Vrij,Netherlands,Netherlands,37.5,39.3,,1.518007,From Kick Off,,,,,,,,,,,,False,39.6,39.3,2.1000000000000014,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,0.0,1.0,Pass,Stefan de Vrij,Netherlands,True,82.5,False,False,False
45361,3941021,1,0,3,00:00:03.407,Pass,Stefan de Vrij,Netherlands,Netherlands,39.6,39.3,,3.10207,From Kick Off,Cody Mathès Gakpo,62.005566,High Pass,,-0.523547,93.3,8.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,4,0,0,Carry,Stefan de Vrij,Netherlands,0.0,1.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,80.4,False,False,False
45362,3941021,1,0,6,00:00:06.509,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,93.3,8.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,4,4,2,0,Pass,Stefan de Vrij,Netherlands,0.0,3.0,Duel,Andrei Florin Ratiu,Romania,False,26.700000000000003,False,False,False
45363,3941021,1,0,6,00:00:06.509,Duel,Andrei Florin Ratiu,Romania,Netherlands,26.8,71.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,4,3,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,0.0,6.0,Pass,Cody Mathès Gakpo,Netherlands,False,93.2,False,False,False
45364,3941021,1,0,6,00:00:06.509,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,93.3,8.3,True,2.599007,From Kick Off,Memphis Depay,24.704048,Low Pass,,0.42562246,115.8,18.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,4,4,2,0,Duel,Andrei Florin Ratiu,Romania,0.0,6.0,Ball Receipt*,Memphis Depay,Netherlands,True,26.700000000000003,False,False,False
45365,3941021,1,0,9,00:00:09.108,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,115.8,18.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Pass,Cody Mathès Gakpo,Netherlands,0.0,6.0,Carry,Memphis Depay,Netherlands,True,4.200000000000003,False,True,False
45366,3941021,1,0,9,00:00:09.108,Carry,Memphis Depay,Netherlands,Netherlands,115.8,18.5,True,0.580919,From Kick Off,,,,,,,,,,,,False,116.6,18.5,0.7999999999999972,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Ball Receipt*,Memphis Depay,Netherlands,0.0,9.0,Pressure,Radu Drăgușin,Romania,False,4.200000000000003,False,True,False
45367,3941021,1,0,9,00:00:09.419,Pressure,Radu Drăgușin,Romania,Netherlands,4.3,61.6,,0.183084,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,3,0,0,Carry,Memphis Depay,Netherlands,0.0,9.0,Pass,Memphis Depay,Netherlands,False,115.7,False,False,False
45368,3941021,1,0,9,00:00:09.689,Pass,Memphis Depay,Netherlands,Netherlands,116.6,18.5,,1.191267,From Kick Off,Xavi Simons,4.2953463,Ground Pass,,-1.359703,117.5,14.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Pressure,Radu Drăgușin,Romania,0.0,9.0,Pressure,Radu Drăgușin,Romania,False,3.4000000000000057,False,True,True
45369,3941021,1,0,10,00:00:10.788,Pressure,Radu Drăgușin,Romania,Netherlands,2.6,65.8,,0.341628,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,3,0,0,Pass,Memphis Depay,Netherlands,0.0,9.0,Ball Receipt*,Xavi Simons,Netherlands,False,117.4,False,False,False
45370,3941021,1,0,10,00:00:10.880,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,117.5,14.3,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pressure,Radu Drăgușin,Romania,0.0,10.0,Carry,Xavi Simons,Netherlands,True,2.5,False,True,True
45371,3941021,1,0,10,00:00:10.880,Carry,Xavi Simons,Netherlands,Netherlands,117.5,14.3,True,0.043435,From Kick Off,,,,,,,,,,,,False,117.5,14.3,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,1,4,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,0.0,10.0,Pass,Xavi Simons,Netherlands,True,2.5,False,True,False
45372,3941021,1,0,10,00:00:10.923,Pass,Xavi Simons,Netherlands,Netherlands,117.5,14.3,True,0.206066,From Kick Off,,1.9,Ground Pass,Incomplete,1.5707964,117.5,16.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,1,4,4,0,0,Carry,Xavi Simons,Netherlands,0.0,10.0,Block,Radu Drăgușin,Romania,False,2.5,False,True,False
45373,3941021,1,0,11,00:00:11.129,Block,Radu Drăgușin,Romania,Netherlands,2.6,63.9,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,3,0,0,Pass,Xavi Simons,Netherlands,0.0,10.0,Ball Recovery,Marius Mihai Marin,Romania,True,117.4,False,False,False
45374,3941021,1,0,12,00:00:12.127,Ball Recovery,Marius Mihai Marin,Romania,Romania,6.7,60.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Block,Radu Drăgușin,Romania,0.0,11.0,Carry,Marius Mihai Marin,Romania,True,113.3,False,False,False
45375,3941021,1,0,12,00:00:12.127,Carry,Marius Mihai Marin,Romania,Romania,6.7,60.3,True,1.164907,Regular Play,,,,,,,,,,,,False,10.6,64.4,5.658621740318049,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Ball Recovery,Marius Mihai Marin,Romania,0.0,12.0,Pressure,Memphis Depay,Netherlands,False,113.3,False,False,False
45376,3941021,1,0,12,00:00:12.178,Pressure,Memphis Depay,Netherlands,Romania,115.4,20.7,,1.286342,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Carry,Marius Mihai Marin,Romania,0.0,12.0,Foul Committed,Memphis Depay,Netherlands,True,4.599999999999994,False,True,False
45377,3941021,1,0,13,00:00:13.292,Foul Committed,Memphis Depay,Netherlands,Romania,109.5,15.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Pressure,Memphis Depay,Netherlands,0.0,12.0,Foul Won,Marius Mihai Marin,Romania,False,10.5,False,True,True
45378,3941021,1,0,13,00:00:13.292,Foul Won,Marius Mihai Marin,Romania,Romania,10.6,64.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Foul Committed,Memphis Depay,Netherlands,0.0,13.0,Pass,Florin Constantin Niţă,Romania,True,109.4,False,False,False
45379,3941021,1,0,40,00:00:40.354,Pass,Florin Constantin Niţă,Romania,Romania,15.7,58.8,,3.079149,From Free Kick,Denis Mihai Drăguş,67.84608,High Pass,Incomplete,0.036856458,83.5,61.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,1,4,3,0,0,Foul Won,Marius Mihai Marin,Romania,0.0,13.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,104.3,False,False,False
45380,3941021,1,0,43,00:00:43.433,Ball Receipt*,Denis Mihai Drăguş,Romania,Romania,81.1,59.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Pass,Florin Constantin Niţă,Romania,0.0,40.0,Pass,Virgil van Dijk,Netherlands,False,38.900000000000006,False,False,False
45381,3941021,1,0,43,00:00:43.433,Pass,Virgil van Dijk,Netherlands,Romania,36.6,18.8,,1.205668,From Free Kick,Xavi Simons,19.504103,High Pass,Incomplete,0.020509943,56.1,19.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,4,4,0,0,Ball Receipt*,Denis Mihai Drăguş,Romania,0.0,43.0,Ball Receipt*,Xavi Simons,Netherlands,True,83.4,False,False,False
45382,3941021,1,0,44,00:00:44.639,Ball Receipt*,Xavi Simons,Netherlands,Romania,50.8,19.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,0.0,43.0,Ball Recovery,Marius Mihai Marin,Romania,False,69.2,False,False,False
45383,3941021,1,0,44,00:00:44.639,Ball Recovery,Marius Mihai Marin,Romania,Romania,64.0,60.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Ball Receipt*,Xavi Simons,Netherlands,0.0,44.0,Carry,Marius Mihai Marin,Romania,True,56.0,False,False,False
45384,3941021,1,0,44,00:00:44.639,Carry,Marius Mihai Marin,Romania,Romania,64.0,60.9,,0.961118,From Free Kick,,,,,,,,,,,,False,64.0,61.6,0.7000000000000028,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Ball Recovery,Marius Mihai Marin,Romania,0.0,44.0,Pass,Marius Mihai Marin,Romania,True,56.0,False,False,False
45385,3941021,1,0,45,00:00:45.600,Pass,Marius Mihai Marin,Romania,Romania,64.0,61.6,,0.907107,From Free Kick,Răzvan Gabriel Marin,7.102816,High Pass,Incomplete,0.028161567,71.1,61.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Carry,Marius Mihai Marin,Romania,0.0,44.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,56.0,False,False,False
45386,3941021,1,0,46,00:00:46.507,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,69.6,62.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Pass,Marius Mihai Marin,Romania,0.0,45.0,Duel,Răzvan Gabriel Marin,Romania,True,50.400000000000006,False,False,False
45387,3941021,1,0,46,00:00:46.507,Duel,Răzvan Gabriel Marin,Romania,Romania,71.1,61.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,0.0,46.0,Clearance,Tijjani Reijnders,Netherlands,False,48.900000000000006,False,False,False
45388,3941021,1,0,46,00:00:46.507,Clearance,Tijjani Reijnders,Netherlands,Romania,49.0,18.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Duel,Răzvan Gabriel Marin,Romania,0.0,46.0,Pressure,Virgil van Dijk,Netherlands,True,71.0,False,False,False
45389,3941021,1,0,47,00:00:47.393,Pressure,Virgil van Dijk,Netherlands,Romania,41.8,17.3,,0.231996,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,4,4,0,0,Clearance,Tijjani Reijnders,Netherlands,0.0,46.0,Pass,Denis Mihai Drăguş,Romania,False,78.2,False,False,False
45390,3941021,1,0,47,00:00:47.545,Pass,Denis Mihai Drăguş,Romania,Romania,76.8,64.3,True,0.924295,From Free Kick,Dennis Man,6.43506,Low Pass,Incomplete,0.995724,80.3,69.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Pressure,Virgil van Dijk,Netherlands,0.0,47.0,Ball Receipt*,Dennis Man,Romania,True,43.2,False,False,True
45391,3941021,1,0,48,00:00:48.469,Ball Receipt*,Dennis Man,Romania,Romania,79.4,73.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,1,1,4,3,0,0,Pass,Denis Mihai Drăguş,Romania,0.0,47.0,Pass,Nathan Aké,Netherlands,False,40.599999999999994,False,False,False
45392,3941021,1,0,48,00:00:48.469,Pass,Nathan Aké,Netherlands,Romania,39.8,10.4,,3.502169,From Free Kick,Memphis Depay,33.043003,High Pass,Incomplete,-0.121352,72.6,6.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,1,4,4,0,0,Ball Receipt*,Dennis Man,Romania,0.0,48.0,Ball Receipt*,Memphis Depay,Netherlands,True,80.2,False,False,False
45393,3941021,1,0,51,00:00:51.971,Ball Receipt*,Memphis Depay,Netherlands,Romania,69.6,7.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,4,1,0,Pass,Nathan Aké,Netherlands,0.0,48.0,Pass,Radu Drăgușin,Romania,False,50.400000000000006,False,False,False
45394,3941021,1,0,51,00:00:51.971,Pass,Radu Drăgușin,Romania,Romania,47.5,73.7,,0.959049,From Free Kick,Răzvan Gabriel Marin,9.924717,Low Pass,,-0.21320452,57.2,71.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,3,0,0,Ball Receipt*,Memphis Depay,Netherlands,0.0,51.0,Pressure,Tijjani Reijnders,Netherlands,False,72.5,False,False,False
45395,3941021,1,0,52,00:00:52.928,Pressure,Tijjani Reijnders,Netherlands,Romania,62.9,8.5,,1.711585,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pass,Radu Drăgușin,Romania,0.0,51.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,False,57.1,False,False,False
45396,3941021,1,0,52,00:00:52.930,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,57.2,71.6,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Pressure,Tijjani Reijnders,Netherlands,0.0,52.0,Carry,Răzvan Gabriel Marin,Romania,True,62.8,False,False,True
45397,3941021,1,0,52,00:00:52.930,Carry,Răzvan Gabriel Marin,Romania,Romania,57.2,71.6,True,0.743111,From Free Kick,,,,,,,,,,,,False,56.3,73.3,1.9235384061671397,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,0.0,52.0,Miscontrol,Răzvan Gabriel Marin,Romania,True,62.8,False,False,False
45398,3941021,1,0,53,00:00:53.673,Miscontrol,Răzvan Gabriel Marin,Romania,Romania,56.3,73.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Carry,Răzvan Gabriel Marin,Romania,0.0,52.0,Ball Recovery,Tijjani Reijnders,Netherlands,False,63.7,False,False,False
45399,3941021,1,0,54,00:00:54.640,Ball Recovery,Tijjani Reijnders,Netherlands,Romania,62.1,5.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Miscontrol,Răzvan Gabriel Marin,Romania,0.0,53.0,Carry,Tijjani Reijnders,Netherlands,True,57.9,False,False,False
45400,3941021,1,0,54,00:00:54.640,Carry,Tijjani Reijnders,Netherlands,Romania,62.1,5.7,True,1.396367,From Free Kick,,,,,,,,,,,,False,60.2,6.6,2.1023796041628624,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Ball Recovery,Tijjani Reijnders,Netherlands,0.0,54.0,Pressure,Răzvan Gabriel Marin,Romania,False,57.9,False,False,False
45401,3941021,1,0,55,00:00:55.422,Pressure,Răzvan Gabriel Marin,Romania,Romania,61.6,74.4,,1.207974,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,4,3,2,0,Carry,Tijjani Reijnders,Netherlands,0.0,54.0,Pressure,Denis Mihai Drăguş,Romania,True,58.4,False,False,False
45402,3941021,1,0,55,00:00:55.797,Pressure,Denis Mihai Drăguş,Romania,Romania,62.1,72.7,,0.680018,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Pressure,Răzvan Gabriel Marin,Romania,0.0,55.0,Pass,Tijjani Reijnders,Netherlands,False,57.9,False,False,True
45403,3941021,1,0,56,00:00:56.036,Pass,Tijjani Reijnders,Netherlands,Romania,60.2,6.6,True,0.771964,From Free Kick,Cody Mathès Gakpo,2.7,Ground Pass,,0.0,62.9,6.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pressure,Denis Mihai Drăguş,Romania,0.0,55.0,Pressure,Andrei Florin Ratiu,Romania,False,59.8,False,False,True
45404,3941021,1,0,56,00:00:56.564,Pressure,Andrei Florin Ratiu,Romania,Romania,57.2,73.5,,0.699804,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,4,3,0,0,Pass,Tijjani Reijnders,Netherlands,0.0,56.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,False,62.8,False,False,False
45405,3941021,1,0,56,00:00:56.808,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Romania,62.9,6.6,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,4,4,2,0,Pressure,Andrei Florin Ratiu,Romania,0.0,56.0,Carry,Cody Mathès Gakpo,Netherlands,True,57.1,False,False,True
45406,3941021,1,0,56,00:00:56.808,Carry,Cody Mathès Gakpo,Netherlands,Romania,62.9,6.6,True,0.33038,From Free Kick,,,,,,,,,,,,False,62.9,6.6,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,4,4,2,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,0.0,56.0,Pass,Cody Mathès Gakpo,Netherlands,True,57.1,False,False,False
45407,3941021,1,0,57,00:00:57.139,Pass,Cody Mathès Gakpo,Netherlands,Romania,62.9,6.6,True,0.966669,From Free Kick,Xavi Simons,2.8635643,High Pass,Incomplete,0.21109334,65.7,7.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,4,4,2,0,Carry,Cody Mathès Gakpo,Netherlands,0.0,56.0,Ball Receipt*,Xavi Simons,Netherlands,True,57.1,False,False,False
45408,3941021,1,0,58,00:00:58.105,Ball Receipt*,Xavi Simons,Netherlands,Romania,64.2,8.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pass,Cody Mathès Gakpo,Netherlands,0.0,57.0,Pass,Marius Mihai Marin,Romania,False,55.8,False,False,False
45409,3941021,1,0,58,00:00:58.105,Pass,Marius Mihai Marin,Romania,Romania,54.4,72.9,,1.083006,From Free Kick,Denis Mihai Drăguş,10.062305,High Pass,,0.4636476,63.4,77.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,3,0,0,Ball Receipt*,Xavi Simons,Netherlands,0.0,58.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,65.6,False,False,False
45410,3941021,1,0,59,00:00:59.188,Ball Receipt*,Denis Mihai Drăguş,Romania,Romania,63.4,77.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Pass,Marius Mihai Marin,Romania,0.0,58.0,Carry,Denis Mihai Drăguş,Romania,True,56.6,False,False,False
45411,3941021,1,0,59,00:00:59.188,Carry,Denis Mihai Drăguş,Romania,Romania,63.4,77.4,,0.055864003,From Free Kick,,,,,,,,,,,,False,63.4,77.4,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Ball Receipt*,Denis Mihai Drăguş,Romania,0.0,59.0,Pass,Denis Mihai Drăguş,Romania,True,56.6,False,False,False
45412,3941021,1,0,59,00:00:59.244,Pass,Denis Mihai Drăguş,Romania,Romania,63.4,77.4,,0.970938,From Free Kick,Răzvan Gabriel Marin,4.1773195,Low Pass,,-1.3780956,64.2,73.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,4,3,1,0,Carry,Denis Mihai Drăguş,Romania,0.0,59.0,Pressure,Jerdy Schouten,Netherlands,False,56.6,False,False,False
45413,3941021,1,1,0,00:01:00.054,Pressure,Jerdy Schouten,Netherlands,Romania,55.4,6.2,,0.717233,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Pass,Denis Mihai Drăguş,Romania,0.0,59.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,False,64.6,False,False,False
