event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Austria_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
124764,3938641,1,12,10,00:12:10.467,Carry,Piotr Zieliński,Poland,Poland,60.8,31.1,True,5.180077,Regular Play,,,,,,,,,,,,False,84.0,36.8,23.88995604851545,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Piotr Zieliński,Poland,12.0,10.0,Pressure,Florian Grillitsch,Austria,False,59.2,False,False,False
124765,3938641,1,12,15,00:12:15.238,Pressure,Florian Grillitsch,Austria,Poland,36.3,41.6,,0.560542,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,1,0,1,0,0,Carry,Piotr Zieliński,Poland,12.0,10.0,Pass,Piotr Zieliński,Poland,False,83.7,False,False,False
124766,3938641,1,12,15,00:12:15.647,Pass,Piotr Zieliński,Poland,Poland,84.0,36.8,True,0.58889,Regular Play,Krzysztof Piątek,9.503683,Ground Pass,,0.14784937,93.4,38.2,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,1,1,2,0,0,Pressure,Florian Grillitsch,Austria,12.0,15.0,Ball Receipt*,Krzysztof Piątek,Poland,True,36.0,False,False,True
124767,3938641,1,12,16,00:12:16.236,Ball Receipt*,Krzysztof Piątek,Poland,Poland,93.4,38.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,-1,0,0,1,1,2,0,0,Pass,Piotr Zieliński,Poland,12.0,15.0,Carry,Krzysztof Piątek,Poland,True,26.599999999999994,False,False,False
124768,3938641,1,12,16,00:12:16.236,Carry,Krzysztof Piątek,Poland,Poland,93.4,38.2,,0.039999,Regular Play,,,,,,,,,,,,False,93.4,38.2,0.0,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Krzysztof Piątek,Poland,12.0,16.0,Pass,Krzysztof Piątek,Poland,True,26.599999999999994,False,False,False
124769,3938641,1,12,16,00:12:16.276,Pass,Krzysztof Piątek,Poland,Poland,93.4,38.2,,0.6036,Regular Play,,11.7046995,Ground Pass,Incomplete,1.2760662,96.8,49.4,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,-1,0,0,1,1,2,0,0,Carry,Krzysztof Piątek,Poland,12.0,16.0,Ball Recovery,Philipp Mwene,Austria,False,26.599999999999994,False,False,False
124770,3938641,1,12,16,00:12:16.879,Ball Recovery,Philipp Mwene,Austria,Poland,23.3,30.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Pass,Krzysztof Piątek,Poland,12.0,16.0,Carry,Philipp Mwene,Austria,True,96.7,False,False,False
124771,3938641,1,12,16,00:12:16.879,Carry,Philipp Mwene,Austria,Poland,23.3,30.7,,1.61908,Regular Play,,,,,,,,,,,,False,24.1,30.9,0.8246211251235326,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Ball Recovery,Philipp Mwene,Austria,12.0,16.0,Pass,Philipp Mwene,Austria,True,96.7,False,False,False
124772,3938641,1,12,18,00:12:18.498,Pass,Philipp Mwene,Austria,Poland,24.1,30.9,,1.553389,Regular Play,Konrad Laimer,28.229418,High Pass,,0.49058247,49.0,44.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Carry,Philipp Mwene,Austria,12.0,16.0,Ball Receipt*,Konrad Laimer,Austria,True,95.9,False,False,False
124773,3938641,1,12,20,00:12:20.052,Ball Receipt*,Konrad Laimer,Austria,Poland,49.0,44.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,1,0,1,0,0,Pass,Philipp Mwene,Austria,12.0,18.0,Carry,Konrad Laimer,Austria,True,71.0,False,False,False
124774,3938641,1,12,20,00:12:20.052,Carry,Konrad Laimer,Austria,Poland,49.0,44.2,True,4.355818,Regular Play,,,,,,,,,,,,False,68.0,24.2,27.586228448267445,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Konrad Laimer,Austria,12.0,20.0,Pressure,Bartosz Slisz,Poland,False,71.0,False,False,False
124775,3938641,1,12,22,00:12:22.471,Pressure,Bartosz Slisz,Poland,Poland,59.1,49.4,,2.106028,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,1,2,0,0,Carry,Konrad Laimer,Austria,12.0,20.0,Pass,Konrad Laimer,Austria,False,60.9,False,False,False
124776,3938641,1,12,24,00:12:24.408,Pass,Konrad Laimer,Austria,Poland,68.0,24.2,True,0.16958,Regular Play,Marcel Sabitzer,2.9832869,Ground Pass,Incomplete,0.69044644,70.3,26.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,1,0,1,0,0,Pressure,Bartosz Slisz,Poland,12.0,22.0,Ball Receipt*,Marcel Sabitzer,Austria,True,52.0,False,False,False
124777,3938641,1,12,24,00:12:24.577,Ball Receipt*,Marcel Sabitzer,Austria,Poland,81.8,45.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,12.0,24.0,Block,Bartosz Slisz,Poland,False,38.2,False,False,False
124778,3938641,1,12,24,00:12:24.577,Block,Bartosz Slisz,Poland,Poland,49.8,54.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Marcel Sabitzer,Austria,12.0,24.0,Block,Jan Bednarek,Poland,True,70.2,False,False,False
124779,3938641,1,12,24,00:12:24.857,Block,Jan Bednarek,Poland,Poland,48.4,54.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Block,Bartosz Slisz,Poland,12.0,24.0,Ball Recovery,Bartosz Slisz,Poland,True,71.6,False,False,False
124780,3938641,1,12,25,00:12:25.270,Ball Recovery,Bartosz Slisz,Poland,Poland,48.4,54.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,1,2,0,0,Block,Jan Bednarek,Poland,12.0,24.0,Pressure,Marcel Sabitzer,Austria,False,71.6,False,False,False
124781,3938641,1,12,26,00:12:26.317,Pressure,Marcel Sabitzer,Austria,Poland,82.6,24.7,,0.480759,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Ball Recovery,Bartosz Slisz,Poland,12.0,25.0,Pass,Jan Bednarek,Poland,False,37.400000000000006,False,False,False
124782,3938641,1,12,26,00:12:26.830,Pass,Jan Bednarek,Poland,Poland,35.4,54.1,,1.744755,Regular Play,Wojciech Szczęsny,25.56658,Ground Pass,,-2.9127417,10.5,48.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Pressure,Marcel Sabitzer,Austria,12.0,26.0,Ball Receipt*,Wojciech Szczęsny,Poland,True,84.6,False,False,True
124783,3938641,1,12,28,00:12:28.574,Ball Receipt*,Wojciech Szczęsny,Poland,Poland,10.5,48.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,1,1,2,0,0,Pass,Jan Bednarek,Poland,12.0,26.0,Carry,Wojciech Szczęsny,Poland,True,109.5,False,False,False
124784,3938641,1,12,28,00:12:28.574,Carry,Wojciech Szczęsny,Poland,Poland,10.5,48.3,True,1.84894,Regular Play,,,,,,,,,,,,False,11.5,52.2,4.026164427839484,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Wojciech Szczęsny,Poland,12.0,28.0,Pressure,Marko Arnautović,Austria,False,109.5,False,False,False
124785,3938641,1,12,29,00:12:29.566,Pressure,Marko Arnautović,Austria,Poland,107.6,30.7,,0.833173,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,0,1,0,0,Carry,Wojciech Szczęsny,Poland,12.0,28.0,Pass,Wojciech Szczęsny,Poland,False,12.400000000000006,False,True,False
124786,3938641,1,12,30,00:12:30.423,Pass,Wojciech Szczęsny,Poland,Poland,11.5,52.2,,2.380499,Regular Play,Jakub Piotr Kiwior,42.99686,High Pass,,-1.2806761,23.8,11.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,1,1,2,0,0,Pressure,Marko Arnautović,Austria,12.0,29.0,Ball Receipt*,Jakub Piotr Kiwior,Poland,True,108.5,False,False,True
124787,3938641,1,12,32,00:12:32.804,Ball Receipt*,Jakub Piotr Kiwior,Poland,Poland,23.8,11.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Pass,Wojciech Szczęsny,Poland,12.0,30.0,Carry,Jakub Piotr Kiwior,Poland,True,96.2,False,False,False
124788,3938641,1,12,32,00:12:32.804,Carry,Jakub Piotr Kiwior,Poland,Poland,23.8,11.0,True,7.69171,Regular Play,,,,,,,,,,,,False,55.5,7.4,31.903761533712604,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Jakub Piotr Kiwior,Poland,12.0,32.0,Pressure,Christoph Baumgartner,Austria,False,96.2,False,False,False
124789,3938641,1,12,40,00:12:40.164,Pressure,Christoph Baumgartner,Austria,Poland,64.2,71.9,,0.327027,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,1,0,1,0,0,Carry,Jakub Piotr Kiwior,Poland,12.0,32.0,Pass,Jakub Piotr Kiwior,Poland,False,55.8,False,False,False
124790,3938641,1,12,40,00:12:40.495,Pass,Jakub Piotr Kiwior,Poland,Poland,55.5,7.4,,0.86509,Regular Play,Nicola Zalewski,7.569016,Ground Pass,Out,-1.3033855,57.5,0.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Pressure,Christoph Baumgartner,Austria,12.0,40.0,Ball Receipt*,Nicola Zalewski,Poland,True,64.5,False,False,True
124791,3938641,1,12,41,00:12:41.361,Ball Receipt*,Nicola Zalewski,Poland,Poland,60.5,2.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,1,1,2,0,0,Pass,Jakub Piotr Kiwior,Poland,12.0,40.0,Pass,Stefan Posch,Austria,False,59.5,False,False,False
124792,3938641,1,13,3,00:13:03.640,Pass,Stefan Posch,Austria,Austria,69.5,80.0,,1.609019,From Throw In,Marko Arnautović,23.322521,High Pass,,-0.4195304,90.8,70.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Nicola Zalewski,Poland,12.0,41.0,Pressure,Paweł Dawidowicz,Poland,False,50.5,False,False,False
124793,3938641,1,13,5,00:13:05.079,Pressure,Paweł Dawidowicz,Poland,Austria,29.2,10.0,,0.119998,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Pass,Stefan Posch,Austria,13.0,3.0,Ball Receipt*,Marko Arnautović,Austria,False,90.8,False,False,False
124794,3938641,1,13,5,00:13:05.249,Ball Receipt*,Marko Arnautović,Austria,Austria,90.8,70.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,0,1,0,0,Pressure,Paweł Dawidowicz,Poland,13.0,5.0,Carry,Marko Arnautović,Austria,True,29.200000000000003,False,False,True
124795,3938641,1,13,5,00:13:05.249,Carry,Marko Arnautović,Austria,Austria,90.8,70.5,,0.08,From Throw In,,,,,,,,,,,,False,89.7,71.9,1.7804493814764866,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Marko Arnautović,Austria,13.0,5.0,Pass,Marko Arnautović,Austria,True,29.200000000000003,False,False,False
124796,3938641,1,13,5,00:13:05.329,Pass,Marko Arnautović,Austria,Austria,89.7,71.9,,0.583041,From Throw In,Christoph Baumgartner,6.303174,Ground Pass,,3.1098573,83.4,72.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,0,1,0,0,Carry,Marko Arnautović,Austria,13.0,5.0,Ball Receipt*,Christoph Baumgartner,Austria,True,30.299999999999997,False,False,False
124797,3938641,1,13,5,00:13:05.912,Ball Receipt*,Christoph Baumgartner,Austria,Austria,83.4,72.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,1,0,1,0,0,Pass,Marko Arnautović,Austria,13.0,5.0,Carry,Christoph Baumgartner,Austria,True,36.599999999999994,False,False,False
124798,3938641,1,13,5,00:13:05.912,Carry,Christoph Baumgartner,Austria,Austria,83.4,72.1,,1.028734,From Throw In,,,,,,,,,,,,False,82.6,67.4,4.767598976424077,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Christoph Baumgartner,Austria,13.0,5.0,Pass,Christoph Baumgartner,Austria,True,36.599999999999994,False,False,False
124799,3938641,1,13,6,00:13:06.941,Pass,Christoph Baumgartner,Austria,Austria,82.6,67.4,,1.653918,From Throw In,Philipp Mwene,22.343903,Ground Pass,,-1.7918924,77.7,45.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,1,0,1,0,0,Carry,Christoph Baumgartner,Austria,13.0,5.0,Ball Receipt*,Philipp Mwene,Austria,True,37.400000000000006,False,False,False
124800,3938641,1,13,8,00:13:08.594,Ball Receipt*,Philipp Mwene,Austria,Austria,77.7,45.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Pass,Christoph Baumgartner,Austria,13.0,6.0,Carry,Philipp Mwene,Austria,True,42.3,False,False,False
124801,3938641,1,13,8,00:13:08.594,Carry,Philipp Mwene,Austria,Austria,77.7,45.6,,1.920975,From Throw In,,,,,,,,,,,,False,89.3,34.8,15.849290204927158,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Philipp Mwene,Austria,13.0,8.0,Pass,Philipp Mwene,Austria,True,42.3,False,False,False
124802,3938641,1,13,10,00:13:10.515,Pass,Philipp Mwene,Austria,Austria,89.3,34.8,,1.044528,From Throw In,Marcel Sabitzer,19.024458,Ground Pass,,-0.8039834,102.5,21.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Carry,Philipp Mwene,Austria,13.0,8.0,Ball Receipt*,Marcel Sabitzer,Austria,True,30.700000000000003,False,False,False
124803,3938641,1,13,11,00:13:11.560,Ball Receipt*,Marcel Sabitzer,Austria,Austria,102.5,21.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Pass,Philipp Mwene,Austria,13.0,10.0,Carry,Marcel Sabitzer,Austria,True,17.5,False,True,False
124804,3938641,1,13,11,00:13:11.560,Carry,Marcel Sabitzer,Austria,Austria,102.5,21.1,,0.840543,From Throw In,,,,,,,,,,,,False,101.5,20.9,1.0198039027185575,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Marcel Sabitzer,Austria,13.0,11.0,Pass,Marcel Sabitzer,Austria,True,17.5,False,True,False
124805,3938641,1,13,12,00:13:12.401,Pass,Marcel Sabitzer,Austria,Austria,101.5,20.9,,1.135532,From Throw In,Philipp Mwene,16.329422,High Pass,Incomplete,1.1345391,108.4,35.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Carry,Marcel Sabitzer,Austria,13.0,11.0,Ball Receipt*,Philipp Mwene,Austria,True,18.5,False,True,False
124806,3938641,1,13,13,00:13:13.536,Ball Receipt*,Philipp Mwene,Austria,Austria,107.0,41.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,1,0,1,0,0,Pass,Marcel Sabitzer,Austria,13.0,12.0,Clearance,Jan Bednarek,Poland,False,13.0,False,True,False
124807,3938641,1,13,13,00:13:13.536,Clearance,Jan Bednarek,Poland,Austria,11.7,44.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Philipp Mwene,Austria,13.0,13.0,Pressure,Philipp Lienhart,Austria,False,108.3,False,False,False
124808,3938641,1,13,15,00:13:15.925,Pressure,Philipp Lienhart,Austria,Austria,81.3,38.1,,0.186989,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Clearance,Jan Bednarek,Poland,13.0,13.0,Ball Recovery,Adam Buksa,Poland,False,38.7,False,False,False
124809,3938641,1,13,16,00:13:16.100,Ball Recovery,Adam Buksa,Poland,Austria,35.9,42.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,-1,0,0,1,1,2,1,0,Pressure,Philipp Lienhart,Austria,13.0,15.0,Pressure,Adam Buksa,Poland,True,84.1,False,False,True
124810,3938641,1,13,17,00:13:17.484,Pressure,Adam Buksa,Poland,Austria,29.2,52.6,,0.430871,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,-1,0,0,1,1,2,1,0,Ball Recovery,Adam Buksa,Poland,13.0,16.0,Ball Recovery,Marcel Sabitzer,Austria,False,90.8,False,False,False
124811,3938641,1,13,17,00:13:17.530,Ball Recovery,Marcel Sabitzer,Austria,Austria,89.7,24.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Pressure,Adam Buksa,Poland,13.0,17.0,Carry,Marcel Sabitzer,Austria,True,30.299999999999997,False,False,True
124812,3938641,1,13,17,00:13:17.530,Carry,Marcel Sabitzer,Austria,Austria,89.7,24.2,True,0.32681,From Throw In,,,,,,,,,,,,False,89.7,24.2,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Ball Recovery,Marcel Sabitzer,Austria,13.0,17.0,Pass,Marcel Sabitzer,Austria,True,30.299999999999997,False,False,False
124813,3938641,1,13,17,00:13:17.857,Pass,Marcel Sabitzer,Austria,Austria,89.7,24.2,True,1.093529,From Throw In,Philipp Lienhart,10.904128,Ground Pass,,2.9477942,79.0,26.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,1,0,1,0,0,Carry,Marcel Sabitzer,Austria,13.0,17.0,Ball Receipt*,Philipp Lienhart,Austria,True,30.299999999999997,False,False,False
124814,3938641,1,13,18,00:13:18.951,Ball Receipt*,Philipp Lienhart,Austria,Austria,79.0,26.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Pass,Marcel Sabitzer,Austria,13.0,17.0,Carry,Philipp Lienhart,Austria,True,41.0,False,False,False
124815,3938641,1,13,18,00:13:18.951,Carry,Philipp Lienhart,Austria,Austria,79.0,26.3,,0.611636,From Throw In,,,,,,,,,,,,False,79.1,26.1,0.2236067977499758,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Philipp Lienhart,Austria,13.0,18.0,Pass,Philipp Lienhart,Austria,True,41.0,False,False,False
124816,3938641,1,13,19,00:13:19.562,Pass,Philipp Lienhart,Austria,Austria,79.1,26.1,,0.707024,From Throw In,Florian Grillitsch,4.016217,Ground Pass,,1.241172,80.4,29.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Carry,Philipp Lienhart,Austria,13.0,18.0,Ball Receipt*,Florian Grillitsch,Austria,True,40.900000000000006,False,False,False
124817,3938641,1,13,20,00:13:20.269,Ball Receipt*,Florian Grillitsch,Austria,Austria,80.4,29.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,1,0,1,0,0,Pass,Philipp Lienhart,Austria,13.0,19.0,Carry,Florian Grillitsch,Austria,True,39.599999999999994,False,False,False
124818,3938641,1,13,20,00:13:20.269,Carry,Florian Grillitsch,Austria,Austria,80.4,29.9,,0.278815,From Throw In,,,,,,,,,,,,False,80.4,29.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Florian Grillitsch,Austria,13.0,20.0,Pass,Florian Grillitsch,Austria,True,39.599999999999994,False,False,False
124819,3938641,1,13,20,00:13:20.548,Pass,Florian Grillitsch,Austria,Austria,80.4,29.9,,1.85523,From Throw In,Philipp Lienhart,18.774717,Ground Pass,,-2.7709773,62.9,23.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,1,0,1,0,0,Carry,Florian Grillitsch,Austria,13.0,20.0,Ball Receipt*,Philipp Lienhart,Austria,True,39.599999999999994,False,False,False
124820,3938641,1,13,22,00:13:22.403,Ball Receipt*,Philipp Lienhart,Austria,Austria,62.9,23.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Pass,Florian Grillitsch,Austria,13.0,20.0,Carry,Philipp Lienhart,Austria,True,57.1,False,False,False
124821,3938641,1,13,22,00:13:22.403,Carry,Philipp Lienhart,Austria,Austria,62.9,23.1,,0.194953,From Throw In,,,,,,,,,,,,False,63.2,22.3,0.8544003745317552,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,0,1,0,0,Ball Receipt*,Philipp Lienhart,Austria,13.0,22.0,Pass,Philipp Lienhart,Austria,True,57.1,False,False,False
