event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
141277,3930181,1,0,55,00:00:55.743,Pass,Marc Guehi,England,England,27.2,17.0,,1.008151,From Kick Off,Declan Rice,12.983836,Ground Pass,,1.3613168,29.9,29.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,0.0,53.0,Pressure,Andraž Šporar,Slovenia,False,92.8,False,False,False
141278,3930181,1,0,56,00:00:56.684,Pressure,Andraž Šporar,Slovenia,England,89.4,50.4,,0.603838,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Marc Guehi,England,0.0,55.0,Ball Receipt*,Declan Rice,England,False,30.599999999999994,False,False,False
141279,3930181,1,0,56,00:00:56.751,Ball Receipt*,Declan Rice,England,England,29.9,29.7,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Andraž Šporar,Slovenia,0.0,56.0,Carry,Declan Rice,England,True,90.1,False,False,True
141280,3930181,1,0,56,00:00:56.751,Carry,Declan Rice,England,England,29.9,29.7,True,0.493705,From Kick Off,,,,,,,,,,,,False,28.5,30.5,1.612451549659709,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,0.0,56.0,Pass,Declan Rice,England,True,90.1,False,False,False
141281,3930181,1,0,57,00:00:57.245,Pass,Declan Rice,England,England,28.5,30.5,True,1.266836,From Kick Off,Jordan Pickford,16.55204,Ground Pass,,2.8599734,12.6,35.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,0.0,56.0,Ball Receipt*,Jordan Pickford,England,True,91.5,False,False,False
141282,3930181,1,0,58,00:00:58.512,Ball Receipt*,Jordan Pickford,England,England,12.6,35.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,0.0,57.0,Carry,Jordan Pickford,England,True,107.4,False,False,False
141283,3930181,1,0,58,00:00:58.512,Carry,Jordan Pickford,England,England,12.6,35.1,,1.386797,From Kick Off,,,,,,,,,,,,False,13.0,35.5,0.5656854249492372,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Jordan Pickford,England,0.0,58.0,Pass,Jordan Pickford,England,True,107.4,False,False,False
141284,3930181,1,0,59,00:00:59.898,Pass,Jordan Pickford,England,England,13.0,35.5,,1.6324,From Kick Off,John Stones,24.382986,Ground Pass,,1.3516825,18.3,59.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Carry,Jordan Pickford,England,0.0,58.0,Ball Receipt*,John Stones,England,True,107.0,False,False,False
141285,3930181,1,1,1,00:01:01.531,Ball Receipt*,John Stones,England,England,18.3,59.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jordan Pickford,England,0.0,59.0,Carry,John Stones,England,True,101.7,False,False,False
141286,3930181,1,1,1,00:01:01.531,Carry,John Stones,England,England,18.3,59.3,,2.54302,From Kick Off,,,,,,,,,,,,False,21.4,58.0,3.361547262794319,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,1.0,1.0,Pass,John Stones,England,True,101.7,False,False,False
141287,3930181,1,1,4,00:01:04.074,Pass,John Stones,England,England,21.4,58.0,,1.922223,From Kick Off,Marc Guehi,34.344723,Ground Pass,,-1.3357043,29.4,24.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,1.0,1.0,Ball Receipt*,Marc Guehi,England,True,98.6,False,False,False
141288,3930181,1,1,5,00:01:05.996,Ball Receipt*,Marc Guehi,England,England,29.4,24.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,1.0,4.0,Carry,Marc Guehi,England,True,90.6,False,False,False
141289,3930181,1,1,5,00:01:05.996,Carry,Marc Guehi,England,England,29.4,24.6,,3.14753,From Kick Off,,,,,,,,,,,,False,41.7,26.0,12.379418403139951,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,1.0,5.0,Pass,Marc Guehi,England,True,90.6,False,False,False
141290,3930181,1,1,9,00:01:09.144,Pass,Marc Guehi,England,England,41.7,26.0,,0.757851,From Kick Off,Jude Bellingham,12.093387,Ground Pass,,0.124354996,53.7,27.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,1.0,5.0,Pressure,Adam Gnezda Čerin,Slovenia,False,78.3,False,False,False
141291,3930181,1,1,9,00:01:09.693,Pressure,Adam Gnezda Čerin,Slovenia,England,65.9,53.6,,1.203582,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Marc Guehi,England,1.0,9.0,Ball Receipt*,Jude Bellingham,England,False,54.099999999999994,False,False,False
141292,3930181,1,1,9,00:01:09.901,Ball Receipt*,Jude Bellingham,England,England,53.7,27.5,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pressure,Adam Gnezda Čerin,Slovenia,1.0,9.0,Carry,Jude Bellingham,England,True,66.3,False,False,True
141293,3930181,1,1,9,00:01:09.901,Carry,Jude Bellingham,England,England,53.7,27.5,True,1.022512,From Kick Off,,,,,,,,,,,,False,48.5,26.7,5.261178575186365,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,1.0,9.0,Pass,Jude Bellingham,England,True,66.3,False,False,False
141294,3930181,1,1,10,00:01:10.924,Pass,Jude Bellingham,England,England,48.5,26.7,,0.831121,From Kick Off,Declan Rice,10.20784,Ground Pass,,2.5372872,40.1,32.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,1.0,9.0,Pressure,Adam Gnezda Čerin,Slovenia,False,71.5,False,False,False
141295,3930181,1,1,11,00:01:11.536,Pressure,Adam Gnezda Čerin,Slovenia,England,80.5,47.6,,0.587779,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jude Bellingham,England,1.0,10.0,Ball Receipt*,Declan Rice,England,False,39.5,False,False,False
141296,3930181,1,1,11,00:01:11.755,Ball Receipt*,Declan Rice,England,England,40.1,32.5,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,1.0,11.0,Carry,Declan Rice,England,True,79.9,False,False,True
141297,3930181,1,1,11,00:01:11.755,Carry,Declan Rice,England,England,40.1,32.5,True,0.131767,From Kick Off,,,,,,,,,,,,False,38.8,33.6,1.7029386365926442,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,1.0,11.0,Pass,Declan Rice,England,True,79.9,False,False,False
141298,3930181,1,1,11,00:01:11.887,Pass,Declan Rice,England,England,38.8,33.6,True,2.176239,From Kick Off,Marc Guehi,21.437351,Ground Pass,,-2.6027732,20.4,22.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,1.0,11.0,Ball Receipt*,Marc Guehi,England,True,81.2,False,False,False
141299,3930181,1,1,14,00:01:14.063,Ball Receipt*,Marc Guehi,England,England,20.4,22.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,1.0,11.0,Carry,Marc Guehi,England,True,99.6,False,False,False
141300,3930181,1,1,14,00:01:14.063,Carry,Marc Guehi,England,England,20.4,22.6,True,3.056404,From Kick Off,,,,,,,,,,,,False,18.3,6.1,16.633099530754933,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,1.0,14.0,Pressure,Adam Gnezda Čerin,Slovenia,False,99.6,False,False,False
141301,3930181,1,1,14,00:01:14.611,Pressure,Adam Gnezda Čerin,Slovenia,England,102.6,62.8,,2.506819,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Marc Guehi,England,1.0,14.0,Pass,Marc Guehi,England,False,17.400000000000006,False,True,False
141302,3930181,1,1,17,00:01:17.119,Pass,Marc Guehi,England,England,18.3,6.1,,1.98641,From Kick Off,Harry Kane,34.757587,High Pass,Incomplete,0.33721793,51.1,17.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,1.0,14.0,Ball Receipt*,Harry Kane,England,True,101.7,False,False,False
141303,3930181,1,1,19,00:01:19.106,Ball Receipt*,Harry Kane,England,England,54.8,17.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Pass,Marc Guehi,England,1.0,17.0,Pass,Timi Elšnik,Slovenia,False,65.2,False,False,False
141304,3930181,1,1,19,00:01:19.106,Pass,Timi Elšnik,Slovenia,Slovenia,69.0,62.5,,1.75163,Regular Play,Jaka Bijol,23.914013,Low Pass,,-2.5767877,48.8,49.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Harry Kane,England,1.0,19.0,Ball Receipt*,Jaka Bijol,Slovenia,True,51.0,False,False,False
141305,3930181,1,1,20,00:01:20.857,Ball Receipt*,Jaka Bijol,Slovenia,Slovenia,48.8,49.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Timi Elšnik,Slovenia,1.0,19.0,Carry,Jaka Bijol,Slovenia,True,71.2,False,False,False
141306,3930181,1,1,20,00:01:20.857,Carry,Jaka Bijol,Slovenia,Slovenia,48.8,49.7,True,1.977667,Regular Play,,,,,,,,,,,,False,40.7,43.9,9.962429422585636,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jaka Bijol,Slovenia,1.0,20.0,Pressure,Harry Kane,England,False,71.2,False,False,False
141307,3930181,1,1,22,00:01:22.798,Pressure,Harry Kane,England,Slovenia,77.6,34.7,,0.217481,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jaka Bijol,Slovenia,1.0,20.0,Pass,Jaka Bijol,Slovenia,False,42.400000000000006,False,False,False
141308,3930181,1,1,22,00:01:22.835,Pass,Jaka Bijol,Slovenia,Slovenia,40.7,43.9,True,2.332916,Regular Play,Jan Oblak,32.035137,Ground Pass,,3.0947518,8.7,45.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Harry Kane,England,1.0,22.0,Ball Receipt*,Jan Oblak,Slovenia,True,79.3,False,False,True
141309,3930181,1,1,25,00:01:25.168,Ball Receipt*,Jan Oblak,Slovenia,Slovenia,8.7,45.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,1.0,22.0,Carry,Jan Oblak,Slovenia,True,111.3,False,False,False
141310,3930181,1,1,25,00:01:25.168,Carry,Jan Oblak,Slovenia,Slovenia,8.7,45.4,True,1.134634,Regular Play,,,,,,,,,,,,False,8.1,45.0,0.7211102550927968,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jan Oblak,Slovenia,1.0,25.0,Pressure,Harry Kane,England,False,111.3,False,False,False
141311,3930181,1,1,25,00:01:25.890,Pressure,Harry Kane,England,Slovenia,108.3,34.4,,0.443684,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jan Oblak,Slovenia,1.0,25.0,Pass,Jan Oblak,Slovenia,False,11.700000000000003,False,True,False
141312,3930181,1,1,26,00:01:26.303,Pass,Jan Oblak,Slovenia,Slovenia,8.1,45.0,True,2.148808,Regular Play,Žan Karničnik,30.58529,Ground Pass,,1.1993972,19.2,73.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Harry Kane,England,1.0,25.0,Pressure,Phil Foden,England,False,111.9,False,False,True
141313,3930181,1,1,28,00:01:28.307,Pressure,Phil Foden,England,Slovenia,101.2,7.6,,3.043008,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jan Oblak,Slovenia,1.0,26.0,Ball Receipt*,Žan Karničnik,Slovenia,False,18.799999999999997,False,True,False
141314,3930181,1,1,28,00:01:28.451,Ball Receipt*,Žan Karničnik,Slovenia,Slovenia,19.2,73.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Pressure,Phil Foden,England,1.0,28.0,Carry,Žan Karničnik,Slovenia,True,100.8,False,False,True
141315,3930181,1,1,28,00:01:28.451,Carry,Žan Karničnik,Slovenia,Slovenia,19.2,73.5,True,2.909792,Regular Play,,,,,,,,,,,,False,2.4,67.2,17.942407865166814,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Žan Karničnik,Slovenia,1.0,28.0,Pass,Žan Karničnik,Slovenia,True,100.8,False,False,False
141316,3930181,1,1,31,00:01:31.361,Pass,Žan Karničnik,Slovenia,Slovenia,2.4,67.2,,2.180495,Regular Play,Adam Gnezda Čerin,31.164242,High Pass,Incomplete,-0.06422025,33.5,65.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Carry,Žan Karničnik,Slovenia,1.0,28.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,117.6,False,False,False
141317,3930181,1,1,33,00:01:33.542,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,32.3,62.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Žan Karničnik,Slovenia,1.0,31.0,Duel,Adam Gnezda Čerin,Slovenia,True,87.7,False,False,False
141318,3930181,1,1,33,00:01:33.542,Duel,Adam Gnezda Čerin,Slovenia,Slovenia,33.5,65.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,1.0,33.0,Pass,Kieran Trippier,England,False,86.5,False,False,False
141319,3930181,1,1,33,00:01:33.542,Pass,Kieran Trippier,England,Slovenia,86.6,14.9,True,1.662783,Regular Play,Harry Kane,16.601807,High Pass,Incomplete,0.4286215,101.7,21.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Duel,Adam Gnezda Čerin,Slovenia,1.0,33.0,Ball Receipt*,Harry Kane,England,True,33.400000000000006,False,False,False
141320,3930181,1,1,35,00:01:35.205,Ball Receipt*,Harry Kane,England,Slovenia,98.6,19.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kieran Trippier,England,1.0,33.0,Pass,Vanja Drkušić,Slovenia,False,21.400000000000006,False,True,False
141321,3930181,1,1,35,00:01:35.205,Pass,Vanja Drkušić,Slovenia,Slovenia,18.4,58.3,,0.86478,Regular Play,Petar Stojanović,15.6425705,Low Pass,Incomplete,0.5897756,31.4,67.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Harry Kane,England,1.0,35.0,Ball Receipt*,Petar Stojanović,Slovenia,True,101.6,False,False,False
141322,3930181,1,1,36,00:01:36.069,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,34.1,66.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Vanja Drkušić,Slovenia,1.0,35.0,Ball Recovery,Declan Rice,England,False,85.9,False,False,False
141323,3930181,1,1,36,00:01:36.069,Ball Recovery,Declan Rice,England,England,88.7,13.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Petar Stojanović,Slovenia,1.0,36.0,Carry,Declan Rice,England,True,31.299999999999997,False,False,False
141324,3930181,1,1,36,00:01:36.069,Carry,Declan Rice,England,England,88.7,13.1,,1.098958,Regular Play,,,,,,,,,,,,False,82.9,6.9,8.489994110716447,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Recovery,Declan Rice,England,1.0,36.0,Pass,Declan Rice,England,True,31.299999999999997,False,False,False
141325,3930181,1,1,37,00:01:37.168,Pass,Declan Rice,England,England,82.9,6.9,,0.83154,Regular Play,Kieran Trippier,2.9529645,Ground Pass,,-2.6476512,80.3,5.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,1.0,36.0,Pressure,Petar Stojanović,Slovenia,False,37.099999999999994,False,False,False
141326,3930181,1,1,37,00:01:37.581,Pressure,Petar Stojanović,Slovenia,England,41.7,75.4,,0.848449,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Declan Rice,England,1.0,37.0,Ball Receipt*,Kieran Trippier,England,False,78.3,False,False,False
141327,3930181,1,1,38,00:01:38.000,Ball Receipt*,Kieran Trippier,England,England,80.3,5.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Petar Stojanović,Slovenia,1.0,37.0,Carry,Kieran Trippier,England,True,39.7,False,False,True
141328,3930181,1,1,38,00:01:38.000,Carry,Kieran Trippier,England,England,80.3,5.5,True,0.27247,Regular Play,,,,,,,,,,,,False,77.6,5.2,2.716615541441228,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,1.0,38.0,Pass,Kieran Trippier,England,True,39.7,False,False,False
141329,3930181,1,1,38,00:01:38.272,Pass,Kieran Trippier,England,England,77.6,5.2,True,0.40157,Regular Play,Declan Rice,6.0307546,Ground Pass,,0.8675657,81.5,9.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,1.0,38.0,Ball Receipt*,Declan Rice,England,True,42.400000000000006,False,False,False
141330,3930181,1,1,38,00:01:38.674,Ball Receipt*,Declan Rice,England,England,81.5,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kieran Trippier,England,1.0,38.0,Carry,Declan Rice,England,True,38.5,False,False,False
141331,3930181,1,1,38,00:01:38.674,Carry,Declan Rice,England,England,81.5,9.8,True,2.148514,Regular Play,,,,,,,,,,,,False,84.4,8.1,3.3615472627943275,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,1.0,38.0,Pressure,Adam Gnezda Čerin,Slovenia,False,38.5,False,False,False
141332,3930181,1,1,39,00:01:39.559,Pressure,Adam Gnezda Čerin,Slovenia,England,35.1,70.7,,1.431519,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Declan Rice,England,1.0,38.0,Miscontrol,Declan Rice,England,False,84.9,False,False,False
141333,3930181,1,1,40,00:01:40.822,Miscontrol,Declan Rice,England,England,84.4,8.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,1.0,39.0,Pass,Kieran Trippier,England,True,35.599999999999994,False,False,True
141334,3930181,1,1,41,00:01:41.989,Pass,Kieran Trippier,England,England,86.6,3.2,,3.264711,Regular Play,Phil Foden,31.879774,Ground Pass,,0.30587888,117.0,12.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Miscontrol,Declan Rice,England,1.0,40.0,Pressure,Vanja Drkušić,Slovenia,False,33.400000000000006,False,False,False
141335,3930181,1,1,44,00:01:44.708,Pressure,Vanja Drkušić,Slovenia,England,2.9,69.6,,0.715657,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Kieran Trippier,England,1.0,41.0,Ball Receipt*,Phil Foden,England,False,117.1,False,False,False
141336,3930181,1,1,45,00:01:45.254,Ball Receipt*,Phil Foden,England,England,117.0,12.8,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Vanja Drkušić,Slovenia,1.0,44.0,Carry,Phil Foden,England,True,3.0,False,True,True
141337,3930181,1,1,45,00:01:45.254,Carry,Phil Foden,England,England,117.0,12.8,True,0.470215,Regular Play,,,,,,,,,,,,False,116.9,12.1,0.7071067811865478,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,1.0,45.0,Miscontrol,Phil Foden,England,True,3.0,False,True,False
141338,3930181,1,1,45,00:01:45.724,Miscontrol,Phil Foden,England,England,116.9,12.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Phil Foden,England,1.0,45.0,Pass,Jan Oblak,Slovenia,False,3.0999999999999943,False,True,False
141339,3930181,1,2,10,00:02:10.134,Pass,Jan Oblak,Slovenia,Slovenia,6.0,44.9,,3.329471,From Goal Kick,Benjamin Šeško,60.72973,High Pass,,0.031291265,66.7,46.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Miscontrol,Phil Foden,England,1.0,45.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,114.0,False,False,False
141340,3930181,1,2,13,00:02:13.464,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,66.7,46.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jan Oblak,Slovenia,2.0,10.0,Pass,Benjamin Šeško,Slovenia,True,53.3,False,False,False
141341,3930181,1,2,13,00:02:13.464,Pass,Benjamin Šeško,Slovenia,Slovenia,66.7,46.8,,0.96397,From Goal Kick,Andraž Šporar,13.103435,Low Pass,,-0.022896761,79.8,46.5,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,2.0,13.0,Ball Receipt*,Andraž Šporar,Slovenia,True,53.3,False,False,False
141342,3930181,1,2,14,00:02:14.428,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,79.8,46.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Benjamin Šeško,Slovenia,2.0,13.0,Pass,Andraž Šporar,Slovenia,True,40.2,False,False,False
141343,3930181,1,2,14,00:02:14.428,Pass,Andraž Šporar,Slovenia,Slovenia,79.8,46.8,,0.656766,From Goal Kick,Petar Stojanović,8.000625,Low Pass,,-0.012499349,87.8,46.7,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andraž Šporar,Slovenia,2.0,14.0,Ball Receipt*,Petar Stojanović,Slovenia,True,40.2,False,False,False
141344,3930181,1,2,15,00:02:15.085,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,87.8,46.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andraž Šporar,Slovenia,2.0,14.0,Carry,Petar Stojanović,Slovenia,True,32.2,False,False,False
141345,3930181,1,2,15,00:02:15.085,Carry,Petar Stojanović,Slovenia,Slovenia,87.8,46.7,,1.079471,From Goal Kick,,,,,,,,,,,,False,92.6,42.6,6.312685640834651,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Petar Stojanović,Slovenia,2.0,15.0,Miscontrol,Petar Stojanović,Slovenia,True,32.2,False,False,False
