event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
111829,3938637,1,41,4,00:41:04.660,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,76.3,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,41.0,2.0,Carry,Tijjani Reijnders,Netherlands,True,43.7,False,False,False
111830,3938637,1,41,4,00:41:04.660,Carry,Tijjani Reijnders,Netherlands,Netherlands,76.3,59.5,,3.447155,From Free Kick,,,,,,,,,,,,False,97.0,63.5,21.082931484971443,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,41.0,4.0,Pass,Tijjani Reijnders,Netherlands,True,43.7,False,False,False
111831,3938637,1,41,8,00:41:08.107,Pass,Tijjani Reijnders,Netherlands,Netherlands,97.0,63.5,,1.210164,From Free Kick,Denzel Dumfries,13.489255,Ground Pass,,1.8409495,93.4,76.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,41.0,4.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,23.0,False,True,False
111832,3938637,1,41,9,00:41:09.317,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,93.4,76.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,41.0,8.0,Carry,Denzel Dumfries,Netherlands,True,26.599999999999994,False,False,False
111833,3938637,1,41,9,00:41:09.317,Carry,Denzel Dumfries,Netherlands,Netherlands,93.4,76.5,,0.741373,From Free Kick,,,,,,,,,,,,False,93.4,76.5,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,41.0,9.0,Pass,Denzel Dumfries,Netherlands,True,26.599999999999994,False,False,False
111834,3938637,1,41,10,00:41:10.059,Pass,Denzel Dumfries,Netherlands,Netherlands,93.4,76.5,,1.089726,From Free Kick,Tijjani Reijnders,16.802382,Ground Pass,,-0.15536426,110.0,73.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Denzel Dumfries,Netherlands,41.0,9.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,26.599999999999994,False,False,False
111835,3938637,1,41,11,00:41:11.148,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,110.0,73.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Denzel Dumfries,Netherlands,41.0,10.0,Carry,Tijjani Reijnders,Netherlands,True,10.0,False,True,False
111836,3938637,1,41,11,00:41:11.148,Carry,Tijjani Reijnders,Netherlands,Netherlands,110.0,73.9,,2.967311,From Free Kick,,,,,,,,,,,,False,107.6,71.3,3.5383612025908366,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,41.0,11.0,Dispossessed,Tijjani Reijnders,Netherlands,True,10.0,False,True,False
111837,3938637,1,41,14,00:41:14.116,Dispossessed,Tijjani Reijnders,Netherlands,Netherlands,107.6,71.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,41.0,11.0,Duel,Sebastian Szymański,Poland,False,12.400000000000006,False,True,False
111838,3938637,1,41,14,00:41:14.116,Duel,Sebastian Szymański,Poland,Netherlands,12.5,8.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,0,0,0,0,0,0,Dispossessed,Tijjani Reijnders,Netherlands,41.0,14.0,Ball Recovery,Tijjani Reijnders,Netherlands,False,107.5,False,False,False
111839,3938637,1,41,15,00:41:15.823,Ball Recovery,Tijjani Reijnders,Netherlands,Netherlands,95.3,66.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Duel,Sebastian Szymański,Poland,41.0,14.0,Carry,Tijjani Reijnders,Netherlands,True,24.700000000000003,False,True,False
111840,3938637,1,41,15,00:41:15.823,Carry,Tijjani Reijnders,Netherlands,Netherlands,95.3,66.2,,1.018599,From Free Kick,,,,,,,,,,,,False,95.3,66.2,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Recovery,Tijjani Reijnders,Netherlands,41.0,15.0,Pass,Tijjani Reijnders,Netherlands,True,24.700000000000003,False,True,False
111841,3938637,1,41,16,00:41:16.841,Pass,Tijjani Reijnders,Netherlands,Netherlands,95.3,66.2,,1.222644,From Free Kick,Jerdy Schouten,8.236505,Ground Pass,,-2.077895,91.3,59.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,41.0,15.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,24.700000000000003,False,True,False
111842,3938637,1,41,18,00:41:18.064,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,91.3,59.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,41.0,16.0,Carry,Jerdy Schouten,Netherlands,True,28.700000000000003,False,False,False
111843,3938637,1,41,18,00:41:18.064,Carry,Jerdy Schouten,Netherlands,Netherlands,91.3,59.0,,0.528291,From Free Kick,,,,,,,,,,,,False,90.6,58.1,1.1401754250991385,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,41.0,18.0,Pass,Jerdy Schouten,Netherlands,True,28.700000000000003,False,False,False
111844,3938637,1,41,18,00:41:18.592,Pass,Jerdy Schouten,Netherlands,Netherlands,90.6,58.1,,1.12078,From Free Kick,Xavi Simons,28.28162,Ground Pass,,-1.4574058,93.8,30.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Jerdy Schouten,Netherlands,41.0,18.0,Ball Receipt*,Xavi Simons,Netherlands,True,29.400000000000006,False,False,False
111845,3938637,1,41,19,00:41:19.713,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,93.8,30.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,41.0,18.0,Carry,Xavi Simons,Netherlands,True,26.200000000000003,False,False,False
111846,3938637,1,41,19,00:41:19.713,Carry,Xavi Simons,Netherlands,Netherlands,93.8,30.0,,1.442424,From Free Kick,,,,,,,,,,,,False,93.8,30.0,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Xavi Simons,Netherlands,41.0,19.0,Pass,Xavi Simons,Netherlands,True,26.200000000000003,False,False,False
111847,3938637,1,41,21,00:41:21.155,Pass,Xavi Simons,Netherlands,Netherlands,93.8,30.0,,0.955867,From Free Kick,Cody Mathès Gakpo,15.418495,Ground Pass,,-1.0403876,101.6,16.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Carry,Xavi Simons,Netherlands,41.0,19.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,26.200000000000003,False,False,False
111848,3938637,1,41,22,00:41:22.111,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,101.6,16.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Pass,Xavi Simons,Netherlands,41.0,21.0,Carry,Cody Mathès Gakpo,Netherlands,True,18.400000000000006,False,True,False
111849,3938637,1,41,22,00:41:22.111,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,101.6,16.7,,1.095005,From Free Kick,,,,,,,,,,,,False,101.6,16.7,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Ball Receipt*,Cody Mathès Gakpo,Netherlands,41.0,22.0,Pass,Cody Mathès Gakpo,Netherlands,True,18.400000000000006,False,True,False
111850,3938637,1,41,23,00:41:23.206,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,101.6,16.7,,0.188794,From Free Kick,Memphis Depay,5.0695167,Low Pass,Incomplete,1.1866269,103.5,21.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Carry,Cody Mathès Gakpo,Netherlands,41.0,22.0,Ball Receipt*,Memphis Depay,Netherlands,True,18.400000000000006,False,True,False
111851,3938637,1,41,23,00:41:23.395,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,110.6,34.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Pass,Cody Mathès Gakpo,Netherlands,41.0,23.0,Block,Przemysław Frankowski,Poland,False,9.400000000000006,False,True,False
111852,3938637,1,41,23,00:41:23.395,Block,Przemysław Frankowski,Poland,Netherlands,16.6,58.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Memphis Depay,Netherlands,41.0,23.0,Pressure,Przemysław Frankowski,Poland,True,103.4,False,False,False
111853,3938637,1,41,25,00:41:25.174,Pressure,Przemysław Frankowski,Poland,Netherlands,18.0,67.7,,3.141519,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Block,Przemysław Frankowski,Poland,41.0,23.0,Ball Recovery,Cody Mathès Gakpo,Netherlands,False,102.0,False,False,False
111854,3938637,1,41,25,00:41:25.827,Ball Recovery,Cody Mathès Gakpo,Netherlands,Netherlands,99.6,11.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Pressure,Przemysław Frankowski,Poland,41.0,25.0,Carry,Cody Mathès Gakpo,Netherlands,True,20.400000000000006,False,True,True
111855,3938637,1,41,25,00:41:25.827,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,99.6,11.1,True,2.66381,From Free Kick,,,,,,,,,,,,False,92.9,12.7,6.888396039717798,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Ball Recovery,Cody Mathès Gakpo,Netherlands,41.0,25.0,Pass,Cody Mathès Gakpo,Netherlands,True,20.400000000000006,False,True,False
111856,3938637,1,41,28,00:41:28.491,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,92.9,12.7,,1.234038,From Free Kick,Nathan Aké,11.788554,Ground Pass,,-2.962498,81.3,10.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Carry,Cody Mathès Gakpo,Netherlands,41.0,25.0,Ball Receipt*,Nathan Aké,Netherlands,True,27.099999999999994,False,False,False
111857,3938637,1,41,29,00:41:29.725,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,81.3,10.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Cody Mathès Gakpo,Netherlands,41.0,28.0,Carry,Nathan Aké,Netherlands,True,38.7,False,False,False
111858,3938637,1,41,29,00:41:29.725,Carry,Nathan Aké,Netherlands,Netherlands,81.3,10.6,,0.218245,From Free Kick,,,,,,,,,,,,False,81.3,10.6,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Nathan Aké,Netherlands,41.0,29.0,Pass,Nathan Aké,Netherlands,True,38.7,False,False,False
111859,3938637,1,41,29,00:41:29.943,Pass,Nathan Aké,Netherlands,Netherlands,81.3,10.6,,0.974487,From Free Kick,Joey Veerman,12.101653,Ground Pass,,1.554269,81.5,22.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Nathan Aké,Netherlands,41.0,29.0,Ball Receipt*,Joey Veerman,Netherlands,True,38.7,False,False,False
111860,3938637,1,41,30,00:41:30.918,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,81.5,22.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Nathan Aké,Netherlands,41.0,29.0,Carry,Joey Veerman,Netherlands,True,38.5,False,False,False
111861,3938637,1,41,30,00:41:30.918,Carry,Joey Veerman,Netherlands,Netherlands,81.5,22.7,,1.589868,From Free Kick,,,,,,,,,,,,False,81.5,22.7,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,41.0,30.0,Pass,Joey Veerman,Netherlands,True,38.5,False,False,False
111862,3938637,1,41,32,00:41:32.508,Pass,Joey Veerman,Netherlands,Netherlands,81.5,22.7,,0.789673,From Free Kick,Tijjani Reijnders,18.220043,Ground Pass,,0.9294906,92.4,37.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,41.0,30.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,38.5,False,False,False
111863,3938637,1,41,33,00:41:33.297,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,92.4,37.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,41.0,32.0,Carry,Tijjani Reijnders,Netherlands,True,27.599999999999994,False,False,False
111864,3938637,1,41,33,00:41:33.297,Carry,Tijjani Reijnders,Netherlands,Netherlands,92.4,37.3,True,2.41968,From Free Kick,,,,,,,,,,,,False,92.4,51.9,14.600000000000001,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,41.0,33.0,Pressure,Sebastian Szymański,Poland,False,27.599999999999994,False,False,False
111865,3938637,1,41,33,00:41:33.735,Pressure,Sebastian Szymański,Poland,Netherlands,27.7,41.9,,0.462508,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,41.0,33.0,Pass,Tijjani Reijnders,Netherlands,False,92.3,False,False,False
111866,3938637,1,41,35,00:41:35.717,Pass,Tijjani Reijnders,Netherlands,Netherlands,92.4,51.9,,0.969725,From Free Kick,Denzel Dumfries,12.093387,Ground Pass,,1.0516502,98.4,62.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Sebastian Szymański,Poland,41.0,33.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,27.599999999999994,False,False,False
111867,3938637,1,41,36,00:41:36.687,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,98.4,62.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,41.0,35.0,Carry,Denzel Dumfries,Netherlands,True,21.599999999999994,False,True,False
111868,3938637,1,41,36,00:41:36.687,Carry,Denzel Dumfries,Netherlands,Netherlands,98.4,62.4,,0.712105,From Free Kick,,,,,,,,,,,,False,98.4,62.4,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,41.0,36.0,Pass,Denzel Dumfries,Netherlands,True,21.599999999999994,False,True,False
111869,3938637,1,41,37,00:41:37.399,Pass,Denzel Dumfries,Netherlands,Netherlands,98.4,62.4,,0.79832,From Free Kick,Tijjani Reijnders,8.005623,Ground Pass,,-2.4180624,92.4,57.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Denzel Dumfries,Netherlands,41.0,36.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,21.599999999999994,False,True,False
111870,3938637,1,41,38,00:41:38.197,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,92.4,57.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Denzel Dumfries,Netherlands,41.0,37.0,Carry,Tijjani Reijnders,Netherlands,True,27.599999999999994,False,False,False
111871,3938637,1,41,38,00:41:38.197,Carry,Tijjani Reijnders,Netherlands,Netherlands,92.4,57.1,,0.512251,From Free Kick,,,,,,,,,,,,False,92.4,57.1,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,41.0,38.0,Pass,Tijjani Reijnders,Netherlands,True,27.599999999999994,False,False,False
111872,3938637,1,41,38,00:41:38.709,Pass,Tijjani Reijnders,Netherlands,Netherlands,92.4,57.1,,0.90594,From Free Kick,Jerdy Schouten,16.39817,Ground Pass,,-1.9388459,86.5,41.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,41.0,38.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,27.599999999999994,False,False,False
111873,3938637,1,41,39,00:41:39.615,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,86.5,41.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,41.0,38.0,Carry,Jerdy Schouten,Netherlands,True,33.5,False,False,False
111874,3938637,1,41,39,00:41:39.615,Carry,Jerdy Schouten,Netherlands,Netherlands,86.5,41.8,,0.776329,From Free Kick,,,,,,,,,,,,False,86.5,41.8,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,41.0,39.0,Pass,Jerdy Schouten,Netherlands,True,33.5,False,False,False
111875,3938637,1,41,40,00:41:40.392,Pass,Jerdy Schouten,Netherlands,Netherlands,86.5,41.8,,1.500739,From Free Kick,Xavi Simons,34.350254,Ground Pass,,-1.1605529,100.2,10.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Jerdy Schouten,Netherlands,41.0,39.0,Ball Receipt*,Xavi Simons,Netherlands,True,33.5,False,False,False
111876,3938637,1,41,41,00:41:41.892,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,100.2,10.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,41.0,40.0,Carry,Xavi Simons,Netherlands,True,19.799999999999997,False,True,False
111877,3938637,1,41,41,00:41:41.892,Carry,Xavi Simons,Netherlands,Netherlands,100.2,10.3,,1.40815,From Free Kick,,,,,,,,,,,,False,101.6,15.8,5.675385449465082,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Xavi Simons,Netherlands,41.0,41.0,Pass,Xavi Simons,Netherlands,True,19.799999999999997,False,True,False
111878,3938637,1,41,43,00:41:43.301,Pass,Xavi Simons,Netherlands,Netherlands,101.6,15.8,,1.275531,From Free Kick,Nathan Aké,15.867262,Ground Pass,,0.6737567,114.0,25.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Carry,Xavi Simons,Netherlands,41.0,41.0,Ball Receipt*,Nathan Aké,Netherlands,True,18.400000000000006,False,True,False
111879,3938637,1,41,44,00:41:44.576,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,114.0,25.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Xavi Simons,Netherlands,41.0,43.0,Carry,Nathan Aké,Netherlands,True,6.0,False,True,False
111880,3938637,1,41,44,00:41:44.576,Carry,Nathan Aké,Netherlands,Netherlands,114.0,25.7,,0.337183,From Free Kick,,,,,,,,,,,,False,114.0,25.7,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Nathan Aké,Netherlands,41.0,44.0,Pass,Nathan Aké,Netherlands,True,6.0,False,True,False
111881,3938637,1,41,44,00:41:44.913,Pass,Nathan Aké,Netherlands,Netherlands,114.0,25.7,,0.493189,From Free Kick,Cody Mathès Gakpo,8.417244,Ground Pass,,1.7378981,112.6,34.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Nathan Aké,Netherlands,41.0,44.0,Pressure,Taras Wiktorowicz Romanczuk,Poland,False,6.0,False,True,False
111882,3938637,1,41,45,00:41:45.376,Pressure,Taras Wiktorowicz Romanczuk,Poland,Netherlands,7.3,44.0,,0.179544,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Nathan Aké,Netherlands,41.0,44.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,False,112.7,False,False,False
111883,3938637,1,41,45,00:41:45.406,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,112.6,34.0,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Pressure,Taras Wiktorowicz Romanczuk,Poland,41.0,45.0,Shot,Cody Mathès Gakpo,Netherlands,True,7.400000000000006,False,True,True
111884,3938637,1,41,45,00:41:45.423,Shot,Cody Mathès Gakpo,Netherlands,Netherlands,112.6,34.0,True,0.635604,From Free Kick,,,,,,,,Off T,0.107844956,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,1,Ball Receipt*,Cody Mathès Gakpo,Netherlands,41.0,45.0,Goal Keeper,Wojciech Szczęsny,Poland,False,7.400000000000006,False,True,False
111885,3938637,1,41,46,00:41:46.058,Goal Keeper,Wojciech Szczęsny,Poland,Netherlands,1.2,42.6,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Shot,Cody Mathès Gakpo,Netherlands,41.0,45.0,Pass,Wojciech Szczęsny,Poland,True,118.8,False,False,False
111886,3938637,1,42,24,00:42:24.152,Pass,Wojciech Szczęsny,Poland,Poland,6.0,32.2,,3.779853,From Goal Kick,Adam Buksa,70.38082,High Pass,Incomplete,-0.15837467,75.5,21.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Goal Keeper,Wojciech Szczęsny,Poland,41.0,46.0,Ball Receipt*,Adam Buksa,Poland,True,114.0,False,False,False
111887,3938637,1,42,27,00:42:27.932,Ball Receipt*,Adam Buksa,Poland,Poland,74.0,19.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Pass,Wojciech Szczęsny,Poland,42.0,24.0,Duel,Adam Buksa,Poland,True,46.0,False,False,False
111888,3938637,1,42,27,00:42:27.932,Duel,Adam Buksa,Poland,Poland,75.5,21.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Ball Receipt*,Adam Buksa,Poland,42.0,27.0,Clearance,Stefan de Vrij,Netherlands,False,44.5,False,False,False
111889,3938637,1,42,27,00:42:27.932,Clearance,Stefan de Vrij,Netherlands,Poland,44.6,59.0,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,0,0,0,0,0,Duel,Adam Buksa,Poland,42.0,27.0,Ball Recovery,Bart Verbruggen,Netherlands,True,75.4,False,False,False
111890,3938637,1,42,31,00:42:31.885,Ball Recovery,Bart Verbruggen,Netherlands,Netherlands,16.0,36.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Clearance,Stefan de Vrij,Netherlands,42.0,27.0,Carry,Bart Verbruggen,Netherlands,True,104.0,False,False,False
111891,3938637,1,42,31,00:42:31.885,Carry,Bart Verbruggen,Netherlands,Netherlands,16.0,36.3,,7.459615,Regular Play,,,,,,,,,,,,False,15.4,45.3,9.019977827023745,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Ball Recovery,Bart Verbruggen,Netherlands,42.0,31.0,Pass,Bart Verbruggen,Netherlands,True,104.0,False,False,False
111892,3938637,1,42,39,00:42:39.345,Pass,Bart Verbruggen,Netherlands,Netherlands,15.4,45.3,,1.497028,Regular Play,Nathan Aké,27.930807,Ground Pass,,-1.2728238,23.6,18.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Carry,Bart Verbruggen,Netherlands,42.0,31.0,Ball Receipt*,Nathan Aké,Netherlands,True,104.6,False,False,False
111893,3938637,1,42,40,00:42:40.842,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,23.6,18.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Bart Verbruggen,Netherlands,42.0,39.0,Carry,Nathan Aké,Netherlands,True,96.4,False,False,False
