event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
31096,3942226,1,14,5,00:14:05.974,Goal Keeper,Manuel Neuer,Germany,Spain,0.8,40.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Shot,Lamine Yamal Nasraoui Ebana,Spain,14.0,5.0,Pass,Manuel Neuer,Germany,True,119.2,False,False,False
31097,3942226,1,14,27,00:14:27.710,Pass,Manuel Neuer,Germany,Germany,4.1,38.3,,1.916521,From Goal Kick,David Raum,34.08959,Ground Pass,,-1.2453352,15.0,6.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Goal Keeper,Manuel Neuer,Germany,14.0,5.0,Ball Receipt*,David Raum,Germany,True,115.9,False,False,False
31098,3942226,1,14,29,00:14:29.626,Ball Receipt*,David Raum,Germany,Germany,15.0,6.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,1,0,10,2,0,0,Pass,Manuel Neuer,Germany,14.0,27.0,Carry,David Raum,Germany,True,105.0,False,False,False
31099,3942226,1,14,29,00:14:29.626,Carry,David Raum,Germany,Germany,15.0,6.0,True,0.900013,From Goal Kick,,,,,,,,,,,,False,15.3,6.1,0.3162277660168385,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,David Raum,Germany,14.0,29.0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,False,105.0,False,False,False
31100,3942226,1,14,29,00:14:29.774,Pressure,Lamine Yamal Nasraoui Ebana,Spain,Germany,98.7,73.7,,0.98526,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,4,0,0,9,1,0,0,Carry,David Raum,Germany,14.0,29.0,Pass,David Raum,Germany,False,21.299999999999997,False,True,False
31101,3942226,1,14,30,00:14:30.526,Pass,David Raum,Germany,Germany,15.3,6.1,True,1.201654,From Goal Kick,İlkay Gündoğan,19.902262,Ground Pass,,0.015074235,35.2,6.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,14.0,29.0,Ball Receipt*,İlkay Gündoğan,Germany,True,104.7,False,False,True
31102,3942226,1,14,31,00:14:31.728,Ball Receipt*,İlkay Gündoğan,Germany,Germany,35.2,6.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pass,David Raum,Germany,14.0,30.0,Carry,İlkay Gündoğan,Germany,True,84.8,False,False,False
31103,3942226,1,14,31,00:14:31.728,Carry,İlkay Gündoğan,Germany,Germany,35.2,6.4,True,0.901527,From Goal Kick,,,,,,,,,,,,False,40.2,2.6,6.2801273872430325,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Ball Receipt*,İlkay Gündoğan,Germany,14.0,31.0,Pressure,Rodrigo Hernández Cascante,Spain,False,84.8,False,False,False
31104,3942226,1,14,31,00:14:31.805,Pressure,Rodrigo Hernández Cascante,Spain,Germany,80.9,72.7,,0.903539,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Carry,İlkay Gündoğan,Germany,14.0,31.0,Pass,İlkay Gündoğan,Germany,False,39.099999999999994,False,False,False
31105,3942226,1,14,32,00:14:32.629,Pass,İlkay Gündoğan,Germany,Germany,40.2,2.6,True,1.072322,From Goal Kick,Jamal Musiala,10.1965685,Ground Pass,,0.13773619,50.3,4.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pressure,Rodrigo Hernández Cascante,Spain,14.0,31.0,Ball Receipt*,Jamal Musiala,Germany,True,79.8,False,False,True
31106,3942226,1,14,33,00:14:33.702,Ball Receipt*,Jamal Musiala,Germany,Germany,50.3,4.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,1,0,10,2,3,0,Pass,İlkay Gündoğan,Germany,14.0,32.0,Carry,Jamal Musiala,Germany,True,69.7,False,False,False
31107,3942226,1,14,33,00:14:33.702,Carry,Jamal Musiala,Germany,Germany,50.3,4.0,True,2.472377,From Goal Kick,,,,,,,,,,,,False,49.3,2.2,2.0591260281974,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,1,0,10,2,3,0,Ball Receipt*,Jamal Musiala,Germany,14.0,33.0,Pressure,Daniel Carvajal Ramos,Spain,False,69.7,False,False,False
31108,3942226,1,14,33,00:14:33.883,Pressure,Daniel Carvajal Ramos,Spain,Germany,66.5,77.0,,1.652405,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,4,0,0,9,1,1,0,Carry,Jamal Musiala,Germany,14.0,33.0,Pressure,Rodrigo Hernández Cascante,Spain,True,53.5,False,False,False
31109,3942226,1,14,34,00:14:34.094,Pressure,Rodrigo Hernández Cascante,Spain,Germany,73.3,76.7,,0.605818,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Pressure,Daniel Carvajal Ramos,Spain,14.0,33.0,Pass,Jamal Musiala,Germany,False,46.7,False,False,True
31110,3942226,1,14,36,00:14:36.174,Pass,Jamal Musiala,Germany,Germany,49.3,2.2,,4.142702,From Goal Kick,İlkay Gündoğan,49.83021,Low Pass,,0.072308324,99.0,5.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,1,0,10,2,3,0,Pressure,Rodrigo Hernández Cascante,Spain,14.0,34.0,Ball Receipt*,İlkay Gündoğan,Germany,True,70.7,False,False,False
31111,3942226,1,14,40,00:14:40.317,Ball Receipt*,İlkay Gündoğan,Germany,Germany,99.0,5.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pass,Jamal Musiala,Germany,14.0,36.0,Carry,İlkay Gündoğan,Germany,True,21.0,False,True,False
31112,3942226,1,14,40,00:14:40.317,Carry,İlkay Gündoğan,Germany,Germany,99.0,5.8,,2.353507,From Goal Kick,,,,,,,,,,,,False,98.0,13.5,7.764663547121666,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Ball Receipt*,İlkay Gündoğan,Germany,14.0,40.0,Pass,İlkay Gündoğan,Germany,True,21.0,False,True,False
31113,3942226,1,14,42,00:14:42.670,Pass,İlkay Gündoğan,Germany,Germany,98.0,13.5,,0.853826,From Goal Kick,Leroy Sané,25.181343,Low Pass,,1.7666342,93.1,38.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Carry,İlkay Gündoğan,Germany,14.0,40.0,Ball Receipt*,Leroy Sané,Germany,True,22.0,False,True,False
31114,3942226,1,14,43,00:14:43.524,Ball Receipt*,Leroy Sané,Germany,Germany,93.1,38.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pass,İlkay Gündoğan,Germany,14.0,42.0,Carry,Leroy Sané,Germany,True,26.900000000000006,False,False,False
31115,3942226,1,14,43,00:14:43.524,Carry,Leroy Sané,Germany,Germany,93.1,38.2,True,1.228333,From Goal Kick,,,,,,,,,,,,False,93.1,36.0,2.200000000000003,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Leroy Sané,Germany,14.0,43.0,Pressure,Fabián Ruiz Peña,Spain,False,26.900000000000006,False,False,False
31116,3942226,1,14,44,00:14:44.443,Pressure,Fabián Ruiz Peña,Spain,Germany,27.1,46.4,,0.435406,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,4,0,0,9,1,2,0,Carry,Leroy Sané,Germany,14.0,43.0,Pass,Leroy Sané,Germany,False,92.9,False,False,False
31117,3942226,1,14,44,00:14:44.752,Pass,Leroy Sané,Germany,Germany,93.1,36.0,True,1.361909,From Goal Kick,Toni Kroos,5.3084836,Ground Pass,,-3.0850492,87.8,35.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Fabián Ruiz Peña,Spain,14.0,44.0,Pressure,Álvaro Borja Morata Martín,Spain,False,26.900000000000006,False,False,True
31118,3942226,1,14,45,00:14:45.638,Pressure,Álvaro Borja Morata Martín,Spain,Germany,34.7,43.4,,0.443439,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pass,Leroy Sané,Germany,14.0,44.0,Ball Receipt*,Toni Kroos,Germany,False,85.3,False,False,False
31119,3942226,1,14,46,00:14:46.114,Ball Receipt*,Toni Kroos,Germany,Germany,87.8,35.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Álvaro Borja Morata Martín,Spain,14.0,45.0,Carry,Toni Kroos,Germany,True,32.2,False,False,True
31120,3942226,1,14,46,00:14:46.114,Carry,Toni Kroos,Germany,Germany,87.8,35.7,,0.055447,From Goal Kick,,,,,,,,,,,,False,87.6,34.9,0.8246211251235369,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Toni Kroos,Germany,14.0,46.0,Dispossessed,Toni Kroos,Germany,True,32.2,False,False,False
31121,3942226,1,14,46,00:14:46.170,Dispossessed,Toni Kroos,Germany,Germany,87.6,34.9,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Carry,Toni Kroos,Germany,14.0,46.0,Duel,Álvaro Borja Morata Martín,Spain,False,32.400000000000006,False,False,False
31122,3942226,1,14,46,00:14:46.170,Duel,Álvaro Borja Morata Martín,Spain,Spain,32.5,45.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Dispossessed,Toni Kroos,Germany,14.0,46.0,Ball Recovery,Nicholas Williams Arthuer,Spain,True,87.5,False,False,False
31123,3942226,1,14,47,00:14:47.346,Ball Recovery,Nicholas Williams Arthuer,Spain,Spain,25.1,30.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Duel,Álvaro Borja Morata Martín,Spain,14.0,46.0,Carry,Nicholas Williams Arthuer,Spain,True,94.9,False,False,False
31124,3942226,1,14,47,00:14:47.346,Carry,Nicholas Williams Arthuer,Spain,Spain,25.1,30.1,True,1.350979,Regular Play,,,,,,,,,,,,False,31.3,35.3,8.09197132965756,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Ball Recovery,Nicholas Williams Arthuer,Spain,14.0,47.0,Pressure,Emre Can,Germany,False,94.9,False,False,False
31125,3942226,1,14,48,00:14:48.032,Pressure,Emre Can,Germany,Spain,85.2,49.9,,0.832976,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,1,0,10,2,1,0,Carry,Nicholas Williams Arthuer,Spain,14.0,47.0,Dribbled Past,Emre Can,Germany,True,34.8,False,False,False
31126,3942226,1,14,48,00:14:48.697,Dribbled Past,Emre Can,Germany,Spain,88.8,44.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pressure,Emre Can,Germany,14.0,48.0,Dribble,Nicholas Williams Arthuer,Spain,False,31.200000000000003,False,False,True
31127,3942226,1,14,48,00:14:48.697,Dribble,Nicholas Williams Arthuer,Spain,Spain,31.3,35.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Dribbled Past,Emre Can,Germany,14.0,48.0,Carry,Nicholas Williams Arthuer,Spain,True,88.7,False,False,False
31128,3942226,1,14,48,00:14:48.697,Carry,Nicholas Williams Arthuer,Spain,Spain,31.3,35.3,True,2.657304,Regular Play,,,,,,,,,,,,False,47.0,44.2,18.04716044146558,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Dribble,Nicholas Williams Arthuer,Spain,14.0,48.0,Pressure,Leroy Sané,Germany,False,88.7,False,False,False
31129,3942226,1,14,49,00:14:49.375,Pressure,Leroy Sané,Germany,Spain,83.2,38.9,,0.571707,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Carry,Nicholas Williams Arthuer,Spain,14.0,48.0,Pass,Nicholas Williams Arthuer,Spain,False,36.8,False,False,False
31130,3942226,1,14,51,00:14:51.354,Pass,Nicholas Williams Arthuer,Spain,Spain,47.0,44.2,,1.894419,Regular Play,Lamine Yamal Nasraoui Ebana,26.208586,Ground Pass,,1.0952039,59.0,67.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Pressure,Leroy Sané,Germany,14.0,49.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,73.0,False,False,False
31131,3942226,1,14,53,00:14:53.249,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,59.0,67.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,4,0,0,9,1,0,0,Pass,Nicholas Williams Arthuer,Spain,14.0,51.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,61.0,False,False,False
31132,3942226,1,14,53,00:14:53.249,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,59.0,67.5,,1.175437,Regular Play,,,,,,,,,,,,False,64.0,57.8,10.912836478203092,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,14.0,53.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,61.0,False,False,False
31133,3942226,1,14,54,00:14:54.424,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,64.0,57.8,,1.220491,Regular Play,Daniel Olmo Carvajal,11.595258,Ground Pass,,-0.41734868,74.6,53.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,4,0,0,9,1,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,14.0,53.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,56.0,False,False,False
31134,3942226,1,14,55,00:14:55.645,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,74.6,53.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,1,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,14.0,54.0,Carry,Daniel Olmo Carvajal,Spain,True,45.400000000000006,False,False,False
31135,3942226,1,14,55,00:14:55.645,Carry,Daniel Olmo Carvajal,Spain,Spain,74.6,53.1,,2.66979,Regular Play,,,,,,,,,,,,False,90.8,46.4,17.530829986056,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,14.0,55.0,Pass,Daniel Olmo Carvajal,Spain,True,45.400000000000006,False,False,False
31136,3942226,1,14,58,00:14:58.315,Pass,Daniel Olmo Carvajal,Spain,Spain,90.8,46.4,,1.572808,Regular Play,Álvaro Borja Morata Martín,36.188396,Ground Pass,,-1.336541,99.2,11.2,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,1,0,Carry,Daniel Olmo Carvajal,Spain,14.0,55.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,29.200000000000003,False,False,False
31137,3942226,1,14,59,00:14:59.887,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,99.2,11.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pass,Daniel Olmo Carvajal,Spain,14.0,58.0,Carry,Álvaro Borja Morata Martín,Spain,True,20.799999999999997,False,True,False
31138,3942226,1,14,59,00:14:59.887,Carry,Álvaro Borja Morata Martín,Spain,Spain,99.2,11.2,True,2.291833,Regular Play,,,,,,,,,,,,False,100.2,21.9,10.746627377926528,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,14.0,59.0,Pressure,Emre Can,Germany,False,20.799999999999997,False,True,False
31139,3942226,1,15,1,00:15:01.611,Pressure,Emre Can,Germany,Spain,17.0,52.5,,0.628384,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,1,0,10,2,1,0,Carry,Álvaro Borja Morata Martín,Spain,14.0,59.0,Shot,Álvaro Borja Morata Martín,Spain,False,103.0,False,False,False
31140,3942226,1,15,2,00:15:02.179,Shot,Álvaro Borja Morata Martín,Spain,Spain,100.2,21.9,True,0.10022,Regular Play,,,,,,,,Blocked,0.013587153,Right Foot,Normal,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pressure,Emre Can,Germany,15.0,1.0,Block,Emre Can,Germany,False,19.799999999999997,False,True,True
31141,3942226,1,15,2,00:15:02.279,Block,Emre Can,Germany,Spain,19.0,57.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,1,0,10,2,1,0,Shot,Álvaro Borja Morata Martín,Spain,15.0,2.0,Goal Keeper,Manuel Neuer,Germany,True,101.0,False,False,False
31142,3942226,1,15,2,00:15:02.319,Goal Keeper,Manuel Neuer,Germany,Spain,1.3,42.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Block,Emre Can,Germany,15.0,2.0,Pass,Aymeric Laporte,Spain,False,118.7,False,False,False
31143,3942226,1,15,5,00:15:05.814,Pass,Aymeric Laporte,Spain,Spain,72.2,9.7,,2.5,Regular Play,Rodrigo Hernández Cascante,12.599206,High Pass,,0.8303118,80.7,19.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Goal Keeper,Manuel Neuer,Germany,15.0,2.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,47.8,False,False,False
31144,3942226,1,15,8,00:15:08.297,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,80.7,19.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Pass,Aymeric Laporte,Spain,15.0,5.0,Pass,Rodrigo Hernández Cascante,Spain,True,39.3,False,False,False
31145,3942226,1,15,8,00:15:08.297,Pass,Rodrigo Hernández Cascante,Spain,Spain,80.7,19.4,,1.322995,Regular Play,,17.173527,High Pass,Incomplete,-0.47145995,96.0,11.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,15.0,8.0,Ball Recovery,Joshua Kimmich,Germany,False,39.3,False,False,False
31146,3942226,1,15,9,00:15:09.620,Ball Recovery,Joshua Kimmich,Germany,Spain,24.1,68.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Pass,Rodrigo Hernández Cascante,Spain,15.0,8.0,Carry,Joshua Kimmich,Germany,True,95.9,False,False,False
31147,3942226,1,15,9,00:15:09.620,Carry,Joshua Kimmich,Germany,Spain,24.1,68.5,,2.068205,Regular Play,,,,,,,,,,,,False,13.5,67.6,10.638138934982944,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Ball Recovery,Joshua Kimmich,Germany,15.0,9.0,Pass,Joshua Kimmich,Germany,True,95.9,False,False,False
31148,3942226,1,15,11,00:15:11.689,Pass,Joshua Kimmich,Germany,Spain,13.5,67.6,,1.904238,Regular Play,Manuel Neuer,20.183657,Ground Pass,,-2.0721202,3.8,49.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Carry,Joshua Kimmich,Germany,15.0,9.0,Pressure,Nicholas Williams Arthuer,Spain,False,106.5,False,False,False
31149,3942226,1,15,12,00:15:12.655,Pressure,Nicholas Williams Arthuer,Spain,Spain,108.3,39.5,,0.855786,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Pass,Joshua Kimmich,Germany,15.0,11.0,Ball Receipt*,Manuel Neuer,Germany,False,11.700000000000003,False,True,False
31150,3942226,1,15,13,00:15:13.593,Ball Receipt*,Manuel Neuer,Germany,Spain,3.8,49.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Nicholas Williams Arthuer,Spain,15.0,12.0,Carry,Manuel Neuer,Germany,True,116.2,False,False,True
31151,3942226,1,15,13,00:15:13.593,Carry,Manuel Neuer,Germany,Spain,3.8,49.9,,0.052688003,Regular Play,,,,,,,,,,,,False,3.5,52.6,2.716615541441228,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Manuel Neuer,Germany,15.0,13.0,Pass,Manuel Neuer,Germany,True,116.2,False,False,False
31152,3942226,1,15,13,00:15:13.646,Pass,Manuel Neuer,Germany,Spain,3.5,52.6,,3.698825,Regular Play,Kai Havertz,50.458004,High Pass,Incomplete,0.1191928,53.6,58.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Carry,Manuel Neuer,Germany,15.0,13.0,Ball Receipt*,Kai Havertz,Germany,True,116.5,False,False,False
31153,3942226,1,15,17,00:15:17.344,Ball Receipt*,Kai Havertz,Germany,Spain,55.8,57.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,1,0,10,2,2,0,Pass,Manuel Neuer,Germany,15.0,13.0,Duel,Kai Havertz,Germany,True,64.2,False,False,False
31154,3942226,1,15,17,00:15:17.344,Duel,Kai Havertz,Germany,Spain,53.6,58.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,1,0,10,2,2,0,Ball Receipt*,Kai Havertz,Germany,15.0,17.0,Pass,Aymeric Laporte,Spain,False,66.4,False,False,False
31155,3942226,1,15,17,00:15:17.344,Pass,Aymeric Laporte,Spain,Spain,66.5,21.5,True,2.124432,Regular Play,Álvaro Borja Morata Martín,30.062935,High Pass,,0.94126636,84.2,45.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Duel,Kai Havertz,Germany,15.0,17.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,53.5,False,False,False
31156,3942226,1,15,19,00:15:19.469,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,84.2,45.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pass,Aymeric Laporte,Spain,15.0,17.0,Carry,Álvaro Borja Morata Martín,Spain,True,35.8,False,False,False
31157,3942226,1,15,19,00:15:19.469,Carry,Álvaro Borja Morata Martín,Spain,Spain,84.2,45.8,True,2.118613,Regular Play,,,,,,,,,,,,False,79.6,45.8,4.6000000000000085,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,15.0,19.0,Pressure,İlkay Gündoğan,Germany,False,35.8,False,False,False
31158,3942226,1,15,21,00:15:21.158,Pressure,İlkay Gündoğan,Germany,Spain,43.0,37.6,,0.4297,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Carry,Álvaro Borja Morata Martín,Spain,15.0,19.0,Dispossessed,Álvaro Borja Morata Martín,Spain,False,77.0,False,False,False
31159,3942226,1,15,21,00:15:21.587,Dispossessed,Álvaro Borja Morata Martín,Spain,Spain,79.6,45.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pressure,İlkay Gündoğan,Germany,15.0,21.0,Duel,İlkay Gündoğan,Germany,False,40.400000000000006,False,False,True
31160,3942226,1,15,21,00:15:21.587,Duel,İlkay Gündoğan,Germany,Spain,40.5,34.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Dispossessed,Álvaro Borja Morata Martín,Spain,15.0,21.0,Pressure,David Raum,Germany,True,79.5,False,False,False
31161,3942226,1,15,22,00:15:22.805,Pressure,David Raum,Germany,Spain,35.9,23.1,,0.321628,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,1,0,10,2,0,0,Duel,İlkay Gündoğan,Germany,15.0,21.0,Ball Recovery,Lamine Yamal Nasraoui Ebana,Spain,False,84.1,False,False,False
31162,3942226,1,15,22,00:15:22.980,Ball Recovery,Lamine Yamal Nasraoui Ebana,Spain,Spain,81.2,57.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,4,0,0,9,1,0,0,Pressure,David Raum,Germany,15.0,22.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,38.8,False,False,True
