event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
138402,3930183,1,0,56,00:00:56.728,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,61.0,61.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,0.0,55.0,Carry,Denis Vavro,Slovakia,True,59.0,False,False,False
138403,3930183,1,0,56,00:00:56.728,Carry,Denis Vavro,Slovakia,Slovakia,61.0,61.2,,2.240306,From Throw In,,,,,,,,,,,,False,63.4,62.2,2.5999999999999988,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,0.0,56.0,Pass,Denis Vavro,Slovakia,True,59.0,False,False,False
138404,3930183,1,0,58,00:00:58.968,Pass,Denis Vavro,Slovakia,Slovakia,63.4,62.2,,0.918109,From Throw In,Juraj Kucka,8.949302,Ground Pass,,-0.318217,71.9,59.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,0.0,56.0,Ball Receipt*,Juraj Kucka,Slovakia,True,56.6,False,False,False
138405,3930183,1,0,59,00:00:59.887,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,71.9,59.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,0.0,58.0,Carry,Juraj Kucka,Slovakia,True,48.099999999999994,False,False,False
138406,3930183,1,0,59,00:00:59.887,Carry,Juraj Kucka,Slovakia,Slovakia,71.9,59.4,,0.546575,From Throw In,,,,,,,,,,,,False,72.6,59.3,0.7071067811865365,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Juraj Kucka,Slovakia,0.0,59.0,Pass,Juraj Kucka,Slovakia,True,48.099999999999994,False,False,False
138407,3930183,1,1,0,00:01:00.433,Pass,Juraj Kucka,Slovakia,Slovakia,72.6,59.3,,1.312804,From Throw In,Stanislav Lobotka,10.955364,Ground Pass,,-2.1613305,66.5,50.2,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Juraj Kucka,Slovakia,0.0,59.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,47.400000000000006,False,False,False
138408,3930183,1,1,1,00:01:01.746,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,66.5,50.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Juraj Kucka,Slovakia,1.0,0.0,Carry,Stanislav Lobotka,Slovakia,True,53.5,False,False,False
138409,3930183,1,1,1,00:01:01.746,Carry,Stanislav Lobotka,Slovakia,Slovakia,66.5,50.2,,0.926638,From Throw In,,,,,,,,,,,,False,65.8,45.6,4.6529560496527385,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,1.0,1.0,Pass,Stanislav Lobotka,Slovakia,True,53.5,False,False,False
138410,3930183,1,1,2,00:01:02.673,Pass,Stanislav Lobotka,Slovakia,Slovakia,65.8,45.6,,0.862302,From Throw In,Ondrej Duda,18.642962,Ground Pass,,-1.4091749,68.8,27.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Stanislav Lobotka,Slovakia,1.0,1.0,Ball Receipt*,Ondrej Duda,Slovakia,True,54.2,False,False,False
138411,3930183,1,1,3,00:01:03.535,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,68.8,27.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,1.0,2.0,Carry,Ondrej Duda,Slovakia,True,51.2,False,False,False
138412,3930183,1,1,3,00:01:03.535,Carry,Ondrej Duda,Slovakia,Slovakia,68.8,27.2,True,0.780805,From Throw In,,,,,,,,,,,,False,67.6,26.9,1.2369316876853012,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,3.0,Pressure,Ianis Hagi,Romania,False,51.2,False,False,False
138413,3930183,1,1,3,00:01:03.890,Pressure,Ianis Hagi,Romania,Slovakia,50.8,53.8,,0.356835,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Carry,Ondrej Duda,Slovakia,1.0,3.0,Pass,Ondrej Duda,Slovakia,False,69.2,False,False,False
138414,3930183,1,1,4,00:01:04.316,Pass,Ondrej Duda,Slovakia,Slovakia,67.6,26.9,,1.225261,From Throw In,Milan Škriniar,12.303658,Ground Pass,,3.1172073,55.3,27.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pressure,Ianis Hagi,Romania,1.0,3.0,Ball Receipt*,Milan Škriniar,Slovakia,True,52.400000000000006,False,False,True
138415,3930183,1,1,5,00:01:05.541,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,55.3,27.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,1.0,4.0,Carry,Milan Škriniar,Slovakia,True,64.7,False,False,False
138416,3930183,1,1,5,00:01:05.541,Carry,Milan Škriniar,Slovakia,Slovakia,55.3,27.2,,0.04,From Throw In,,,,,,,,,,,,False,55.3,27.4,0.1999999999999993,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,1.0,5.0,Pass,Milan Škriniar,Slovakia,True,64.7,False,False,False
138417,3930183,1,1,5,00:01:05.581,Pass,Milan Škriniar,Slovakia,Slovakia,55.3,27.4,,1.543609,From Throw In,Dávid Hancko,29.982828,Ground Pass,,-0.99204415,71.7,2.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,1.0,5.0,Ball Receipt*,Dávid Hancko,Slovakia,True,64.7,False,False,False
138418,3930183,1,1,7,00:01:07.125,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,71.7,2.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,1.0,5.0,Carry,Dávid Hancko,Slovakia,True,48.3,False,False,False
138419,3930183,1,1,7,00:01:07.125,Carry,Dávid Hancko,Slovakia,Slovakia,71.7,2.3,,1.127125,From Throw In,,,,,,,,,,,,False,64.3,1.6,7.433034373659258,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Dávid Hancko,Slovakia,1.0,7.0,Pass,Dávid Hancko,Slovakia,True,48.3,False,False,False
138420,3930183,1,1,8,00:01:08.252,Pass,Dávid Hancko,Slovakia,Slovakia,64.3,1.6,,1.474848,From Throw In,Milan Škriniar,21.936728,Ground Pass,,2.3948848,48.2,16.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Dávid Hancko,Slovakia,1.0,7.0,Ball Receipt*,Milan Škriniar,Slovakia,True,55.7,False,False,False
138421,3930183,1,1,9,00:01:09.727,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,48.2,16.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Dávid Hancko,Slovakia,1.0,8.0,Carry,Milan Škriniar,Slovakia,True,71.8,False,False,False
138422,3930183,1,1,9,00:01:09.727,Carry,Milan Škriniar,Slovakia,Slovakia,48.2,16.5,,0.040000003,From Throw In,,,,,,,,,,,,False,48.5,17.0,0.5830951894845285,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,1.0,9.0,Pass,Milan Škriniar,Slovakia,True,71.8,False,False,False
138423,3930183,1,1,9,00:01:09.767,Pass,Milan Škriniar,Slovakia,Slovakia,48.5,17.0,,1.181024,From Throw In,Ondrej Duda,12.76127,Ground Pass,,-0.6576068,58.6,9.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,1.0,9.0,Ball Receipt*,Ondrej Duda,Slovakia,True,71.5,False,False,False
138424,3930183,1,1,10,00:01:10.948,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,58.6,9.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,1.0,9.0,Pass,Ondrej Duda,Slovakia,True,61.4,False,False,False
138425,3930183,1,1,10,00:01:10.948,Pass,Ondrej Duda,Slovakia,Slovakia,56.5,11.6,,2.535068,From Throw In,Denis Vavro,36.565693,Ground Pass,,1.94013,43.3,45.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,10.0,Ball Receipt*,Denis Vavro,Slovakia,True,63.5,False,False,False
138426,3930183,1,1,13,00:01:13.483,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,43.3,45.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,1.0,10.0,Carry,Denis Vavro,Slovakia,True,76.7,False,False,False
138427,3930183,1,1,13,00:01:13.483,Carry,Denis Vavro,Slovakia,Slovakia,43.3,45.7,,3.651848,From Throw In,,,,,,,,,,,,False,64.3,53.5,22.401785643113364,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,1.0,13.0,Pass,Denis Vavro,Slovakia,True,76.7,False,False,False
138428,3930183,1,1,17,00:01:17.134,Pass,Denis Vavro,Slovakia,Slovakia,64.3,53.5,,0.75493,From Throw In,David Strelec,17.988886,Ground Pass,,-0.4984594,80.1,44.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,1.0,13.0,Ball Receipt*,David Strelec,Slovakia,True,55.7,False,False,False
138429,3930183,1,1,17,00:01:17.889,Ball Receipt*,David Strelec,Slovakia,Slovakia,80.1,44.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,1.0,17.0,Pass,David Strelec,Slovakia,True,39.900000000000006,False,False,False
138430,3930183,1,1,17,00:01:17.889,Pass,David Strelec,Slovakia,Slovakia,80.1,44.9,,0.718253,From Throw In,Ondrej Duda,9.209778,Ground Pass,Incomplete,-0.7239372,87.0,38.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,David Strelec,Slovakia,1.0,17.0,Ball Receipt*,Ondrej Duda,Slovakia,True,39.900000000000006,False,False,False
138431,3930183,1,1,18,00:01:18.608,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,89.4,35.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,David Strelec,Slovakia,1.0,17.0,Ball Recovery,Radu Drăgușin,Romania,False,30.599999999999994,False,False,False
138432,3930183,1,1,18,00:01:18.608,Ball Recovery,Radu Drăgușin,Romania,Slovakia,33.1,41.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,18.0,Carry,Radu Drăgușin,Romania,True,86.9,False,False,False
138433,3930183,1,1,18,00:01:18.608,Carry,Radu Drăgușin,Romania,Slovakia,33.1,41.3,True,1.591984,From Throw In,,,,,,,,,,,,False,37.8,43.5,5.189412298131646,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Recovery,Radu Drăgușin,Romania,1.0,18.0,Pressure,Ondrej Duda,Slovakia,False,86.9,False,False,False
138434,3930183,1,1,18,00:01:18.971,Pressure,Ondrej Duda,Slovakia,Slovakia,85.6,35.3,,1.374638,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Radu Drăgușin,Romania,1.0,18.0,Pass,Radu Drăgușin,Romania,False,34.400000000000006,False,False,False
138435,3930183,1,1,20,00:01:20.200,Pass,Radu Drăgușin,Romania,Slovakia,37.8,43.5,True,0.84893,From Throw In,Nicolae Claudiu Stanciu,9.774457,Ground Pass,,-0.727492,45.1,37.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Pressure,Ondrej Duda,Slovakia,1.0,18.0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,True,82.2,False,False,False
138436,3930183,1,1,21,00:01:21.049,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,Slovakia,45.1,37.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Pass,Radu Drăgușin,Romania,1.0,20.0,Carry,Nicolae Claudiu Stanciu,Romania,True,74.9,False,False,False
138437,3930183,1,1,21,00:01:21.049,Carry,Nicolae Claudiu Stanciu,Romania,Slovakia,45.1,37.0,True,0.585197,From Throw In,,,,,,,,,,,,False,45.1,37.3,0.29999999999999716,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,1.0,21.0,Pressure,Juraj Kucka,Slovakia,False,74.9,False,False,False
138438,3930183,1,1,21,00:01:21.054,Pressure,Juraj Kucka,Slovakia,Slovakia,75.0,43.1,,0.432984,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Nicolae Claudiu Stanciu,Romania,1.0,21.0,Pass,Nicolae Claudiu Stanciu,Romania,False,45.0,False,False,False
138439,3930183,1,1,21,00:01:21.634,Pass,Nicolae Claudiu Stanciu,Romania,Slovakia,45.1,37.3,,0.183073,From Throw In,Denis Mihai Drăguş,6.3134775,Low Pass,Incomplete,0.51325226,50.6,40.4,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Pressure,Juraj Kucka,Slovakia,1.0,21.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,74.9,False,False,True
138440,3930183,1,1,21,00:01:21.817,Ball Receipt*,Denis Mihai Drăguş,Romania,Slovakia,56.7,54.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,2,1,0,Pass,Nicolae Claudiu Stanciu,Romania,1.0,21.0,Block,Stanislav Lobotka,Slovakia,False,63.3,False,False,False
138441,3930183,1,1,21,00:01:21.817,Block,Stanislav Lobotka,Slovakia,Slovakia,69.5,39.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Mihai Drăguş,Romania,1.0,21.0,Pass,Dávid Hancko,Slovakia,True,50.5,False,False,False
138442,3930183,1,1,23,00:01:23.701,Pass,Dávid Hancko,Slovakia,Slovakia,69.8,22.2,,0.692669,From Throw In,Ondrej Duda,7.378347,Ground Pass,,2.1437626,65.8,28.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Block,Stanislav Lobotka,Slovakia,1.0,21.0,Ball Receipt*,Ondrej Duda,Slovakia,True,50.2,False,False,False
138443,3930183,1,1,24,00:01:24.394,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,65.8,28.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Dávid Hancko,Slovakia,1.0,23.0,Carry,Ondrej Duda,Slovakia,True,54.2,False,False,False
138444,3930183,1,1,24,00:01:24.394,Carry,Ondrej Duda,Slovakia,Slovakia,65.8,28.4,True,0.980226,From Throw In,,,,,,,,,,,,False,65.8,29.3,0.9000000000000021,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,24.0,Pressure,Răzvan Gabriel Marin,Romania,False,54.2,False,False,False
138445,3930183,1,1,25,00:01:25.149,Pressure,Răzvan Gabriel Marin,Romania,Slovakia,54.3,50.8,,0.452959,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Carry,Ondrej Duda,Slovakia,1.0,24.0,Pass,Ondrej Duda,Slovakia,False,65.7,False,False,False
138446,3930183,1,1,25,00:01:25.374,Pass,Ondrej Duda,Slovakia,Slovakia,65.8,29.3,True,0.564984,From Throw In,Stanislav Lobotka,6.1269894,Ground Pass,,2.027145,63.1,34.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pressure,Răzvan Gabriel Marin,Romania,1.0,25.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,54.2,False,False,True
138447,3930183,1,1,25,00:01:25.939,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,63.1,34.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,1.0,25.0,Pass,Stanislav Lobotka,Slovakia,True,56.9,False,False,False
138448,3930183,1,1,25,00:01:25.939,Pass,Stanislav Lobotka,Slovakia,Slovakia,63.1,34.1,,0.731844,From Throw In,Milan Škriniar,11.83385,Ground Pass,,-2.6098685,52.9,28.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,1.0,25.0,Ball Receipt*,Milan Škriniar,Slovakia,True,56.9,False,False,False
138449,3930183,1,1,26,00:01:26.671,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,52.9,28.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,1.0,25.0,Carry,Milan Škriniar,Slovakia,True,67.1,False,False,False
138450,3930183,1,1,26,00:01:26.671,Carry,Milan Škriniar,Slovakia,Slovakia,52.9,28.1,,5.047354,From Throw In,,,,,,,,,,,,False,51.1,31.4,3.7589892258424964,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,1.0,26.0,Pass,Milan Škriniar,Slovakia,True,67.1,False,False,False
138451,3930183,1,1,31,00:01:31.718,Pass,Milan Škriniar,Slovakia,Slovakia,51.1,31.4,,1.837618,From Throw In,Denis Vavro,17.083618,Ground Pass,,1.7532676,48.0,48.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,1.0,26.0,Ball Receipt*,Denis Vavro,Slovakia,True,68.9,False,False,False
138452,3930183,1,1,33,00:01:33.556,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,48.0,48.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,1.0,31.0,Carry,Denis Vavro,Slovakia,True,72.0,False,False,False
138453,3930183,1,1,33,00:01:33.556,Carry,Denis Vavro,Slovakia,Slovakia,48.0,48.2,,1.164847,From Throw In,,,,,,,,,,,,False,48.7,48.9,0.9899494936611655,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,1.0,33.0,Pass,Denis Vavro,Slovakia,True,72.0,False,False,False
138454,3930183,1,1,34,00:01:34.721,Pass,Denis Vavro,Slovakia,Slovakia,48.7,48.9,,1.861719,From Throw In,Milan Škriniar,20.570368,Ground Pass,,-1.6535338,47.0,28.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,1.0,33.0,Ball Receipt*,Milan Škriniar,Slovakia,True,71.3,False,False,False
138455,3930183,1,1,36,00:01:36.583,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,47.0,28.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,1.0,34.0,Carry,Milan Škriniar,Slovakia,True,73.0,False,False,False
138456,3930183,1,1,36,00:01:36.583,Carry,Milan Škriniar,Slovakia,Slovakia,47.0,28.4,,2.032674,From Throw In,,,,,,,,,,,,False,50.8,30.2,4.204759208325726,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,1.0,36.0,Pass,Milan Škriniar,Slovakia,True,73.0,False,False,False
138457,3930183,1,1,38,00:01:38.615,Pass,Milan Škriniar,Slovakia,Slovakia,50.8,30.2,,1.409096,From Throw In,Denis Vavro,20.761744,Ground Pass,,1.6479377,49.2,50.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,1.0,36.0,Ball Receipt*,Denis Vavro,Slovakia,True,69.2,False,False,False
138458,3930183,1,1,40,00:01:40.024,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,49.2,50.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,1.0,38.0,Carry,Denis Vavro,Slovakia,True,70.8,False,False,False
138459,3930183,1,1,40,00:01:40.024,Carry,Denis Vavro,Slovakia,Slovakia,49.2,50.9,,2.189874,From Throw In,,,,,,,,,,,,False,55.8,53.0,6.926037828369112,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,1.0,40.0,Pass,Denis Vavro,Slovakia,True,70.8,False,False,False
138460,3930183,1,1,42,00:01:42.214,Pass,Denis Vavro,Slovakia,Slovakia,55.8,53.0,,2.991413,From Throw In,Ondrej Duda,52.76438,High Pass,Incomplete,-0.65638894,97.6,20.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,1.0,40.0,Ball Receipt*,Ondrej Duda,Slovakia,True,64.2,False,False,False
138461,3930183,1,1,45,00:01:45.206,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,98.8,22.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,1.0,42.0,Duel,Ondrej Duda,Slovakia,True,21.200000000000003,False,True,False
138462,3930183,1,1,45,00:01:45.206,Duel,Ondrej Duda,Slovakia,Slovakia,97.6,20.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,45.0,Pass,Andrei Florin Ratiu,Romania,False,22.400000000000006,False,True,False
138463,3930183,1,1,45,00:01:45.206,Pass,Andrei Florin Ratiu,Romania,Romania,22.5,59.3,True,1.544692,Regular Play,Răzvan Gabriel Marin,7.5960517,High Pass,,-0.28010798,29.8,57.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,2,0,0,Duel,Ondrej Duda,Slovakia,1.0,45.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,97.5,False,False,False
138464,3930183,1,1,46,00:01:46.750,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,29.8,57.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Pass,Andrei Florin Ratiu,Romania,1.0,45.0,Carry,Răzvan Gabriel Marin,Romania,True,90.2,False,False,False
138465,3930183,1,1,46,00:01:46.750,Carry,Răzvan Gabriel Marin,Romania,Romania,29.8,57.2,,0.217284,Regular Play,,,,,,,,,,,,False,30.0,57.4,0.2828427124746155,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,1.0,46.0,Pass,Răzvan Gabriel Marin,Romania,True,90.2,False,False,False
138466,3930183,1,1,46,00:01:46.968,Pass,Răzvan Gabriel Marin,Romania,Romania,30.0,57.4,,0.72064,Regular Play,Ianis Hagi,10.331021,Low Pass,,1.098491,34.7,66.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Carry,Răzvan Gabriel Marin,Romania,1.0,46.0,Ball Receipt*,Ianis Hagi,Romania,True,90.0,False,False,False
