event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
80350,3930177,1,1,9,00:01:09.597,Carry,Andrew Robertson,Scotland,Scotland,56.5,13.5,,2.368443,From Free Kick,,,,,,,,,,,,False,56.3,16.5,3.006659275674582,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Andrew Robertson,Scotland,1.0,9.0,Pass,Andrew Robertson,Scotland,True,63.5,False,False,False
80351,3930177,1,1,11,00:01:11.965,Pass,Andrew Robertson,Scotland,Scotland,56.3,16.5,,2.308716,From Free Kick,Grant Campbell Hanley,27.111805,Ground Pass,,2.0624893,43.5,40.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Andrew Robertson,Scotland,1.0,9.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,63.7,False,False,False
80352,3930177,1,1,14,00:01:14.274,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,43.5,40.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,1.0,11.0,Carry,Grant Campbell Hanley,Scotland,True,76.5,False,False,False
80353,3930177,1,1,14,00:01:14.274,Carry,Grant Campbell Hanley,Scotland,Scotland,43.5,40.4,,2.476883,From Free Kick,,,,,,,,,,,,False,48.2,46.4,7.621679604916493,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,1.0,14.0,Pass,Grant Campbell Hanley,Scotland,True,76.5,False,False,False
80354,3930177,1,1,16,00:01:16.751,Pass,Grant Campbell Hanley,Scotland,Scotland,48.2,46.4,,1.004269,From Free Kick,Billy Gilmour,8.285529,Ground Pass,,-0.4096461,55.8,43.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,1.0,14.0,Ball Receipt*,Billy Gilmour,Scotland,True,71.8,False,False,False
80355,3930177,1,1,17,00:01:17.755,Ball Receipt*,Billy Gilmour,Scotland,Scotland,55.8,43.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,1.0,16.0,Carry,Billy Gilmour,Scotland,True,64.2,False,False,False
80356,3930177,1,1,17,00:01:17.755,Carry,Billy Gilmour,Scotland,Scotland,55.8,43.1,,2.571018,From Free Kick,,,,,,,,,,,,False,56.1,58.1,15.002999700059986,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,1.0,17.0,Pass,Billy Gilmour,Scotland,True,64.2,False,False,False
80357,3930177,1,1,20,00:01:20.326,Pass,Billy Gilmour,Scotland,Scotland,56.1,58.1,,1.224303,From Free Kick,Jack Hendry,11.604309,Ground Pass,,2.3927636,47.6,66.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Billy Gilmour,Scotland,1.0,17.0,Ball Receipt*,Jack Hendry,Scotland,True,63.9,False,False,False
80358,3930177,1,1,21,00:01:21.550,Ball Receipt*,Jack Hendry,Scotland,Scotland,47.6,66.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,1.0,20.0,Carry,Jack Hendry,Scotland,True,72.4,False,False,False
80359,3930177,1,1,21,00:01:21.550,Carry,Jack Hendry,Scotland,Scotland,47.6,66.0,,3.626905,From Free Kick,,,,,,,,,,,,False,52.0,60.4,7.121797525905943,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,1.0,21.0,Pass,Jack Hendry,Scotland,True,72.4,False,False,False
80360,3930177,1,1,25,00:01:25.177,Pass,Jack Hendry,Scotland,Scotland,52.0,60.4,,1.456547,From Free Kick,Grant Campbell Hanley,21.219095,Ground Pass,,-1.8970178,45.2,40.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Jack Hendry,Scotland,1.0,21.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,68.0,False,False,False
80361,3930177,1,1,26,00:01:26.634,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,45.2,40.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,1.0,25.0,Carry,Grant Campbell Hanley,Scotland,True,74.8,False,False,False
80362,3930177,1,1,26,00:01:26.634,Carry,Grant Campbell Hanley,Scotland,Scotland,45.2,40.3,,3.604357,From Free Kick,,,,,,,,,,,,False,49.0,33.7,7.6157731058639015,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,1.0,26.0,Pass,Grant Campbell Hanley,Scotland,True,74.8,False,False,False
80363,3930177,1,1,30,00:01:30.238,Pass,Grant Campbell Hanley,Scotland,Scotland,49.0,33.7,,1.518361,From Free Kick,Billy Gilmour,10.904128,Ground Pass,,0.9548112,55.3,42.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,1.0,26.0,Ball Receipt*,Billy Gilmour,Scotland,True,71.0,False,False,False
80364,3930177,1,1,31,00:01:31.756,Ball Receipt*,Billy Gilmour,Scotland,Scotland,55.3,42.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,1.0,30.0,Carry,Billy Gilmour,Scotland,True,64.7,False,False,False
80365,3930177,1,1,31,00:01:31.756,Carry,Billy Gilmour,Scotland,Scotland,55.3,42.6,True,1.589752,From Free Kick,,,,,,,,,,,,False,55.9,42.6,0.6000000000000014,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,1.0,31.0,Pressure,Callum Styles,Hungary,False,64.7,False,False,False
80366,3930177,1,1,32,00:01:32.608,Pressure,Callum Styles,Hungary,Scotland,61.2,37.8,,0.615457,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Billy Gilmour,Scotland,1.0,31.0,Pass,Billy Gilmour,Scotland,False,58.8,False,False,False
80367,3930177,1,1,33,00:01:33.346,Pass,Billy Gilmour,Scotland,Scotland,55.9,42.6,,0.962228,From Free Kick,Che Adams,19.71218,Low Pass,,0.10673567,75.5,44.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Callum Styles,Hungary,1.0,32.0,Ball Receipt*,Che Adams,Scotland,True,64.1,False,False,True
80368,3930177,1,1,34,00:01:34.308,Ball Receipt*,Che Adams,Scotland,Scotland,75.5,44.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,1.0,33.0,Carry,Che Adams,Scotland,True,44.5,False,False,False
80369,3930177,1,1,34,00:01:34.308,Carry,Che Adams,Scotland,Scotland,75.5,44.7,True,1.474032,From Free Kick,,,,,,,,,,,,False,70.4,49.9,7.2835430938520505,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Che Adams,Scotland,1.0,34.0,Pressure,Callum Styles,Hungary,False,44.5,False,False,False
80370,3930177,1,1,35,00:01:35.562,Pressure,Callum Styles,Hungary,Scotland,51.1,32.1,,0.355483,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Che Adams,Scotland,1.0,34.0,Pass,Che Adams,Scotland,False,68.9,False,False,False
80371,3930177,1,1,35,00:01:35.782,Pass,Che Adams,Scotland,Scotland,70.4,49.9,True,1.144113,From Free Kick,John McGinn,16.102795,Ground Pass,,1.5894277,70.1,66.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Callum Styles,Hungary,1.0,35.0,Pressure,Márton Dárdai,Hungary,False,49.599999999999994,False,False,True
80372,3930177,1,1,36,00:01:36.824,Pressure,Márton Dárdai,Hungary,Scotland,48.6,15.9,,3.436437,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Che Adams,Scotland,1.0,35.0,Ball Receipt*,John McGinn,Scotland,False,71.4,False,False,False
80373,3930177,1,1,36,00:01:36.927,Ball Receipt*,John McGinn,Scotland,Scotland,70.1,66.0,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Márton Dárdai,Hungary,1.0,36.0,Carry,John McGinn,Scotland,True,49.900000000000006,False,False,True
80374,3930177,1,1,36,00:01:36.927,Carry,John McGinn,Scotland,Scotland,70.1,66.0,True,1.972568,From Free Kick,,,,,,,,,,,,False,71.2,64.8,1.6278820596099786,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,John McGinn,Scotland,1.0,36.0,Pressure,Roland Sallai,Hungary,False,49.900000000000006,False,False,False
80375,3930177,1,1,37,00:01:37.472,Pressure,Roland Sallai,Hungary,Scotland,49.2,16.5,,1.489906,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,John McGinn,Scotland,1.0,36.0,Dribbled Past,Roland Sallai,Hungary,True,70.8,False,False,False
80376,3930177,1,1,38,00:01:38.899,Dribbled Past,Roland Sallai,Hungary,Scotland,48.9,15.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Roland Sallai,Hungary,1.0,37.0,Dribble,John McGinn,Scotland,False,71.1,False,False,True
80377,3930177,1,1,38,00:01:38.899,Dribble,John McGinn,Scotland,Scotland,71.2,64.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Dribbled Past,Roland Sallai,Hungary,1.0,38.0,Carry,John McGinn,Scotland,True,48.8,False,False,False
80378,3930177,1,1,38,00:01:38.899,Carry,John McGinn,Scotland,Scotland,71.2,64.8,True,1.513605,From Free Kick,,,,,,,,,,,,False,73.7,63.0,3.080584360149871,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Dribble,John McGinn,Scotland,1.0,38.0,Foul Committed,Márton Dárdai,Hungary,False,48.8,False,False,False
80379,3930177,1,1,40,00:01:40.413,Foul Committed,Márton Dárdai,Hungary,Scotland,46.4,17.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,John McGinn,Scotland,1.0,38.0,Foul Won,John McGinn,Scotland,False,73.6,False,False,False
80380,3930177,1,1,40,00:01:40.413,Foul Won,John McGinn,Scotland,Scotland,73.7,63.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Foul Committed,Márton Dárdai,Hungary,1.0,40.0,Pass,Billy Gilmour,Scotland,True,46.3,False,False,False
80381,3930177,1,2,6,00:02:06.126,Pass,Billy Gilmour,Scotland,Scotland,77.2,62.8,,1.939033,From Free Kick,,41.539017,High Pass,Unknown,-0.8245604,105.4,32.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Foul Won,John McGinn,Scotland,1.0,40.0,Foul Committed,Grant Campbell Hanley,Scotland,True,42.8,False,False,False
80382,3930177,1,2,8,00:02:08.072,Foul Committed,Grant Campbell Hanley,Scotland,Scotland,105.4,32.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,2.0,6.0,Foul Won,András Schäfer,Hungary,False,14.599999999999994,False,True,False
80383,3930177,1,2,8,00:02:08.072,Foul Won,András Schäfer,Hungary,Scotland,14.7,47.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Foul Committed,Grant Campbell Hanley,Scotland,2.0,8.0,Pass,Péter Gulácsi,Hungary,True,105.3,False,False,False
80384,3930177,1,2,31,00:02:31.381,Pass,Péter Gulácsi,Hungary,Hungary,14.7,47.8,,1.395871,From Free Kick,Endre Botka,32.138607,Ground Pass,,0.86689496,35.5,72.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,1,5,0,0,Foul Won,András Schäfer,Hungary,2.0,8.0,Ball Receipt*,Endre Botka,Hungary,True,105.3,False,False,False
80385,3930177,1,2,32,00:02:32.777,Ball Receipt*,Endre Botka,Hungary,Hungary,35.5,72.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Péter Gulácsi,Hungary,2.0,31.0,Pass,Endre Botka,Hungary,True,84.5,False,False,False
80386,3930177,1,2,33,00:02:33.521,Pass,Endre Botka,Hungary,Hungary,35.7,73.4,,1.678521,From Free Kick,Willi Orban,18.085354,Ground Pass,,-2.4737601,21.5,62.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Endre Botka,Hungary,2.0,32.0,Ball Receipt*,Willi Orban,Hungary,True,84.3,False,False,False
80387,3930177,1,2,35,00:02:35.199,Ball Receipt*,Willi Orban,Hungary,Hungary,21.5,62.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Endre Botka,Hungary,2.0,33.0,Carry,Willi Orban,Hungary,True,98.5,False,False,False
80388,3930177,1,2,35,00:02:35.199,Carry,Willi Orban,Hungary,Hungary,21.5,62.2,,2.013899,From Free Kick,,,,,,,,,,,,False,23.3,58.6,4.024922359499623,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Willi Orban,Hungary,2.0,35.0,Pass,Willi Orban,Hungary,True,98.5,False,False,False
80389,3930177,1,2,37,00:02:37.213,Pass,Willi Orban,Hungary,Hungary,23.3,58.6,,1.660321,From Free Kick,Péter Gulácsi,19.178373,Ground Pass,,-2.3967626,9.2,45.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Willi Orban,Hungary,2.0,35.0,Ball Receipt*,Péter Gulácsi,Hungary,True,96.7,False,False,False
80390,3930177,1,2,38,00:02:38.874,Ball Receipt*,Péter Gulácsi,Hungary,Hungary,9.2,45.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,1,5,0,0,Pass,Willi Orban,Hungary,2.0,37.0,Carry,Péter Gulácsi,Hungary,True,110.8,False,False,False
80391,3930177,1,2,38,00:02:38.874,Carry,Péter Gulácsi,Hungary,Hungary,9.2,45.6,True,1.943387,From Free Kick,,,,,,,,,,,,False,9.8,48.0,2.4738633753705956,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Péter Gulácsi,Hungary,2.0,38.0,Pressure,Che Adams,Scotland,False,110.8,False,False,False
80392,3930177,1,2,39,00:02:39.733,Pressure,Che Adams,Scotland,Hungary,106.0,39.7,,1.079716,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Carry,Péter Gulácsi,Hungary,2.0,38.0,Pass,Péter Gulácsi,Hungary,False,14.0,False,True,False
80393,3930177,1,2,40,00:02:40.817,Pass,Péter Gulácsi,Hungary,Hungary,9.8,48.0,,2.703683,From Free Kick,Barnabás Varga,53.995926,High Pass,,0.1487068,63.2,56.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Che Adams,Scotland,2.0,39.0,Ball Receipt*,Barnabás Varga,Hungary,True,110.2,False,False,True
80394,3930177,1,2,43,00:02:43.521,Ball Receipt*,Barnabás Varga,Hungary,Hungary,63.2,56.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,1,0,Pass,Péter Gulácsi,Hungary,2.0,40.0,Pass,Barnabás Varga,Hungary,True,56.8,False,False,False
80395,3930177,1,2,43,00:02:43.581,Pass,Barnabás Varga,Hungary,Hungary,63.2,56.0,,0.469991,From Free Kick,Bendegúz Bolla,7.6655073,Low Pass,Incomplete,0.1308274,70.8,57.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,1,0,Ball Receipt*,Barnabás Varga,Hungary,2.0,43.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,56.8,False,False,False
80396,3930177,1,2,44,00:02:44.051,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,73.1,71.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Barnabás Varga,Hungary,2.0,43.0,Pass,Grant Campbell Hanley,Scotland,False,46.900000000000006,False,False,False
80397,3930177,1,2,44,00:02:44.051,Pass,Grant Campbell Hanley,Scotland,Hungary,49.3,23.1,,1.988369,From Free Kick,Callum McGregor,14.080128,High Pass,Incomplete,-1.2827408,53.3,9.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,2.0,44.0,Ball Receipt*,Callum McGregor,Scotland,True,70.7,False,False,False
80398,3930177,1,2,46,00:02:46.040,Ball Receipt*,Callum McGregor,Scotland,Hungary,56.7,19.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,2.0,44.0,Pass,Dominik Szoboszlai,Hungary,False,63.3,False,False,False
80399,3930177,1,2,46,00:02:46.040,Pass,Dominik Szoboszlai,Hungary,Hungary,66.8,70.5,,1.609919,From Free Kick,Bendegúz Bolla,17.741758,High Pass,,0.30927348,83.7,75.9,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Callum McGregor,Scotland,2.0,46.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,53.2,False,False,False
80400,3930177,1,2,47,00:02:47.650,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,83.7,75.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Dominik Szoboszlai,Hungary,2.0,46.0,Carry,Bendegúz Bolla,Hungary,True,36.3,False,False,False
80401,3930177,1,2,47,00:02:47.650,Carry,Bendegúz Bolla,Hungary,Hungary,83.7,75.9,,0.04,From Free Kick,,,,,,,,,,,,False,83.7,76.4,0.5,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,2.0,47.0,Miscontrol,Bendegúz Bolla,Hungary,True,36.3,False,False,False
80402,3930177,1,2,47,00:02:47.690,Miscontrol,Bendegúz Bolla,Hungary,Hungary,83.7,76.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Bendegúz Bolla,Hungary,2.0,47.0,Ball Recovery,Scott McKenna,Scotland,False,36.3,False,False,False
80403,3930177,1,2,48,00:02:48.050,Ball Recovery,Scott McKenna,Scotland,Scotland,28.8,5.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Miscontrol,Bendegúz Bolla,Hungary,2.0,47.0,Carry,Scott McKenna,Scotland,True,91.2,False,False,False
80404,3930177,1,2,48,00:02:48.050,Carry,Scott McKenna,Scotland,Scotland,28.8,5.3,True,2.170805,Regular Play,,,,,,,,,,,,False,15.4,5.0,13.403357788255898,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Recovery,Scott McKenna,Scotland,2.0,48.0,Pressure,Bendegúz Bolla,Hungary,False,91.2,False,False,False
80405,3930177,1,2,48,00:02:48.973,Pressure,Bendegúz Bolla,Hungary,Scotland,93.9,74.9,,1.33986,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Scott McKenna,Scotland,2.0,48.0,Pass,Scott McKenna,Scotland,False,26.099999999999994,False,False,False
80406,3930177,1,2,50,00:02:50.221,Pass,Scott McKenna,Scotland,Scotland,15.4,5.0,True,0.092161,Regular Play,,2.280351,Low Pass,Incomplete,-0.26625204,17.6,4.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Bendegúz Bolla,Hungary,2.0,48.0,Block,Bendegúz Bolla,Hungary,False,104.6,False,False,False
80407,3930177,1,2,50,00:02:50.313,Block,Bendegúz Bolla,Hungary,Scotland,102.5,75.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Scott McKenna,Scotland,2.0,50.0,Pass,Andrew Robertson,Scotland,False,17.5,False,True,False
80408,3930177,1,3,11,00:03:11.856,Pass,Andrew Robertson,Scotland,Scotland,16.9,0.1,,1.423373,From Throw In,Callum McGregor,27.877232,High Pass,,0.6786625,38.6,17.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Block,Bendegúz Bolla,Hungary,2.0,50.0,Ball Receipt*,Callum McGregor,Scotland,True,103.1,False,False,False
80409,3930177,1,3,13,00:03:13.279,Ball Receipt*,Callum McGregor,Scotland,Scotland,38.6,17.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,3.0,11.0,Miscontrol,Callum McGregor,Scotland,True,81.4,False,False,False
80410,3930177,1,3,13,00:03:13.279,Miscontrol,Callum McGregor,Scotland,Scotland,38.6,17.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,3.0,13.0,Duel,Callum Styles,Hungary,False,81.4,False,False,False
80411,3930177,1,3,14,00:03:14.654,Duel,Callum Styles,Hungary,Scotland,74.6,64.1,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Miscontrol,Callum McGregor,Scotland,3.0,13.0,Pass,Billy Gilmour,Scotland,False,45.400000000000006,False,False,False
80412,3930177,1,3,14,00:03:14.654,Pass,Billy Gilmour,Scotland,Scotland,45.5,16.0,True,1.439357,From Throw In,Che Adams,11.452948,Low Pass,Incomplete,0.096193425,56.9,17.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Duel,Callum Styles,Hungary,3.0,14.0,Ball Receipt*,Che Adams,Scotland,True,74.5,False,False,False
80413,3930177,1,3,16,00:03:16.093,Ball Receipt*,Che Adams,Scotland,Scotland,55.9,11.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,3.0,14.0,Clearance,Willi Orban,Hungary,False,64.1,False,False,False
80414,3930177,1,3,16,00:03:16.093,Clearance,Willi Orban,Hungary,Scotland,63.2,63.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Che Adams,Scotland,3.0,16.0,Pass,Roland Sallai,Hungary,True,56.8,False,False,False
80415,3930177,1,3,17,00:03:17.256,Pass,Roland Sallai,Hungary,Scotland,71.1,60.2,,2.604511,From Throw In,Bendegúz Bolla,22.227236,High Pass,Out,1.0991006,81.2,80.0,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Clearance,Willi Orban,Hungary,3.0,16.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,48.900000000000006,False,False,False
80416,3930177,1,3,19,00:03:19.860,Ball Receipt*,Bendegúz Bolla,Hungary,Scotland,71.6,74.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Roland Sallai,Hungary,3.0,17.0,Pass,Andrew Robertson,Scotland,False,48.400000000000006,False,False,False
