event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,France_score,Poland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
132539,3938643,1,24,39,00:24:39.443,Pressure,Bradley Barcola,France,Poland,92.1,7.4,,0.228745,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Piotr Zieliński,Poland,24.0,38.0,Ball Receipt*,Przemysław Frankowski,Poland,False,27.900000000000006,False,False,False
132540,3938643,1,24,39,00:24:39.444,Ball Receipt*,Przemysław Frankowski,Poland,Poland,29.4,75.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Bradley Barcola,France,24.0,39.0,Carry,Przemysław Frankowski,Poland,True,90.6,False,False,True
132541,3938643,1,24,39,00:24:39.444,Carry,Przemysław Frankowski,Poland,Poland,29.4,75.3,True,0.274148,Regular Play,,,,,,,,,,,,False,29.8,76.9,1.649242250247073,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Przemysław Frankowski,Poland,24.0,39.0,Pass,Przemysław Frankowski,Poland,True,90.6,False,False,False
132542,3938643,1,24,39,00:24:39.718,Pass,Przemysław Frankowski,Poland,Poland,29.8,76.9,,0.637096,Regular Play,Piotr Zieliński,7.3109508,Ground Pass,,-1.5160565,30.2,69.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Przemysław Frankowski,Poland,24.0,39.0,Ball Receipt*,Piotr Zieliński,Poland,True,90.2,False,False,False
132543,3938643,1,24,40,00:24:40.355,Ball Receipt*,Piotr Zieliński,Poland,Poland,30.2,69.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,24.0,39.0,Carry,Piotr Zieliński,Poland,True,89.8,False,False,False
132544,3938643,1,24,40,00:24:40.355,Carry,Piotr Zieliński,Poland,Poland,30.2,69.6,,3.396768,Regular Play,,,,,,,,,,,,False,30.4,54.9,14.701360481261585,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Piotr Zieliński,Poland,24.0,40.0,Pass,Piotr Zieliński,Poland,True,89.8,False,False,False
132545,3938643,1,24,43,00:24:43.752,Pass,Piotr Zieliński,Poland,Poland,30.4,54.9,,1.22597,Regular Play,Kacper Urbanski,21.176638,Ground Pass,,-0.085102014,51.5,53.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Piotr Zieliński,Poland,24.0,40.0,Ball Receipt*,Kacper Urbanski,Poland,True,89.6,False,False,False
132546,3938643,1,24,44,00:24:44.978,Ball Receipt*,Kacper Urbanski,Poland,Poland,51.5,53.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Piotr Zieliński,Poland,24.0,43.0,Carry,Kacper Urbanski,Poland,True,68.5,False,False,False
132547,3938643,1,24,44,00:24:44.978,Carry,Kacper Urbanski,Poland,Poland,51.5,53.1,True,0.803871,Regular Play,,,,,,,,,,,,False,50.3,51.4,2.080865204668485,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,24.0,44.0,Pressure,William Saliba,France,False,68.5,False,False,False
132548,3938643,1,24,45,00:24:45.116,Pressure,William Saliba,France,Poland,64.6,29.1,,0.979568,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kacper Urbanski,Poland,24.0,44.0,Pass,Kacper Urbanski,Poland,False,55.400000000000006,False,False,False
132549,3938643,1,24,45,00:24:45.782,Pass,Kacper Urbanski,Poland,Poland,50.3,51.4,True,0.798338,Regular Play,Jakub Moder,11.696581,Ground Pass,,-3.012996,38.7,49.9,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pressure,William Saliba,France,24.0,45.0,Ball Receipt*,Jakub Moder,Poland,True,69.7,False,False,True
132550,3938643,1,24,46,00:24:46.580,Ball Receipt*,Jakub Moder,Poland,Poland,38.7,49.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Kacper Urbanski,Poland,24.0,45.0,Carry,Jakub Moder,Poland,True,81.3,False,False,False
132551,3938643,1,24,46,00:24:46.580,Carry,Jakub Moder,Poland,Poland,38.7,49.9,,0.071525,Regular Play,,,,,,,,,,,,False,38.7,49.9,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,24.0,46.0,Pass,Jakub Moder,Poland,True,81.3,False,False,False
132552,3938643,1,24,46,00:24:46.652,Pass,Jakub Moder,Poland,Poland,38.7,49.9,,2.048759,Regular Play,Robert Lewandowski,11.567627,Ground Pass,Incomplete,-0.6071849,48.2,43.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jakub Moder,Poland,24.0,46.0,Ball Receipt*,Robert Lewandowski,Poland,True,81.3,False,False,False
132553,3938643,1,24,48,00:24:48.701,Ball Receipt*,Robert Lewandowski,Poland,Poland,57.2,34.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jakub Moder,Poland,24.0,46.0,Ball Recovery,Ousmane Dembélé,France,False,62.8,False,False,False
132554,3938643,1,24,48,00:24:48.701,Ball Recovery,Ousmane Dembélé,France,Poland,71.9,36.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Robert Lewandowski,Poland,24.0,48.0,Carry,Ousmane Dembélé,France,True,48.099999999999994,False,False,False
132555,3938643,1,24,48,00:24:48.701,Carry,Ousmane Dembélé,France,Poland,71.9,36.8,,1.512358,Regular Play,,,,,,,,,,,,False,75.8,33.3,5.240229002629555,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Recovery,Ousmane Dembélé,France,24.0,48.0,Pass,Ousmane Dembélé,France,True,48.099999999999994,False,False,False
132556,3938643,1,24,50,00:24:50.213,Pass,Ousmane Dembélé,France,Poland,75.8,33.3,,1.800656,Regular Play,Bradley Barcola,31.851217,Ground Pass,,-0.82981336,97.3,9.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Ousmane Dembélé,France,24.0,48.0,Ball Receipt*,Bradley Barcola,France,True,44.2,False,False,False
132557,3938643,1,24,52,00:24:52.014,Ball Receipt*,Bradley Barcola,France,Poland,97.3,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Ousmane Dembélé,France,24.0,50.0,Carry,Bradley Barcola,France,True,22.700000000000003,False,True,False
132558,3938643,1,24,52,00:24:52.014,Carry,Bradley Barcola,France,Poland,97.3,9.8,,3.441997,Regular Play,,,,,,,,,,,,False,110.6,20.4,17.007351351694947,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Bradley Barcola,France,24.0,52.0,Pass,Bradley Barcola,France,True,22.700000000000003,False,True,False
132559,3938643,1,24,55,00:24:55.456,Pass,Bradley Barcola,France,Poland,110.6,20.4,,0.391595,Regular Play,N'Golo Kanté,14.327945,Ground Pass,Incomplete,1.2291808,115.4,33.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Bradley Barcola,France,24.0,52.0,Ball Receipt*,N'Golo Kanté,France,True,9.400000000000006,False,True,False
132560,3938643,1,24,55,00:24:55.847,Ball Receipt*,N'Golo Kanté,France,Poland,112.1,39.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Bradley Barcola,France,24.0,55.0,Clearance,Jan Bednarek,Poland,False,7.900000000000006,False,True,False
132561,3938643,1,24,55,00:24:55.847,Clearance,Jan Bednarek,Poland,Poland,4.7,46.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,N'Golo Kanté,France,24.0,55.0,Pass,Ousmane Dembélé,France,False,115.3,False,False,False
132562,3938643,1,25,32,00:25:32.378,Pass,Ousmane Dembélé,France,France,120.0,0.1,,1.681751,From Corner,Adrien Rabiot,42.109974,High Pass,Incomplete,1.6707013,115.8,42.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Clearance,Jan Bednarek,Poland,24.0,55.0,Ball Receipt*,Adrien Rabiot,France,True,0.0,False,True,False
132563,3938643,1,25,34,00:25:34.060,Ball Receipt*,Adrien Rabiot,France,France,115.6,44.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Ousmane Dembélé,France,25.0,32.0,Goal Keeper,Łukasz Skorupski,Poland,False,4.400000000000006,False,True,False
132564,3938643,1,25,34,00:25:34.060,Goal Keeper,Łukasz Skorupski,Poland,Poland,4.3,38.1,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Adrien Rabiot,France,25.0,34.0,Carry,Łukasz Skorupski,Poland,True,115.7,False,False,False
132565,3938643,1,25,34,00:25:34.060,Carry,Łukasz Skorupski,Poland,Poland,4.3,38.1,,16.828896,From Keeper,,,,,,,,,,,,False,15.0,36.8,10.778682665335314,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Goal Keeper,Łukasz Skorupski,Poland,25.0,34.0,Pass,Łukasz Skorupski,Poland,True,115.7,False,False,False
132566,3938643,1,25,50,00:25:50.889,Pass,Łukasz Skorupski,Poland,Poland,15.0,36.8,,1.241752,From Keeper,Jakub Moder,14.785128,Ground Pass,,0.52417964,27.8,44.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Carry,Łukasz Skorupski,Poland,25.0,34.0,Ball Receipt*,Jakub Moder,Poland,True,105.0,False,False,False
132567,3938643,1,25,52,00:25:52.130,Ball Receipt*,Jakub Moder,Poland,Poland,27.8,44.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Łukasz Skorupski,Poland,25.0,50.0,Carry,Jakub Moder,Poland,True,92.2,False,False,False
132568,3938643,1,25,52,00:25:52.130,Carry,Jakub Moder,Poland,Poland,27.8,44.2,,2.171852,From Keeper,,,,,,,,,,,,False,35.4,48.1,8.542247947700883,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,25.0,52.0,Pass,Jakub Moder,Poland,True,92.2,False,False,False
132569,3938643,1,25,54,00:25:54.302,Pass,Jakub Moder,Poland,Poland,35.4,48.1,,0.94433,From Keeper,Piotr Zieliński,14.534442,Ground Pass,,0.9961517,43.3,60.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jakub Moder,Poland,25.0,52.0,Ball Receipt*,Piotr Zieliński,Poland,True,84.6,False,False,False
132570,3938643,1,25,55,00:25:55.247,Ball Receipt*,Piotr Zieliński,Poland,Poland,43.3,60.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jakub Moder,Poland,25.0,54.0,Carry,Piotr Zieliński,Poland,True,76.7,False,False,False
132571,3938643,1,25,55,00:25:55.247,Carry,Piotr Zieliński,Poland,Poland,43.3,60.3,True,5.096787,From Keeper,,,,,,,,,,,,False,40.0,68.4,8.746427842267957,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Piotr Zieliński,Poland,25.0,55.0,Pressure,Adrien Rabiot,France,False,76.7,False,False,False
132572,3938643,1,26,0,00:26:00.089,Pressure,Adrien Rabiot,France,Poland,77.7,14.6,,0.325844,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Piotr Zieliński,Poland,25.0,55.0,Pass,Piotr Zieliński,Poland,False,42.3,False,False,False
132573,3938643,1,26,0,00:26:00.343,Pass,Piotr Zieliński,Poland,Poland,40.0,68.4,True,1.2679,From Keeper,Przemysław Frankowski,8.962701,Ground Pass,,2.1897488,34.8,75.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Adrien Rabiot,France,26.0,0.0,Ball Receipt*,Przemysław Frankowski,Poland,True,80.0,False,False,True
132574,3938643,1,26,1,00:26:01.611,Ball Receipt*,Przemysław Frankowski,Poland,Poland,34.8,75.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Piotr Zieliński,Poland,26.0,0.0,Carry,Przemysław Frankowski,Poland,True,85.2,False,False,False
132575,3938643,1,26,1,00:26:01.611,Carry,Przemysław Frankowski,Poland,Poland,34.8,75.7,,1.328342,From Keeper,,,,,,,,,,,,False,35.0,75.5,0.28284271247462306,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Przemysław Frankowski,Poland,26.0,1.0,Pass,Przemysław Frankowski,Poland,True,85.2,False,False,False
132576,3938643,1,26,2,00:26:02.940,Pass,Przemysław Frankowski,Poland,Poland,35.0,75.5,,1.408976,From Keeper,Kacper Urbanski,19.296114,Ground Pass,,-0.70469147,49.7,63.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Przemysław Frankowski,Poland,26.0,1.0,Ball Receipt*,Kacper Urbanski,Poland,True,85.0,False,False,False
132577,3938643,1,26,4,00:26:04.349,Ball Receipt*,Kacper Urbanski,Poland,Poland,49.7,63.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,26.0,2.0,Carry,Kacper Urbanski,Poland,True,70.3,False,False,False
132578,3938643,1,26,4,00:26:04.349,Carry,Kacper Urbanski,Poland,Poland,49.7,63.0,True,2.079123,From Keeper,,,,,,,,,,,,False,61.7,67.5,12.816005617976296,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,26.0,4.0,Pressure,N'Golo Kanté,France,False,70.3,False,False,False
132579,3938643,1,26,4,00:26:04.648,Pressure,N'Golo Kanté,France,Poland,71.6,18.3,,1.874616,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kacper Urbanski,Poland,26.0,4.0,Pass,Kacper Urbanski,Poland,False,48.400000000000006,False,False,False
132580,3938643,1,26,6,00:26:06.428,Pass,Kacper Urbanski,Poland,Poland,61.7,67.5,True,0.802533,From Keeper,Piotr Zieliński,12.955694,Ground Pass,Incomplete,0.8345389,70.4,77.1,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pressure,N'Golo Kanté,France,26.0,4.0,Ball Receipt*,Piotr Zieliński,Poland,True,58.3,False,False,False
132581,3938643,1,26,7,00:26:07.230,Ball Receipt*,Piotr Zieliński,Poland,Poland,69.4,78.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Kacper Urbanski,Poland,26.0,6.0,Pass,Adrien Rabiot,France,False,50.599999999999994,False,False,False
132582,3938643,1,26,7,00:26:07.230,Pass,Adrien Rabiot,France,France,49.7,3.0,,1.107308,Regular Play,Theo Bernard François Hernández,7.632169,Ground Pass,,0.09184612,57.3,3.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Piotr Zieliński,Poland,26.0,7.0,Ball Receipt*,Theo Bernard François Hernández,France,True,70.3,False,False,False
132583,3938643,1,26,8,00:26:08.338,Ball Receipt*,Theo Bernard François Hernández,France,France,57.3,3.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,26.0,7.0,Carry,Theo Bernard François Hernández,France,True,62.7,False,False,False
132584,3938643,1,26,8,00:26:08.338,Carry,Theo Bernard François Hernández,France,France,57.3,3.7,,0.553515,Regular Play,,,,,,,,,,,,False,57.3,3.7,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,26.0,8.0,Pass,Theo Bernard François Hernández,France,True,62.7,False,False,False
132585,3938643,1,26,8,00:26:08.891,Pass,Theo Bernard François Hernández,France,France,57.3,3.7,,1.006082,Regular Play,Aurélien Djani Tchouaméni,6.8963757,Ground Pass,,1.8650309,55.3,10.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,26.0,8.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,62.7,False,False,False
132586,3938643,1,26,9,00:26:09.897,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,55.3,10.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,26.0,8.0,Carry,Aurélien Djani Tchouaméni,France,True,64.7,False,False,False
132587,3938643,1,26,9,00:26:09.897,Carry,Aurélien Djani Tchouaméni,France,France,55.3,10.3,,3.492623,Regular Play,,,,,,,,,,,,False,71.4,13.6,16.434719346554118,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,26.0,9.0,Pass,Aurélien Djani Tchouaméni,France,True,64.7,False,False,False
132588,3938643,1,26,13,00:26:13.390,Pass,Aurélien Djani Tchouaméni,France,France,71.4,13.6,,1.390472,Regular Play,Theo Bernard François Hernández,15.587815,Ground Pass,,-0.7218475,83.1,3.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,26.0,9.0,Ball Receipt*,Theo Bernard François Hernández,France,True,48.599999999999994,False,False,False
132589,3938643,1,26,14,00:26:14.780,Ball Receipt*,Theo Bernard François Hernández,France,France,83.1,3.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,26.0,13.0,Carry,Theo Bernard François Hernández,France,True,36.900000000000006,False,False,False
132590,3938643,1,26,14,00:26:14.780,Carry,Theo Bernard François Hernández,France,France,83.1,3.3,,1.377465,Regular Play,,,,,,,,,,,,False,84.3,3.0,1.236931687685301,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,26.0,14.0,Pass,Theo Bernard François Hernández,France,True,36.900000000000006,False,False,False
132591,3938643,1,26,16,00:26:16.158,Pass,Theo Bernard François Hernández,France,France,84.3,3.0,,1.626353,Regular Play,Adrien Rabiot,10.704205,Ground Pass,,3.1135626,73.6,3.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,26.0,14.0,Ball Receipt*,Adrien Rabiot,France,True,35.7,False,False,False
132592,3938643,1,26,17,00:26:17.784,Ball Receipt*,Adrien Rabiot,France,France,73.6,3.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,26.0,16.0,Carry,Adrien Rabiot,France,True,46.400000000000006,False,False,False
132593,3938643,1,26,17,00:26:17.784,Carry,Adrien Rabiot,France,France,73.6,3.3,,2.045472,Regular Play,,,,,,,,,,,,False,82.3,3.3,8.700000000000003,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,26.0,17.0,Pass,Adrien Rabiot,France,True,46.400000000000006,False,False,False
132594,3938643,1,26,19,00:26:19.829,Pass,Adrien Rabiot,France,France,82.3,3.3,,3.054975,Regular Play,Theo Bernard François Hernández,37.803837,Ground Pass,Out,0.07413445,120.0,6.1,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Adrien Rabiot,France,26.0,17.0,Ball Receipt*,Theo Bernard François Hernández,France,True,37.7,False,False,False
132595,3938643,1,26,22,00:26:22.884,Ball Receipt*,Theo Bernard François Hernández,France,France,107.7,8.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,26.0,19.0,Pass,Łukasz Skorupski,Poland,False,12.299999999999997,False,True,False
132596,3938643,1,26,57,00:26:57.303,Pass,Łukasz Skorupski,Poland,Poland,6.7,42.7,,1.812323,From Goal Kick,Paweł Dawidowicz,17.853851,Ground Pass,,-1.3448371,10.7,25.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Theo Bernard François Hernández,France,26.0,22.0,Ball Receipt*,Paweł Dawidowicz,Poland,True,113.3,False,False,False
132597,3938643,1,26,59,00:26:59.115,Ball Receipt*,Paweł Dawidowicz,Poland,Poland,10.7,25.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Łukasz Skorupski,Poland,26.0,57.0,Carry,Paweł Dawidowicz,Poland,True,109.3,False,False,False
132598,3938643,1,26,59,00:26:59.115,Carry,Paweł Dawidowicz,Poland,Poland,10.7,25.3,,0.950411,From Goal Kick,,,,,,,,,,,,False,10.7,25.3,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Paweł Dawidowicz,Poland,26.0,59.0,Pass,Paweł Dawidowicz,Poland,True,109.3,False,False,False
132599,3938643,1,27,0,00:27:00.066,Pass,Paweł Dawidowicz,Poland,Poland,10.7,25.3,,1.111496,From Goal Kick,Jakub Piotr Kiwior,26.637754,Ground Pass,,-1.0129929,24.8,2.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Paweł Dawidowicz,Poland,26.0,59.0,Ball Receipt*,Jakub Piotr Kiwior,Poland,True,109.3,False,False,False
132600,3938643,1,27,1,00:27:01.177,Ball Receipt*,Jakub Piotr Kiwior,Poland,Poland,24.8,2.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Paweł Dawidowicz,Poland,27.0,0.0,Carry,Jakub Piotr Kiwior,Poland,True,95.2,False,False,False
132601,3938643,1,27,1,00:27:01.177,Carry,Jakub Piotr Kiwior,Poland,Poland,24.8,2.7,True,0.986515,From Goal Kick,,,,,,,,,,,,False,25.9,3.1,1.1704699910719605,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Piotr Kiwior,Poland,27.0,1.0,Pressure,Ousmane Dembélé,France,False,95.2,False,False,False
132602,3938643,1,27,1,00:27:01.927,Pressure,Ousmane Dembélé,France,Poland,92.6,76.6,,0.331732,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Jakub Piotr Kiwior,Poland,27.0,1.0,Pass,Jakub Piotr Kiwior,Poland,False,27.400000000000006,False,False,False
132603,3938643,1,27,2,00:27:02.164,Pass,Jakub Piotr Kiwior,Poland,Poland,25.9,3.1,True,0.835765,From Goal Kick,Nicola Zalewski,11.723907,Ground Pass,,0.49798524,36.2,8.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Ousmane Dembélé,France,27.0,1.0,Pressure,Jules Koundé,France,False,94.1,False,False,True
132604,3938643,1,27,2,00:27:02.840,Pressure,Jules Koundé,France,Poland,82.0,73.7,,2.756732,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Jakub Piotr Kiwior,Poland,27.0,2.0,Ball Receipt*,Nicola Zalewski,Poland,False,38.0,False,False,False
132605,3938643,1,27,2,00:27:02.999,Ball Receipt*,Nicola Zalewski,Poland,Poland,36.2,8.7,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Jules Koundé,France,27.0,2.0,Carry,Nicola Zalewski,Poland,True,83.8,False,False,True
