event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
163445,3930169,1,7,46,00:07:46.128,Carry,Granit Xhaka,Switzerland,Switzerland,56.0,42.2,,1.520537,Regular Play,,,,,,,,,,,,False,53.6,37.5,5.277309920783507,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Granit Xhaka,Switzerland,7.0,46.0,Pass,Granit Xhaka,Switzerland,True,64.0,False,False,False
163446,3930169,1,7,47,00:07:47.648,Pass,Granit Xhaka,Switzerland,Switzerland,53.6,37.5,,0.78846,Regular Play,Ricardo Iván Rodríguez Araya,26.309694,Low Pass,,-1.4794482,56.0,11.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Carry,Granit Xhaka,Switzerland,7.0,46.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,66.4,False,False,False
163447,3930169,1,7,48,00:07:48.437,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,56.0,11.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Granit Xhaka,Switzerland,7.0,47.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,64.0,False,False,False
163448,3930169,1,7,48,00:07:48.437,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,56.0,11.3,,5.21387,Regular Play,,,,,,,,,,,,False,84.0,9.7,28.045677028732968,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,7.0,48.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,64.0,False,False,False
163449,3930169,1,7,53,00:07:53.651,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,84.0,9.7,,0.855126,Regular Play,Ruben Vargas,7.7201037,Ground Pass,,-1.2818209,86.2,2.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,1,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,7.0,48.0,Ball Receipt*,Ruben Vargas,Switzerland,True,36.0,False,False,False
163450,3930169,1,7,54,00:07:54.506,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,86.2,2.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,7.0,53.0,Carry,Ruben Vargas,Switzerland,True,33.8,False,False,False
163451,3930169,1,7,54,00:07:54.506,Carry,Ruben Vargas,Switzerland,Switzerland,86.2,2.3,,1.251075,Regular Play,,,,,,,,,,,,False,84.5,4.9,3.1064449134018153,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Ruben Vargas,Switzerland,7.0,54.0,Pass,Ruben Vargas,Switzerland,True,33.8,False,False,False
163452,3930169,1,7,55,00:07:55.757,Pass,Ruben Vargas,Switzerland,Switzerland,84.5,4.9,,1.050819,Regular Play,Granit Xhaka,20.12014,Ground Pass,,3.0968463,64.4,5.8,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Carry,Ruben Vargas,Switzerland,7.0,54.0,Ball Receipt*,Granit Xhaka,Switzerland,True,35.5,False,False,False
163453,3930169,1,7,56,00:07:56.808,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,64.4,5.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Ruben Vargas,Switzerland,7.0,55.0,Carry,Granit Xhaka,Switzerland,True,55.599999999999994,False,False,False
163454,3930169,1,7,56,00:07:56.808,Carry,Granit Xhaka,Switzerland,Switzerland,64.4,5.8,,1.410055,Regular Play,,,,,,,,,,,,False,62.6,7.0,2.1633307652783973,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Granit Xhaka,Switzerland,7.0,56.0,Pass,Granit Xhaka,Switzerland,True,55.599999999999994,False,False,False
163455,3930169,1,7,58,00:07:58.218,Pass,Granit Xhaka,Switzerland,Switzerland,62.6,7.0,,0.615941,Regular Play,Remo Freuler,16.964079,Ground Pass,,1.2900676,67.3,23.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Carry,Granit Xhaka,Switzerland,7.0,56.0,Ball Receipt*,Remo Freuler,Switzerland,True,57.4,False,False,False
163456,3930169,1,7,58,00:07:58.834,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,67.3,23.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Granit Xhaka,Switzerland,7.0,58.0,Pass,Remo Freuler,Switzerland,True,52.7,False,False,False
163457,3930169,1,7,58,00:07:58.834,Pass,Remo Freuler,Switzerland,Switzerland,66.0,23.1,,0.975077,Regular Play,Manuel Obafemi Akanji,12.467959,Low Pass,,2.6025486,55.3,29.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Remo Freuler,Switzerland,7.0,58.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,54.0,False,False,False
163458,3930169,1,7,59,00:07:59.809,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,55.3,29.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Remo Freuler,Switzerland,7.0,58.0,Carry,Manuel Obafemi Akanji,Switzerland,True,64.7,False,False,False
163459,3930169,1,7,59,00:07:59.809,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,55.3,29.5,True,3.146714,Regular Play,,,,,,,,,,,,False,47.4,47.9,20.024235316236172,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,7.0,59.0,Pressure,Scott McTominay,Scotland,False,64.7,False,False,False
163460,3930169,1,8,1,00:08:01.654,Pressure,Scott McTominay,Scotland,Switzerland,64.1,48.1,,1.344776,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,1,5,0,0,Carry,Manuel Obafemi Akanji,Switzerland,7.0,59.0,Pass,Manuel Obafemi Akanji,Switzerland,False,55.900000000000006,False,False,False
163461,3930169,1,8,2,00:08:02.956,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,47.4,47.9,True,1.400957,Regular Play,Fabian Lukas Schär,27.63838,Ground Pass,,1.2467574,56.2,74.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pressure,Scott McTominay,Scotland,8.0,1.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,72.6,False,False,True
163462,3930169,1,8,4,00:08:04.357,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,56.2,74.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Manuel Obafemi Akanji,Switzerland,8.0,2.0,Carry,Fabian Lukas Schär,Switzerland,True,63.8,False,False,False
163463,3930169,1,8,4,00:08:04.357,Carry,Fabian Lukas Schär,Switzerland,Switzerland,56.2,74.1,True,1.040698,Regular Play,,,,,,,,,,,,False,56.2,74.1,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,8.0,4.0,Pressure,John McGinn,Scotland,False,63.8,False,False,False
163464,3930169,1,8,4,00:08:04.494,Pressure,John McGinn,Scotland,Switzerland,63.8,10.0,,0.968749,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Carry,Fabian Lukas Schär,Switzerland,8.0,4.0,Pass,Fabian Lukas Schär,Switzerland,False,56.2,False,False,False
163465,3930169,1,8,5,00:08:05.397,Pass,Fabian Lukas Schär,Switzerland,Switzerland,56.2,74.1,True,1.113036,Regular Play,Xherdan Shaqiri,17.77892,Ground Pass,,-0.5973627,70.9,64.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pressure,John McGinn,Scotland,8.0,4.0,Pressure,Callum McGregor,Scotland,False,63.8,False,False,True
163466,3930169,1,8,6,00:08:06.301,Pressure,Callum McGregor,Scotland,Switzerland,54.9,15.6,,0.428228,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,5,0,0,Pass,Fabian Lukas Schär,Switzerland,8.0,5.0,Ball Receipt*,Xherdan Shaqiri,Switzerland,False,65.1,False,False,False
163467,3930169,1,8,6,00:08:06.510,Ball Receipt*,Xherdan Shaqiri,Switzerland,Switzerland,70.9,64.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pressure,Callum McGregor,Scotland,8.0,6.0,Pass,Xherdan Shaqiri,Switzerland,True,49.099999999999994,False,False,True
163468,3930169,1,8,6,00:08:06.510,Pass,Xherdan Shaqiri,Switzerland,Switzerland,71.9,63.6,True,1.524706,Regular Play,Remo Freuler,14.367324,Ground Pass,Incomplete,2.7184215,58.8,69.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Xherdan Shaqiri,Switzerland,8.0,6.0,Ball Receipt*,Remo Freuler,Switzerland,True,48.099999999999994,False,False,False
163469,3930169,1,8,8,00:08:08.035,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,57.9,64.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Xherdan Shaqiri,Switzerland,8.0,6.0,Pass,John McGinn,Scotland,False,62.1,False,False,False
163470,3930169,1,8,8,00:08:08.035,Pass,John McGinn,Scotland,Switzerland,61.3,10.6,,1.128075,Regular Play,Scott McTominay,10.307764,Ground Pass,,1.3258177,63.8,20.6,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Remo Freuler,Switzerland,8.0,8.0,Ball Receipt*,Scott McTominay,Scotland,True,58.7,False,False,False
163471,3930169,1,8,9,00:08:09.163,Ball Receipt*,Scott McTominay,Scotland,Switzerland,63.8,20.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,1,5,0,0,Pass,John McGinn,Scotland,8.0,8.0,Carry,Scott McTominay,Scotland,True,56.2,False,False,False
163472,3930169,1,8,9,00:08:09.163,Carry,Scott McTominay,Scotland,Switzerland,63.8,20.6,True,2.666596,Regular Play,,,,,,,,,,,,False,74.0,35.7,18.22223915988373,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Scott McTominay,Scotland,8.0,9.0,Pressure,Manuel Obafemi Akanji,Switzerland,False,56.2,False,False,False
163473,3930169,1,8,11,00:08:11.575,Pressure,Manuel Obafemi Akanji,Switzerland,Switzerland,42.8,46.7,,0.321514,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Carry,Scott McTominay,Scotland,8.0,9.0,Pass,Scott McTominay,Scotland,False,77.2,False,False,False
163474,3930169,1,8,11,00:08:11.830,Pass,Scott McTominay,Scotland,Switzerland,74.0,35.7,True,0.732615,Regular Play,Che Adams,16.584932,Ground Pass,Incomplete,0.853668,84.9,48.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,1,5,0,0,Pressure,Manuel Obafemi Akanji,Switzerland,8.0,11.0,Ball Receipt*,Che Adams,Scotland,True,46.0,False,False,True
163475,3930169,1,8,12,00:08:12.562,Ball Receipt*,Che Adams,Scotland,Switzerland,84.9,54.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pass,Scott McTominay,Scotland,8.0,11.0,Interception,Ricardo Iván Rodríguez Araya,Switzerland,False,35.099999999999994,False,False,False
163476,3930169,1,8,12,00:08:12.562,Interception,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,35.2,31.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Che Adams,Scotland,8.0,12.0,Ball Recovery,Yann Sommer,Switzerland,True,84.8,False,False,False
163477,3930169,1,8,15,00:08:15.674,Ball Recovery,Yann Sommer,Switzerland,Switzerland,15.2,41.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,1,0,0,Interception,Ricardo Iván Rodríguez Araya,Switzerland,8.0,12.0,Pass,Yann Sommer,Switzerland,True,104.8,False,False,False
163478,3930169,1,8,18,00:08:18.545,Pass,Yann Sommer,Switzerland,Switzerland,15.4,41.1,,1.363377,Regular Play,Remo Freuler,11.815245,Ground Pass,,0.050803702,27.2,41.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,1,0,0,Ball Recovery,Yann Sommer,Switzerland,8.0,15.0,Ball Receipt*,Remo Freuler,Switzerland,True,104.6,False,False,False
163479,3930169,1,8,19,00:08:19.909,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,27.2,41.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Yann Sommer,Switzerland,8.0,18.0,Pass,Remo Freuler,Switzerland,True,92.8,False,False,False
163480,3930169,1,8,25,00:08:25.014,Pass,Remo Freuler,Switzerland,Switzerland,29.0,49.8,,1.310077,Regular Play,Fabian Lukas Schär,12.519585,Ground Pass,,2.5956938,18.3,56.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Remo Freuler,Switzerland,8.0,19.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,91.0,False,False,False
163481,3930169,1,8,26,00:08:26.324,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,18.3,56.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Remo Freuler,Switzerland,8.0,25.0,Carry,Fabian Lukas Schär,Switzerland,True,101.7,False,False,False
163482,3930169,1,8,26,00:08:26.324,Carry,Fabian Lukas Schär,Switzerland,Switzerland,18.3,56.3,True,1.443472,Regular Play,,,,,,,,,,,,False,17.3,57.1,1.2806248474865725,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,8.0,26.0,Pressure,John McGinn,Scotland,False,101.7,False,False,False
163483,3930169,1,8,27,00:08:27.299,Pressure,John McGinn,Scotland,Switzerland,98.8,23.4,,0.597357,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Carry,Fabian Lukas Schär,Switzerland,8.0,26.0,Pass,Fabian Lukas Schär,Switzerland,False,21.200000000000003,False,True,False
