event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
92563,3930167,1,30,29,00:30:29.951,Carry,Josip Juranović,Croatia,Albania,15.5,44.7,True,0.822433,Regular Play,,,,,,,,,,,,False,14.9,44.7,0.5999999999999996,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Recovery,Josip Juranović,Croatia,30.0,29.0,Pressure,Jasir Asani,Albania,False,104.5,False,False,False
92564,3930167,1,30,30,00:30:30.359,Pressure,Jasir Asani,Albania,Albania,100.8,37.0,,0.48455,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Carry,Josip Juranović,Croatia,30.0,29.0,Pass,Josip Juranović,Croatia,False,19.200000000000003,False,True,False
92565,3930167,1,30,30,00:30:30.773,Pass,Josip Juranović,Croatia,Albania,14.9,44.7,True,0.251497,Regular Play,Josip Šutalo,2.6,Low Pass,Incomplete,-1.1760052,15.9,42.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Jasir Asani,Albania,30.0,30.0,Ball Receipt*,Josip Šutalo,Croatia,True,105.1,False,False,True
92566,3930167,1,30,31,00:30:31.025,Ball Receipt*,Josip Šutalo,Croatia,Albania,21.4,39.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Josip Juranović,Croatia,30.0,30.0,Block,Jasir Asani,Albania,False,98.6,False,False,False
92567,3930167,1,30,31,00:30:31.025,Block,Jasir Asani,Albania,Albania,104.2,37.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Josip Šutalo,Croatia,30.0,31.0,Ball Recovery,Jasir Asani,Albania,True,15.799999999999997,False,True,False
92568,3930167,1,30,34,00:30:34.538,Ball Recovery,Jasir Asani,Albania,Albania,117.3,12.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Block,Jasir Asani,Albania,30.0,31.0,Carry,Jasir Asani,Albania,True,2.700000000000003,False,True,False
92569,3930167,1,30,34,00:30:34.538,Carry,Jasir Asani,Albania,Albania,117.3,12.7,True,1.912772,Regular Play,,,,,,,,,,,,False,116.6,16.0,3.373425558686601,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Ball Recovery,Jasir Asani,Albania,30.0,34.0,Pressure,Lovro Majer,Croatia,False,2.700000000000003,False,True,False
92570,3930167,1,30,36,00:30:36.077,Pressure,Lovro Majer,Croatia,Albania,6.4,67.6,,0.312957,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Jasir Asani,Albania,30.0,34.0,Dribble,Jasir Asani,Albania,False,113.6,False,False,False
92571,3930167,1,30,36,00:30:36.450,Dribble,Jasir Asani,Albania,Albania,116.6,16.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Pressure,Lovro Majer,Croatia,30.0,36.0,Duel,Luka Modrić,Croatia,False,3.4000000000000057,False,True,True
92572,3930167,1,30,36,00:30:36.450,Duel,Luka Modrić,Croatia,Albania,3.5,64.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Dribble,Jasir Asani,Albania,30.0,36.0,Ball Recovery,Lovro Majer,Croatia,True,116.5,False,False,False
92573,3930167,1,30,37,00:30:37.971,Ball Recovery,Lovro Majer,Croatia,Albania,1.8,65.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Duel,Luka Modrić,Croatia,30.0,36.0,Carry,Lovro Majer,Croatia,True,118.2,False,False,False
92574,3930167,1,30,37,00:30:37.971,Carry,Lovro Majer,Croatia,Albania,1.8,65.1,True,4.660786,Regular Play,,,,,,,,,,,,False,14.5,73.2,15.063200191194438,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Ball Recovery,Lovro Majer,Croatia,30.0,37.0,Pressure,Jasir Asani,Albania,False,118.2,False,False,False
92575,3930167,1,30,38,00:30:38.306,Pressure,Jasir Asani,Albania,Albania,116.2,14.0,,2.025456,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Carry,Lovro Majer,Croatia,30.0,37.0,Pass,Lovro Majer,Croatia,False,3.799999999999997,False,True,False
92576,3930167,1,30,42,00:30:42.632,Pass,Lovro Majer,Croatia,Albania,14.5,73.2,,1.826266,Regular Play,,27.567009,High Pass,Incomplete,-0.6877714,35.8,55.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Jasir Asani,Albania,30.0,38.0,Ball Recovery,Ylber Ramadani,Albania,False,105.5,False,False,False
92577,3930167,1,30,44,00:30:44.459,Ball Recovery,Ylber Ramadani,Albania,Albania,84.3,24.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,1,1,2,0,0,Pass,Lovro Majer,Croatia,30.0,42.0,Carry,Ylber Ramadani,Albania,True,35.7,False,False,False
92578,3930167,1,30,44,00:30:44.459,Carry,Ylber Ramadani,Albania,Albania,84.3,24.4,True,2.820393,Regular Play,,,,,,,,,,,,False,86.1,26.2,2.5455844122715696,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,1,1,2,0,0,Ball Recovery,Ylber Ramadani,Albania,30.0,44.0,Pressure,Mateo Kovačić,Croatia,False,35.7,False,False,False
92579,3930167,1,30,46,00:30:46.022,Pressure,Mateo Kovačić,Croatia,Albania,33.0,50.5,,0.985739,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Ylber Ramadani,Albania,30.0,44.0,Foul Committed,Mateo Kovačić,Croatia,True,87.0,False,False,False
92580,3930167,1,30,47,00:30:47.279,Foul Committed,Mateo Kovačić,Croatia,Albania,34.0,53.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Mateo Kovačić,Croatia,30.0,46.0,Foul Won,Ylber Ramadani,Albania,False,86.0,False,False,True
92581,3930167,1,30,47,00:30:47.279,Foul Won,Ylber Ramadani,Albania,Albania,86.1,26.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,1,1,2,0,0,Foul Committed,Mateo Kovačić,Croatia,30.0,47.0,Pass,Kristjan Asllani,Albania,True,33.900000000000006,False,False,False
92582,3930167,1,31,32,00:31:32.045,Pass,Kristjan Asllani,Albania,Albania,86.1,26.3,,2.40896,From Free Kick,,41.53565,High Pass,Out,0.6160514,120.0,50.3,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,0,0,1,1,2,0,0,Foul Won,Ylber Ramadani,Albania,30.0,47.0,Pass,Dominik Livaković,Croatia,False,33.900000000000006,False,False,False
92583,3930167,1,31,53,00:31:53.894,Pass,Dominik Livaković,Croatia,Croatia,6.0,38.8,,5.862649,From Goal Kick,,76.87685,High Pass,Incomplete,-0.12258023,82.3,29.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Kristjan Asllani,Albania,31.0,32.0,Ball Recovery,Elseid Hysaj,Albania,False,114.0,False,False,False
92584,3930167,1,31,59,00:31:59.757,Ball Recovery,Elseid Hysaj,Albania,Croatia,37.8,50.7,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Pass,Dominik Livaković,Croatia,31.0,53.0,Pass,Elseid Hysaj,Albania,True,82.2,False,False,False
92585,3930167,1,32,0,00:32:00.632,Pass,Elseid Hysaj,Albania,Croatia,33.9,50.8,,1.955549,From Goal Kick,Thomas Strakosha,23.57329,Ground Pass,,-2.9408693,10.8,46.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Ball Recovery,Elseid Hysaj,Albania,31.0,59.0,Ball Receipt*,Thomas Strakosha,Albania,True,86.1,False,False,False
92586,3930167,1,32,2,00:32:02.588,Ball Receipt*,Thomas Strakosha,Albania,Croatia,10.8,46.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,1,1,2,0,0,Pass,Elseid Hysaj,Albania,32.0,0.0,Pass,Thomas Strakosha,Albania,True,109.2,False,False,False
92587,3930167,1,32,2,00:32:02.588,Pass,Thomas Strakosha,Albania,Croatia,12.2,45.9,,6.723291,From Goal Kick,Jasir Asani,66.48308,High Pass,Incomplete,0.36933365,74.2,69.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Thomas Strakosha,Albania,32.0,2.0,Ball Receipt*,Jasir Asani,Albania,True,107.8,False,False,False
92588,3930167,1,32,9,00:32:09.311,Ball Receipt*,Jasir Asani,Albania,Croatia,69.4,71.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Pass,Thomas Strakosha,Albania,32.0,2.0,Ball Recovery,Ivan Perišić,Croatia,False,50.599999999999994,False,False,False
92589,3930167,1,32,9,00:32:09.311,Ball Recovery,Ivan Perišić,Croatia,Croatia,45.9,10.2,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Jasir Asani,Albania,32.0,9.0,Carry,Ivan Perišić,Croatia,True,74.1,False,False,False
92590,3930167,1,32,9,00:32:09.311,Carry,Ivan Perišić,Croatia,Croatia,45.9,10.2,True,0.222186,From Goal Kick,,,,,,,,,,,,False,50.7,8.6,5.059644256269411,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Recovery,Ivan Perišić,Croatia,32.0,9.0,Dribbled Past,Qazim Laçi,Albania,False,74.1,False,False,False
92591,3930167,1,32,9,00:32:09.533,Dribbled Past,Qazim Laçi,Albania,Croatia,69.4,71.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Carry,Ivan Perišić,Croatia,32.0,9.0,Dribble,Ivan Perišić,Croatia,False,50.599999999999994,False,False,False
92592,3930167,1,32,9,00:32:09.533,Dribble,Ivan Perišić,Croatia,Croatia,50.7,8.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,1,0,3,0,0,Dribbled Past,Qazim Laçi,Albania,32.0,9.0,Carry,Ivan Perišić,Croatia,True,69.3,False,False,False
92593,3930167,1,32,9,00:32:09.533,Carry,Ivan Perišić,Croatia,Croatia,50.7,8.6,True,0.982794,From Goal Kick,,,,,,,,,,,,False,50.7,8.7,0.09999999999999964,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,1,0,3,0,0,Dribble,Ivan Perišić,Croatia,32.0,9.0,Pressure,Jasir Asani,Albania,False,69.3,False,False,False
92594,3930167,1,32,10,00:32:10.197,Pressure,Jasir Asani,Albania,Croatia,67.5,72.3,,0.574608,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Carry,Ivan Perišić,Croatia,32.0,9.0,Pass,Ivan Perišić,Croatia,False,52.5,False,False,False
92595,3930167,1,32,10,00:32:10.516,Pass,Ivan Perišić,Croatia,Croatia,50.7,8.7,True,2.704935,From Goal Kick,Joško Gvardiol,24.085888,Low Pass,,-2.987365,26.9,5.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Jasir Asani,Albania,32.0,10.0,Ball Receipt*,Joško Gvardiol,Croatia,True,69.3,False,False,True
92596,3930167,1,32,13,00:32:13.221,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,26.9,5.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Ivan Perišić,Croatia,32.0,10.0,Carry,Joško Gvardiol,Croatia,True,93.1,False,False,False
92597,3930167,1,32,13,00:32:13.221,Carry,Joško Gvardiol,Croatia,Croatia,26.9,5.0,,3.481297,From Goal Kick,,,,,,,,,,,,False,29.2,4.6,2.3345235059857514,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Joško Gvardiol,Croatia,32.0,13.0,Pass,Joško Gvardiol,Croatia,True,93.1,False,False,False
92598,3930167,1,32,16,00:32:16.702,Pass,Joško Gvardiol,Croatia,Croatia,29.2,4.6,,1.328767,From Goal Kick,Marcelo Brozović,21.244528,Ground Pass,,1.9416876,21.5,24.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Joško Gvardiol,Croatia,32.0,13.0,Ball Receipt*,Marcelo Brozović,Croatia,True,90.8,False,False,False
92599,3930167,1,32,18,00:32:18.031,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,21.5,24.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Joško Gvardiol,Croatia,32.0,16.0,Carry,Marcelo Brozović,Croatia,True,98.5,False,False,False
92600,3930167,1,32,18,00:32:18.031,Carry,Marcelo Brozović,Croatia,Croatia,21.5,24.4,,2.658934,From Goal Kick,,,,,,,,,,,,False,22.8,29.7,5.457105459856902,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Marcelo Brozović,Croatia,32.0,18.0,Pass,Marcelo Brozović,Croatia,True,98.5,False,False,False
92601,3930167,1,32,20,00:32:20.690,Pass,Marcelo Brozović,Croatia,Croatia,22.8,29.7,,1.399963,From Goal Kick,Josip Šutalo,21.163412,Ground Pass,,0.9093387,35.8,46.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Marcelo Brozović,Croatia,32.0,18.0,Ball Receipt*,Josip Šutalo,Croatia,True,97.2,False,False,False
92602,3930167,1,32,22,00:32:22.090,Ball Receipt*,Josip Šutalo,Croatia,Croatia,35.8,46.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Marcelo Brozović,Croatia,32.0,20.0,Carry,Josip Šutalo,Croatia,True,84.2,False,False,False
92603,3930167,1,32,22,00:32:22.090,Carry,Josip Šutalo,Croatia,Croatia,35.8,46.4,,4.204639,From Goal Kick,,,,,,,,,,,,False,48.9,49.9,13.55949851580065,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Josip Šutalo,Croatia,32.0,22.0,Pass,Josip Šutalo,Croatia,True,84.2,False,False,False
92604,3930167,1,32,26,00:32:26.295,Pass,Josip Šutalo,Croatia,Croatia,48.9,49.9,,1.255572,From Goal Kick,Luka Modrić,6.3348246,Ground Pass,,0.20668322,55.1,51.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Josip Šutalo,Croatia,32.0,22.0,Ball Receipt*,Luka Modrić,Croatia,True,71.1,False,False,False
92605,3930167,1,32,27,00:32:27.550,Ball Receipt*,Luka Modrić,Croatia,Croatia,55.1,51.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Josip Šutalo,Croatia,32.0,26.0,Carry,Luka Modrić,Croatia,True,64.9,False,False,False
