event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
146221,3930178,1,27,12,00:27:12.272,Pressure,Matteo Darmian,Italy,Croatia,90.2,28.2,,0.518327,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Marcelo Brozović,Croatia,27.0,11.0,Ball Receipt*,Andrej Kramarić,Croatia,False,29.799999999999997,False,False,False
146222,3930178,1,27,12,00:27:12.551,Ball Receipt*,Andrej Kramarić,Croatia,Croatia,29.1,54.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Pressure,Matteo Darmian,Italy,27.0,12.0,Carry,Andrej Kramarić,Croatia,True,90.9,False,False,True
146223,3930178,1,27,12,00:27:12.551,Carry,Andrej Kramarić,Croatia,Croatia,29.1,54.9,True,0.593306,Regular Play,,,,,,,,,,,,False,28.3,55.1,0.8246211251235335,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Ball Receipt*,Andrej Kramarić,Croatia,27.0,12.0,Foul Committed,Matteo Darmian,Italy,False,90.9,False,False,False
146224,3930178,1,27,13,00:27:13.145,Foul Committed,Matteo Darmian,Italy,Croatia,91.8,25.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Andrej Kramarić,Croatia,27.0,12.0,Foul Won,Andrej Kramarić,Croatia,False,28.200000000000003,False,False,False
146225,3930178,1,27,13,00:27:13.145,Foul Won,Andrej Kramarić,Croatia,Croatia,28.3,55.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Foul Committed,Matteo Darmian,Italy,27.0,13.0,Pass,Luka Modrić,Croatia,True,91.7,False,False,False
146226,3930178,1,27,31,00:27:31.052,Pass,Luka Modrić,Croatia,Croatia,34.9,58.1,,2.718565,From Free Kick,Joško Gvardiol,38.66846,High Pass,,-1.5112813,37.2,19.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Foul Won,Andrej Kramarić,Croatia,27.0,13.0,Ball Receipt*,Joško Gvardiol,Croatia,True,85.1,False,False,False
146227,3930178,1,27,33,00:27:33.771,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,37.2,19.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Modrić,Croatia,27.0,31.0,Carry,Joško Gvardiol,Croatia,True,82.8,False,False,False
146228,3930178,1,27,33,00:27:33.771,Carry,Joško Gvardiol,Croatia,Croatia,37.2,19.5,,1.837275,From Free Kick,,,,,,,,,,,,False,29.2,24.5,9.433981132056607,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Joško Gvardiol,Croatia,27.0,33.0,Pass,Joško Gvardiol,Croatia,True,82.8,False,False,False
146229,3930178,1,27,35,00:27:35.608,Pass,Joško Gvardiol,Croatia,Croatia,29.2,24.5,,1.190439,From Free Kick,Marin Pongracic,11.892855,Ground Pass,,2.7985687,18.0,28.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Joško Gvardiol,Croatia,27.0,33.0,Ball Receipt*,Marin Pongracic,Croatia,True,90.8,False,False,False
146230,3930178,1,27,36,00:27:36.798,Ball Receipt*,Marin Pongracic,Croatia,Croatia,18.0,28.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Joško Gvardiol,Croatia,27.0,35.0,Carry,Marin Pongracic,Croatia,True,102.0,False,False,False
146231,3930178,1,27,36,00:27:36.798,Carry,Marin Pongracic,Croatia,Croatia,18.0,28.5,,1.683043,From Free Kick,,,,,,,,,,,,False,15.7,30.7,3.1827660925679098,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,27.0,36.0,Pass,Marin Pongracic,Croatia,True,102.0,False,False,False
146232,3930178,1,27,38,00:27:38.481,Pass,Marin Pongracic,Croatia,Croatia,15.7,30.7,,1.273892,From Free Kick,Josip Šutalo,29.249445,Ground Pass,,1.5126427,17.4,59.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,27.0,36.0,Ball Receipt*,Josip Šutalo,Croatia,True,104.3,False,False,False
146233,3930178,1,27,39,00:27:39.755,Ball Receipt*,Josip Šutalo,Croatia,Croatia,17.4,59.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,27.0,38.0,Carry,Josip Šutalo,Croatia,True,102.6,False,False,False
146234,3930178,1,27,39,00:27:39.755,Carry,Josip Šutalo,Croatia,Croatia,17.4,59.9,True,2.29661,From Free Kick,,,,,,,,,,,,False,25.3,72.9,15.212166183683381,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,27.0,39.0,Pressure,Mateo Retegui,Italy,False,102.6,False,False,False
146235,3930178,1,27,41,00:27:41.564,Pressure,Mateo Retegui,Italy,Croatia,93.0,9.6,,0.710556,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Carry,Josip Šutalo,Croatia,27.0,39.0,Pass,Josip Šutalo,Croatia,False,27.0,False,False,False
146236,3930178,1,27,42,00:27:42.052,Pass,Josip Šutalo,Croatia,Croatia,25.3,72.9,True,0.86878,From Free Kick,Josip Stanišić,4.5,Ground Pass,,1.5707964,25.3,77.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Mateo Retegui,Italy,27.0,41.0,Ball Receipt*,Josip Stanišić,Croatia,True,94.7,False,False,True
146237,3930178,1,27,42,00:27:42.921,Ball Receipt*,Josip Stanišić,Croatia,Croatia,25.3,77.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Šutalo,Croatia,27.0,42.0,Carry,Josip Stanišić,Croatia,True,94.7,False,False,False
146238,3930178,1,27,42,00:27:42.921,Carry,Josip Stanišić,Croatia,Croatia,25.3,77.4,True,0.82558,From Free Kick,,,,,,,,,,,,False,24.2,76.6,1.3601470508735523,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,27.0,42.0,Pressure,Mateo Retegui,Italy,False,94.7,False,False,False
146239,3930178,1,27,43,00:27:43.138,Pressure,Mateo Retegui,Italy,Croatia,95.5,5.3,,0.680145,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Carry,Josip Stanišić,Croatia,27.0,42.0,Pass,Josip Stanišić,Croatia,False,24.5,False,True,False
146240,3930178,1,27,43,00:27:43.746,Pass,Josip Stanišić,Croatia,Croatia,24.2,76.6,True,2.191613,From Free Kick,Luka Modrić,36.857155,High Pass,Incomplete,-0.35178444,58.8,63.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Mateo Retegui,Italy,27.0,43.0,Ball Receipt*,Luka Modrić,Croatia,True,95.8,False,False,True
146241,3930178,1,27,45,00:27:45.938,Ball Receipt*,Luka Modrić,Croatia,Croatia,58.8,63.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Stanišić,Croatia,27.0,43.0,Duel,Luka Modrić,Croatia,True,61.2,False,False,False
146242,3930178,1,27,45,00:27:45.938,Duel,Luka Modrić,Croatia,Croatia,58.8,63.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Modrić,Croatia,27.0,45.0,Pass,Lorenzo Pellegrini,Italy,False,61.2,False,False,False
146243,3930178,1,27,45,00:27:45.938,Pass,Lorenzo Pellegrini,Italy,Croatia,61.3,16.2,True,3.041419,From Free Kick,,20.85977,High Pass,Incomplete,1.3386077,66.1,36.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Duel,Luka Modrić,Croatia,27.0,45.0,Pass,Andrej Kramarić,Croatia,False,58.7,False,False,False
146244,3930178,1,27,48,00:27:48.979,Pass,Andrej Kramarić,Croatia,Croatia,54.0,43.6,,0.976259,From Free Kick,Mateo Kovačić,14.63284,Ground Pass,,-1.7494273,51.4,29.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Pass,Lorenzo Pellegrini,Italy,27.0,45.0,Ball Receipt*,Mateo Kovačić,Croatia,True,66.0,False,False,False
146245,3930178,1,27,49,00:27:49.955,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,51.4,29.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Andrej Kramarić,Croatia,27.0,48.0,Carry,Mateo Kovačić,Croatia,True,68.6,False,False,False
146246,3930178,1,27,49,00:27:49.955,Carry,Mateo Kovačić,Croatia,Croatia,51.4,29.2,,4.96258,From Free Kick,,,,,,,,,,,,False,76.9,18.2,27.771388153997638,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,27.0,49.0,Pass,Mateo Kovačić,Croatia,True,68.6,False,False,False
146247,3930178,1,27,54,00:27:54.918,Pass,Mateo Kovačić,Croatia,Croatia,76.9,18.2,,1.047488,From Free Kick,Joško Gvardiol,15.081446,Ground Pass,,-0.7338008,88.1,8.1,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Mateo Kovačić,Croatia,27.0,49.0,Ball Receipt*,Joško Gvardiol,Croatia,True,43.099999999999994,False,False,False
146248,3930178,1,27,55,00:27:55.966,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,88.1,8.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Mateo Kovačić,Croatia,27.0,54.0,Carry,Joško Gvardiol,Croatia,True,31.900000000000006,False,False,False
146249,3930178,1,27,55,00:27:55.966,Carry,Joško Gvardiol,Croatia,Croatia,88.1,8.1,,2.752326,From Free Kick,,,,,,,,,,,,False,89.2,9.2,1.5556349186104104,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Joško Gvardiol,Croatia,27.0,55.0,Pass,Joško Gvardiol,Croatia,True,31.900000000000006,False,False,False
146250,3930178,1,27,58,00:27:58.718,Pass,Joško Gvardiol,Croatia,Croatia,89.2,9.2,,0.994261,From Free Kick,Mateo Kovačić,10.090095,Ground Pass,,2.797902,79.7,12.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Joško Gvardiol,Croatia,27.0,55.0,Ball Receipt*,Mateo Kovačić,Croatia,True,30.799999999999997,False,False,False
146251,3930178,1,27,59,00:27:59.712,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,79.7,12.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Joško Gvardiol,Croatia,27.0,58.0,Carry,Mateo Kovačić,Croatia,True,40.3,False,False,False
146252,3930178,1,27,59,00:27:59.712,Carry,Mateo Kovačić,Croatia,Croatia,79.7,12.6,,2.325319,From Free Kick,,,,,,,,,,,,False,77.6,14.6,2.900000000000006,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,27.0,59.0,Pass,Mateo Kovačić,Croatia,True,40.3,False,False,False
146253,3930178,1,28,2,00:28:02.037,Pass,Mateo Kovačić,Croatia,Croatia,77.6,14.6,,1.210745,From Free Kick,Luka Modrić,20.010498,Ground Pass,,1.6759348,75.5,34.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Mateo Kovačić,Croatia,27.0,59.0,Ball Receipt*,Luka Modrić,Croatia,True,42.400000000000006,False,False,False
146254,3930178,1,28,3,00:28:03.248,Ball Receipt*,Luka Modrić,Croatia,Croatia,75.5,34.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Mateo Kovačić,Croatia,28.0,2.0,Carry,Luka Modrić,Croatia,True,44.5,False,False,False
146255,3930178,1,28,3,00:28:03.248,Carry,Luka Modrić,Croatia,Croatia,75.5,34.5,,3.922885,From Free Kick,,,,,,,,,,,,False,78.1,16.4,18.285786830213244,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Modrić,Croatia,28.0,3.0,Pass,Luka Modrić,Croatia,True,44.5,False,False,False
146256,3930178,1,28,7,00:28:07.171,Pass,Luka Modrić,Croatia,Croatia,78.1,16.4,,0.647704,From Free Kick,Mateo Kovačić,6.946222,Ground Pass,,-2.6135182,72.1,12.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Luka Modrić,Croatia,28.0,3.0,Ball Receipt*,Mateo Kovačić,Croatia,True,41.900000000000006,False,False,False
146257,3930178,1,28,7,00:28:07.819,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,72.1,12.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Modrić,Croatia,28.0,7.0,Carry,Mateo Kovačić,Croatia,True,47.900000000000006,False,False,False
146258,3930178,1,28,7,00:28:07.819,Carry,Mateo Kovačić,Croatia,Croatia,72.1,12.9,,3.889075,From Free Kick,,,,,,,,,,,,False,65.4,28.3,16.794344286098216,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,28.0,7.0,Pass,Mateo Kovačić,Croatia,True,47.900000000000006,False,False,False
146259,3930178,1,28,11,00:28:11.708,Pass,Mateo Kovačić,Croatia,Croatia,65.4,28.3,,1.729271,From Free Kick,Josip Stanišić,37.28485,Ground Pass,,1.4471067,70.0,65.3,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Mateo Kovačić,Croatia,28.0,7.0,Ball Receipt*,Josip Stanišić,Croatia,True,54.599999999999994,False,False,False
146260,3930178,1,28,13,00:28:13.437,Ball Receipt*,Josip Stanišić,Croatia,Croatia,70.0,65.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Mateo Kovačić,Croatia,28.0,11.0,Pass,Josip Stanišić,Croatia,True,50.0,False,False,False
146261,3930178,1,28,13,00:28:13.437,Pass,Josip Stanišić,Croatia,Croatia,71.4,65.5,,1.840123,From Free Kick,Josip Šutalo,27.170755,Ground Pass,,-2.9189317,44.9,59.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,28.0,13.0,Ball Receipt*,Josip Šutalo,Croatia,True,48.599999999999994,False,False,False
146262,3930178,1,28,15,00:28:15.277,Ball Receipt*,Josip Šutalo,Croatia,Croatia,44.9,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Stanišić,Croatia,28.0,13.0,Carry,Josip Šutalo,Croatia,True,75.1,False,False,False
146263,3930178,1,28,15,00:28:15.277,Carry,Josip Šutalo,Croatia,Croatia,44.9,59.5,,3.061048,From Free Kick,,,,,,,,,,,,False,44.1,58.1,1.6124515496597074,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,28.0,15.0,Pass,Josip Šutalo,Croatia,True,75.1,False,False,False
146264,3930178,1,28,18,00:28:18.338,Pass,Josip Šutalo,Croatia,Croatia,44.1,58.1,,0.984927,From Free Kick,Marcelo Brozović,10.012492,Ground Pass,,0.6934595,51.8,64.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Josip Šutalo,Croatia,28.0,15.0,Ball Receipt*,Marcelo Brozović,Croatia,True,75.9,False,False,False
146265,3930178,1,28,19,00:28:19.323,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,51.8,64.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Šutalo,Croatia,28.0,18.0,Carry,Marcelo Brozović,Croatia,True,68.2,False,False,False
146266,3930178,1,28,19,00:28:19.323,Carry,Marcelo Brozović,Croatia,Croatia,51.8,64.5,,3.39729,From Free Kick,,,,,,,,,,,,False,43.2,70.8,10.660675400742669,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marcelo Brozović,Croatia,28.0,19.0,Pass,Marcelo Brozović,Croatia,True,68.2,False,False,False
146267,3930178,1,28,22,00:28:22.721,Pass,Marcelo Brozović,Croatia,Croatia,43.2,70.8,,1.494562,From Free Kick,Josip Šutalo,11.512168,Ground Pass,,-1.7630812,41.0,59.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marcelo Brozović,Croatia,28.0,19.0,Ball Receipt*,Josip Šutalo,Croatia,True,76.8,False,False,False
146268,3930178,1,28,24,00:28:24.215,Ball Receipt*,Josip Šutalo,Croatia,Croatia,41.0,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marcelo Brozović,Croatia,28.0,22.0,Carry,Josip Šutalo,Croatia,True,79.0,False,False,False
146269,3930178,1,28,24,00:28:24.215,Carry,Josip Šutalo,Croatia,Croatia,41.0,59.5,,1.293601,From Free Kick,,,,,,,,,,,,False,39.9,56.9,2.823118842698623,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,28.0,24.0,Pass,Josip Šutalo,Croatia,True,79.0,False,False,False
146270,3930178,1,28,25,00:28:25.509,Pass,Josip Šutalo,Croatia,Croatia,39.9,56.9,,1.602391,From Free Kick,Marin Pongracic,26.726765,Ground Pass,,-1.4733615,42.5,30.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Josip Šutalo,Croatia,28.0,24.0,Ball Receipt*,Marin Pongracic,Croatia,True,80.1,False,False,False
146271,3930178,1,28,27,00:28:27.111,Ball Receipt*,Marin Pongracic,Croatia,Croatia,42.5,30.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Šutalo,Croatia,28.0,25.0,Carry,Marin Pongracic,Croatia,True,77.5,False,False,False
146272,3930178,1,28,27,00:28:27.111,Carry,Marin Pongracic,Croatia,Croatia,42.5,30.3,,1.775176,From Free Kick,,,,,,,,,,,,False,52.6,22.3,12.88448679614365,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,28.0,27.0,Pass,Marin Pongracic,Croatia,True,77.5,False,False,False
146273,3930178,1,28,28,00:28:28.886,Pass,Marin Pongracic,Croatia,Croatia,52.6,22.3,,1.296071,From Free Kick,Joško Gvardiol,15.10298,Ground Pass,,-1.5509313,52.9,7.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,28.0,27.0,Ball Receipt*,Joško Gvardiol,Croatia,True,67.4,False,False,False
146274,3930178,1,28,30,00:28:30.182,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,52.9,7.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,28.0,28.0,Carry,Joško Gvardiol,Croatia,True,67.1,False,False,False
146275,3930178,1,28,30,00:28:30.182,Carry,Joško Gvardiol,Croatia,Croatia,52.9,7.2,True,6.138058,From Free Kick,,,,,,,,,,,,False,77.9,3.8,25.230140705116973,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Joško Gvardiol,Croatia,28.0,30.0,Pressure,Nicolò Barella,Italy,False,67.1,False,False,False
146276,3930178,1,28,35,00:28:35.530,Pressure,Nicolò Barella,Italy,Croatia,43.8,74.3,,0.65513,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,1,0,Carry,Joško Gvardiol,Croatia,28.0,30.0,Pass,Joško Gvardiol,Croatia,False,76.2,False,False,False
146277,3930178,1,28,36,00:28:36.320,Pass,Joško Gvardiol,Croatia,Croatia,77.9,3.8,,0.760812,From Free Kick,Mateo Kovačić,12.826925,Ground Pass,,1.7115909,76.1,16.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Nicolò Barella,Italy,28.0,35.0,Ball Receipt*,Mateo Kovačić,Croatia,True,42.099999999999994,False,False,True
146278,3930178,1,28,37,00:28:37.081,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,76.1,16.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Joško Gvardiol,Croatia,28.0,36.0,Carry,Mateo Kovačić,Croatia,True,43.900000000000006,False,False,False
146279,3930178,1,28,37,00:28:37.081,Carry,Mateo Kovačić,Croatia,Croatia,76.1,16.5,True,0.825411,From Free Kick,,,,,,,,,,,,False,79.1,19.5,4.242640687119285,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,28.0,37.0,Pressure,Jorge Luiz Frello Filho,Italy,False,43.900000000000006,False,False,False
146280,3930178,1,28,37,00:28:37.439,Pressure,Jorge Luiz Frello Filho,Italy,Croatia,39.8,64.6,,0.34786,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Mateo Kovačić,Croatia,28.0,37.0,Dispossessed,Mateo Kovačić,Croatia,False,80.2,False,False,False
146281,3930178,1,28,37,00:28:37.907,Dispossessed,Mateo Kovačić,Croatia,Croatia,79.1,19.5,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Jorge Luiz Frello Filho,Italy,28.0,37.0,Duel,Jorge Luiz Frello Filho,Italy,False,40.900000000000006,False,False,True
146282,3930178,1,28,37,00:28:37.907,Duel,Jorge Luiz Frello Filho,Italy,Croatia,41.0,60.6,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Dispossessed,Mateo Kovačić,Croatia,28.0,37.0,50/50,Mateo Kovačić,Croatia,False,79.0,False,False,False
146283,3930178,1,28,38,00:28:38.943,50/50,Mateo Kovačić,Croatia,Croatia,86.6,21.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Duel,Jorge Luiz Frello Filho,Italy,28.0,37.0,50/50,Jorge Luiz Frello Filho,Italy,False,33.400000000000006,False,False,False
146284,3930178,1,28,38,00:28:38.943,50/50,Jorge Luiz Frello Filho,Italy,Croatia,33.5,59.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,50/50,Mateo Kovačić,Croatia,28.0,38.0,Pressure,Mateo Kovačić,Croatia,False,86.5,False,False,False
146285,3930178,1,28,40,00:28:40.891,Pressure,Mateo Kovačić,Croatia,Croatia,99.4,24.9,,0.587108,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,50/50,Jorge Luiz Frello Filho,Italy,28.0,38.0,Pass,Alessandro Bastoni,Italy,False,20.599999999999994,False,True,False
146286,3930178,1,28,41,00:28:41.168,Pass,Alessandro Bastoni,Italy,Croatia,15.0,56.6,True,1.467736,From Free Kick,Gianluigi Donnarumma,18.961277,Ground Pass,,-2.2026947,3.8,41.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,2,1,0,Pressure,Mateo Kovačić,Croatia,28.0,40.0,Pressure,Mateo Kovačić,Croatia,False,105.0,False,False,True
