event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
121671,3938639,1,24,37,00:24:37.765,Carry,Kenan Yildiz,Turkey,Turkey,110.2,5.1,True,0.280237,Regular Play,,,,,,,,,,,,False,109.8,4.3,0.8944271909999183,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Foul Won,Kenan Yildiz,Turkey,24.0,37.0,Pass,Kenan Yildiz,Turkey,True,9.799999999999997,False,True,False
121672,3938639,1,24,38,00:24:38.046,Pass,Kenan Yildiz,Turkey,Turkey,109.8,4.3,True,1.4947,Regular Play,Kaan Ayhan,26.112257,Ground Pass,,3.110951,83.7,5.1,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kenan Yildiz,Turkey,24.0,37.0,Ball Receipt*,Kaan Ayhan,Turkey,True,10.200000000000003,False,True,False
121673,3938639,1,24,39,00:24:39.540,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,83.7,5.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kenan Yildiz,Turkey,24.0,38.0,Carry,Kaan Ayhan,Turkey,True,36.3,False,False,False
121674,3938639,1,24,39,00:24:39.540,Carry,Kaan Ayhan,Turkey,Turkey,83.7,5.1,,2.140959,Regular Play,,,,,,,,,,,,False,83.7,5.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kaan Ayhan,Turkey,24.0,39.0,Pass,Kaan Ayhan,Turkey,True,36.3,False,False,False
121675,3938639,1,24,41,00:24:41.681,Pass,Kaan Ayhan,Turkey,Turkey,83.7,5.1,,1.461237,Regular Play,Arda Güler,26.554472,Ground Pass,,1.6348594,82.0,31.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kaan Ayhan,Turkey,24.0,39.0,Ball Receipt*,Arda Güler,Turkey,True,36.3,False,False,False
121676,3938639,1,24,43,00:24:43.143,Ball Receipt*,Arda Güler,Turkey,Turkey,82.0,31.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kaan Ayhan,Turkey,24.0,41.0,Carry,Arda Güler,Turkey,True,38.0,False,False,False
121677,3938639,1,24,43,00:24:43.143,Carry,Arda Güler,Turkey,Turkey,82.0,31.6,,2.587917,Regular Play,,,,,,,,,,,,False,82.0,31.6,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Arda Güler,Turkey,24.0,43.0,Pass,Arda Güler,Turkey,True,38.0,False,False,False
121678,3938639,1,24,45,00:24:45.730,Pass,Arda Güler,Turkey,Turkey,82.0,31.6,,1.169772,Regular Play,Kaan Ayhan,9.254189,Ground Pass,,-1.6790669,81.0,22.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Arda Güler,Turkey,24.0,43.0,Ball Receipt*,Kaan Ayhan,Turkey,True,38.0,False,False,False
121679,3938639,1,24,46,00:24:46.900,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,81.0,22.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,24.0,45.0,Carry,Kaan Ayhan,Turkey,True,39.0,False,False,False
121680,3938639,1,24,46,00:24:46.900,Carry,Kaan Ayhan,Turkey,Turkey,81.0,22.4,,0.24405,Regular Play,,,,,,,,,,,,False,81.0,22.4,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kaan Ayhan,Turkey,24.0,46.0,Pass,Kaan Ayhan,Turkey,True,39.0,False,False,False
121681,3938639,1,24,47,00:24:47.144,Pass,Kaan Ayhan,Turkey,Turkey,81.0,22.4,,1.138479,Regular Play,Orkun Kökçü,12.709445,Ground Pass,,-0.5552632,91.8,15.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kaan Ayhan,Turkey,24.0,46.0,Ball Receipt*,Orkun Kökçü,Turkey,True,39.0,False,False,False
121682,3938639,1,24,48,00:24:48.283,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,91.8,15.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kaan Ayhan,Turkey,24.0,47.0,Carry,Orkun Kökçü,Turkey,True,28.200000000000003,False,False,False
121683,3938639,1,24,48,00:24:48.283,Carry,Orkun Kökçü,Turkey,Turkey,91.8,15.7,,0.325113,Regular Play,,,,,,,,,,,,False,91.8,15.7,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Orkun Kökçü,Turkey,24.0,48.0,Pass,Orkun Kökçü,Turkey,True,28.200000000000003,False,False,False
121684,3938639,1,24,48,00:24:48.608,Pass,Orkun Kökçü,Turkey,Turkey,91.8,15.7,,0.699655,Regular Play,Ferdi Erenay Kadıoğlu,9.780082,Ground Pass,,0.64759105,99.6,21.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Orkun Kökçü,Turkey,24.0,48.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,28.200000000000003,False,False,False
121685,3938639,1,24,49,00:24:49.308,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,99.6,21.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Orkun Kökçü,Turkey,24.0,48.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,20.400000000000006,False,True,False
121686,3938639,1,24,49,00:24:49.308,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,99.6,21.6,,1.10836,Regular Play,Kenan Yildiz,14.73635,Ground Pass,,-1.2533376,104.2,7.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,24.0,49.0,Ball Receipt*,Kenan Yildiz,Turkey,True,20.400000000000006,False,True,False
121687,3938639,1,24,50,00:24:50.416,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,104.2,7.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,24.0,49.0,Carry,Kenan Yildiz,Turkey,True,15.799999999999997,False,True,False
121688,3938639,1,24,50,00:24:50.416,Carry,Kenan Yildiz,Turkey,Turkey,104.2,7.6,,1.430234,Regular Play,,,,,,,,,,,,False,104.2,7.6,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kenan Yildiz,Turkey,24.0,50.0,Pass,Kenan Yildiz,Turkey,True,15.799999999999997,False,True,False
121689,3938639,1,24,51,00:24:51.846,Pass,Kenan Yildiz,Turkey,Turkey,104.2,7.6,,0.703249,Regular Play,Orkun Kökçü,16.144968,Ground Pass,,2.0261338,97.1,22.1,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kenan Yildiz,Turkey,24.0,50.0,Ball Receipt*,Orkun Kökçü,Turkey,True,15.799999999999997,False,True,False
121690,3938639,1,24,52,00:24:52.549,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,97.1,22.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kenan Yildiz,Turkey,24.0,51.0,Pass,Orkun Kökçü,Turkey,True,22.900000000000006,False,True,False
121691,3938639,1,24,52,00:24:52.549,Pass,Orkun Kökçü,Turkey,Turkey,97.6,22.4,,2.481265,Regular Play,Ferdi Erenay Kadıoğlu,20.953758,Low Pass,,-0.07164749,118.5,20.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Orkun Kökçü,Turkey,24.0,52.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,22.400000000000006,False,True,False
121692,3938639,1,24,55,00:24:55.031,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,118.5,20.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Orkun Kökçü,Turkey,24.0,52.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,1.5,False,True,False
121693,3938639,1,24,55,00:24:55.031,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,118.5,20.9,,0.140414,Regular Play,,,,,,,,,,,,False,118.5,22.2,1.3000000000000007,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,24.0,55.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,1.5,False,True,False
121694,3938639,1,24,55,00:24:55.171,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,118.5,22.2,,1.402109,Regular Play,Barış Alper Yılmaz,21.029741,High Pass,Incomplete,1.9000655,111.7,42.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,24.0,55.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,1.5,False,True,False
121695,3938639,1,24,56,00:24:56.573,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,110.6,47.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,24.0,55.0,Clearance,Lasha Dvali,Georgia,False,9.400000000000006,False,True,False
121696,3938639,1,24,56,00:24:56.573,Clearance,Lasha Dvali,Georgia,Turkey,8.4,38.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,24.0,56.0,Ball Recovery,Mert Müldür,Turkey,False,111.6,False,False,False
121697,3938639,1,24,57,00:24:57.896,Ball Recovery,Mert Müldür,Turkey,Turkey,102.3,51.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Lasha Dvali,Georgia,24.0,56.0,Shot,Mert Müldür,Turkey,True,17.700000000000003,False,True,False
121698,3938639,1,24,57,00:24:57.955,Shot,Mert Müldür,Turkey,Turkey,102.6,48.7,,0.732056,Regular Play,,,,,,,,Goal,0.04871227,Right Foot,Volley,True,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Mert Müldür,Turkey,24.0,57.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,17.400000000000006,False,True,False
121699,3938639,1,24,58,00:24:58.687,Goal Keeper,Giorgi Mamardashvili,Georgia,Turkey,2.0,38.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Shot,Mert Müldür,Turkey,24.0,57.0,Pass,Georges Mikautadze,Georgia,True,118.0,False,False,False
121700,3938639,1,26,6,00:26:06.034,Pass,Georges Mikautadze,Georgia,Georgia,60.0,40.0,,0.468599,From Kick Off,Guram Kashia,13.296617,Ground Pass,,3.020969,46.8,41.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,0,0,0,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,24.0,58.0,Ball Receipt*,Guram Kashia,Georgia,True,60.0,False,False,False
121701,3938639,1,26,6,00:26:06.503,Ball Receipt*,Guram Kashia,Georgia,Georgia,46.8,41.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Georges Mikautadze,Georgia,26.0,6.0,Pass,Guram Kashia,Georgia,True,73.2,False,False,False
121702,3938639,1,26,6,00:26:06.543,Pass,Guram Kashia,Georgia,Georgia,31.1,40.1,,0.820389,From Kick Off,Lasha Dvali,16.344112,Ground Pass,,-1.6442834,29.9,23.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Guram Kashia,Georgia,26.0,6.0,Ball Receipt*,Lasha Dvali,Georgia,True,88.9,False,False,False
121703,3938639,1,26,7,00:26:07.363,Ball Receipt*,Lasha Dvali,Georgia,Georgia,29.9,23.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Guram Kashia,Georgia,26.0,6.0,Pass,Lasha Dvali,Georgia,True,90.1,False,False,False
121704,3938639,1,26,8,00:26:08.426,Pass,Lasha Dvali,Georgia,Georgia,29.9,23.8,,1.666811,From Kick Off,Giorgi Mamardashvili,24.452402,Ground Pass,,2.8767753,6.3,30.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Lasha Dvali,Georgia,26.0,7.0,Ball Receipt*,Giorgi Mamardashvili,Georgia,True,90.1,False,False,False
121705,3938639,1,26,10,00:26:10.092,Ball Receipt*,Giorgi Mamardashvili,Georgia,Georgia,6.3,30.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Lasha Dvali,Georgia,26.0,8.0,Carry,Giorgi Mamardashvili,Georgia,True,113.7,False,False,False
121706,3938639,1,26,10,00:26:10.092,Carry,Giorgi Mamardashvili,Georgia,Georgia,6.3,30.2,True,8.801098,From Kick Off,,,,,,,,,,,,False,13.6,27.9,7.653757247260982,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Mamardashvili,Georgia,26.0,10.0,Pressure,Barış Alper Yılmaz,Turkey,False,113.7,False,False,False
121707,3938639,1,26,18,00:26:18.043,Pressure,Barış Alper Yılmaz,Turkey,Georgia,105.8,47.9,,0.860891,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Carry,Giorgi Mamardashvili,Georgia,26.0,10.0,Pass,Giorgi Mamardashvili,Georgia,False,14.200000000000003,False,True,False
121708,3938639,1,26,18,00:26:18.893,Pass,Giorgi Mamardashvili,Georgia,Georgia,13.6,27.9,True,3.301582,From Kick Off,Khvicha Kvaratskhelia,72.394264,High Pass,Incomplete,-0.073275775,85.8,22.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Pressure,Barış Alper Yılmaz,Turkey,26.0,18.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,106.4,False,False,True
121709,3938639,1,26,22,00:26:22.195,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,92.3,20.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Giorgi Mamardashvili,Georgia,26.0,18.0,Pass,Samet Akaydin,Turkey,False,27.700000000000003,False,False,False
121710,3938639,1,26,22,00:26:22.195,Pass,Samet Akaydin,Turkey,Turkey,34.3,57.5,,1.953157,Regular Play,Mert Müldür,11.763078,Low Pass,,1.1223567,39.4,68.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,26.0,22.0,Ball Receipt*,Mert Müldür,Turkey,True,85.7,False,False,False
121711,3938639,1,26,24,00:26:24.148,Ball Receipt*,Mert Müldür,Turkey,Turkey,39.4,68.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,0,0,0,0,1,Pass,Samet Akaydin,Turkey,26.0,22.0,Carry,Mert Müldür,Turkey,True,80.6,False,False,False
121712,3938639,1,26,24,00:26:24.148,Carry,Mert Müldür,Turkey,Turkey,39.4,68.1,True,2.97811,Regular Play,,,,,,,,,,,,False,50.6,78.9,15.55892027102139,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,0,0,0,0,1,Ball Receipt*,Mert Müldür,Turkey,26.0,24.0,Pressure,Georges Mikautadze,Georgia,False,80.6,False,False,False
121713,3938639,1,26,24,00:26:24.881,Pressure,Georges Mikautadze,Georgia,Turkey,80.3,14.9,,1.948393,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Mert Müldür,Turkey,26.0,24.0,Pass,Mert Müldür,Turkey,False,39.7,False,False,False
121714,3938639,1,26,27,00:26:27.126,Pass,Mert Müldür,Turkey,Turkey,50.6,78.9,,1.06857,Regular Play,Barış Alper Yılmaz,22.351063,Ground Pass,,-0.51970106,70.0,67.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,0,0,0,0,1,Pressure,Georges Mikautadze,Georgia,26.0,24.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,69.4,False,False,False
121715,3938639,1,26,28,00:26:28.195,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,70.0,67.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Pass,Mert Müldür,Turkey,26.0,27.0,Carry,Barış Alper Yılmaz,Turkey,True,50.0,False,False,False
121716,3938639,1,26,28,00:26:28.195,Carry,Barış Alper Yılmaz,Turkey,Turkey,70.0,67.8,,0.61867,Regular Play,,,,,,,,,,,,False,70.0,67.8,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,26.0,28.0,Pass,Barış Alper Yılmaz,Turkey,True,50.0,False,False,False
121717,3938639,1,26,28,00:26:28.814,Pass,Barış Alper Yılmaz,Turkey,Turkey,70.0,67.8,,2.083202,Regular Play,Arda Güler,28.1,Ground Pass,,0.0,98.1,67.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Carry,Barış Alper Yılmaz,Turkey,26.0,28.0,Ball Receipt*,Arda Güler,Turkey,True,50.0,False,False,False
121718,3938639,1,26,30,00:26:30.897,Ball Receipt*,Arda Güler,Turkey,Turkey,98.1,67.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,0,0,0,0,0,Pass,Barış Alper Yılmaz,Turkey,26.0,28.0,Carry,Arda Güler,Turkey,True,21.900000000000006,False,True,False
121719,3938639,1,26,30,00:26:30.897,Carry,Arda Güler,Turkey,Turkey,98.1,67.8,True,2.058493,Regular Play,,,,,,,,,,,,False,107.7,59.2,12.88875478857442,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Arda Güler,Turkey,26.0,30.0,Pressure,Heorhii Tsitaishvili,Georgia,False,21.900000000000006,False,True,False
121720,3938639,1,26,32,00:26:32.932,Pressure,Heorhii Tsitaishvili,Georgia,Turkey,15.0,19.2,,0.185711,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Arda Güler,Turkey,26.0,30.0,Pass,Arda Güler,Turkey,False,105.0,False,False,False
121721,3938639,1,26,32,00:26:32.955,Pass,Arda Güler,Turkey,Turkey,107.7,59.2,True,0.760127,Regular Play,Orkun Kökçü,14.148145,Ground Pass,,-1.2915258,111.6,45.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,0,0,0,0,0,Pressure,Heorhii Tsitaishvili,Georgia,26.0,32.0,Ball Receipt*,Orkun Kökçü,Turkey,True,12.299999999999997,False,True,True
121722,3938639,1,26,33,00:26:33.637,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,111.6,45.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,26.0,32.0,Shot,Orkun Kökçü,Turkey,True,8.400000000000006,False,True,False
121723,3938639,1,26,33,00:26:33.637,Shot,Orkun Kökçü,Turkey,Turkey,111.6,45.6,,0.16551,Regular Play,,,,,,,,Wayward,0.32288,Right Foot,Normal,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Orkun Kökçü,Turkey,26.0,33.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,8.400000000000006,False,True,False
121724,3938639,1,26,33,00:26:33.802,Goal Keeper,Giorgi Mamardashvili,Georgia,Turkey,3.0,37.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Shot,Orkun Kökçü,Turkey,26.0,33.0,Offside,Kenan Yildiz,Turkey,False,117.0,False,False,False
121725,3938639,1,26,34,00:26:34.218,Offside,Kenan Yildiz,Turkey,Turkey,117.4,38.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,0,0,0,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,26.0,33.0,Injury Stoppage,Giorgi Mamardashvili,Georgia,False,2.5999999999999943,False,True,False
121726,3938639,1,27,31,00:27:31.166,Injury Stoppage,Giorgi Mamardashvili,Georgia,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Offside,Kenan Yildiz,Turkey,26.0,34.0,Pass,Giorgi Mamardashvili,Georgia,True,,False,,False
121727,3938639,1,27,52,00:27:52.978,Pass,Giorgi Mamardashvili,Georgia,Georgia,11.4,34.0,,1.338662,From Free Kick,Guram Kashia,10.259142,Ground Pass,,0.75092906,18.9,41.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Injury Stoppage,Giorgi Mamardashvili,Georgia,27.0,31.0,Ball Receipt*,Guram Kashia,Georgia,True,108.6,False,False,False
121728,3938639,1,27,54,00:27:54.316,Ball Receipt*,Guram Kashia,Georgia,Georgia,18.9,41.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Giorgi Mamardashvili,Georgia,27.0,52.0,Pass,Guram Kashia,Georgia,True,101.1,False,False,False
121729,3938639,1,27,54,00:27:54.548,Pass,Guram Kashia,Georgia,Georgia,20.1,42.4,,1.395138,From Free Kick,Anzor Mekvabishvili,14.560906,Ground Pass,,0.58990735,32.2,50.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Guram Kashia,Georgia,27.0,54.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,99.9,False,False,False
121730,3938639,1,27,55,00:27:55.943,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,32.2,50.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Guram Kashia,Georgia,27.0,54.0,Carry,Anzor Mekvabishvili,Georgia,True,87.8,False,False,False
121731,3938639,1,27,55,00:27:55.943,Carry,Anzor Mekvabishvili,Georgia,Georgia,32.2,50.5,,1.268783,From Free Kick,,,,,,,,,,,,False,32.2,50.5,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,27.0,55.0,Pass,Anzor Mekvabishvili,Georgia,True,87.8,False,False,False
121732,3938639,1,27,57,00:27:57.212,Pass,Anzor Mekvabishvili,Georgia,Georgia,32.2,50.5,,1.40994,From Free Kick,Otar Kakabadze,25.87238,Ground Pass,,1.2686032,39.9,75.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,27.0,55.0,Ball Receipt*,Otar Kakabadze,Georgia,True,87.8,False,False,False
121733,3938639,1,27,58,00:27:58.622,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,39.9,75.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,27.0,57.0,Carry,Otar Kakabadze,Georgia,True,80.1,False,False,False
121734,3938639,1,27,58,00:27:58.622,Carry,Otar Kakabadze,Georgia,Georgia,39.9,75.2,True,1.4104,From Free Kick,,,,,,,,,,,,False,37.1,73.2,3.4409301068170484,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Otar Kakabadze,Georgia,27.0,58.0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,False,80.1,False,False,False
121735,3938639,1,27,59,00:27:59.334,Pressure,Ferdi Erenay Kadıoğlu,Turkey,Georgia,76.9,4.9,,0.721469,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,0,0,0,0,0,Carry,Otar Kakabadze,Georgia,27.0,58.0,Pass,Otar Kakabadze,Georgia,False,43.099999999999994,False,False,False
