event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Czech Republic_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
38745,3930184,1,1,56,00:01:56.790,Shot,Lukáš Provod,Czech Republic,Czech Republic,99.4,27.2,True,0.177052,Regular Play,,,,,,,,Saved,0.031836256,Left Foot,Normal,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,3,1,0,Pressure,Salih Özcan,Turkey,1.0,56.0,Block,İsmail Yüksek,Turkey,False,20.599999999999994,False,True,True
38746,3930184,1,1,56,00:01:56.967,Block,İsmail Yüksek,Turkey,Czech Republic,17.1,50.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Shot,Lukáš Provod,Czech Republic,1.0,56.0,Goal Keeper,Fehmi Mert Günok,Turkey,True,102.9,False,False,False
38747,3930184,1,1,57,00:01:57.650,Goal Keeper,Fehmi Mert Günok,Turkey,Czech Republic,2.1,40.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,4,0,0,Block,İsmail Yüksek,Turkey,1.0,56.0,Pass,Vladimír Coufal,Czech Republic,False,117.9,False,False,False
38748,3930184,1,2,20,00:02:20.545,Pass,Vladimír Coufal,Czech Republic,Czech Republic,120.0,80.0,,1.597507,From Corner,,45.714878,High Pass,Incomplete,-1.7711949,110.9,35.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Goal Keeper,Fehmi Mert Günok,Turkey,1.0,57.0,Clearance,Merih Demiral,Turkey,False,0.0,False,True,False
38749,3930184,1,2,22,00:02:22.142,Clearance,Merih Demiral,Turkey,Czech Republic,9.2,44.9,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Pass,Vladimír Coufal,Czech Republic,2.0,20.0,Ball Recovery,David Jurásek,Czech Republic,False,110.8,False,False,False
38750,3930184,1,2,24,00:02:24.197,Ball Recovery,David Jurásek,Czech Republic,Czech Republic,93.0,19.6,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Clearance,Merih Demiral,Turkey,2.0,22.0,Carry,David Jurásek,Czech Republic,True,27.0,False,False,False
38751,3930184,1,2,24,00:02:24.197,Carry,David Jurásek,Czech Republic,Czech Republic,93.0,19.6,,1.74108,From Corner,,,,,,,,,,,,False,93.8,19.0,0.9999999999999986,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Recovery,David Jurásek,Czech Republic,2.0,24.0,Pass,David Jurásek,Czech Republic,True,27.0,False,False,False
38752,3930184,1,2,25,00:02:25.938,Pass,David Jurásek,Czech Republic,Czech Republic,93.8,19.0,,2.541688,From Corner,Ladislav Krejčí,33.796005,High Pass,Incomplete,0.8965175,114.9,45.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,David Jurásek,Czech Republic,2.0,24.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,26.200000000000003,False,False,False
38753,3930184,1,2,28,00:02:28.480,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,114.4,46.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,David Jurásek,Czech Republic,2.0,25.0,Goal Keeper,Fehmi Mert Günok,Turkey,False,5.599999999999994,False,True,False
38754,3930184,1,2,28,00:02:28.480,Goal Keeper,Fehmi Mert Günok,Turkey,Turkey,5.2,34.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,2.0,28.0,Carry,Fehmi Mert Günok,Turkey,True,114.8,False,False,False
38755,3930184,1,2,28,00:02:28.480,Carry,Fehmi Mert Günok,Turkey,Turkey,5.2,34.7,,4.939035,From Keeper,,,,,,,,,,,,False,16.9,30.2,12.535549449465709,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,4,0,0,Goal Keeper,Fehmi Mert Günok,Turkey,2.0,28.0,Pass,Fehmi Mert Günok,Turkey,True,114.8,False,False,False
38756,3930184,1,2,33,00:02:33.419,Pass,Fehmi Mert Günok,Turkey,Turkey,16.9,30.2,,3.651844,From Keeper,Barış Alper Yılmaz,61.92132,Low Pass,Incomplete,-0.18187574,77.8,19.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,4,0,0,Carry,Fehmi Mert Günok,Turkey,2.0,28.0,Pressure,Barış Alper Yılmaz,Turkey,True,103.1,False,False,False
38757,3930184,1,2,36,00:02:36.649,Pressure,Barış Alper Yılmaz,Turkey,Turkey,77.5,18.0,,0.452779,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Fehmi Mert Günok,Turkey,2.0,33.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,42.5,False,False,False
38758,3930184,1,2,37,00:02:37.071,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,76.5,19.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Barış Alper Yılmaz,Turkey,2.0,36.0,Clearance,Tomáš Holeš,Czech Republic,False,43.5,False,False,True
38759,3930184,1,2,37,00:02:37.071,Clearance,Tomáš Holeš,Czech Republic,Turkey,42.3,61.1,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,2.0,37.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,77.7,False,False,False
38760,3930184,1,2,58,00:02:58.917,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,78.4,0.1,,1.064828,From Throw In,Hakan Çalhanoğlu,14.73635,Low Pass,,1.2533376,83.0,14.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Clearance,Tomáš Holeš,Czech Republic,2.0,37.0,Pressure,Tomáš Souček,Czech Republic,False,41.599999999999994,False,False,False
38761,3930184,1,2,59,00:02:59.768,Pressure,Tomáš Souček,Czech Republic,Turkey,37.1,66.0,,0.41308,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,3,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,2.0,58.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,False,82.9,False,False,False
38762,3930184,1,2,59,00:02:59.982,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,83.0,14.1,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Tomáš Souček,Czech Republic,2.0,59.0,Pass,Hakan Çalhanoğlu,Turkey,True,37.0,False,False,True
38763,3930184,1,2,59,00:02:59.982,Pass,Hakan Çalhanoğlu,Turkey,Turkey,83.0,14.1,True,0.817854,From Throw In,Ferdi Erenay Kadıoğlu,11.315918,Low Pass,,-1.6238439,82.4,2.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,2.0,59.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,37.0,False,False,False
38764,3930184,1,3,0,00:03:00.799,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,82.4,2.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Pass,Hakan Çalhanoğlu,Turkey,2.0,59.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,37.599999999999994,False,False,False
38765,3930184,1,3,0,00:03:00.799,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,82.4,2.8,,0.668999,From Throw In,,,,,,,,,,,,False,83.0,3.5,0.9219544457292852,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,3.0,0.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,37.599999999999994,False,False,False
38766,3930184,1,3,1,00:03:01.468,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,83.0,3.5,,0.300688,From Throw In,Kenan Yildiz,2.8,Ground Pass,Incomplete,0.0,85.8,3.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,3.0,0.0,Ball Receipt*,Kenan Yildiz,Turkey,True,37.0,False,False,False
38767,3930184,1,3,1,00:03:01.769,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,89.9,3.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,3.0,1.0,Interception,Vladimír Coufal,Czech Republic,False,30.099999999999994,False,False,False
38768,3930184,1,3,1,00:03:01.769,Interception,Vladimír Coufal,Czech Republic,Turkey,34.3,76.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Kenan Yildiz,Turkey,3.0,1.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,85.7,False,False,False
38769,3930184,1,3,13,00:03:13.245,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,81.7,0.1,,1.679941,From Throw In,Barış Alper Yılmaz,21.91552,High Pass,Incomplete,0.3983011,101.9,8.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Interception,Vladimír Coufal,Czech Republic,3.0,1.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,38.3,False,False,False
38770,3930184,1,3,14,00:03:14.925,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,104.2,26.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,3.0,13.0,Interception,Tomáš Holeš,Czech Republic,False,15.799999999999997,False,True,False
38771,3930184,1,3,14,00:03:14.925,Interception,Tomáš Holeš,Czech Republic,Czech Republic,18.2,71.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,3.0,14.0,Carry,Tomáš Holeš,Czech Republic,True,101.8,False,False,False
38772,3930184,1,3,14,00:03:14.925,Carry,Tomáš Holeš,Czech Republic,Czech Republic,18.2,71.5,,0.926928,Regular Play,,,,,,,,,,,,False,13.9,74.1,5.024937810560441,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Interception,Tomáš Holeš,Czech Republic,3.0,14.0,Pass,Tomáš Holeš,Czech Republic,True,101.8,False,False,False
38773,3930184,1,3,15,00:03:15.852,Pass,Tomáš Holeš,Czech Republic,Czech Republic,13.9,74.1,,3.929278,Regular Play,Mojmír Chytil,42.719784,High Pass,,0.030435564,56.6,75.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Tomáš Holeš,Czech Republic,3.0,14.0,Pressure,Merih Demiral,Turkey,False,106.1,False,False,False
38774,3930184,1,3,19,00:03:19.603,Pressure,Merih Demiral,Turkey,Czech Republic,63.5,4.7,,0.902192,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Pass,Tomáš Holeš,Czech Republic,3.0,15.0,Ball Receipt*,Mojmír Chytil,Czech Republic,False,56.5,False,False,False
38775,3930184,1,3,19,00:03:19.781,Ball Receipt*,Mojmír Chytil,Czech Republic,Czech Republic,56.6,75.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,3,0,0,Pressure,Merih Demiral,Turkey,3.0,19.0,Carry,Mojmír Chytil,Czech Republic,True,63.4,False,False,True
38776,3930184,1,3,19,00:03:19.781,Carry,Mojmír Chytil,Czech Republic,Czech Republic,56.6,75.4,True,1.104897,Regular Play,,,,,,,,,,,,False,57.5,77.1,1.9235384061671237,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Mojmír Chytil,Czech Republic,3.0,19.0,Foul Committed,Merih Demiral,Turkey,False,63.4,False,False,False
38777,3930184,1,3,20,00:03:20.886,Foul Committed,Merih Demiral,Turkey,Czech Republic,62.6,3.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Carry,Mojmír Chytil,Czech Republic,3.0,19.0,Foul Won,Mojmír Chytil,Czech Republic,False,57.4,False,False,False
38778,3930184,1,3,20,00:03:20.886,Foul Won,Mojmír Chytil,Czech Republic,Czech Republic,57.5,77.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,3,0,0,Foul Committed,Merih Demiral,Turkey,3.0,20.0,Pass,Vladimír Coufal,Czech Republic,True,62.5,False,False,False
38779,3930184,1,3,34,00:03:34.853,Pass,Vladimír Coufal,Czech Republic,Czech Republic,61.4,75.7,,1.021786,From Free Kick,Tomáš Holeš,12.539936,Ground Pass,,-2.6244247,50.5,69.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Foul Won,Mojmír Chytil,Czech Republic,3.0,20.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,58.6,False,False,False
38780,3930184,1,3,35,00:03:35.875,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,50.5,69.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Vladimír Coufal,Czech Republic,3.0,34.0,Carry,Tomáš Holeš,Czech Republic,True,69.5,False,False,False
38781,3930184,1,3,35,00:03:35.875,Carry,Tomáš Holeš,Czech Republic,Czech Republic,50.5,69.5,,0.542036,From Free Kick,,,,,,,,,,,,False,49.8,69.2,0.7615773105863923,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,3.0,35.0,Pass,Tomáš Holeš,Czech Republic,True,69.5,False,False,False
38782,3930184,1,3,36,00:03:36.417,Pass,Tomáš Holeš,Czech Republic,Czech Republic,49.8,69.2,,2.552776,From Free Kick,Robin Hranáč,26.624237,Ground Pass,,-2.000843,38.7,45.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Tomáš Holeš,Czech Republic,3.0,35.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,70.2,False,False,False
38783,3930184,1,3,38,00:03:38.970,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,38.7,45.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Tomáš Holeš,Czech Republic,3.0,36.0,Pass,Robin Hranáč,Czech Republic,True,81.3,False,False,False
38784,3930184,1,3,38,00:03:38.970,Pass,Robin Hranáč,Czech Republic,Czech Republic,38.7,44.1,,1.179586,From Free Kick,Ladislav Krejčí,19.534584,Ground Pass,,-1.7561443,35.1,24.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,3.0,38.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,81.3,False,False,False
38785,3930184,1,3,40,00:03:40.149,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,35.1,24.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Robin Hranáč,Czech Republic,3.0,38.0,Carry,Ladislav Krejčí,Czech Republic,True,84.9,False,False,False
38786,3930184,1,3,40,00:03:40.149,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,35.1,24.9,,1.959566,From Free Kick,,,,,,,,,,,,False,32.6,24.6,2.517935662402834,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,3.0,40.0,Pass,Ladislav Krejčí,Czech Republic,True,84.9,False,False,False
38787,3930184,1,3,42,00:03:42.109,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,32.6,24.6,,3.561194,From Free Kick,Tomáš Holeš,46.160805,Ground Pass,,1.6771474,27.7,70.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Ladislav Krejčí,Czech Republic,3.0,40.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,87.4,False,False,False
38788,3930184,1,3,45,00:03:45.670,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,27.7,70.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Ladislav Krejčí,Czech Republic,3.0,42.0,Carry,Tomáš Holeš,Czech Republic,True,92.3,False,False,False
38789,3930184,1,3,45,00:03:45.670,Carry,Tomáš Holeš,Czech Republic,Czech Republic,27.7,70.5,,1.73608,From Free Kick,,,,,,,,,,,,False,27.7,70.9,0.4000000000000057,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,3.0,45.0,Pass,Tomáš Holeš,Czech Republic,True,92.3,False,False,False
38790,3930184,1,3,47,00:03:47.406,Pass,Tomáš Holeš,Czech Republic,Czech Republic,27.7,70.9,,2.118621,From Free Kick,Vladimír Coufal,50.116863,High Pass,Incomplete,0.025942283,77.8,72.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Tomáš Holeš,Czech Republic,3.0,45.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,92.3,False,False,False
38791,3930184,1,3,49,00:03:49.525,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,77.1,74.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Tomáš Holeš,Czech Republic,3.0,47.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,42.900000000000006,False,False,False
38792,3930184,1,3,49,00:03:49.525,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,42.3,7.9,,2.017136,Regular Play,İsmail Yüksek,9.360022,High Pass,,0.929432,47.9,15.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,3.0,49.0,Ball Receipt*,İsmail Yüksek,Turkey,True,77.7,False,False,False
38793,3930184,1,3,51,00:03:51.542,Ball Receipt*,İsmail Yüksek,Turkey,Turkey,47.9,15.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,3.0,49.0,Pass,İsmail Yüksek,Turkey,True,72.1,False,False,False
38794,3930184,1,3,51,00:03:51.542,Pass,İsmail Yüksek,Turkey,Turkey,47.8,15.4,,1.786122,Regular Play,Kenan Yildiz,16.304907,High Pass,,-0.27324495,63.5,11.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,İsmail Yüksek,Turkey,3.0,51.0,Ball Receipt*,Kenan Yildiz,Turkey,True,72.2,False,False,False
38795,3930184,1,3,53,00:03:53.328,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,63.5,11.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,İsmail Yüksek,Turkey,3.0,51.0,Carry,Kenan Yildiz,Turkey,True,56.5,False,False,False
38796,3930184,1,3,53,00:03:53.328,Carry,Kenan Yildiz,Turkey,Turkey,63.5,11.0,True,1.286938,Regular Play,,,,,,,,,,,,False,64.0,17.4,6.419501538281612,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,3.0,53.0,Pressure,Tomáš Holeš,Czech Republic,False,56.5,False,False,False
38797,3930184,1,3,54,00:03:54.219,Pressure,Tomáš Holeš,Czech Republic,Turkey,57.0,63.7,,0.355719,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Kenan Yildiz,Turkey,3.0,53.0,Dribble,Kenan Yildiz,Turkey,False,63.0,False,False,False
38798,3930184,1,3,54,00:03:54.615,Dribble,Kenan Yildiz,Turkey,Turkey,64.0,17.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Tomáš Holeš,Czech Republic,3.0,54.0,Duel,Tomáš Holeš,Czech Republic,False,56.0,False,False,True
38799,3930184,1,3,54,00:03:54.615,Duel,Tomáš Holeš,Czech Republic,Czech Republic,56.1,62.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Dribble,Kenan Yildiz,Turkey,3.0,54.0,Ball Recovery,Lukáš Provod,Czech Republic,True,63.9,False,False,False
38800,3930184,1,3,55,00:03:55.632,Ball Recovery,Lukáš Provod,Czech Republic,Czech Republic,57.3,53.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,3,1,0,Duel,Tomáš Holeš,Czech Republic,3.0,54.0,Carry,Lukáš Provod,Czech Republic,True,62.7,False,False,False
38801,3930184,1,3,55,00:03:55.632,Carry,Lukáš Provod,Czech Republic,Czech Republic,57.3,53.6,,1.729732,Regular Play,,,,,,,,,,,,False,55.7,52.5,1.941648783894756,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,3,1,0,Ball Recovery,Lukáš Provod,Czech Republic,3.0,55.0,Pass,Lukáš Provod,Czech Republic,True,62.7,False,False,False
38802,3930184,1,3,57,00:03:57.361,Pass,Lukáš Provod,Czech Republic,Czech Republic,55.7,52.5,,1.469598,Regular Play,Ladislav Krejčí,24.005207,Ground Pass,,-2.1934671,41.7,33.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,3,1,0,Carry,Lukáš Provod,Czech Republic,3.0,55.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,64.3,False,False,False
38803,3930184,1,3,58,00:03:58.831,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,41.7,33.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Lukáš Provod,Czech Republic,3.0,57.0,Carry,Ladislav Krejčí,Czech Republic,True,78.3,False,False,False
38804,3930184,1,3,58,00:03:58.831,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,41.7,33.0,,1.117999,Regular Play,,,,,,,,,,,,False,41.3,32.1,0.9848857801796115,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,3.0,58.0,Pass,Ladislav Krejčí,Czech Republic,True,78.3,False,False,False
38805,3930184,1,3,59,00:03:59.949,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,41.3,32.1,,1.514834,Regular Play,David Jurásek,26.886799,Ground Pass,,-1.2255207,50.4,6.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Ladislav Krejčí,Czech Republic,3.0,58.0,Ball Receipt*,David Jurásek,Czech Republic,True,78.7,False,False,False
38806,3930184,1,4,1,00:04:01.464,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,50.4,6.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,Ladislav Krejčí,Czech Republic,3.0,59.0,Carry,David Jurásek,Czech Republic,True,69.6,False,False,False
38807,3930184,1,4,1,00:04:01.464,Carry,David Jurásek,Czech Republic,Czech Republic,50.4,6.8,,1.106311,Regular Play,,,,,,,,,,,,False,50.4,6.8,0.0,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,David Jurásek,Czech Republic,4.0,1.0,Pass,David Jurásek,Czech Republic,True,69.6,False,False,False
38808,3930184,1,4,2,00:04:02.570,Pass,David Jurásek,Czech Republic,Czech Republic,50.4,6.8,,5.564793,Regular Play,Mojmír Chytil,67.8028,Low Pass,Incomplete,0.22458793,116.5,21.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,David Jurásek,Czech Republic,4.0,1.0,Ball Receipt*,Mojmír Chytil,Czech Republic,True,69.6,False,False,False
