event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
158184,3930174,2,56,55,00:11:55.835,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,42.8,60.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Pass,Rúben Santos Gato Alves Dias,Portugal,56.0,54.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,77.2,False,False,False
158185,3930174,2,56,55,00:11:55.835,Carry,Bruno Miguel Borges Fernandes,Portugal,Portugal,42.8,60.3,,0.079999,From Keeper,,,,,,,,,,,,False,42.8,60.3,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,56.0,55.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,77.2,False,False,False
158186,3930174,2,56,55,00:11:55.915,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,42.8,60.3,,1.257962,From Keeper,Rúben Santos Gato Alves Dias,11.822859,Ground Pass,,2.9973032,31.1,62.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Carry,Bruno Miguel Borges Fernandes,Portugal,56.0,55.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,77.2,False,False,False
158187,3930174,2,56,57,00:11:57.173,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,31.1,62.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,3,1,0,0,2,1,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,56.0,55.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,88.9,False,False,False
158188,3930174,2,56,57,00:11:57.173,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,31.1,62.0,,0.493056,From Keeper,,,,,,,,,,,,False,31.3,62.6,0.632455532033677,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,56.0,57.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,88.9,False,False,False
158189,3930174,2,56,57,00:11:57.666,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,31.3,62.6,,0.870565,From Keeper,Bernardo Mota Veiga de Carvalho e Silva,21.031881,Ground Pass,,-0.22537333,51.8,57.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,3,1,0,0,2,1,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,56.0,57.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,88.7,False,False,False
158190,3930174,2,56,58,00:11:58.537,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,51.8,57.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,3,1,0,0,2,1,0,1,Pass,Rúben Santos Gato Alves Dias,Portugal,56.0,57.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,68.2,False,False,False
158191,3930174,2,56,58,00:11:58.537,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,52.2,57.9,,0.983949,From Keeper,Bruno Miguel Borges Fernandes,8.386894,Ground Pass,,2.457541,45.7,63.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,3,1,0,0,2,1,0,1,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,56.0,58.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,67.8,False,False,False
158192,3930174,2,56,59,00:11:59.521,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,45.7,63.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,56.0,58.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,74.3,False,False,False
158193,3930174,2,56,59,00:11:59.521,Carry,Bruno Miguel Borges Fernandes,Portugal,Portugal,45.7,63.2,True,0.36246,From Keeper,,,,,,,,,,,,False,49.2,62.2,3.640054944640259,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,56.0,59.0,Pressure,Hakan Çalhanoğlu,Turkey,False,74.3,False,False,False
158194,3930174,2,56,59,00:11:59.773,Pressure,Hakan Çalhanoğlu,Turkey,Portugal,69.3,18.4,,0.255516,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Bruno Miguel Borges Fernandes,Portugal,56.0,59.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,50.7,False,False,False
158195,3930174,2,56,59,00:11:59.883,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,49.2,62.2,True,0.145223,From Keeper,Bernardo Mota Veiga de Carvalho e Silva,1.8867962,Low Pass,Incomplete,-0.5585993,50.8,61.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,3,3,1,0,0,2,1,0,1,Pressure,Hakan Çalhanoğlu,Turkey,56.0,59.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,70.8,False,False,True
158196,3930174,2,57,0,00:12:00.028,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,52.2,54.8,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,3,1,0,0,2,1,0,1,Pass,Bruno Miguel Borges Fernandes,Portugal,56.0,59.0,Block,Hakan Çalhanoğlu,Turkey,False,67.8,False,False,False
158197,3930174,2,57,0,00:12:00.028,Block,Hakan Çalhanoğlu,Turkey,Portugal,69.3,18.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,57.0,0.0,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,False,50.7,False,False,False
158198,3930174,2,57,1,00:12:01.557,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,Portugal,37.4,61.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,3,1,0,0,2,1,0,0,Block,Hakan Çalhanoğlu,Turkey,57.0,0.0,Carry,Rúben Diogo Da Silva Neves,Portugal,True,82.6,False,False,False
158199,3930174,2,57,1,00:12:01.557,Carry,Rúben Diogo Da Silva Neves,Portugal,Portugal,37.4,61.7,True,0.835971,From Keeper,,,,,,,,,,,,False,38.0,62.8,1.2529964086141625,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,3,1,0,0,2,1,0,0,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,57.0,1.0,Pressure,Hakan Çalhanoğlu,Turkey,False,82.6,False,False,False
158200,3930174,2,57,2,00:12:02.237,Pressure,Hakan Çalhanoğlu,Turkey,Portugal,79.0,17.7,,0.156633,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Rúben Diogo Da Silva Neves,Portugal,57.0,1.0,Pass,Rúben Diogo Da Silva Neves,Portugal,False,41.0,False,False,False
158201,3930174,2,57,2,00:12:02.393,Pass,Rúben Diogo Da Silva Neves,Portugal,Portugal,38.0,62.8,True,4.406532,From Keeper,,56.521236,High Pass,Incomplete,0.17067508,93.7,72.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,3,1,0,0,2,1,0,0,Pressure,Hakan Çalhanoğlu,Turkey,57.0,2.0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,False,82.0,False,False,True
158202,3930174,2,57,6,00:12:06.799,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,Turkey,26.4,7.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Rúben Diogo Da Silva Neves,Portugal,57.0,2.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,93.6,False,False,False
158203,3930174,2,57,6,00:12:06.799,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,26.4,7.7,,4.695623,Regular Play,,,,,,,,,,,,False,19.2,12.3,8.54400374531753,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,-3,1,0,0,3,1,0,0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,57.0,6.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,93.6,False,False,False
158204,3930174,2,57,11,00:12:11.495,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,19.2,12.3,,2.285202,Regular Play,Samet Akaydin,42.8,Ground Pass,,1.5707964,19.2,55.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,57.0,6.0,Ball Receipt*,Samet Akaydin,Turkey,True,100.8,False,False,False
158205,3930174,2,57,13,00:12:13.780,Ball Receipt*,Samet Akaydin,Turkey,Turkey,19.2,55.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,57.0,11.0,Carry,Samet Akaydin,Turkey,True,100.8,False,False,False
158206,3930174,2,57,13,00:12:13.780,Carry,Samet Akaydin,Turkey,Turkey,19.2,55.1,,3.207798,Regular Play,,,,,,,,,,,,False,18.6,64.3,9.219544457292884,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Samet Akaydin,Turkey,57.0,13.0,Pass,Samet Akaydin,Turkey,True,100.8,False,False,False
158207,3930174,2,57,16,00:12:16.988,Pass,Samet Akaydin,Turkey,Turkey,18.6,64.3,,1.110458,Regular Play,Mehmet Zeki Çelik,13.618003,Ground Pass,,0.9787204,26.2,75.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Samet Akaydin,Turkey,57.0,13.0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,True,101.4,False,False,False
158208,3930174,2,57,18,00:12:18.098,Ball Receipt*,Mehmet Zeki Çelik,Turkey,Turkey,26.2,75.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Samet Akaydin,Turkey,57.0,16.0,Carry,Mehmet Zeki Çelik,Turkey,True,93.8,False,False,False
158209,3930174,2,57,18,00:12:18.098,Carry,Mehmet Zeki Çelik,Turkey,Turkey,26.2,75.6,,0.687924,Regular Play,,,,,,,,,,,,False,25.6,75.6,0.5999999999999979,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,57.0,18.0,Pass,Mehmet Zeki Çelik,Turkey,True,93.8,False,False,False
158210,3930174,2,57,18,00:12:18.786,Pass,Mehmet Zeki Çelik,Turkey,Turkey,25.6,75.6,,0.974452,Regular Play,Yunus Akgün,12.9,Ground Pass,,0.0,38.5,75.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Mehmet Zeki Çelik,Turkey,57.0,18.0,Pressure,Nuno Mendes,Portugal,False,94.4,False,False,False
158211,3930174,2,57,19,00:12:19.589,Pressure,Nuno Mendes,Portugal,Turkey,80.2,4.7,,0.303333,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,3,1,0,0,2,1,0,0,Pass,Mehmet Zeki Çelik,Turkey,57.0,18.0,Ball Receipt*,Yunus Akgün,Turkey,False,39.8,False,False,False
158212,3930174,2,57,19,00:12:19.761,Ball Receipt*,Yunus Akgün,Turkey,Turkey,38.5,75.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Pressure,Nuno Mendes,Portugal,57.0,19.0,Carry,Yunus Akgün,Turkey,True,81.5,False,False,True
158213,3930174,2,57,19,00:12:19.761,Carry,Yunus Akgün,Turkey,Turkey,38.5,75.6,True,0.04,Regular Play,,,,,,,,,,,,False,38.1,75.6,0.3999999999999986,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Yunus Akgün,Turkey,57.0,19.0,Foul Committed,Nuno Mendes,Portugal,False,81.5,False,False,False
158214,3930174,2,57,19,00:12:19.801,Foul Committed,Nuno Mendes,Portugal,Turkey,82.0,4.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,3,1,0,0,2,1,0,0,Carry,Yunus Akgün,Turkey,57.0,19.0,Foul Won,Yunus Akgün,Turkey,False,38.0,False,False,False
158215,3930174,2,57,19,00:12:19.801,Foul Won,Yunus Akgün,Turkey,Turkey,38.1,75.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Foul Committed,Nuno Mendes,Portugal,57.0,19.0,Pass,Mehmet Zeki Çelik,Turkey,True,81.9,False,False,False
158216,3930174,2,57,53,00:12:53.870,Pass,Mehmet Zeki Çelik,Turkey,Turkey,37.9,76.0,,3.047535,From Free Kick,,20.155893,High Pass,Incomplete,-0.25580856,57.4,70.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Foul Won,Yunus Akgün,Turkey,57.0,19.0,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,False,82.1,False,False,False
158217,3930174,2,57,56,00:12:56.918,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,Portugal,62.7,9.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,3,1,0,0,2,1,0,0,Pass,Mehmet Zeki Çelik,Turkey,57.0,53.0,Substitution,Kaan Ayhan,Turkey,False,57.3,False,False,False
158218,3930174,2,57,57,00:12:57.726,Substitution,Kaan Ayhan,Turkey,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 78241, 'name': 'İsmail Yüksek'}}","{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,-3,1,0,0,3,1,0,0,Ball Recovery,Rúben Diogo Da Silva Neves,Portugal,57.0,56.0,Substitution,Muhammed Kerem Aktürkoğlu,Turkey,True,,False,,False
158219,3930174,2,57,58,00:12:58.061,Substitution,Muhammed Kerem Aktürkoğlu,Turkey,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 151813, 'name': 'Kenan Yildiz'}}","{'id': 21, 'name': 'Left Wing'}",,0,3,-3,1,0,0,3,1,1,0,Substitution,Kaan Ayhan,Turkey,57.0,57.0,Pass,Rúben Diogo Da Silva Neves,Portugal,False,,False,,False
158220,3930174,2,58,0,00:13:00.558,Pass,Rúben Diogo Da Silva Neves,Portugal,Portugal,68.7,8.0,,4.015204,Regular Play,Kléper Laveran Lima Ferreira,28.709057,Low Pass,,3.0544016,40.1,10.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,3,3,1,0,0,2,1,0,0,Substitution,Muhammed Kerem Aktürkoğlu,Turkey,57.0,58.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,51.3,False,False,False
158221,3930174,2,58,4,00:13:04.573,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.1,10.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,3,3,1,0,0,2,1,0,0,Pass,Rúben Diogo Da Silva Neves,Portugal,58.0,0.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.9,False,False,False
158222,3930174,2,58,5,00:13:05.409,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,36.0,10.5,,1.067543,Regular Play,Nuno Mendes,10.643778,Ground Pass,,-0.46784925,45.5,5.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,58.0,4.0,Pressure,Yunus Akgün,Turkey,False,84.0,False,False,False
158223,3930174,2,58,6,00:13:06.332,Pressure,Yunus Akgün,Turkey,Portugal,72.6,74.7,,2.067444,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,58.0,5.0,Ball Receipt*,Nuno Mendes,Portugal,False,47.400000000000006,False,False,False
158224,3930174,2,58,6,00:13:06.477,Ball Receipt*,Nuno Mendes,Portugal,Portugal,45.5,5.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,3,1,0,0,2,1,0,0,Pressure,Yunus Akgün,Turkey,58.0,6.0,Carry,Nuno Mendes,Portugal,True,74.5,False,False,True
158225,3930174,2,58,6,00:13:06.477,Carry,Nuno Mendes,Portugal,Portugal,45.5,5.7,True,1.923137,Regular Play,,,,,,,,,,,,False,48.1,3.3,3.5383612025908278,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Nuno Mendes,Portugal,58.0,6.0,Dispossessed,Nuno Mendes,Portugal,True,74.5,False,False,False
158226,3930174,2,58,8,00:13:08.400,Dispossessed,Nuno Mendes,Portugal,Portugal,48.1,3.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,3,3,1,0,0,2,1,0,0,Carry,Nuno Mendes,Portugal,58.0,6.0,Duel,Yunus Akgün,Turkey,False,71.9,False,False,False
158227,3930174,2,58,8,00:13:08.400,Duel,Yunus Akgün,Turkey,Turkey,72.0,76.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Dispossessed,Nuno Mendes,Portugal,58.0,8.0,Carry,Yunus Akgün,Turkey,True,48.0,False,False,False
158228,3930174,2,58,8,00:13:08.400,Carry,Yunus Akgün,Turkey,Turkey,72.0,76.8,,0.941398,Regular Play,,,,,,,,,,,,False,71.8,77.9,1.1180339887499038,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Duel,Yunus Akgün,Turkey,58.0,8.0,Pass,Yunus Akgün,Turkey,True,48.0,False,False,False
158229,3930174,2,58,9,00:13:09.341,Pass,Yunus Akgün,Turkey,Turkey,71.8,77.9,,1.201956,Regular Play,Barış Alper Yılmaz,4.9335585,Ground Pass,,-0.30893075,76.5,76.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Yunus Akgün,Turkey,58.0,8.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,48.2,False,False,False
158230,3930174,2,58,10,00:13:10.543,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,76.5,76.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Yunus Akgün,Turkey,58.0,9.0,Carry,Barış Alper Yılmaz,Turkey,True,43.5,False,False,False
158231,3930174,2,58,10,00:13:10.543,Carry,Barış Alper Yılmaz,Turkey,Turkey,76.5,76.4,,2.508201,Regular Play,,,,,,,,,,,,False,86.8,67.2,13.81050324933889,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,58.0,10.0,Pass,Barış Alper Yılmaz,Turkey,True,43.5,False,False,False
158232,3930174,2,58,13,00:13:13.051,Pass,Barış Alper Yılmaz,Turkey,Turkey,86.8,67.2,,1.933077,Regular Play,Yunus Akgün,23.789494,Ground Pass,,0.15616481,110.3,70.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Barış Alper Yılmaz,Turkey,58.0,10.0,Ball Receipt*,Yunus Akgün,Turkey,True,33.2,False,False,False
158233,3930174,2,58,14,00:13:14.984,Ball Receipt*,Yunus Akgün,Turkey,Turkey,110.3,70.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Barış Alper Yılmaz,Turkey,58.0,13.0,Carry,Yunus Akgün,Turkey,True,9.700000000000003,False,True,False
158234,3930174,2,58,14,00:13:14.984,Carry,Yunus Akgün,Turkey,Turkey,110.3,70.9,,0.339969,Regular Play,,,,,,,,,,,,False,110.6,70.0,0.9486832980505183,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Ball Receipt*,Yunus Akgün,Turkey,58.0,14.0,Pass,Yunus Akgün,Turkey,True,9.700000000000003,False,True,False
158235,3930174,2,58,15,00:13:15.324,Pass,Yunus Akgün,Turkey,Turkey,110.6,70.0,,0.179682,Regular Play,Mehmet Zeki Çelik,5.903389,Low Pass,Incomplete,-1.536911,110.8,64.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,3,-3,1,0,0,3,1,0,0,Carry,Yunus Akgün,Turkey,58.0,14.0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,True,9.400000000000006,False,True,False
158236,3930174,2,58,15,00:13:15.504,Ball Receipt*,Mehmet Zeki Çelik,Turkey,Turkey,108.9,57.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Yunus Akgün,Turkey,58.0,15.0,Block,Kléper Laveran Lima Ferreira,Portugal,False,11.099999999999994,False,True,False
158237,3930174,2,58,15,00:13:15.504,Block,Kléper Laveran Lima Ferreira,Portugal,Turkey,9.3,16.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,58.0,15.0,Pass,Hakan Çalhanoğlu,Turkey,False,110.7,False,False,False
158238,3930174,2,58,48,00:13:48.704,Pass,Hakan Çalhanoğlu,Turkey,Turkey,120.0,80.0,,0.732683,From Corner,,34.231712,Low Pass,Unknown,-1.6585469,117.0,45.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,3,-3,1,0,0,3,1,0,0,Block,Kléper Laveran Lima Ferreira,Portugal,58.0,15.0,Foul Committed,Mehmet Zeki Çelik,Turkey,True,0.0,False,True,False
158239,3930174,2,58,49,00:13:49.151,Foul Committed,Mehmet Zeki Çelik,Turkey,Turkey,112.8,43.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,3,-3,1,0,0,3,1,0,0,Pass,Hakan Çalhanoğlu,Turkey,58.0,48.0,Foul Won,Cristiano Ronaldo dos Santos Aveiro,Portugal,False,7.200000000000003,False,True,False
158240,3930174,2,58,49,00:13:49.151,Foul Won,Cristiano Ronaldo dos Santos Aveiro,Portugal,Turkey,7.3,37.0,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,3,3,1,0,0,2,1,0,0,Foul Committed,Mehmet Zeki Çelik,Turkey,58.0,49.0,Pass,Diogo Meireles Costa,Portugal,True,112.7,False,False,False
158241,3930174,2,59,12,00:14:12.593,Pass,Diogo Meireles Costa,Portugal,Portugal,6.9,36.7,,1.353524,From Free Kick,Kléper Laveran Lima Ferreira,9.633276,Ground Pass,,-1.6539376,6.1,27.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,3,3,1,0,0,2,1,0,0,Foul Won,Cristiano Ronaldo dos Santos Aveiro,Portugal,58.0,49.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,113.1,False,False,False
158242,3930174,2,59,13,00:14:13.946,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,6.1,27.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,3,3,1,0,0,2,1,0,0,Pass,Diogo Meireles Costa,Portugal,59.0,12.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,113.9,False,False,False
158243,3930174,2,59,14,00:14:14.882,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,6.4,27.9,,1.6,From Free Kick,Diogo Meireles Costa,15.902201,Ground Pass,,1.6842313,4.6,43.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,59.0,13.0,Ball Receipt*,Diogo Meireles Costa,Portugal,True,113.6,False,False,False
158244,3930174,2,59,16,00:14:16.482,Ball Receipt*,Diogo Meireles Costa,Portugal,Portugal,4.6,43.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,3,3,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,59.0,14.0,Carry,Diogo Meireles Costa,Portugal,True,115.4,False,False,False
158245,3930174,2,59,16,00:14:16.482,Carry,Diogo Meireles Costa,Portugal,Portugal,4.6,43.7,True,1.076564,From Free Kick,,,,,,,,,,,,False,4.6,46.4,2.6999999999999957,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,3,3,1,0,0,2,1,0,0,Ball Receipt*,Diogo Meireles Costa,Portugal,59.0,16.0,Pressure,Barış Alper Yılmaz,Turkey,False,115.4,False,False,False
