event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
96468,3930168,1,33,40,00:33:40.272,Ball Receipt*,İlkay Gündoğan,Germany,Germany,92.2,44.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,5,1,0,0,Pass,Florian Wirtz,Germany,33.0,39.0,Pass,Ádám Nagy,Hungary,False,27.799999999999997,False,False,False
96469,3930168,1,33,40,00:33:40.272,Pass,Ádám Nagy,Hungary,Hungary,28.8,31.2,,0.82765,Regular Play,Roland Sallai,7.0263786,Ground Pass,,-0.42544964,35.2,28.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,İlkay Gündoğan,Germany,33.0,40.0,Pressure,Robert Andrich,Germany,False,91.2,False,False,False
96470,3930168,1,33,40,00:33:40.983,Pressure,Robert Andrich,Germany,Hungary,83.9,49.0,,0.568583,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Pass,Ádám Nagy,Hungary,33.0,40.0,Ball Receipt*,Roland Sallai,Hungary,False,36.099999999999994,False,False,False
96471,3930168,1,33,41,00:33:41.100,Ball Receipt*,Roland Sallai,Hungary,Hungary,35.2,28.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Pressure,Robert Andrich,Germany,33.0,40.0,Carry,Roland Sallai,Hungary,True,84.8,False,False,True
96472,3930168,1,33,41,00:33:41.100,Carry,Roland Sallai,Hungary,Hungary,35.2,28.3,True,2.618706,Regular Play,,,,,,,,,,,,False,31.0,24.4,5.731491952362844,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Roland Sallai,Hungary,33.0,41.0,Pressure,Robert Andrich,Germany,False,84.8,False,False,False
96473,3930168,1,33,42,00:33:42.767,Pressure,Robert Andrich,Germany,Hungary,92.2,54.2,,0.676554,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Carry,Roland Sallai,Hungary,33.0,41.0,Pressure,Florian Wirtz,Germany,True,27.799999999999997,False,False,False
96474,3930168,1,33,43,00:33:43.300,Pressure,Florian Wirtz,Germany,Hungary,87.1,55.6,,0.143046,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,5,1,1,0,Pressure,Robert Andrich,Germany,33.0,42.0,Dribbled Past,Robert Andrich,Germany,True,32.900000000000006,False,False,True
96475,3930168,1,33,43,00:33:43.718,Dribbled Past,Robert Andrich,Germany,Hungary,89.1,55.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Pressure,Florian Wirtz,Germany,33.0,43.0,Dribble,Roland Sallai,Hungary,False,30.900000000000006,False,False,True
96476,3930168,1,33,43,00:33:43.718,Dribble,Roland Sallai,Hungary,Hungary,31.0,24.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Dribbled Past,Robert Andrich,Germany,33.0,43.0,Carry,Roland Sallai,Hungary,True,89.0,False,False,False
96477,3930168,1,33,43,00:33:43.718,Carry,Roland Sallai,Hungary,Hungary,31.0,24.4,True,0.019186,Regular Play,,,,,,,,,,,,False,29.2,22.2,2.842534080710379,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Dribble,Roland Sallai,Hungary,33.0,43.0,Foul Committed,Robert Andrich,Germany,False,89.0,False,False,False
96478,3930168,1,33,43,00:33:43.737,Foul Committed,Robert Andrich,Germany,Hungary,90.9,57.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Carry,Roland Sallai,Hungary,33.0,43.0,Foul Won,Roland Sallai,Hungary,False,29.099999999999994,False,False,False
96479,3930168,1,33,43,00:33:43.737,Foul Won,Roland Sallai,Hungary,Hungary,29.2,22.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Foul Committed,Robert Andrich,Germany,33.0,43.0,Pass,Márton Dárdai,Hungary,True,90.8,False,False,False
96480,3930168,1,34,3,00:34:03.355,Pass,Márton Dárdai,Hungary,Hungary,29.9,20.8,,9.333201,From Free Kick,Willi Orban,36.069378,Ground Pass,,1.7322987,24.1,56.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,3,0,0,Foul Won,Roland Sallai,Hungary,33.0,43.0,Ball Receipt*,Willi Orban,Hungary,True,90.1,False,False,False
96481,3930168,1,34,12,00:34:12.688,Ball Receipt*,Willi Orban,Hungary,Hungary,24.1,56.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,1,3,0,0,Pass,Márton Dárdai,Hungary,34.0,3.0,Pass,Willi Orban,Hungary,True,95.9,False,False,False
96482,3930168,1,34,12,00:34:12.768,Pass,Willi Orban,Hungary,Hungary,24.8,56.8,,2.126818,From Free Kick,András Schäfer,30.525072,Ground Pass,,-1.692307,21.1,26.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Willi Orban,Hungary,34.0,12.0,Ball Receipt*,András Schäfer,Hungary,True,95.2,False,False,False
96483,3930168,1,34,14,00:34:14.895,Ball Receipt*,András Schäfer,Hungary,Hungary,21.1,26.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Pass,Willi Orban,Hungary,34.0,12.0,Carry,András Schäfer,Hungary,True,98.9,False,False,False
96484,3930168,1,34,14,00:34:14.895,Carry,András Schäfer,Hungary,Hungary,21.1,26.5,,1.015275,From Free Kick,,,,,,,,,,,,False,16.3,26.6,4.801041553663122,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,András Schäfer,Hungary,34.0,14.0,Pass,András Schäfer,Hungary,True,98.9,False,False,False
96485,3930168,1,34,15,00:34:15.910,Pass,András Schäfer,Hungary,Hungary,16.3,26.6,,1.478084,From Free Kick,Péter Gulácsi,15.754364,Ground Pass,,2.0741956,8.7,40.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Carry,András Schäfer,Hungary,34.0,14.0,Ball Receipt*,Péter Gulácsi,Hungary,True,103.7,False,False,False
96486,3930168,1,34,17,00:34:17.388,Ball Receipt*,Péter Gulácsi,Hungary,Hungary,8.7,40.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Pass,András Schäfer,Hungary,34.0,15.0,Carry,Péter Gulácsi,Hungary,True,111.3,False,False,False
96487,3930168,1,34,17,00:34:17.388,Carry,Péter Gulácsi,Hungary,Hungary,8.7,40.4,,4.21811,From Free Kick,,,,,,,,,,,,False,8.9,39.4,1.0198039027185573,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Péter Gulácsi,Hungary,34.0,17.0,Pass,Péter Gulácsi,Hungary,True,111.3,False,False,False
96488,3930168,1,34,21,00:34:21.606,Pass,Péter Gulácsi,Hungary,Hungary,8.9,39.4,,2.222266,From Free Kick,András Schäfer,26.61015,Ground Pass,,-1.3084995,15.8,13.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Carry,Péter Gulácsi,Hungary,34.0,17.0,Ball Receipt*,András Schäfer,Hungary,True,111.1,False,False,False
96489,3930168,1,34,23,00:34:23.828,Ball Receipt*,András Schäfer,Hungary,Hungary,15.8,13.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Pass,Péter Gulácsi,Hungary,34.0,21.0,Carry,András Schäfer,Hungary,True,104.2,False,False,False
96490,3930168,1,34,23,00:34:23.828,Carry,András Schäfer,Hungary,Hungary,15.8,13.7,,0.885294,From Free Kick,,,,,,,,,,,,False,19.4,12.7,3.736308338453879,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,András Schäfer,Hungary,34.0,23.0,Pass,András Schäfer,Hungary,True,104.2,False,False,False
96491,3930168,1,34,24,00:34:24.714,Pass,András Schäfer,Hungary,Hungary,19.4,12.7,,1.081102,From Free Kick,Milos Kerkez,14.204225,Ground Pass,,0.5645694,31.4,20.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Carry,András Schäfer,Hungary,34.0,23.0,Ball Receipt*,Milos Kerkez,Hungary,True,100.6,False,False,False
96492,3930168,1,34,25,00:34:25.795,Ball Receipt*,Milos Kerkez,Hungary,Hungary,31.4,20.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Pass,András Schäfer,Hungary,34.0,24.0,Carry,Milos Kerkez,Hungary,True,88.6,False,False,False
96493,3930168,1,34,25,00:34:25.795,Carry,Milos Kerkez,Hungary,Hungary,31.4,20.3,True,1.009592,From Free Kick,,,,,,,,,,,,False,28.6,18.9,3.1304951684997038,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Milos Kerkez,Hungary,34.0,25.0,Pressure,İlkay Gündoğan,Germany,False,88.6,False,False,False
96494,3930168,1,34,26,00:34:26.477,Pressure,İlkay Gündoğan,Germany,Hungary,94.4,60.6,,0.437475,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,5,1,0,0,Carry,Milos Kerkez,Hungary,34.0,25.0,Pass,Milos Kerkez,Hungary,False,25.599999999999994,False,False,False
96495,3930168,1,34,26,00:34:26.804,Pass,Milos Kerkez,Hungary,Hungary,28.6,18.9,True,0.988196,From Free Kick,András Schäfer,14.705441,Ground Pass,,-1.8817946,24.1,4.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Pressure,İlkay Gündoğan,Germany,34.0,26.0,Ball Receipt*,András Schäfer,Hungary,True,91.4,False,False,True
96496,3930168,1,34,27,00:34:27.793,Ball Receipt*,András Schäfer,Hungary,Hungary,24.1,4.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Pass,Milos Kerkez,Hungary,34.0,26.0,Carry,András Schäfer,Hungary,True,95.9,False,False,False
96497,3930168,1,34,27,00:34:27.793,Carry,András Schäfer,Hungary,Hungary,24.1,4.9,,2.66742,From Free Kick,,,,,,,,,,,,False,24.1,4.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,András Schäfer,Hungary,34.0,27.0,Pass,András Schäfer,Hungary,True,95.9,False,False,False
96498,3930168,1,34,30,00:34:30.460,Pass,András Schäfer,Hungary,Hungary,24.1,4.9,,1.002711,From Free Kick,Milos Kerkez,16.75858,Ground Pass,,2.3604138,12.2,16.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Carry,András Schäfer,Hungary,34.0,27.0,Ball Receipt*,Milos Kerkez,Hungary,True,95.9,False,False,False
96499,3930168,1,34,31,00:34:31.463,Ball Receipt*,Milos Kerkez,Hungary,Hungary,12.2,16.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Pass,András Schäfer,Hungary,34.0,30.0,Carry,Milos Kerkez,Hungary,True,107.8,False,False,False
96500,3930168,1,34,31,00:34:31.463,Carry,Milos Kerkez,Hungary,Hungary,12.2,16.7,,0.690694,From Free Kick,,,,,,,,,,,,False,11.1,20.3,3.7643060449437433,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Milos Kerkez,Hungary,34.0,31.0,Pass,Milos Kerkez,Hungary,True,107.8,False,False,False
96501,3930168,1,34,32,00:34:32.153,Pass,Milos Kerkez,Hungary,Hungary,11.1,20.3,,1.798342,From Free Kick,Péter Gulácsi,20.12461,Ground Pass,,1.7506498,7.5,40.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,3,0,0,Carry,Milos Kerkez,Hungary,34.0,31.0,Pressure,Kai Havertz,Germany,False,108.9,False,False,False
96502,3930168,1,34,33,00:34:33.499,Pressure,Kai Havertz,Germany,Hungary,105.0,45.7,,0.576781,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,0,0,5,1,1,0,Pass,Milos Kerkez,Hungary,34.0,32.0,Ball Receipt*,Péter Gulácsi,Hungary,False,15.0,False,True,False
96503,3930168,1,34,33,00:34:33.952,Ball Receipt*,Péter Gulácsi,Hungary,Hungary,7.5,40.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Pressure,Kai Havertz,Germany,34.0,33.0,Carry,Péter Gulácsi,Hungary,True,112.5,False,False,True
96504,3930168,1,34,33,00:34:33.952,Carry,Péter Gulácsi,Hungary,Hungary,7.5,40.1,True,0.729478,From Free Kick,,,,,,,,,,,,False,5.7,40.8,1.9313207915827948,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Ball Receipt*,Péter Gulácsi,Hungary,34.0,33.0,Pass,Péter Gulácsi,Hungary,True,112.5,False,False,False
96505,3930168,1,34,34,00:34:34.681,Pass,Péter Gulácsi,Hungary,Hungary,5.7,40.8,,3.026653,From Free Kick,Barnabás Varga,48.6621,High Pass,,-0.16514868,53.7,32.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,1,3,0,0,Carry,Péter Gulácsi,Hungary,34.0,33.0,Ball Receipt*,Barnabás Varga,Hungary,True,114.3,False,False,False
96506,3930168,1,34,37,00:34:37.708,Ball Receipt*,Barnabás Varga,Hungary,Hungary,53.7,32.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,3,1,0,Pass,Péter Gulácsi,Hungary,34.0,34.0,Duel,Robert Andrich,Germany,False,66.3,False,False,False
96507,3930168,1,34,37,00:34:37.708,Duel,Robert Andrich,Germany,Hungary,66.4,47.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Barnabás Varga,Hungary,34.0,37.0,Pass,Barnabás Varga,Hungary,False,53.599999999999994,False,False,False
96508,3930168,1,34,37,00:34:37.708,Pass,Barnabás Varga,Hungary,Hungary,53.7,32.8,True,1.097108,From Free Kick,Roland Sallai,15.480633,High Pass,Incomplete,0.6525448,66.0,42.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,3,1,0,Duel,Robert Andrich,Germany,34.0,37.0,Ball Receipt*,Roland Sallai,Hungary,True,66.3,False,False,False
96509,3930168,1,34,38,00:34:38.805,Ball Receipt*,Roland Sallai,Hungary,Hungary,56.7,42.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,3,0,0,Pass,Barnabás Varga,Hungary,34.0,37.0,Pass,Jonathan Tah,Germany,False,63.3,False,False,False
96510,3930168,1,34,38,00:34:38.805,Pass,Jonathan Tah,Germany,Germany,54.1,37.9,,1.501884,Regular Play,Antonio Rüdiger,11.049435,Ground Pass,,1.941219,50.1,48.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Roland Sallai,Hungary,34.0,38.0,Ball Receipt*,Antonio Rüdiger,Germany,True,65.9,False,False,False
96511,3930168,1,34,40,00:34:40.307,Ball Receipt*,Antonio Rüdiger,Germany,Germany,50.1,48.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,5,1,0,0,Pass,Jonathan Tah,Germany,34.0,38.0,Carry,Antonio Rüdiger,Germany,True,69.9,False,False,False
96512,3930168,1,34,40,00:34:40.307,Carry,Antonio Rüdiger,Germany,Germany,50.1,48.2,,0.154389,Regular Play,,,,,,,,,,,,False,50.1,48.2,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,34.0,40.0,Pass,Antonio Rüdiger,Germany,True,69.9,False,False,False
96513,3930168,1,34,40,00:34:40.461,Pass,Antonio Rüdiger,Germany,Germany,50.1,48.2,,2.247457,Regular Play,Manuel Neuer,27.64706,Ground Pass,,-2.7946758,24.1,38.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,5,1,0,0,Carry,Antonio Rüdiger,Germany,34.0,40.0,Ball Receipt*,Manuel Neuer,Germany,True,69.9,False,False,False
96514,3930168,1,34,42,00:34:42.709,Ball Receipt*,Manuel Neuer,Germany,Germany,24.1,38.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,5,1,0,0,Pass,Antonio Rüdiger,Germany,34.0,40.0,Carry,Manuel Neuer,Germany,True,95.9,False,False,False
96515,3930168,1,34,42,00:34:42.709,Carry,Manuel Neuer,Germany,Germany,24.1,38.8,,1.393771,Regular Play,,,,,,,,,,,,False,27.4,41.4,4.201190307519999,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Manuel Neuer,Germany,34.0,42.0,Pass,Manuel Neuer,Germany,True,95.9,False,False,False
96516,3930168,1,34,44,00:34:44.102,Pass,Manuel Neuer,Germany,Germany,27.4,41.4,,1.368371,Regular Play,Jonathan Tah,8.575546,Ground Pass,,-0.55241895,34.7,36.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,5,1,0,0,Carry,Manuel Neuer,Germany,34.0,42.0,Ball Receipt*,Jonathan Tah,Germany,True,92.6,False,False,False
96517,3930168,1,34,45,00:34:45.471,Ball Receipt*,Jonathan Tah,Germany,Germany,34.7,36.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Pass,Manuel Neuer,Germany,34.0,44.0,Carry,Jonathan Tah,Germany,True,85.3,False,False,False
96518,3930168,1,34,45,00:34:45.471,Carry,Jonathan Tah,Germany,Germany,34.7,36.9,,1.616466,Regular Play,,,,,,,,,,,,False,37.3,35.2,3.1064449134018064,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Jonathan Tah,Germany,34.0,45.0,Pass,Jonathan Tah,Germany,True,85.3,False,False,False
96519,3930168,1,34,47,00:34:47.087,Pass,Jonathan Tah,Germany,Germany,37.3,35.2,,0.964863,Regular Play,Robert Andrich,14.9683,Ground Pass,,0.7050031,48.7,44.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Carry,Jonathan Tah,Germany,34.0,45.0,Ball Receipt*,Robert Andrich,Germany,True,82.7,False,False,False
96520,3930168,1,34,48,00:34:48.052,Ball Receipt*,Robert Andrich,Germany,Germany,48.7,44.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Pass,Jonathan Tah,Germany,34.0,47.0,Carry,Robert Andrich,Germany,True,71.3,False,False,False
96521,3930168,1,34,48,00:34:48.052,Carry,Robert Andrich,Germany,Germany,48.7,44.9,,4.305138,Regular Play,,,,,,,,,,,,False,51.3,47.0,3.3421549934136774,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Robert Andrich,Germany,34.0,48.0,Pass,Robert Andrich,Germany,True,71.3,False,False,False
96522,3930168,1,34,52,00:34:52.357,Pass,Robert Andrich,Germany,Germany,51.3,47.0,,0.959631,Regular Play,Jonathan Tah,9.2,Ground Pass,,-1.5707964,51.3,37.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Carry,Robert Andrich,Germany,34.0,48.0,Ball Receipt*,Jonathan Tah,Germany,True,68.7,False,False,False
96523,3930168,1,34,53,00:34:53.317,Ball Receipt*,Jonathan Tah,Germany,Germany,51.3,37.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Pass,Robert Andrich,Germany,34.0,52.0,Carry,Jonathan Tah,Germany,True,68.7,False,False,False
96524,3930168,1,34,53,00:34:53.317,Carry,Jonathan Tah,Germany,Germany,51.3,37.8,,1.604742,Regular Play,,,,,,,,,,,,False,54.9,38.5,3.6674241641784513,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Jonathan Tah,Germany,34.0,53.0,Pass,Jonathan Tah,Germany,True,68.7,False,False,False
96525,3930168,1,34,54,00:34:54.922,Pass,Jonathan Tah,Germany,Germany,54.9,38.5,,1.148344,Regular Play,Toni Kroos,20.61965,Ground Pass,,-1.5271348,55.8,17.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Carry,Jonathan Tah,Germany,34.0,53.0,Ball Receipt*,Toni Kroos,Germany,True,65.1,False,False,False
96526,3930168,1,34,56,00:34:56.070,Ball Receipt*,Toni Kroos,Germany,Germany,55.8,17.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Pass,Jonathan Tah,Germany,34.0,54.0,Carry,Toni Kroos,Germany,True,64.2,False,False,False
96527,3930168,1,34,56,00:34:56.070,Carry,Toni Kroos,Germany,Germany,55.8,17.9,,0.343919,Regular Play,,,,,,,,,,,,False,55.8,17.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Toni Kroos,Germany,34.0,56.0,Pass,Toni Kroos,Germany,True,64.2,False,False,False
96528,3930168,1,34,56,00:34:56.414,Pass,Toni Kroos,Germany,Germany,55.8,17.9,,1.085204,Regular Play,Jonathan Tah,11.2,Ground Pass,,1.5707964,55.8,29.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,0,0,5,1,0,0,Carry,Toni Kroos,Germany,34.0,56.0,Ball Receipt*,Jonathan Tah,Germany,True,64.2,False,False,False
96529,3930168,1,34,57,00:34:57.499,Ball Receipt*,Jonathan Tah,Germany,Germany,55.8,29.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Pass,Toni Kroos,Germany,34.0,56.0,Carry,Jonathan Tah,Germany,True,64.2,False,False,False
96530,3930168,1,34,57,00:34:57.499,Carry,Jonathan Tah,Germany,Germany,55.8,29.1,,0.510511,Regular Play,,,,,,,,,,,,False,55.8,29.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Ball Receipt*,Jonathan Tah,Germany,34.0,57.0,Pass,Jonathan Tah,Germany,True,64.2,False,False,False
96531,3930168,1,34,58,00:34:58.010,Pass,Jonathan Tah,Germany,Germany,55.8,29.1,,0.63817,Regular Play,Jamal Musiala,12.379418,Ground Pass,,-0.7568345,64.8,20.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,5,1,0,0,Carry,Jonathan Tah,Germany,34.0,57.0,Ball Receipt*,Jamal Musiala,Germany,True,64.2,False,False,False
96532,3930168,1,34,58,00:34:58.648,Ball Receipt*,Jamal Musiala,Germany,Germany,64.8,20.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,1,0,0,5,1,1,1,Pass,Jonathan Tah,Germany,34.0,58.0,Carry,Jamal Musiala,Germany,True,55.2,False,False,False
96533,3930168,1,34,58,00:34:58.648,Carry,Jamal Musiala,Germany,Germany,64.8,20.6,,2.009131,Regular Play,,,,,,,,,,,,False,70.4,13.9,8.732124598286497,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,1,0,0,5,1,1,1,Ball Receipt*,Jamal Musiala,Germany,34.0,58.0,Pass,Jamal Musiala,Germany,True,55.2,False,False,False
96534,3930168,1,35,0,00:35:00.657,Pass,Jamal Musiala,Germany,Germany,70.4,13.9,,0.772575,Regular Play,Maximilian Mittelstädt,14.277955,Ground Pass,,-1.0664189,77.3,1.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,1,0,0,5,1,1,1,Carry,Jamal Musiala,Germany,34.0,58.0,Ball Receipt*,Maximilian Mittelstädt,Germany,True,49.599999999999994,False,False,False
96535,3930168,1,35,1,00:35:01.430,Ball Receipt*,Maximilian Mittelstädt,Germany,Germany,77.3,1.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,5,1,0,0,Pass,Jamal Musiala,Germany,35.0,0.0,Carry,Maximilian Mittelstädt,Germany,True,42.7,False,False,False
